;;70;73,9239;1,46897;660;676;0-23-21-6-4-26-22-13-27-3-19-16-15-14-12-2-5-1-7-30-11-28-25-29-10-9-8-24-32
;;71;74,0568;1,59014;660;676;0-23-26-4-6-21-24-8-9-10-29-25-28-11-30-7-1-5-12-14-15-16-19-2-3-27-13-22-32
;;72;73,4914;1,71212;660;676;0-22-26-21-6-4-27-13-3-19-16-15-14-12-2-5-1-7-30-11-28-25-29-10-9-8-24-23-32
;;73;73,4688;1,9586;660;676;0-22-26-23-21-6-4-27-13-3-2-19-16-15-14-12-5-1-7-30-11-28-25-29-10-9-8-24-32
;;74;72,4748;2,75365;660;676;0-23-24-8-9-10-29-25-28-11-30-7-1-5-12-14-15-16-19-2-3-13-27-4-6-21-26-22-32
;;75;73,6808;5,58974;660;676;0-23-21-24-8-9-10-29-25-28-11-30-7-1-5-14-15-16-19-12-2-3-13-27-4-6-26-22-32
;;76;74,9832;0,18333;670;606;0-22-26-23-21-6-4-27-13-3-19-16-20-15-14-12-2-5-1-7-30-11-28-29-9-8-24-32
;;77;73,9892;2,44724;670;606;0-23-24-8-9-29-28-11-30-7-1-5-2-12-14-15-20-16-19-3-13-27-4-6-21-26-22-32

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;74,7962;1,4896;630;712;0-23-24-8-9-10-29-25-31-28-11-30-7-1-5-14-12-16-19-2-3-13-27-4-6-21-26-22-32
;;2;74,7881;0,018646;640;697;0-22-26-23-24-21-6-4-27-13-3-2-19-16-15-14-12-5-1-7-30-11-28-10-9-29-25-31-32
;;3;74,2565;0,07276;640;697;0-22-26-23-24-21-6-4-27-13-3-2-19-16-15-14-12-5-1-7-30-11-10-9-29-28-25-31-32
;;4;73,9702;0,084643;640;697;0-23-26-22-31-25-28-29-9-10-11-30-7-1-5-2-12-14-15-16-19-3-13-27-4-6-21-24-32
;;5;74,9041;0,115993;640;697;0-23-26-22-31-25-29-9-10-28-11-30-7-1-5-14-15-16-19-12-2-3-13-27-4-6-21-24-32
;;6;74,3725;0,118347;640;697;0-23-26-22-31-25-28-29-9-10-11-30-7-1-5-14-15-16-19-12-2-3-13-27-4-6-21-24-32
;;7;74,5932;0,118814;640;697;0-22-26-23-24-21-6-4-27-13-3-2-12-19-16-15-14-5-1-7-30-11-10-9-29-28-25-31-32
;;8;74,5674;0,298077;640;697;0-23-26-22-31-25-29-9-10-28-11-30-7-1-5-12-14-15-16-19-2-3-13-27-4-6-21-24-32
;;9;74,5019;0,331652;640;697;0-23-26-22-31-25-29-9-10-28-11-30-7-1-5-2-12-14-15-16-19-3-13-27-4-6-21-24-32
;;10;74,7227;0,333697;640;697;0-22-26-23-24-21-6-4-27-13-3-19-16-15-14-12-2-5-1-7-30-11-28-10-9-29-25-31-32
;;11;74,9919;0,384694;640;697;0-24-21-6-4-27-13-3-2-19-16-15-14-12-5-1-7-30-11-28-10-9-29-25-31-22-26-23-32
;;12;74,4749;1,03011;640;697;0-23-24-21-6-4-26-13-27-3-19-16-15-14-12-2-5-1-7-30-11-10-9-29-28-25-31-22-32
;;13;74,5403;1,03113;640;697;0-23-24-21-6-4-26-13-27-3-2-19-16-15-14-12-5-1-7-30-11-10-9-29-28-25-31-22-32
;;14;74,777;1,03136;640;697;0-23-24-21-6-4-26-22-13-27-3-2-19-16-15-14-12-5-1-7-30-11-10-9-29-28-25-31-32
;;15;74,6716;1,16321;640;697;0-23-24-21-6-4-26-22-3-13-27-19-16-15-14-12-2-5-1-7-30-11-10-9-29-28-25-31-32
;;16;74,7116;1,16354;640;697;0-23-24-21-6-4-26-22-13-27-3-19-16-15-14-12-2-5-1-7-30-11-10-9-29-28-25-31-32
;;17;74,191;1,17193;640;697;0-22-26-23-24-21-6-4-27-13-3-19-16-15-14-12-2-5-1-7-30-11-10-9-29-28-25-31-32
;;18;74,0357;1,80128;640;697;0-23-26-22-31-25-28-29-9-10-11-30-7-1-5-12-14-15-16-19-2-3-13-27-4-6-21-24-32
;;19;74,9265;2,65463;640;697;0-24-21-6-4-27-13-3-19-16-15-14-12-2-5-1-7-30-11-28-10-9-29-25-31-22-26-23-32
;;20;74,3948;3,21224;640;697;0-24-21-6-4-27-13-3-19-16-15-14-12-2-5-1-7-30-11-10-9-29-28-25-31-22-26-23-32
;;21;74,4603;3,22536;640;697;0-24-21-6-4-27-13-3-2-19-16-15-14-12-5-1-7-30-11-10-9-29-28-25-31-22-26-23-32
;;22;74,797;3,24585;640;697;0-24-21-6-4-27-13-3-2-12-19-16-15-14-5-1-7-30-11-10-9-29-28-25-31-22-26-23-32
;;23;74,8771;3,53188;640;697;0-23-24-21-6-4-26-13-27-3-2-12-19-16-15-14-5-1-7-30-11-10-9-29-28-25-31-22-32
;;24;74,7528;0,022605;650;696;0-22-26-23-21-6-4-27-13-3-19-16-15-14-12-2-5-1-31-25-28-7-30-11-10-9-8-24-32
;;25;73,7588;0,026484;650;696;0-23-24-8-9-10-11-30-7-28-25-31-1-5-2-12-14-15-16-19-3-13-27-4-6-21-26-22-32
;;26;74,6118;0,290625;650;696;0-24-8-9-10-11-30-28-25-31-7-1-5-12-14-15-16-19-2-3-13-27-4-6-21-23-26-22-32
;;27;74,1607;0,290752;650;696;0-24-8-9-10-11-30-7-28-25-31-1-5-12-14-15-16-19-2-3-13-27-4-6-21-23-26-22-32
;;28;74,6621;0,318133;650;696;0-23-24-8-9-10-29-25-31-28-11-30-7-1-5-12-14-15-16-19-3-13-27-4-6-21-26-22-32
;;29;74,5463;0,416913;650;696;0-24-8-9-10-11-30-28-25-31-7-1-5-2-12-14-15-16-19-3-13-27-4-6-21-23-26-22-32
;;30;74,0952;0,417016;650;696;0-24-8-9-10-11-30-7-28-25-31-1-5-2-12-14-15-16-19-3-13-27-4-6-21-23-26-22-32
;;31;74,8372;0,417605;650;696;0-23-4-6-21-24-8-9-10-11-30-7-28-25-31-1-5-2-12-14-15-16-19-3-27-13-26-22-32
;;32;74,6281;0,424399;650;696;0-23-21-24-8-9-10-11-30-7-28-25-31-1-5-2-12-14-15-16-19-3-13-27-4-6-26-22-32
;;33;74,9027;0,522627;650;696;0-23-4-6-21-24-8-9-10-11-30-7-28-25-31-1-5-12-14-15-16-19-2-3-27-13-26-22-32
;;34;73,8243;0,523757;650;696;0-23-24-8-9-10-11-30-7-28-25-31-1-5-12-14-15-16-19-2-3-13-27-4-6-21-26-22-32
;;35;74,6936;0,523995;650;696;0-23-21-24-8-9-10-11-30-7-28-25-31-1-5-12-14-15-16-19-2-3-13-27-4-6-26-22-32
;;36;74,9009;1,18889;650;696;0-24-8-9-10-29-25-28-11-30-7-1-5-12-14-15-16-19-3-13-27-4-6-21-23-26-22-31-32
;;37;74,5645;1,18902;650;696;0-23-24-8-9-10-29-25-28-11-30-7-1-5-12-14-15-16-19-3-13-27-4-6-21-26-22-31-32
;;38;74,2099;1,3202;650;696;0-23-24-8-9-10-11-30-28-25-31-7-1-5-2-12-14-15-16-19-3-13-27-4-6-21-26-22-32
;;39;74,9915;1,32546;650;696;0-23-24-8-9-10-28-11-30-7-25-31-1-5-2-12-14-15-16-19-3-13-27-4-6-21-26-22-32
;;40;74,9658;1,36552;650;696;0-23-24-8-9-10-29-25-28-11-30-7-31-1-5-12-14-15-16-19-3-13-27-4-6-21-26-22-32
;;41;74,9485;1,70005;650;696;0-24-8-9-10-11-30-28-25-31-7-1-5-14-15-16-19-12-2-3-13-27-4-6-21-23-26-22-32
;;42;74,4975;1,70214;650;696;0-24-8-9-10-11-30-7-28-25-31-1-5-14-15-16-19-12-2-3-13-27-4-6-21-23-26-22-32
;;43;74,161;1,72137;650;696;0-23-24-8-9-10-11-30-7-28-25-31-1-5-14-15-16-19-12-2-3-13-27-4-6-21-26-22-32
;;44;74,6121;1,73277;650;696;0-23-24-8-9-10-11-30-28-25-31-7-1-5-14-15-16-19-12-2-3-13-27-4-6-21-26-22-32
;;45;74,8409;1,94838;650;696;0-22-26-21-6-4-27-13-3-19-16-15-14-12-2-5-1-31-25-28-7-30-11-10-9-8-24-23-32
;;46;74,9064;1,95186;650;696;0-22-26-21-6-4-27-13-3-2-19-16-15-14-12-5-1-31-25-28-7-30-11-10-9-8-24-23-32
;;47;74,9985;3,74736;650;696;0-24-8-9-10-29-25-31-28-11-30-7-1-5-12-14-15-16-19-3-13-27-4-6-21-23-26-22-32
;;48;74,2753;4,84355;650;696;0-23-24-8-9-10-11-30-28-25-31-7-1-5-12-14-15-16-19-2-3-13-27-4-6-21-26-22-32
;;49;74,8182;5,125;650;696;0-22-26-23-21-6-4-27-13-3-2-19-16-15-14-12-5-1-31-25-28-7-30-11-10-9-8-24-32
;;50;74,4139;0,006789;660;676;0-24-8-9-10-29-25-28-11-30-7-1-5-12-14-15-16-19-2-3-27-13-22-26-4-6-21-23-32
;;51;74,5493;0,027084;660;676;0-23-24-8-9-29-25-28-10-11-30-7-1-5-2-12-14-15-16-19-3-13-27-4-6-21-26-22-32
;;52;72,4093;0,028279;660;676;0-23-24-8-9-10-29-25-28-11-30-7-1-5-2-12-14-15-16-19-3-13-27-4-6-21-26-22-32
;;53;74,4262;0,046478;660;676;0-22-26-6-4-27-13-3-2-19-16-15-14-12-5-1-7-30-11-28-25-29-10-9-8-24-21-23-32
;;54;74,7629;0,050068;660;676;0-22-26-6-4-27-13-3-2-12-19-16-15-14-5-1-7-30-11-28-25-29-10-9-8-24-21-23-32
;;55;73,8936;0,057113;660;676;0-22-26-21-6-4-27-13-3-2-12-19-16-15-14-5-1-7-30-11-28-25-29-10-9-8-24-23-32
;;56;73,5569;0,05829;660;676;0-22-26-21-6-4-27-13-3-2-19-16-15-14-12-5-1-7-30-11-28-25-29-10-9-8-24-23-32
;;57;74,8924;0,109487;660;676;0-23-21-24-8-9-10-29-25-28-11-30-7-1-5-14-15-12-16-19-2-3-13-27-4-6-26-22-32
;;58;73,6808;0,115349;660;676;0-23-21-24-8-9-10-29-25-28-11-30-7-1-5-14-15-16-19-12-2-3-13-27-4-6-26-22-32
;;59;72,8112;0,293259;660;676;0-24-8-9-10-29-25-28-11-30-7-1-5-12-14-15-16-19-2-3-13-27-4-6-21-23-26-22-32
;;60;72,4748;0,300532;660;676;0-23-24-8-9-10-29-25-28-11-30-7-1-5-12-14-15-16-19-2-3-13-27-4-6-21-26-22-32
;;61;74,3607;0,367309;660;676;0-22-26-6-4-27-13-3-19-16-15-14-12-2-5-1-7-30-11-28-25-29-10-9-8-24-21-23-32
;;62;73,2786;0,367461;660;676;0-23-21-24-8-9-10-29-25-28-11-30-7-1-5-2-12-14-15-16-19-3-13-27-4-6-26-22-32
;;63;72,7457;0,373259;660;676;0-24-8-9-10-29-25-28-11-30-7-1-5-2-12-14-15-16-19-3-13-27-4-6-21-23-26-22-32
;;64;74,9721;0,494995;660;676;0-22-26-13-27-3-2-12-19-16-15-14-5-1-7-30-11-28-25-29-10-9-8-24-21-6-4-23-32
;;65;74,7506;0,495579;660;676;0-24-8-9-10-29-25-28-11-30-7-1-5-14-15-16-19-12-2-3-27-13-22-26-4-6-21-23-32
;;66;73,8055;0,519567;660;676;0-22-26-23-21-6-4-27-13-3-2-12-19-16-15-14-5-1-7-30-11-28-25-29-10-9-8-24-32
;;67;73,89;0,519923;660;676;0-23-4-6-21-24-8-9-10-29-25-28-11-30-7-1-5-14-15-16-19-12-2-3-27-13-26-22-32
;;68;73,5532;0,520086;660;676;0-23-4-6-21-24-8-9-10-29-25-28-11-30-7-1-5-12-14-15-16-19-2-3-27-13-26-22-32
;;69;73,3441;0,52538;660;676;0-23-21-24-8-9-10-29-25-28-11-30-7-1-5-12-14-15-16-19-2-3-13-27-4-6-26-22-32
;;70;73,4688;0,535839;660;676;0-22-26-23-21-6-4-27-13-3-2-19-16-15-14-12-5-1-7-30-11-28-25-29-10-9-8-24-32
;;71;73,9669;0,884022;660;676;0-24-8-9-10-29-25-28-11-30-7-1-5-2-12-14-15-16-19-3-27-13-26-4-6-21-23-22-32
;;72;73,9913;0,892515;660;676;0-23-26-4-6-21-24-8-9-10-29-25-28-11-30-7-1-5-2-12-14-15-16-19-3-27-13-22-32
;;73;73,4877;0,90767;660;676;0-23-4-6-21-24-8-9-10-29-25-28-11-30-7-1-5-2-12-14-15-16-19-3-27-13-26-22-32
;;74;74,3595;1,33759;660;676;0-24-8-9-10-29-25-28-11-30-7-1-5-14-15-12-16-19-2-3-13-27-4-6-21-23-26-22-32
;;75;74,0231;1,34126;660;676;0-23-24-8-9-10-29-25-28-11-30-7-1-5-14-15-12-16-19-2-3-13-27-4-6-21-26-22-32
;;76;74,5699;1,53482;660;676;0-22-26-13-27-3-19-16-15-14-12-2-5-1-7-30-11-28-25-29-10-9-8-24-21-6-4-23-32
;;77;73,4914;1,5351;660;676;0-22-26-21-6-4-27-13-3-19-16-15-14-12-2-5-1-7-30-11-28-25-29-10-9-8-24-23-32
;;78;74,0568;1,64538;660;676;0-23-26-4-6-21-24-8-9-10-29-25-28-11-30-7-1-5-12-14-15-16-19-2-3-27-13-22-32
;;79;73,148;1,69161;660;676;0-24-8-9-10-29-25-28-11-30-7-1-5-14-15-16-19-12-2-3-13-27-4-6-21-23-26-22-32
;;80;74,9516;1,73351;660;676;0-23-24-8-9-29-25-28-10-11-30-7-1-5-14-15-16-19-12-2-3-13-27-4-6-21-26-22-32
;;81;74,6148;1,7344;660;676;0-23-24-8-9-29-25-28-10-11-30-7-1-5-12-14-15-16-19-2-3-13-27-4-6-21-26-22-32
;;82;73,4033;2,84977;660;676;0-22-26-23-21-6-4-27-13-3-19-16-15-14-12-2-5-1-7-30-11-28-25-29-10-9-8-24-32
;;83;72,8115;3,31242;660;676;0-23-24-8-9-10-29-25-28-11-30-7-1-5-14-15-16-19-12-2-3-13-27-4-6-21-26-22-32
;;84;74,3261;3,36319;660;676;0-23-21-6-4-26-22-13-27-3-2-12-19-16-15-14-5-1-7-30-11-28-25-29-10-9-8-24-32
;;85;74,3936;3,40801;660;676;0-23-26-4-6-21-24-8-9-10-29-25-28-11-30-7-1-5-14-15-16-19-12-2-3-27-13-22-32
;;86;74,3692;3,53946;660;676;0-24-8-9-10-29-25-28-11-30-7-1-5-14-15-16-19-12-2-3-27-13-26-4-6-21-23-22-32
;;87;74,0324;3,53957;660;676;0-24-8-9-10-29-25-28-11-30-7-1-5-12-14-15-16-19-2-3-27-13-26-4-6-21-23-22-32
;;88;74,3591;3,62702;660;676;0-23-24-8-9-10-29-25-28-11-30-7-1-5-12-14-15-16-19-2-3-27-13-26-4-6-21-22-32
;;89;74,6899;3,6961;660;676;0-22-23-21-6-4-26-13-27-3-2-19-16-15-14-12-5-1-7-30-11-28-25-29-10-9-8-24-32
;;90;73,9893;3,69851;660;676;0-23-21-6-4-26-22-13-27-3-2-19-16-15-14-12-5-1-7-30-11-28-25-29-10-9-8-24-32
;;91;73,9239;3,70264;660;676;0-23-21-6-4-26-22-13-27-3-19-16-15-14-12-2-5-1-7-30-11-28-25-29-10-9-8-24-32
;;92;74,8858;3,7195;660;676;0-24-8-9-29-25-28-10-11-30-7-1-5-2-12-14-15-16-19-3-13-27-4-6-21-23-26-22-32
;;93;74,6353;4,02362;660;676;0-22-26-13-27-3-2-19-16-15-14-12-5-1-7-30-11-28-25-29-10-9-8-24-21-6-4-23-32

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;74,9091;0,55102;580;710;0-23-22-31-25-28-11-30-7-1-5-14-15-12-2-3-27-13-26-4-6-21-24-8-9-10-29-32
;;2;74,9332;1,65282;580;710;0-23-26-22-31-1-5-14-15-12-2-3-13-27-4-6-21-24-8-9-10-29-28-11-30-7-25-32
;;3;74,6103;1,89571;580;710;0-23-4-6-21-24-8-9-29-10-11-30-7-28-25-31-1-5-14-15-12-2-3-27-13-26-22-32
;;4;73,8683;1,95651;580;710;0-24-8-9-29-10-11-30-7-28-25-31-1-5-14-15-12-2-3-13-27-4-6-21-23-26-22-32
;;5;74,9246;4,7229;580;710;0-23-21-24-8-9-29-25-31-28-10-11-30-7-1-5-14-15-12-2-3-13-27-4-6-26-22-32
;;6;73,7029;4,84456;580;710;0-23-21-24-8-9-10-29-28-11-30-7-25-31-1-5-14-15-12-2-3-13-27-4-6-26-22-32
;;7;74,8923;5,95578;580;710;0-23-26-22-31-7-1-5-14-15-12-2-3-13-27-4-6-21-24-8-9-10-11-30-28-29-25-32
