Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p32_t055.txt;55;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;3,727;3,72706;12;7;0;0;12;7;
2;3,70086;3,70092;11;10;0;0;11;10;
3;3,70009;3,70014;12;11;0;0;12;11;
4;3,70014;3,70018;12;12;0;0;12;12;
5;3,70902;3,70908;12;9;0;0;12;9;
6;3,72004;3,72008;12;10;0;0;12;10;
7;3,70795;3,70799;11;10;0;0;11;10;
8;3,71429;3,71442;12;12;0;0;12;12;
9;3,73121;3,73124;11;6;0;0;11;6;
10;3,70861;3,70873;12;6;0;0;12;6;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;3;54,8656;0,243595;190;263;0-18-19-26-30-25-24-22-21-20-11-10-9-7-8-12-5-6-4-17-16-28-27-31
;;4;54,0716;0,235726;195;257;0-27-17-4-3-6-5-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;5;54,4122;3,60493;195;257;0-18-19-26-30-25-24-23-22-21-20-11-10-9-7-8-12-5-6-3-4-17-27-31
;;6;54,8959;3,67877;195;257;0-27-17-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-12-31
;;7;54,8841;0,232261;200;249;0-27-17-3-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,9715;0,449613;185;265;0-27-28-16-17-12-5-4-6-2-1-7-8-9-10-11-20-21-25-30-26-19-18-31
;;2;54,5251;0,074201;190;263;0-27-28-16-17-4-6-5-12-8-7-9-10-11-20-21-22-24-25-30-26-19-18-31
;;3;54,0716;0,037618;195;257;0-27-17-4-3-6-5-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;4;54,9406;0,03762;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-25-29-30-26-19-18-31
;;5;54,9687;0,037621;195;257;0-27-17-4-5-6-1-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;6;54,4122;0,148779;195;257;0-18-19-26-30-25-24-23-22-21-20-11-10-9-7-8-12-5-6-3-4-17-27-31
;;7;54,7321;0,189802;195;257;0-27-17-12-5-4-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;8;54,8959;0,523197;195;257;0-27-17-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-12-31
;;9;54,8918;2,85336;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-29-30-25-26-19-18-31
;;10;54,8841;1,15072;200;249;0-27-17-3-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;11;54,7913;0,33791;205;240;0-27-17-3-4-5-6-2-1-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,9715;0,001186;185;265;0-27-28-16-17-12-5-4-6-2-1-7-8-9-10-11-20-21-25-30-26-19-18-31
;;2;54,8656;0,027071;190;263;0-18-19-26-30-25-24-22-21-20-11-10-9-7-8-12-5-6-4-17-16-28-27-31
;;3;54,5251;0,05116;190;263;0-27-28-16-17-4-6-5-12-8-7-9-10-11-20-21-22-24-25-30-26-19-18-31
;;4;54,4122;0,171377;195;257;0-18-19-26-30-25-24-23-22-21-20-11-10-9-7-8-12-5-6-3-4-17-27-31
;;5;54,0716;0,200239;195;257;0-27-17-4-3-6-5-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;6;54,9687;0,403338;195;257;0-27-17-4-5-6-1-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;7;54,8959;2,52688;195;257;0-27-17-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-12-31
;;8;54,7321;2,52751;195;257;0-27-17-12-5-4-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;9;54,8841;0,206299;200;249;0-27-17-3-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;10;54,7913;0,198074;205;240;0-27-17-3-4-5-6-2-1-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,9715;0,147898;185;265;0-27-28-16-17-12-5-4-6-2-1-7-8-9-10-11-20-21-25-30-26-19-18-31
;;2;54,5251;0,038522;190;263;0-27-28-16-17-4-6-5-12-8-7-9-10-11-20-21-22-24-25-30-26-19-18-31
;;3;54,8656;2,92472;190;263;0-18-19-26-30-25-24-22-21-20-11-10-9-7-8-12-5-6-4-17-16-28-27-31
;;4;54,0716;0,038514;195;257;0-27-17-4-3-6-5-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;5;54,9406;0,111438;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-25-29-30-26-19-18-31
;;6;54,7321;0,147899;195;257;0-27-17-12-5-4-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;7;54,8959;0,1479;195;257;0-27-17-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-12-31
;;8;54,4122;0,258637;195;257;0-18-19-26-30-25-24-23-22-21-20-11-10-9-7-8-12-5-6-3-4-17-27-31
;;9;54,8918;0,8193;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-29-30-25-26-19-18-31
;;10;54,9687;2,51823;195;257;0-27-17-4-5-6-1-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;11;54,8841;0,741307;200;249;0-27-17-3-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;12;54,7913;0,038511;205;240;0-27-17-3-4-5-6-2-1-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,9715;0,014054;185;265;0-27-28-16-17-12-5-4-6-2-1-7-8-9-10-11-20-21-25-30-26-19-18-31
;;2;54,5251;0,016242;190;263;0-27-28-16-17-4-6-5-12-8-7-9-10-11-20-21-22-24-25-30-26-19-18-31
;;3;54,8656;0,065843;190;263;0-18-19-26-30-25-24-22-21-20-11-10-9-7-8-12-5-6-4-17-16-28-27-31
;;4;54,4122;2,9881;195;257;0-18-19-26-30-25-24-23-22-21-20-11-10-9-7-8-12-5-6-3-4-17-27-31
;;5;54,7321;2,99328;195;257;0-27-17-12-5-4-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;6;54,0716;3,02254;195;257;0-27-17-4-3-6-5-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;7;54,9687;3,36732;195;257;0-27-17-4-5-6-1-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;8;54,8918;3,45434;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-29-30-25-26-19-18-31
;;9;54,9406;3,48385;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-25-29-30-26-19-18-31
;;10;54,8841;2,99321;200;249;0-27-17-3-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;11;54,7913;3,02442;205;240;0-27-17-3-4-5-6-2-1-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,9715;0,18157;185;265;0-27-28-16-17-12-5-4-6-2-1-7-8-9-10-11-20-21-25-30-26-19-18-31
;;2;54,5251;0,036612;190;263;0-27-28-16-17-4-6-5-12-8-7-9-10-11-20-21-22-24-25-30-26-19-18-31
;;3;54,8656;0,482933;190;263;0-18-19-26-30-25-24-22-21-20-11-10-9-7-8-12-5-6-4-17-16-28-27-31
;;4;54,0716;0,03661;195;257;0-27-17-4-3-6-5-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;5;54,8959;0,036614;195;257;0-27-17-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-12-31
;;6;54,4122;0,181571;195;257;0-18-19-26-30-25-24-23-22-21-20-11-10-9-7-8-12-5-6-3-4-17-27-31
;;7;54,9687;0,21926;195;257;0-27-17-4-5-6-1-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;8;54,9406;0,293002;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-25-29-30-26-19-18-31
;;9;54,8918;0,703202;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-29-30-25-26-19-18-31
;;10;54,7321;0,814148;195;257;0-27-17-12-5-4-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;11;54,8841;0,446561;200;249;0-27-17-3-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;12;54,7913;0,036611;205;240;0-27-17-3-4-5-6-2-1-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,9715;0,002615;185;265;0-27-28-16-17-12-5-4-6-2-1-7-8-9-10-11-20-21-25-30-26-19-18-31
;;2;54,5251;0,010583;190;263;0-27-28-16-17-4-6-5-12-8-7-9-10-11-20-21-22-24-25-30-26-19-18-31
;;3;54,8656;0,246956;190;263;0-18-19-26-30-25-24-22-21-20-11-10-9-7-8-12-5-6-4-17-16-28-27-31
;;4;54,8918;0,445141;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-29-30-25-26-19-18-31
;;5;54,9406;0,460578;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-25-29-30-26-19-18-31
;;6;54,0716;0,522696;195;257;0-27-17-4-3-6-5-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;7;54,9687;0,550558;195;257;0-27-17-4-5-6-1-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;8;54,4122;0,704953;195;257;0-18-19-26-30-25-24-23-22-21-20-11-10-9-7-8-12-5-6-3-4-17-27-31
;;9;54,8959;0,973627;195;257;0-27-17-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-12-31
;;10;54,7321;1,00421;195;257;0-27-17-12-5-4-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;11;54,8841;0,557501;200;249;0-27-17-3-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;12;54,7913;0,483548;205;240;0-27-17-3-4-5-6-2-1-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,9715;0,263101;185;265;0-27-28-16-17-12-5-4-6-2-1-7-8-9-10-11-20-21-25-30-26-19-18-31
;;2;54,5251;0,115384;190;263;0-27-28-16-17-4-6-5-12-8-7-9-10-11-20-21-22-24-25-30-26-19-18-31
;;3;54,8656;1,22732;190;263;0-18-19-26-30-25-24-22-21-20-11-10-9-7-8-12-5-6-4-17-16-28-27-31
;;4;54,8918;0,037218;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-29-30-25-26-19-18-31
;;5;54,0716;0,037219;195;257;0-27-17-4-3-6-5-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;6;54,9687;0,037222;195;257;0-27-17-4-5-6-1-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;7;54,9406;0,152494;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-25-29-30-26-19-18-31
;;8;54,7321;0,152497;195;257;0-27-17-12-5-4-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;9;54,8959;0,2256;195;257;0-27-17-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-12-31
;;10;54,4122;0,263095;195;257;0-18-19-26-30-25-24-23-22-21-20-11-10-9-7-8-12-5-6-3-4-17-27-31
;;11;54,8841;0,263093;200;249;0-27-17-3-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;12;54,7913;0,372104;205;240;0-27-17-3-4-5-6-2-1-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,9715;0,00351;185;265;0-27-28-16-17-12-5-4-6-2-1-7-8-9-10-11-20-21-25-30-26-19-18-31
;;2;54,5251;0,024022;190;263;0-27-28-16-17-4-6-5-12-8-7-9-10-11-20-21-22-24-25-30-26-19-18-31
;;3;54,8656;0,028744;190;263;0-18-19-26-30-25-24-22-21-20-11-10-9-7-8-12-5-6-4-17-16-28-27-31
;;4;54,4122;0,845396;195;257;0-18-19-26-30-25-24-23-22-21-20-11-10-9-7-8-12-5-6-3-4-17-27-31
;;5;54,0716;1,50552;195;257;0-27-17-4-3-6-5-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;6;54,8959;1,60142;195;257;0-27-17-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-12-31
;;7;54,7321;1,6251;195;257;0-27-17-12-5-4-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;8;54,8841;1,53952;200;249;0-27-17-3-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;9;54,7913;1,4925;205;240;0-27-17-3-4-5-6-2-1-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31

Run;6
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,9715;0,036204;185;265;0-27-28-16-17-12-5-4-6-2-1-7-8-9-10-11-20-21-25-30-26-19-18-31
;;2;54,5251;0,036203;190;263;0-27-28-16-17-4-6-5-12-8-7-9-10-11-20-21-22-24-25-30-26-19-18-31
;;3;54,8656;1,71431;190;263;0-18-19-26-30-25-24-22-21-20-11-10-9-7-8-12-5-6-4-17-16-28-27-31
;;4;54,0716;0,0362;195;257;0-27-17-4-3-6-5-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;5;54,7321;0,036205;195;257;0-27-17-12-5-4-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;6;54,9406;0,109849;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-25-29-30-26-19-18-31
;;7;54,9687;0,861888;195;257;0-27-17-4-5-6-1-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;8;54,4122;1,00847;195;257;0-18-19-26-30-25-24-23-22-21-20-11-10-9-7-8-12-5-6-3-4-17-27-31
;;9;54,8918;1,19215;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-29-30-25-26-19-18-31
;;10;54,8959;1,97413;195;257;0-27-17-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-12-31
;;11;54,8841;0,036202;200;249;0-27-17-3-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;12;54,7913;0,0728;205;240;0-27-17-3-4-5-6-2-1-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,9715;0,009811;185;265;0-27-28-16-17-12-5-4-6-2-1-7-8-9-10-11-20-21-25-30-26-19-18-31
;;2;54,5251;0,02545;190;263;0-27-28-16-17-4-6-5-12-8-7-9-10-11-20-21-22-24-25-30-26-19-18-31
;;3;54,8656;0,434043;190;263;0-18-19-26-30-25-24-22-21-20-11-10-9-7-8-12-5-6-4-17-16-28-27-31
;;4;54,4122;0,511507;195;257;0-18-19-26-30-25-24-23-22-21-20-11-10-9-7-8-12-5-6-3-4-17-27-31
;;5;54,0716;0,516749;195;257;0-27-17-4-3-6-5-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;6;54,9406;0,658289;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-25-29-30-26-19-18-31
;;7;54,7321;0,733279;195;257;0-27-17-12-5-4-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;8;54,9687;2,11919;195;257;0-27-17-4-5-6-1-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;9;54,8841;0,721256;200;249;0-27-17-3-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;10;54,7913;0,667457;205;240;0-27-17-3-4-5-6-2-1-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31

Run;7
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,9715;0,262724;185;265;0-27-28-16-17-12-5-4-6-2-1-7-8-9-10-11-20-21-25-30-26-19-18-31
;;2;54,5251;0,111265;190;263;0-27-28-16-17-4-6-5-12-8-7-9-10-11-20-21-22-24-25-30-26-19-18-31
;;3;54,8656;1,11501;190;263;0-18-19-26-30-25-24-22-21-20-11-10-9-7-8-12-5-6-4-17-16-28-27-31
;;4;54,0716;0,037693;195;257;0-27-17-4-3-6-5-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;5;54,9687;0,037696;195;257;0-27-17-4-5-6-1-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;6;54,4122;0,037703;195;257;0-18-19-26-30-25-24-23-22-21-20-11-10-9-7-8-12-5-6-3-4-17-27-31
;;7;54,7321;0,074726;195;257;0-27-17-12-5-4-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;8;54,9406;0,262722;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-25-29-30-26-19-18-31
;;9;54,8959;0,561767;195;257;0-27-17-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-12-31
;;10;54,8841;0,262721;200;249;0-27-17-3-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;11;54,7913;1,48825;205;240;0-27-17-3-4-5-6-2-1-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,9715;0,012416;185;265;0-27-28-16-17-12-5-4-6-2-1-7-8-9-10-11-20-21-25-30-26-19-18-31
;;2;54,5251;0,009241;190;263;0-27-28-16-17-4-6-5-12-8-7-9-10-11-20-21-22-24-25-30-26-19-18-31
;;3;54,8656;0,125787;190;263;0-18-19-26-30-25-24-22-21-20-11-10-9-7-8-12-5-6-4-17-16-28-27-31
;;4;54,0716;0,008957;195;257;0-27-17-4-3-6-5-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;5;54,4122;0,108981;195;257;0-18-19-26-30-25-24-23-22-21-20-11-10-9-7-8-12-5-6-3-4-17-27-31
;;6;54,9406;0,712959;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-25-29-30-26-19-18-31
;;7;54,8918;0,727445;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-29-30-25-26-19-18-31
;;8;54,4656;0,498234;200;248;0-12-5-4-6-2-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-27-31
;;9;53,3198;0,51323;200;248;0-27-18-19-26-30-25-24-23-22-21-20-11-10-9-8-7-1-2-6-4-5-12-31
;;10;54,6134;0,517152;200;248;0-27-26-18-19-30-25-24-23-22-21-20-11-10-9-8-7-1-2-6-4-5-12-31

Run;8
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,9715;0,150073;185;265;0-27-28-16-17-12-5-4-6-2-1-7-8-9-10-11-20-21-25-30-26-19-18-31
;;2;54,5251;0,112709;190;263;0-27-28-16-17-4-6-5-12-8-7-9-10-11-20-21-22-24-25-30-26-19-18-31
;;3;54,8656;0,296256;190;263;0-18-19-26-30-25-24-22-21-20-11-10-9-7-8-12-5-6-4-17-16-28-27-31
;;4;54,0716;0,037628;195;257;0-27-17-4-3-6-5-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;5;54,4122;0,07472;195;257;0-18-19-26-30-25-24-23-22-21-20-11-10-9-7-8-12-5-6-3-4-17-27-31
;;6;54,9687;0,15007;195;257;0-27-17-4-5-6-1-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;7;54,9406;0,369923;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-25-29-30-26-19-18-31
;;8;54,8959;0,369931;195;257;0-27-17-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-12-31
;;9;54,7321;0,55424;195;257;0-27-17-12-5-4-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;10;54,8918;2,19083;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-29-30-25-26-19-18-31
;;11;54,8841;0,15007;200;249;0-27-17-3-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;12;54,7913;0,150071;205;240;0-27-17-3-4-5-6-2-1-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,9715;0,026381;185;265;0-27-28-16-17-12-5-4-6-2-1-7-8-9-10-11-20-21-25-30-26-19-18-31
;;2;54,5251;0,003281;190;263;0-27-28-16-17-4-6-5-12-8-7-9-10-11-20-21-22-24-25-30-26-19-18-31
;;3;54,8656;0,004667;190;263;0-18-19-26-30-25-24-22-21-20-11-10-9-7-8-12-5-6-4-17-16-28-27-31
;;4;54,0716;0,016919;195;257;0-27-17-4-3-6-5-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;5;54,4122;0,84898;195;257;0-18-19-26-30-25-24-23-22-21-20-11-10-9-7-8-12-5-6-3-4-17-27-31
;;6;54,8959;1,03088;195;257;0-27-17-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-12-31
;;7;54,7321;1,51212;195;257;0-27-17-12-5-4-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;8;54,9687;3,21877;195;257;0-27-17-4-5-6-1-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;9;54,9406;3,65808;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-25-29-30-26-19-18-31
;;10;54,8918;3,65824;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-29-30-25-26-19-18-31
;;11;54,8841;1,51186;200;249;0-27-17-3-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;12;54,7913;0,017447;205;240;0-27-17-3-4-5-6-2-1-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31

Run;9
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,9715;0,448639;185;265;0-27-28-16-17-12-5-4-6-2-1-7-8-9-10-11-20-21-25-30-26-19-18-31
;;2;54,5251;0,038118;190;263;0-27-28-16-17-4-6-5-12-8-7-9-10-11-20-21-22-24-25-30-26-19-18-31
;;3;54,0716;0,038116;195;257;0-27-17-4-3-6-5-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;4;54,7321;0,038117;195;257;0-27-17-12-5-4-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;5;54,9406;0,03812;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-25-29-30-26-19-18-31
;;6;54,8959;0,038124;195;257;0-27-17-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-12-31
;;7;54,4122;0,184139;195;257;0-18-19-26-30-25-24-23-22-21-20-11-10-9-7-8-12-5-6-3-4-17-27-31
;;8;54,9687;0,792525;195;257;0-27-17-4-5-6-1-12-8-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;9;54,8918;1,24926;195;257;0-27-17-4-6-5-12-8-7-9-10-11-20-21-22-23-24-29-30-25-26-19-18-31
;;10;54,8841;0,110599;200;249;0-27-17-3-4-5-6-1-7-8-9-10-11-20-21-22-23-24-25-30-26-19-18-31
;;11;54,7913;0,641604;205;240;0-27-17-3-4-5-6-2-1-7-9-10-11-20-21-22-23-24-25-30-26-19-18-31

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,9715;0,008658;185;265;0-27-28-16-17-12-5-4-6-2-1-7-8-9-10-11-20-21-25-30-26-19-18-31
