Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p292.txt;15;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;48,0211;48,0227;15;33;13;22;15;30;
2;48,3021;48,3023;17;23;16;10;13;20;
3;48,1983;48,1993;18;10;14;0;16;10;
4;48,3283;48,3289;15;21;13;11;16;21;
5;48,4585;48,4588;12;13;9;5;14;16;
6;48,4887;48,4894;14;174;7;13;11;173;
7;48,3825;48,384;13;14;14;7;14;14;
8;48,9087;48,9092;18;23;24;18;15;16;
9;49,2607;49,2617;15;30;19;20;16;27;
10;48,9618;48,9622;13;37;26;9;18;27;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;7;14,88;9,10584;1206;1186;0-202-45-250-143-257-96-248-69-1-4-26-28-234-108-219-231-16-241-10-0
;;8;14,99;10,2186;1237;1142;0-202-45-250-143-257-96-248-1-67-5-4-26-28-234-108-219-231-16-10-0
;;9;14,99;10,2224;1237;1142;0-202-45-250-143-257-96-248-67-1-5-4-26-28-234-108-219-231-16-10-0
;;10;14,99;10,2349;1237;1142;0-202-45-250-143-257-96-248-67-4-1-5-26-28-234-108-219-231-16-10-0
;;11;14,99;10,7185;1237;1142;0-202-45-250-143-257-96-248-67-5-4-1-26-28-234-108-219-231-16-10-0
;;12;14,96;18,9519;1330;1097;0-202-78-11-229-240-209-128-51-7-210-132-231-96-248-69-67-5-4-26-1-84-225-0
;;13;14,96;19,0029;1330;1097;0-202-78-11-229-240-209-128-7-51-210-132-231-96-248-69-67-5-4-26-1-84-225-0
;;14;14,96;19,0495;1330;1097;0-202-11-78-229-240-209-128-7-51-210-132-231-96-248-69-67-5-4-26-1-84-225-0
;;15;14,91;29,9379;1430;867;0-202-45-37-208-209-155-51-7-210-102-132-231-96-248-69-5-4-1-84-225-0
;;16;14,96;48,0331;924;1352;0-202-11-78-232-229-240-209-128-7-132-40-211-73-164-108-219-231-30-16-241-10-0
;;17;14,95;48,0807;1062;1232;0-202-11-78-232-229-240-209-155-237-7-210-132-40-73-164-108-219-231-30-16-241-10-0
;;18;14,89;48,0908;967;1298;0-202-11-78-232-229-240-209-155-7-132-40-211-73-164-108-219-231-30-16-241-10-0
;;19;14,94;48,1086;1059;1285;0-202-11-78-232-229-240-209-155-237-7-210-132-211-73-164-108-219-231-30-16-241-10-0
;;20;14,91;48,1578;994;1296;0-202-45-11-232-229-240-209-155-7-132-211-73-164-108-219-231-30-16-241-10-0
;;21;14,98;48,2139;951;1350;0-202-45-11-232-229-240-209-128-7-132-211-73-164-108-219-231-30-16-241-10-0
;;22;14,91;48,3192;1083;1224;0-202-45-11-229-240-209-102-132-7-210-211-73-164-108-219-231-30-16-241-10-0
;;23;14,94;50,59;1354;1092;0-202-45-250-143-257-96-248-69-2-5-4-1-26-234-164-108-219-231-16-10-0
;;24;14,94;50,6373;1321;1136;0-202-45-250-143-257-96-248-69-67-5-4-1-26-234-164-108-219-231-16-10-0
;;25;14,89;50,6509;1364;1046;0-202-78-229-240-209-155-210-7-51-102-132-231-96-248-69-67-5-4-26-1-84-225-0
;;26;14,89;50,8279;1395;1010;0-202-78-11-229-240-209-155-210-7-51-132-231-96-248-69-26-5-4-1-84-235-225-0
;;27;14,96;51,0414;1357;1076;0-202-11-229-240-209-128-210-7-51-132-102-231-96-248-69-67-5-4-26-1-84-225-0
;;28;14,89;52,3204;1422;989;0-202-11-229-240-209-155-210-7-51-102-132-231-96-248-69-5-1-26-4-84-235-225-0
;;29;14,96;52,3753;1379;1043;0-202-11-229-240-209-128-51-7-210-102-132-231-96-248-69-26-5-4-1-84-235-225-0
;;30;14,99;52,5372;1392;1042;0-202-11-229-240-209-134-51-7-210-132-231-96-248-69-26-5-4-1-67-84-225-0

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,99;1,90594;1196;1206;0-202-45-250-143-257-111-28-234-164-16-108-231-30-40-219-132-7-66-84-0
;;2;15;14,9444;1213;1175;0-202-45-250-143-257-254-182-244-217-234-164-16-108-40-137-49-30-231-219-132-240-10-0
;;3;14,84;21,7753;1319;1168;0-202-45-250-143-257-111-28-248-69-67-4-26-97-2-1-5-84-209-240-10-0
;;4;14,93;43,4219;1373;1134;0-202-45-250-143-257-111-28-96-248-245-69-1-2-5-4-26-97-9-67-84-134-0
;;5;14,73;0,951816;1394;1091;0-202-45-250-143-257-182-215-96-248-245-69-1-2-5-4-26-97-9-67-84-238-225-0
;;6;14,95;48,4398;1111;1273;0-202-45-250-143-182-244-211-73-164-16-108-40-219-231-241-132-102-209-240-10-0
;;7;14,95;48,4427;1192;1271;0-202-45-250-143-234-217-244-211-73-164-16-108-40-219-231-241-132-209-240-10-0
;;8;14,81;48,8687;1049;1355;0-202-45-250-143-257-111-244-73-211-16-108-40-219-231-164-241-132-209-240-10-0
;;9;14,95;50,4232;1086;1292;0-202-45-250-143-111-244-211-73-164-16-108-40-219-231-241-132-102-209-240-10-0
;;10;14,95;50,4275;1081;1324;0-202-45-250-143-182-244-211-73-164-16-108-40-219-231-30-241-132-209-240-10-0
;;11;14,99;50,4336;1099;1291;0-202-45-250-143-254-111-244-73-211-16-108-40-219-231-164-241-132-209-240-10-0
;;12;15;51,086;1469;1073;0-202-45-250-143-257-182-215-96-248-245-69-1-2-5-4-26-97-9-67-84-238-134-0
;;13;15;51,0878;1390;1114;0-202-45-250-143-257-182-215-96-248-245-69-1-2-5-4-26-97-9-67-84-43-134-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15;10,7059;951;1306;0-202-78-229-240-128-7-210-164-16-241-132-219-231-211-73-248-4-1-225-0
;;2;15;15,0635;1103;1284;0-202-78-229-232-209-240-128-7-210-132-219-231-73-211-96-248-69-4-1-84-225-0
;;3;14,86;15,071;1103;1284;0-202-78-232-229-240-209-128-7-210-132-219-231-73-211-96-248-69-4-1-84-225-0
;;4;15;11,683;1173;1268;0-202-78-232-209-240-128-7-210-132-219-231-73-211-96-248-69-5-4-1-84-225-0
;;5;14,95;11,8437;1201;1225;0-202-11-78-229-240-209-128-7-210-132-219-231-73-211-248-69-5-4-1-84-225-0
;;6;14,95;11,8636;1201;1225;0-202-78-11-229-240-209-128-7-210-132-219-231-73-211-248-69-5-4-1-84-225-0
;;7;14,95;11,8002;1204;1221;0-202-78-229-240-209-128-51-7-210-132-219-231-73-211-248-69-5-4-1-84-225-0
;;8;14,95;11,8058;1240;1197;0-202-11-229-240-209-128-51-7-210-132-219-231-73-211-248-69-5-4-1-84-225-0
;;9;14,88;11,842;1244;1171;0-202-78-11-229-240-209-155-7-210-132-219-231-73-211-248-69-5-4-1-84-225-0
;;10;14,88;11,8535;1244;1171;0-202-11-78-229-240-209-155-7-210-132-219-231-73-211-248-69-5-4-1-84-225-0
;;11;14,81;11,7969;1265;1162;0-202-11-240-209-128-51-7-210-132-219-231-73-211-96-248-69-5-4-1-84-225-0
;;12;14,98;4,53699;1361;1069;0-202-11-229-240-209-134-155-7-210-132-219-231-96-248-69-26-1-5-4-84-225-0
;;13;14,88;49,1417;1247;1167;0-202-78-229-240-209-155-51-7-210-132-219-231-73-211-248-69-5-4-1-84-225-0
;;14;14,88;49,1673;1283;1143;0-202-11-229-240-209-155-51-7-210-132-219-231-73-211-248-69-5-4-1-84-225-0
;;15;14,99;49,2596;1352;1114;0-202-11-240-209-128-7-210-132-219-231-234-217-248-69-26-1-5-4-84-225-0
;;16;14,92;49,2638;1359;1084;0-202-78-240-209-155-7-210-132-219-231-234-217-248-69-26-1-5-4-84-225-0
;;17;14,99;49,2835;1316;1138;0-202-78-240-209-128-7-210-132-219-231-234-217-248-69-26-1-5-4-84-225-0
;;18;14,92;49,2867;1395;1060;0-202-11-240-209-155-7-210-132-219-231-234-217-248-69-26-1-5-4-84-225-0
;;19;15;49,6562;1443;978;0-202-11-209-155-237-7-210-132-219-231-234-217-96-248-69-26-1-5-4-84-225-0
;;20;15;49,6634;1407;1002;0-202-78-209-155-237-7-210-132-219-231-234-217-96-248-69-26-1-5-4-84-225-0

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,83;45,8128;1104;1268;0-202-45-250-143-257-182-215-234-217-244-73-211-16-108-231-219-209-240-232-10-0
;;2;14,9;32,2456;1145;1256;0-202-45-250-143-257-254-111-28-234-217-244-73-211-164-16-108-219-209-240-10-0
;;3;14,99;27,9163;1196;1206;0-202-45-250-143-257-111-28-234-164-16-108-231-30-40-219-132-7-66-84-0
;;4;14,98;33,6854;1251;1200;0-202-45-250-143-257-254-234-217-244-73-164-16-108-231-219-132-102-209-240-78-10-0
;;5;14,84;5,27556;1319;1168;0-202-45-250-143-257-111-28-248-69-67-4-26-97-2-1-5-84-209-240-10-0
;;6;14,93;12,9749;1373;1134;0-202-45-250-143-257-111-28-96-248-245-69-1-2-5-4-26-97-9-67-84-134-0
;;7;14,73;12,4903;1394;1091;0-202-45-250-143-257-182-215-96-248-245-69-1-2-5-4-26-97-9-67-84-238-225-0
;;8;14,93;48,2389;1090;1297;0-202-45-250-143-257-182-215-244-73-211-234-16-164-108-219-231-240-209-232-10-0
;;9;14,93;48,5123;1326;1163;0-202-45-250-143-257-111-96-248-245-69-67-4-26-97-2-1-5-9-84-209-240-0
;;10;14,97;48,7912;1410;1081;0-202-45-250-143-257-254-111-96-248-245-69-1-2-5-4-26-97-9-67-84-60-134-0
;;11;14,96;48,7955;1475;1059;0-202-45-250-143-257-254-182-96-248-245-69-1-2-5-4-26-97-9-67-84-238-134-0
;;12;14,99;48,8299;1503;1003;0-202-45-250-143-257-254-182-215-96-248-69-2-1-5-4-26-97-9-67-84-238-134-0
;;13;15;48,9128;1469;1073;0-202-45-250-143-257-182-215-96-248-245-69-1-2-5-4-26-97-9-67-84-238-134-0
;;14;14,99;48,9429;1071;1301;0-202-45-250-143-257-182-244-234-108-219-231-49-73-211-16-164-241-240-209-10-0
;;15;14,99;48,9523;1046;1320;0-202-45-250-143-257-111-244-234-108-219-231-49-73-211-16-164-241-240-209-10-0
;;16;14,99;48,9542;1030;1389;0-202-45-250-143-257-111-244-234-108-219-231-73-211-16-164-241-240-209-232-10-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,97;11,5763;1289;1175;0-78-229-240-209-128-7-210-132-219-231-96-248-69-67-1-2-97-26-5-4-84-225-0
;;2;14,97;11,5835;1334;1166;0-202-78-229-240-209-128-7-210-132-219-231-96-248-69-1-2-97-26-5-4-84-225-0
;;3;14,97;11,5782;1370;1142;0-202-11-229-240-209-128-7-210-132-219-231-96-248-69-1-2-97-26-5-4-84-225-0
;;4;14,9;11,9786;1377;1112;0-202-78-229-240-209-155-7-210-132-219-231-96-248-69-1-2-97-26-5-4-84-225-0
;;5;14,9;11,9876;1413;1088;0-202-11-229-240-209-155-7-210-132-219-231-96-248-69-1-2-97-26-5-4-84-225-0
;;6;14,96;17,0505;1422;1034;0-202-45-250-143-257-234-16-108-73-96-248-69-1-2-97-26-5-4-84-134-0
;;7;14,94;15,7186;1439;1019;0-202-78-229-240-209-155-51-7-210-219-231-96-248-69-1-2-97-26-5-4-84-134-0
;;8;14,94;15,7202;1475;995;0-202-11-229-240-209-155-51-7-210-219-231-96-248-69-1-2-97-26-5-4-84-134-0
;;9;14,82;15,7831;1495;957;0-202-11-240-209-155-237-51-7-210-219-231-96-248-69-1-2-97-26-5-4-84-134-0
;;10;14,96;15,9058;1508;869;0-202-11-209-36-155-237-51-7-210-219-231-96-248-69-1-2-97-26-5-4-84-134-0

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;15;2,40615;1199;1242;0-202-45-250-143-257-244-217-234-16-108-219-40-231-30-73-211-164-240-209-230-10-0
;;2;15;25,2084;1213;1175;0-202-45-250-143-257-254-182-244-217-234-164-16-108-40-137-49-30-231-219-132-240-10-0
;;3;14,84;33,3777;1319;1168;0-202-45-250-143-257-111-28-248-69-67-4-26-97-2-1-5-84-209-240-10-0
;;4;14,93;5,81283;1373;1134;0-202-45-250-143-257-111-28-96-248-245-69-1-2-5-4-26-97-9-67-84-134-0
;;5;14,73;7,75024;1394;1091;0-202-45-250-143-257-182-215-96-248-245-69-1-2-5-4-26-97-9-67-84-238-225-0
;;6;14,94;48,3816;1112;1298;0-202-45-250-143-257-234-164-108-40-219-231-30-73-211-244-16-241-132-209-10-0
;;7;14,89;48,3859;1137;1254;0-202-45-250-143-217-234-164-108-40-219-231-30-73-211-244-16-241-240-209-10-0
;;8;14,99;48,443;1143;1251;0-202-45-250-143-182-234-164-108-40-219-30-231-211-73-16-241-240-209-230-10-0
;;9;14,72;48,469;1059;1306;0-202-45-250-143-257-244-164-108-40-219-231-30-73-211-234-16-241-240-209-10-0
;;10;15;48,7002;1422;1078;0-202-45-250-143-257-182-215-96-248-245-69-2-1-5-4-97-26-8-9-67-84-134-0
;;11;15;48,7018;1469;1073;0-202-45-250-143-257-182-215-96-248-245-69-1-2-5-4-26-97-9-67-84-238-134-0
;;12;14,96;48,7047;1475;1015;0-202-45-250-143-257-182-215-96-248-8-69-1-2-5-4-26-97-9-67-84-238-134-0
;;13;14,86;48,7214;1119;1266;0-202-45-250-143-217-234-164-108-40-219-132-231-30-211-73-244-16-241-240-10-0
;;14;14,96;48,7432;1125;1263;0-202-45-250-143-182-234-164-108-40-219-132-231-30-211-73-16-241-240-230-10-0
;;15;14,75;48,7525;1048;1333;0-202-45-250-143-257-244-164-108-40-219-132-231-30-211-73-16-241-240-209-10-0
;;16;14,99;49,4994;976;1350;0-202-45-250-143-257-111-164-108-40-219-132-231-30-211-73-244-16-241-240-10-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,95;47,7351;1236;1174;0-202-78-11-232-229-240-209-128-7-210-132-231-248-69-5-26-4-67-1-84-225-0
;;2;14,99;42,1378;1295;1140;0-202-45-78-229-240-209-128-7-210-132-231-96-248-69-26-5-4-67-1-84-225-0
;;3;14,99;42,1522;1331;1116;0-202-45-11-229-240-209-128-7-210-132-231-96-248-69-26-5-4-67-1-84-225-0
;;4;14,89;41,4439;1364;1046;0-202-78-229-240-209-155-51-7-210-102-132-231-96-248-69-26-5-4-67-1-84-225-0
;;5;14,89;41,348;1373;1043;0-202-11-78-229-240-209-155-7-51-210-132-231-96-248-69-26-5-4-67-1-84-225-0
;;6;14,89;41,3554;1373;1043;0-202-78-11-229-240-209-155-7-51-210-132-231-96-248-69-26-5-4-67-1-84-225-0
;;7;14,89;41,45;1373;1043;0-202-11-78-229-240-209-155-51-7-210-132-231-96-248-69-26-5-4-67-1-84-225-0
;;8;14,89;41,4627;1373;1043;0-202-78-11-229-240-209-155-51-7-210-132-231-96-248-69-26-5-4-67-1-84-225-0
;;9;14,99;41,4911;1392;1042;0-202-11-229-240-209-134-51-7-210-132-231-96-248-69-26-5-4-67-1-84-225-0
;;10;14,89;41,4238;1400;1022;0-202-11-229-240-209-155-51-7-210-102-132-231-96-248-69-26-5-4-67-1-84-225-0
;;11;14,98;4,75103;1405;1008;0-202-11-229-240-209-155-7-210-132-217-234-16-164-108-231-248-69-1-84-225-0
;;12;14,96;3,15871;1430;938;0-202-11-229-240-209-155-51-7-210-217-234-16-164-108-231-96-248-69-1-84-225-0
;;13;14,84;3,18318;1450;900;0-202-11-240-209-155-237-51-7-210-217-234-16-164-108-231-96-248-69-1-84-225-0
;;14;14,98;3,33651;1463;812;0-202-11-209-36-155-237-51-7-210-217-234-16-164-108-231-96-248-69-1-84-225-0
;;15;14,93;48,3375;1092;1273;0-202-78-11-229-232-209-155-7-210-132-219-211-73-234-16-164-108-231-241-240-10-0
;;16;14,96;48,7832;1357;1076;0-202-11-229-240-209-128-210-7-51-102-132-231-96-248-69-26-5-4-67-1-84-225-0
;;17;15;49,5102;1049;1327;0-202-78-11-229-232-209-128-7-210-132-219-211-73-234-16-164-108-231-241-240-10-0
;;18;15;49,5135;1052;1274;0-202-78-11-229-232-209-128-7-210-132-219-40-73-234-16-164-108-231-241-240-10-0
;;19;14,93;49,6782;1121;1199;0-202-78-11-229-232-209-155-210-7-51-132-219-73-234-16-164-108-231-241-240-10-0
;;20;14,93;49,8048;906;1356;0-202-78-11-229-232-209-128-7-132-219-158-73-211-16-164-108-231-241-240-10-0
;;21;14,82;49,8803;1101;1227;0-202-78-11-229-232-209-155-237-210-7-51-132-219-73-211-16-164-108-231-241-240-10-0

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,93;37,8091;1060;1303;0-202-45-250-143-257-111-244-73-211-16-108-231-219-132-7-66-84-43-235-225-0
;;2;14,77;18,4212;1212;1271;0-202-45-250-143-257-234-217-244-211-73-164-16-108-231-219-102-132-209-240-10-228-0
;;3;14,99;38,7898;1221;1259;0-202-45-250-143-257-254-182-217-244-73-211-164-16-108-231-219-132-102-209-240-10-0
;;4;14,88;36,3354;1387;1105;0-202-45-250-143-257-111-28-96-248-8-5-4-67-2-97-26-245-69-1-84-134-0
;;5;14,73;1,46988;1394;1091;0-202-45-250-143-257-182-215-96-248-245-69-1-2-5-4-26-97-9-67-84-238-225-0
;;6;14,92;40,7646;1507;888;0-202-45-250-143-254-96-248-69-4-1-5-144-31-246-213-87-62-126-233-134-0
;;7;14,98;48,5378;1104;1283;0-202-45-250-143-257-254-244-211-73-16-108-40-219-231-30-164-132-209-240-228-10-0
;;8;14,93;48,8966;1347;1129;0-202-45-250-143-257-111-182-215-96-248-8-245-69-1-2-5-4-26-97-67-84-225-0
;;9;14,93;48,8992;1284;1149;0-202-45-250-143-257-111-182-215-96-248-8-245-69-1-2-26-4-5-67-84-225-83-0
;;10;14,93;48,9341;1303;1136;0-202-45-250-143-257-111-182-215-96-248-8-245-69-1-2-26-4-5-67-9-84-225-0
;;11;14,74;49,6253;1457;952;0-202-45-250-143-257-96-248-69-5-1-4-144-31-246-213-87-62-126-233-134-0
;;12;14,88;49,8065;1400;1066;0-202-45-250-143-257-111-182-215-96-248-8-69-1-67-97-26-4-5-2-84-238-225-0
;;13;14,91;49,8162;1428;1054;0-202-45-250-143-257-254-111-182-215-96-248-69-1-4-5-67-97-26-2-84-238-225-0
;;14;14,72;49,8372;1442;992;0-202-45-250-143-257-254-182-215-96-248-8-69-1-67-97-26-4-5-2-84-238-225-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,98;16,4537;985;1330;0-202-78-11-232-229-240-209-128-210-7-51-132-219-30-231-211-73-16-241-122-242-10-0
;;2;14,93;21,4705;1012;1302;0-202-45-78-11-232-229-240-209-128-7-210-132-219-30-231-211-73-16-164-242-10-0
;;3;14,83;25,9347;1087;1289;0-202-78-232-229-240-132-231-30-16-164-108-219-211-73-96-248-69-1-4-84-225-0
;;4;14,89;25,8948;1174;1270;0-202-78-229-240-209-132-231-30-16-164-108-219-211-73-96-248-69-1-4-84-225-0
;;5;14,97;24,6555;1182;1256;0-202-78-232-209-132-40-30-16-164-108-219-231-211-73-96-248-69-1-4-84-225-0
;;6;14,89;24,6575;1210;1246;0-202-11-229-240-209-132-231-30-16-164-108-219-211-73-96-248-69-1-4-84-225-0
;;7;14,97;26,7767;1318;1154;0-202-78-11-240-209-128-7-210-132-219-16-164-108-231-96-248-69-1-4-84-225-0
;;8;14,98;26,8551;1347;1132;0-202-78-229-240-209-155-237-7-210-132-219-16-164-108-231-96-248-69-1-4-84-225-0
;;9;14,98;26,5839;1383;1108;0-202-11-229-240-209-155-237-7-210-132-219-16-164-108-231-96-248-69-1-4-84-225-0
;;10;14,98;41,0805;1388;1029;0-202-11-240-209-134-155-237-7-210-219-16-164-108-231-96-248-69-1-4-84-225-0
;;11;14,96;40,7547;1401;941;0-202-11-209-36-134-155-237-7-210-219-16-164-108-231-96-248-69-1-4-84-225-0
;;12;14,91;48,4691;1053;1294;0-202-78-11-232-229-240-209-155-210-7-51-132-219-30-231-211-73-16-164-241-242-10-0
;;13;14,97;48,5039;1218;1232;0-202-11-232-209-132-40-30-16-164-108-219-231-211-73-96-248-69-1-4-84-225-0
;;14;14,96;48,5071;1232;1218;0-202-11-232-209-102-132-30-16-164-108-219-231-211-73-96-248-69-1-4-84-225-0
;;15;14,97;48,5967;1357;1126;0-202-11-240-209-128-51-7-210-132-219-16-164-108-231-96-248-69-1-4-84-225-0
;;16;14,97;48,8879;1315;1184;0-202-11-240-209-128-7-210-132-219-16-164-108-231-30-96-248-69-1-4-84-225-0

Run;6
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,99;38,7904;1196;1206;0-202-45-250-143-257-111-28-234-164-16-108-231-30-40-219-132-7-66-84-0
;;2;15;15,0182;1213;1175;0-202-45-250-143-257-254-182-244-217-234-164-16-108-40-137-49-30-231-219-132-240-10-0
;;3;14,93;19,8906;1373;1134;0-202-45-250-143-257-111-28-96-248-245-69-1-2-5-4-26-97-9-67-84-134-0
;;4;14,73;1,92421;1394;1091;0-202-45-250-143-257-182-215-96-248-245-69-1-2-5-4-26-97-9-67-84-238-225-0
;;5;15;19,4011;1465;929;0-202-45-250-143-96-248-67-4-1-5-247-144-31-246-213-87-62-126-233-134-0
;;6;14,89;48,4917;1015;1312;0-202-45-250-143-257-111-217-244-73-211-16-108-40-219-231-30-49-164-241-240-10-0
;;7;14,78;48,6455;1175;1244;0-202-45-250-143-257-182-215-234-16-164-241-108-231-30-40-219-132-209-240-10-0
;;8;14,66;48,9244;1298;1152;0-202-45-250-143-257-111-28-96-248-245-69-1-2-5-4-26-97-9-67-84-225-0
;;9;14,88;49,1307;1459;994;0-202-45-250-143-257-182-96-248-69-2-3-4-5-9-67-97-26-8-1-84-238-134-0
;;10;14,96;49,1415;1450;1078;0-202-45-250-143-257-254-111-96-248-245-69-1-97-26-67-9-5-4-2-84-238-134-0
;;11;15;49,2395;1126;1292;0-202-45-250-143-257-111-182-215-217-234-16-108-40-219-231-30-164-241-240-232-10-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,97;0,921657;1075;1280;0-202-45-78-232-209-240-128-51-7-210-219-30-231-73-211-16-164-108-40-132-10-0
;;2;14,99;0,994923;1101;1262;0-202-45-78-232-229-240-209-155-237-7-210-219-30-231-73-211-16-164-108-40-132-10-0
;;3;14,99;1,04219;1137;1238;0-202-45-11-232-229-240-209-155-237-7-210-219-30-231-73-211-16-164-108-40-132-10-0
;;4;14,99;32,019;1196;1195;0-202-45-250-143-257-111-96-248-2-4-1-5-67-97-26-245-234-16-241-10-0
;;5;14,99;32,0889;1196;1195;0-202-45-250-143-257-111-96-248-4-2-1-5-67-97-26-245-234-16-241-10-0
;;6;14,99;32,1979;1196;1195;0-202-45-250-143-257-111-96-248-1-4-2-5-67-97-26-245-234-16-241-10-0
;;7;14,99;32,2101;1196;1195;0-202-45-250-143-257-111-96-248-67-1-4-2-5-97-26-245-234-16-241-10-0
;;8;14,99;32,2285;1196;1195;0-202-45-250-143-257-111-96-248-2-67-1-4-5-97-26-245-234-16-241-10-0
;;9;14,99;32,2475;1196;1195;0-202-45-250-143-257-111-96-248-67-2-1-4-5-97-26-245-234-16-241-10-0
;;10;14,99;32,3477;1196;1195;0-202-45-250-143-257-111-96-248-4-67-2-1-5-97-26-245-234-16-241-10-0
;;11;14,99;32,4937;1196;1195;0-202-45-250-143-257-111-96-248-1-4-67-2-5-97-26-245-234-16-241-10-0
;;12;14,99;32,5323;1196;1195;0-202-45-250-143-257-111-96-248-2-1-4-67-5-97-26-245-234-16-241-10-0
;;13;14,99;32,5783;1196;1195;0-202-45-250-143-257-111-96-248-5-2-1-4-67-97-26-245-234-16-241-10-0
