Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p292.txt;20;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;74,0787;74,0788;17;16;10;13;15;17;
2;74,4332;74,4362;21;22;8;11;24;19;
3;73,8482;73,849;17;21;9;24;16;16;
4;74,078;74,0791;17;29;17;19;17;17;
5;74,6193;74,6202;23;37;9;11;24;27;
6;74,5518;74,554;17;30;2;23;17;21;
7;73,777;73,7772;21;19;6;21;16;16;
8;74,7946;74,7955;17;30;11;7;16;23;
9;74,6042;74,6058;19;25;21;11;18;17;
10;74,668;74,6698;17;21;12;6;17;16;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;14;19,99;75,6604;1628;1648;0-202-45-250-143-257-234-217-244-211-73-164-16-108-40-219-231-30-49-96-245-69-1-9-26-5-4-67-84-43-225-0
;;15;20;75,6843;1690;1634;0-202-45-250-143-257-234-217-244-211-73-164-16-108-40-219-231-30-49-96-245-69-5-4-67-1-97-26-9-84-225-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,99;35,4387;1609;1668;0-202-45-11-229-232-209-240-128-7-210-132-219-30-73-211-234-16-164-108-231-96-248-69-1-26-4-84-225-0
;;2;19,78;36,2535;1616;1638;0-202-45-78-232-229-240-209-155-7-210-132-219-30-73-211-234-16-164-108-231-96-248-69-1-26-4-84-225-0
;;3;19,85;35,1356;1634;1618;0-202-78-232-229-240-209-134-51-7-210-132-219-30-73-211-234-16-164-108-231-96-248-69-1-26-4-84-225-0
;;4;19,8;36,2559;1647;1611;0-202-45-11-232-229-240-209-155-237-7-210-132-219-30-73-211-234-16-164-108-231-248-69-1-26-4-84-225-0
;;5;19,9;42,3015;1705;1606;0-202-45-250-143-257-240-209-155-237-7-210-132-219-30-73-211-16-164-108-231-96-248-69-1-26-4-84-225-0
;;6;19,98;34,9231;1708;1563;0-202-11-232-240-209-134-155-51-7-210-132-219-30-73-211-234-16-164-108-231-96-248-69-1-26-4-84-225-0
;;7;19,97;34,4379;1724;1546;0-202-78-232-229-240-209-36-155-237-51-7-210-132-73-211-234-16-164-108-231-96-248-69-67-1-97-26-4-84-225-0
;;8;19,89;42,2987;1762;1541;0-202-45-250-143-230-240-209-155-237-7-210-132-219-30-73-211-16-164-108-231-96-248-69-1-26-4-84-225-0
;;9;19,85;74,1007;1573;1692;0-202-45-78-232-229-240-209-128-7-210-132-219-30-73-211-234-16-164-108-231-96-248-69-1-26-4-84-225-0
;;10;19,8;74,2219;1722;1555;0-202-11-78-232-229-240-209-155-51-7-210-132-219-211-73-217-234-16-164-108-231-96-248-69-1-26-4-84-225-0
;;11;19,95;78,9497;1938;1376;0-202-45-37-208-134-209-51-7-210-132-16-108-219-231-96-248-245-69-67-5-4-26-97-2-1-84-235-225-0
;;12;20;78,9596;1927;1420;0-202-11-229-240-209-36-134-155-237-51-7-210-132-16-108-219-231-96-248-245-69-67-5-4-26-97-2-1-84-235-225-0
;;13;19,99;79,0366;1850;1497;0-202-11-232-229-240-209-36-134-51-7-210-132-16-108-219-231-96-248-245-69-67-5-4-26-97-2-1-84-235-225-0
;;14;19,93;79,0421;1895;1444;0-202-11-229-240-209-134-155-51-7-210-132-16-108-219-40-231-96-248-245-69-67-5-4-26-97-2-1-84-235-225-0
;;15;19,99;79,1234;1814;1521;0-202-78-232-229-240-209-36-134-51-7-210-132-16-108-219-231-96-248-245-69-67-5-4-26-97-2-1-84-235-225-0
;;16;19,92;79,4566;1932;1391;0-202-11-240-209-36-134-155-210-7-51-102-132-219-16-108-231-96-248-245-69-67-5-4-26-97-2-1-84-235-225-0
;;17;19,94;79,4622;1879;1481;0-202-11-229-240-209-134-155-210-7-51-132-219-30-16-108-231-96-248-245-69-67-5-4-26-97-2-1-84-235-225-0

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,92;69,2125;1394;1692;0-202-45-250-143-257-254-111-28-234-164-16-108-40-219-231-30-49-211-73-244-241-132-7-66-84-43-225-0
;;2;19,99;20,1043;1397;1674;0-202-45-250-143-257-111-109-20-160-214-244-73-211-16-108-40-219-231-30-164-241-102-132-7-66-225-0
;;3;19,99;69,9789;1424;1652;0-202-45-250-143-257-111-217-244-73-211-16-108-40-219-231-30-234-164-241-132-7-66-84-43-105-195-238-225-0
;;4;19,83;46,8818;1449;1637;0-202-45-250-143-257-182-215-234-217-244-73-211-16-108-40-219-231-30-49-137-164-241-132-7-66-84-43-225-0
;;5;19,98;17,1326;1488;1633;0-202-45-250-143-257-254-111-217-234-164-16-108-40-219-231-30-49-137-73-211-241-132-7-66-84-43-134-83-0
;;6;19,97;20,8209;1809;1546;0-202-45-250-143-257-254-244-217-234-164-16-108-40-219-231-30-49-211-73-96-248-69-2-1-26-4-5-67-9-84-0
;;7;19,97;25,1991;1809;1546;0-202-45-250-143-257-254-244-217-234-164-16-108-40-219-231-30-49-73-211-96-248-69-1-2-26-4-5-67-9-84-0
;;8;19,81;33,5032;1825;1437;0-202-45-250-143-257-96-248-1-2-4-5-6-9-67-97-26-245-69-8-104-34-144-31-246-213-87-126-62-86-196-0
;;9;19,86;61,7414;1854;1429;0-202-45-250-143-257-248-5-1-4-6-9-67-97-26-245-69-8-247-104-34-144-31-246-213-87-62-126-233-134-0
;;10;19,87;8,2079;1937;1386;0-202-45-250-143-257-96-248-2-4-5-1-9-67-97-26-245-69-8-247-144-31-246-213-87-62-126-233-209-134-0
;;11;19,87;51,2719;1937;1386;0-202-45-250-143-257-96-248-2-4-5-1-9-67-97-26-245-69-8-247-144-31-246-87-213-62-126-233-209-134-0
;;12;19,87;59,5425;1937;1386;0-202-45-250-143-257-96-248-5-2-4-1-9-67-97-26-245-69-8-247-144-31-246-213-87-62-126-233-209-134-0
;;13;19,93;35,683;1943;1378;0-202-45-250-143-257-254-96-248-8-26-245-69-1-2-97-4-5-3-9-67-247-144-31-246-213-87-62-126-233-235-225-0
;;14;19,9;8,2079;1950;1275;0-202-45-250-143-254-96-248-69-1-2-3-4-5-6-9-67-97-26-245-8-247-144-31-246-213-87-62-126-233-134-0
;;15;19,9;41,6854;1950;1275;0-202-45-250-143-254-96-248-8-1-2-3-4-5-6-9-67-97-26-245-69-247-144-31-246-213-87-62-126-233-134-0
;;16;19,94;48,316;1950;1275;0-202-45-250-143-254-96-248-245-69-1-2-3-4-5-6-9-67-97-26-8-247-144-31-246-213-87-62-126-233-134-0
;;17;19,87;65,4585;1978;1238;0-202-45-250-143-254-96-248-69-1-97-26-2-3-4-5-6-9-67-247-144-31-246-213-87-62-126-233-209-134-0
;;18;19,93;74,4357;1393;1698;0-202-45-250-143-257-254-111-28-234-164-16-108-40-219-231-30-49-211-73-244-241-132-7-66-84-225-83-0
;;19;19,96;76,0163;1719;1621;0-202-45-250-143-257-234-164-16-108-40-219-231-30-172-244-211-73-96-248-69-1-2-5-4-26-97-9-67-84-225-0
;;20;19,96;76,0223;1738;1616;0-202-45-250-143-257-234-164-16-108-40-219-231-49-30-244-211-73-96-248-69-1-2-5-4-26-97-9-67-84-225-0
;;21;19,84;76,0463;1810;1520;0-202-45-250-143-217-234-164-16-108-40-219-231-30-49-137-211-73-96-248-69-1-2-5-4-26-97-9-67-84-225-0
;;22;19,93;76,2326;1916;1390;0-202-45-250-143-257-254-96-248-8-26-245-69-1-6-97-4-5-2-9-67-247-144-31-246-213-87-62-126-233-235-225-0
;;23;19,93;76,237;1877;1418;0-202-45-250-143-257-254-96-248-8-26-245-69-2-1-97-4-5-3-9-67-247-144-31-246-213-87-62-126-233-225-83-0
;;24;19,85;77,5399;1793;1550;0-202-45-250-143-244-217-234-16-164-108-219-231-30-49-137-211-73-96-248-69-1-2-5-4-26-97-9-67-84-225-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,8;0,987489;1751;1386;0-202-45-11-229-232-209-240-128-131-7-210-102-132-40-219-231-217-234-16-108-96-248-69-4-5-1-84-134-0
;;2;19,8;0,980034;1762;1380;0-202-45-11-78-232-209-240-128-131-7-210-102-132-40-219-231-217-234-16-108-96-248-69-4-5-1-84-134-0
;;3;19,98;5,0541;1836;1375;0-202-45-250-143-257-232-229-240-209-155-237-7-210-132-231-217-234-16-108-96-248-69-4-5-1-84-134-0
;;4;19,94;1,55408;1900;1291;0-11-78-202-45-250-143-257-240-209-155-237-7-210-132-231-217-234-16-108-96-248-69-4-5-1-84-134-0
;;5;19,94;1,65588;1900;1291;0-78-11-202-45-250-143-257-240-209-155-237-7-210-132-231-217-234-16-108-96-248-69-4-5-1-84-134-0
;;6;19,94;6,03346;1903;1287;0-78-202-45-250-143-257-240-209-155-237-51-7-210-132-231-217-234-16-108-96-248-69-4-5-1-84-134-0
;;7;19,86;5,83624;1910;1274;0-202-45-250-143-230-240-232-209-155-51-7-210-132-231-217-234-16-108-96-248-69-4-5-1-84-134-0
;;8;19,93;1,5517;1957;1226;0-78-11-202-45-250-143-230-240-209-155-237-7-210-132-231-217-234-16-108-96-248-69-4-5-1-84-134-0
;;9;19,93;1,5828;1957;1226;0-11-78-202-45-250-143-230-240-209-155-237-7-210-132-231-217-234-16-108-96-248-69-4-5-1-84-134-0
;;10;19,8;74,5317;1685;1461;0-202-45-78-229-232-209-240-128-131-7-210-132-40-219-231-30-217-234-16-108-96-248-69-4-5-1-84-134-0
;;11;19,8;74,5338;1721;1437;0-202-45-11-229-232-209-240-128-131-7-210-132-40-219-231-30-217-234-16-108-96-248-69-4-5-1-84-134-0
;;12;19,93;74,7269;1996;1198;0-11-202-45-250-143-230-240-209-155-237-51-7-210-132-231-217-234-16-108-96-248-69-4-5-1-84-134-0
;;13;19,98;74,7364;1893;1298;0-78-202-45-250-143-257-230-240-209-155-51-7-210-219-231-217-234-16-108-96-248-69-4-5-1-84-134-0
;;14;19,9;74,7619;1953;1263;0-202-45-250-143-257-230-240-209-36-155-51-7-210-132-231-217-234-16-108-96-248-69-4-5-1-84-134-0
;;15;19,93;74,7753;1960;1222;0-78-202-45-250-143-230-240-209-155-237-51-7-210-132-231-217-234-16-108-96-248-69-4-5-1-84-134-0
;;16;19,92;74,8008;1861;1353;0-202-45-11-78-232-229-240-209-155-237-51-7-210-132-219-40-231-217-234-16-108-96-248-69-4-5-1-84-134-0
;;17;19,92;74,8033;1875;1339;0-202-45-11-78-232-229-240-209-155-237-51-7-210-132-102-219-231-217-234-16-108-96-248-69-4-5-1-84-134-0
;;18;19,77;75,2709;1772;1379;0-202-45-78-232-229-240-128-209-155-237-51-7-210-132-219-231-217-234-16-108-96-248-69-4-5-1-84-134-0
;;19;20;77,1215;1748;1410;0-202-45-78-232-229-240-128-209-155-237-51-7-210-132-102-219-231-217-234-16-108-96-248-69-4-5-1-84-225-0

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,84;17,0734;1441;1670;0-202-45-250-143-257-111-109-20-160-214-244-73-211-16-108-40-219-231-30-49-164-241-132-102-209-240-10-0
;;2;19,93;5,20725;1748;1591;0-202-45-250-143-257-254-234-217-244-73-211-164-16-108-40-219-231-30-49-96-248-69-1-9-26-4-5-67-84-225-0
;;3;19,97;30,312;1809;1546;0-202-45-250-143-257-254-244-217-234-164-16-108-40-219-231-30-49-73-211-96-248-69-1-2-26-4-5-67-9-84-0
;;4;19,97;70,1342;1809;1546;0-202-45-250-143-257-254-244-217-234-164-16-108-40-219-231-30-49-211-73-96-248-69-2-1-26-4-5-67-9-84-0
;;5;19,81;2,22701;1882;1448;0-202-45-250-143-257-96-248-8-1-2-4-5-6-9-67-97-26-245-69-104-34-144-31-246-213-87-62-126-233-196-0
;;6;19,93;38,394;1973;1264;0-202-45-250-143-254-96-248-8-2-1-3-4-5-6-9-67-97-26-245-69-144-246-87-213-62-126-233-209-134-0
;;7;19,87;2,22702;1978;1238;0-202-45-250-143-254-96-248-69-1-97-26-2-3-4-5-6-9-67-247-144-31-246-213-87-62-126-233-209-134-0
;;8;19,87;9,6488;1978;1238;0-202-45-250-143-254-96-248-69-3-1-2-4-5-6-9-67-26-97-247-144-31-246-213-87-62-126-233-209-134-0
;;9;19,86;75,4477;1422;1704;0-202-45-250-143-257-111-28-244-211-73-217-234-16-108-40-219-231-30-49-164-241-132-7-66-84-43-225-0
;;10;19,98;75,7182;1968;1389;0-202-45-250-143-254-96-248-8-1-2-4-5-67-9-26-245-69-97-247-104-34-144-31-246-213-87-62-126-233-196-0
;;11;19,95;75,7321;1892;1434;0-202-45-250-143-257-96-248-8-1-6-4-5-67-9-26-245-69-97-247-104-34-144-31-246-213-87-62-126-233-134-0
;;12;19,96;75,78;1948;1415;0-202-45-250-143-257-96-248-8-2-1-4-5-3-9-67-97-26-245-69-104-34-144-31-246-213-87-62-126-233-134-0
;;13;19,92;75,9111;1994;1204;0-202-45-250-143-254-96-248-69-26-8-2-1-3-4-5-6-9-67-97-247-144-246-87-213-62-126-233-209-134-0
;;14;19,89;77,1996;1648;1661;0-202-45-250-143-257-244-234-40-30-231-164-16-108-219-73-211-96-248-245-69-67-1-9-5-4-97-26-2-225-0
;;15;19,93;78,104;1874;1450;0-202-45-250-143-257-96-248-69-245-8-2-1-67-9-6-5-4-26-97-247-144-246-87-213-62-126-233-209-240-10-0
;;16;19,87;78,1527;1720;1628;0-202-45-250-143-257-217-234-40-30-231-164-16-108-219-73-211-96-248-245-69-67-1-9-5-4-97-26-2-225-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,9;8,11286;1528;1555;0-78-202-45-143-257-232-229-240-209-128-7-210-132-219-164-16-108-231-96-248-5-4-26-1-84-225-0
;;2;19,95;74,163;1727;1511;0-202-45-78-11-232-229-240-209-155-237-7-210-132-219-30-211-234-164-16-108-231-96-248-69-5-4-1-84-225-0
;;3;19,9;74,5777;1717;1516;0-202-45-78-11-232-229-240-209-128-51-7-210-132-40-219-30-234-164-16-108-231-96-248-69-5-4-1-84-225-0
;;4;19,92;74,635;1715;1517;0-202-45-250-143-257-240-209-128-131-7-210-132-219-211-234-164-16-108-231-96-248-69-5-4-1-84-225-0
;;5;19,73;74,659;1841;1388;0-202-45-250-143-240-128-209-155-237-7-210-132-219-217-234-164-16-108-231-96-248-69-5-4-1-84-225-0
;;6;19,97;74,717;1837;1405;0-202-78-11-232-229-240-209-134-155-210-7-51-132-40-219-217-234-164-16-108-231-96-248-69-5-4-1-84-225-0
;;7;19,92;74,7639;1819;1429;0-202-45-78-11-232-229-240-209-155-7-210-102-132-219-40-217-234-164-16-108-231-96-248-69-5-4-1-84-225-0
;;8;19,92;74,7771;1789;1480;0-202-45-78-11-232-229-240-209-155-7-210-132-219-40-30-217-234-164-16-108-231-96-248-69-5-4-1-84-225-0
;;9;19,84;74,8925;1913;1306;0-202-78-11-229-240-209-36-134-155-237-51-7-210-132-102-219-217-234-164-16-108-231-96-248-69-5-4-1-84-225-0
;;10;19,89;75,0208;1815;1440;0-202-78-11-232-229-240-209-155-51-7-210-132-102-219-40-30-217-234-164-16-108-231-96-248-69-5-4-1-84-225-0
;;11;19,96;75,4369;1772;1494;0-202-78-11-232-229-240-209-128-7-51-210-132-102-40-219-30-217-234-164-16-108-231-96-248-69-5-4-1-84-225-0
;;12;19,92;75,4396;1879;1310;0-202-78-11-229-240-209-36-155-237-7-51-210-132-102-40-219-49-217-234-164-16-108-231-96-248-69-5-4-1-84-225-0
;;13;19,92;75,4521;1877;1355;0-202-78-11-229-240-209-36-155-237-7-51-210-132-102-40-219-30-217-234-164-16-108-231-96-248-69-5-4-1-84-225-0
;;14;19,96;75,5975;1735;1503;0-202-78-232-229-240-209-128-210-7-51-102-132-219-40-49-30-217-234-164-16-108-231-96-248-69-5-4-1-84-225-0
;;15;19,96;75,8033;1732;1507;0-202-78-11-232-229-240-209-128-7-210-102-132-219-40-49-30-217-234-164-16-108-231-96-248-69-5-4-1-84-225-0
;;16;19,92;76,134;1864;1373;0-202-78-11-229-240-209-155-237-210-7-51-102-132-219-40-49-30-217-234-164-16-108-231-96-248-69-5-4-1-84-225-0

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,97;5,1732;1330;1689;0-202-45-250-143-257-111-109-20-160-214-28-244-158-73-211-16-108-40-219-231-30-49-164-241-240-10-0
;;2;19,99;3,68499;1397;1674;0-202-45-250-143-257-111-109-20-160-214-244-211-73-16-108-40-219-231-30-164-241-102-132-7-66-225-0
;;3;19,6;65,9338;1908;1398;0-202-45-250-143-257-254-176-53-234-217-244-164-16-108-231-96-248-69-1-2-5-4-26-97-9-67-84-238-225-0
;;4;19,8;71,884;1917;1387;0-202-45-250-143-257-254-96-248-2-1-67-4-5-3-9-97-26-245-69-8-104-34-144-246-213-87-62-126-233-225-0
;;5;19,87;16,2487;1937;1386;0-202-45-250-143-257-96-248-5-2-4-1-9-67-97-26-245-69-8-247-144-31-246-213-87-62-126-233-209-134-0
;;6;19,87;24,391;1937;1386;0-202-45-250-143-257-96-248-2-4-5-1-9-67-97-26-245-69-8-247-144-31-246-213-87-62-126-233-209-134-0
;;7;19,93;71,884;1943;1378;0-202-45-250-143-257-254-96-248-8-26-245-69-1-2-97-4-5-3-9-67-247-144-31-246-213-87-62-126-233-235-225-0
;;8;19,94;57,7525;1949;1334;0-202-45-250-143-257-254-96-248-2-5-1-4-3-9-67-97-26-245-69-8-247-144-31-246-213-87-62-126-233-134-0
;;9;20;50,3308;1970;1275;0-202-45-250-143-257-254-248-69-97-26-8-1-2-3-4-5-6-9-67-247-144-246-213-87-62-126-233-209-134-0
;;10;19,93;64,4528;1973;1264;0-202-45-250-143-254-96-248-8-4-1-2-3-5-6-9-67-97-26-245-69-144-246-213-87-62-126-233-209-134-0
;;11;19,97;74,1465;1420;1673;0-202-45-250-143-257-111-109-20-160-214-244-211-73-16-108-40-219-231-30-164-241-122-132-209-240-10-0
;;12;19,8;74,6127;1580;1664;0-202-78-232-229-240-132-102-219-40-30-231-164-16-108-234-217-244-73-211-96-248-69-26-5-4-1-9-67-84-225-0
;;13;19,95;74,7437;1647;1639;0-202-78-232-240-132-102-219-40-30-231-164-16-108-234-217-244-211-73-96-248-69-26-2-4-5-1-9-67-84-225-0
;;14;19,98;76,1717;1813;1598;0-202-45-250-143-257-244-234-164-16-108-40-219-231-30-49-73-211-96-248-69-1-2-5-4-26-97-9-67-84-134-0
;;15;19,93;76,1837;1719;1616;0-202-45-250-143-257-244-234-164-16-108-40-219-231-30-49-73-211-96-248-69-1-2-5-4-26-245-8-9-67-84-0
;;16;20;76,6077;1907;1408;0-202-45-250-143-257-111-96-248-8-97-26-245-69-67-9-3-4-1-5-2-247-144-31-246-213-87-62-126-233-134-0
;;17;19,96;77,0825;1885;1565;0-202-45-250-143-257-217-234-164-16-108-40-219-231-30-49-73-211-96-248-69-1-2-5-4-26-97-9-67-84-134-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,98;1,49048;1849;1310;0-202-78-209-134-155-237-7-210-132-217-234-16-108-231-96-248-69-4-5-1-84-225-45-250-143-257-10-0
;;2;19,98;1,36071;1898;1240;0-202-78-209-134-155-237-51-7-210-132-217-234-16-108-231-96-248-69-4-5-1-84-225-45-250-143-10-0
;;3;19,82;1,35847;1921;1219;0-202-134-209-155-51-7-210-132-217-234-16-108-231-96-248-69-4-5-2-1-84-225-45-250-143-10-0
;;4;20;74,1788;1648;1612;0-202-11-232-229-240-209-128-51-7-210-132-30-164-16-108-219-231-248-69-4-1-84-225-45-250-143-257-10-0
;;5;20;74,2088;1609;1640;0-202-78-11-232-229-240-209-128-7-210-132-30-164-16-108-219-231-248-69-4-1-84-225-45-250-143-257-10-0
;;6;19,93;74,2145;1652;1586;0-202-78-11-232-229-240-209-155-7-210-132-30-164-16-108-219-231-248-69-4-1-84-225-45-250-143-257-10-0
;;7;19,95;74,2284;1738;1561;0-202-78-229-240-209-128-7-210-132-217-234-164-16-108-219-231-96-248-69-4-1-84-225-45-250-143-257-10-0
;;8;19,97;74,2377;1680;1565;0-202-78-229-240-209-128-7-210-132-234-217-244-16-108-219-231-96-248-69-4-1-84-225-45-250-143-257-10-0
;;9;19,95;74,2534;1774;1537;0-202-11-229-240-209-128-7-210-132-219-217-234-16-164-108-231-96-248-69-4-1-84-225-45-250-143-257-10-0
;;10;19,98;74,3227;1885;1286;0-202-11-209-134-155-237-7-210-132-217-234-16-108-231-96-248-69-4-5-1-84-225-45-250-143-257-10-0
;;11;19,91;74,3993;1876;1307;0-202-78-240-209-155-237-51-7-210-132-217-234-108-219-231-96-248-69-4-5-2-1-84-225-45-250-143-10-0
;;12;19,97;74,5901;1543;1662;0-202-78-232-229-240-209-128-7-210-132-219-231-16-108-30-211-96-248-69-4-1-84-225-45-250-143-257-10-0
;;13;19,97;74,6048;1600;1651;0-202-78-232-229-240-209-128-7-210-132-219-231-164-16-108-211-96-248-69-4-1-84-225-45-250-143-257-10-0
;;14;19,93;74,6856;1487;1698;0-202-78-232-229-240-209-128-7-132-219-231-30-164-16-108-211-248-69-4-1-84-225-45-250-143-257-10-0
;;15;19,85;74,7874;1615;1620;0-202-78-232-229-240-209-128-7-210-132-219-231-234-164-16-108-248-69-4-1-84-225-45-250-143-257-10-0
;;16;19,76;75,1318;1837;1445;0-202-11-240-209-155-237-7-210-132-219-217-234-16-164-108-231-96-248-69-4-1-84-225-45-250-143-257-10-0
;;17;19,76;75,195;1801;1469;0-202-78-240-209-155-237-7-210-132-219-217-234-16-164-108-231-96-248-69-4-1-84-225-45-250-143-257-10-0

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,92;31,3694;1367;1694;0-202-45-250-143-257-111-28-244-211-73-16-108-231-30-40-219-132-7-66-84-43-238-195-235-233-225-227-83-0
;;2;19,99;6,71613;1397;1674;0-202-45-250-143-257-111-109-20-160-214-244-211-73-16-108-40-219-231-30-164-241-102-132-7-66-225-0
;;3;19,99;35,8612;1397;1674;0-202-45-250-143-257-111-109-20-160-214-244-73-211-16-108-40-219-231-30-164-241-102-132-7-66-225-0
;;4;19,93;4,48376;1435;1652;0-202-45-250-143-257-111-262-254-182-234-217-244-73-211-16-108-40-219-231-30-49-137-164-241-132-128-209-10-0
;;5;19,91;55,2217;1614;1648;0-202-45-250-143-257-96-248-2-1-67-4-5-3-9-97-26-8-69-245-244-73-211-16-108-231-219-209-240-10-0
;;6;19,91;4,48376;1620;1595;0-202-45-250-143-257-244-158-73-211-16-108-40-219-231-30-49-96-248-5-4-67-2-1-26-97-9-84-238-225-0
;;7;19,92;47,7602;1731;1568;0-202-45-250-143-257-254-182-211-73-16-108-40-219-231-248-245-8-69-1-2-5-4-26-97-9-67-84-238-225-0
;;8;19,85;9,72649;1738;1553;0-202-45-250-143-244-234-164-16-108-40-219-231-30-49-137-211-73-96-248-69-1-2-5-4-26-97-9-67-84-225-0
;;9;19,94;34,3888;1759;1547;0-202-45-250-143-257-244-217-234-164-16-108-40-219-231-30-49-137-211-73-96-248-69-1-2-26-4-5-67-9-84-0
;;10;19,97;52,2283;1809;1546;0-202-45-250-143-257-254-244-217-234-164-16-108-40-219-231-30-49-211-73-96-248-69-2-1-26-4-5-67-9-84-0
;;11;19,97;53,7268;1809;1546;0-202-45-250-143-257-254-244-217-234-164-16-108-40-219-231-30-49-73-211-96-248-69-1-2-26-4-5-67-9-84-0
;;12;20;40,3127;1923;1399;0-202-45-250-143-257-96-248-2-5-1-4-3-9-67-97-26-245-69-8-104-34-144-31-246-213-87-126-62-233-235-0
;;13;20;45,5383;1923;1399;0-202-45-250-143-257-96-248-2-5-1-4-3-9-67-97-26-245-69-8-104-34-144-31-246-213-87-62-126-233-235-0
;;14;19,87;7,4587;1937;1386;0-202-45-250-143-257-96-248-2-4-5-1-9-67-97-26-245-69-8-247-144-31-246-213-87-62-126-233-209-134-0
;;15;19,87;11,236;1937;1386;0-202-45-250-143-257-96-248-5-2-4-1-9-67-97-26-245-69-8-247-144-31-246-213-87-62-126-233-209-134-0
;;16;19,87;20,8914;1937;1386;0-202-45-250-143-257-96-248-5-2-4-1-9-67-97-26-245-69-8-247-144-31-246-87-213-62-126-233-209-134-0
;;17;19,87;44,7872;1937;1386;0-202-45-250-143-257-96-248-2-4-5-1-9-67-97-26-245-8-69-247-144-31-246-213-87-62-126-233-209-134-0
