;;5;3,97;0,011389;368;252;0-202-45-250-143-228-0

Run;6
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;3,82;2,31832;180;308;0-202-78-229-240-228-10-0
;;2;4;1,08071;240;290;0-202-45-78-240-10-0
;;3;3,96;1,48893;245;278;0-202-45-78-229-228-10-0
;;4;3,97;0,067473;366;273;0-202-45-250-143-10-0
;;5;3,97;0,067474;368;252;0-202-45-250-143-228-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;3,82;0,011402;180;308;0-202-78-229-240-228-10-0
;;2;3,87;0,002044;246;300;0-202-78-240-209-10-0
;;3;3,87;0,001631;282;276;0-202-11-240-209-10-0
;;4;3,97;0,006343;366;273;0-202-45-250-143-10-0
;;5;3,97;0,005863;368;252;0-202-45-250-143-228-0

Run;7
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;4;6,1273;240;290;0-202-45-78-240-10-0
;;2;3,96;0,202943;245;278;0-202-45-78-229-228-10-0
;;3;3,97;0,067789;366;273;0-202-45-250-143-10-0
;;4;3,97;0,06779;368;252;0-202-45-250-143-228-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;3,82;0,007497;180;308;0-202-78-229-240-228-10-0
;;2;3,87;0,009428;246;300;0-202-78-240-209-10-0
;;3;3,87;0,004375;282;276;0-202-11-240-209-10-0
;;4;3,97;0,007086;366;273;0-202-45-250-143-10-0
;;5;3,97;0,006624;368;252;0-202-45-250-143-228-0

Run;8
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;4;5,09068;240;290;0-202-45-78-240-10-0
;;2;3,96;3,86221;245;278;0-202-45-78-229-228-10-0
;;3;3,97;0,068105;366;273;0-202-45-250-143-10-0
;;4;3,97;0,068107;368;252;0-202-45-250-143-228-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;3,82;0,006443;180;308;0-202-78-229-240-228-10-0
;;2;3,87;0,001002;246;300;0-202-78-240-209-10-0
;;3;3,87;0,001492;282;276;0-202-11-240-209-10-0
;;4;3,97;0,013623;366;273;0-202-45-250-143-10-0
;;5;3,97;0,013159;368;252;0-202-45-250-143-228-0

Run;9
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;3,82;3,41271;180;308;0-202-78-229-240-228-10-0
;;2;4;1,84536;240;290;0-202-45-78-240-10-0
;;3;3,96;0,551455;245;278;0-202-45-78-229-228-10-0
;;4;3,97;0,068526;366;273;0-202-45-250-143-10-0
;;5;3,97;0,068525;368;252;0-202-45-250-143-228-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;3,82;0,01592;180;308;0-202-78-229-240-228-10-0
;;2;3,87;0,00454;246;300;0-202-78-240-209-10-0
;;3;3,87;0,004017;282;276;0-202-11-240-209-10-0
;;4;3,97;0,013771;366;273;0-202-45-250-143-10-0
;;5;3,97;0,013312;368;252;0-202-45-250-143-228-0

Run;10
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;3,82;0,272091;216;284;0-202-11-229-240-228-10-0
;;2;3,96;0,824913;245;278;0-202-45-78-229-228-10-0
;;3;3,97;0,068532;366;273;0-202-45-250-143-10-0
;;4;3,97;0,068534;368;252;0-202-45-250-143-228-0
;;5;3,82;6,76915;180;308;0-202-78-229-240-228-10-0
;;6;3,84;6,81331;150;322;0-202-240-232-10-228-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;3,82;0,001777;180;308;0-202-78-229-240-228-10-0
;;2;3,87;0,014477;246;300;0-202-78-240-209-10-0
;;3;3,87;0,017668;282;276;0-202-11-240-209-10-0
;;4;3,97;0,005874;366;273;0-202-45-250-143-10-0
;;5;3,97;0,004688;368;252;0-202-45-250-143-228-0
