Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p292.txt;14;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;42,4573;42,4584;16;21;10;19;19;17;
2;42,6633;42,6643;16;25;16;6;14;18;
3;42,8591;42,8592;17;24;14;21;19;24;
4;42,2199;42,2205;15;19;14;9;14;12;
5;42,6228;42,6232;15;26;13;6;17;24;
6;42,781;42,7826;12;33;8;8;15;26;
7;42,8089;42,8098;16;36;13;8;14;25;
8;43,2632;43,2639;12;25;21;11;20;17;
9;42,8906;42,8908;14;25;11;20;11;22;
10;42,4781;42,4786;15;27;29;13;20;25;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;13,81;37,0307;937;1255;0-202-78-232-229-240-128-7-210-40-30-231-73-211-16-164-108-219-132-209-10-0
;;2;13,97;38,3106;975;1247;0-202-45-78-232-209-240-128-7-210-231-30-211-73-16-164-108-219-132-10-0
;;3;13,99;40,3893;1137;1164;0-202-11-229-232-209-155-7-210-231-73-211-217-234-16-164-108-219-132-240-10-0
;;4;13,91;13,5798;1211;1080;0-202-78-232-209-240-132-231-164-16-108-96-248-69-26-5-1-4-84-225-0
;;5;13,91;13,5769;1247;1056;0-202-11-232-209-240-132-231-164-16-108-96-248-69-26-5-1-4-84-225-0
;;6;13,97;42,4765;1011;1223;0-202-45-11-232-209-240-128-7-210-231-30-211-73-16-164-108-219-132-10-0
;;7;14;42,5125;1157;1126;0-202-11-232-240-209-155-237-7-210-231-73-211-217-234-16-164-108-219-132-10-0
;;8;13,98;42,8863;1196;1098;0-202-78-240-209-132-16-164-219-231-96-248-69-26-67-5-1-4-84-225-0
;;9;13,85;42,8886;1251;1051;0-202-78-240-209-132-16-164-108-231-96-248-69-26-67-5-1-4-84-225-0
;;10;13,98;42,8912;1232;1074;0-202-11-240-209-132-16-164-219-231-96-248-69-26-67-5-1-4-84-225-0
;;11;13,99;42,9514;1356;813;0-202-11-209-155-237-210-132-231-234-217-96-248-69-26-5-1-4-84-225-0
;;12;13,9;43,066;1329;901;0-202-11-240-209-155-7-210-231-234-217-96-248-69-26-5-1-4-84-225-0
;;13;13,99;43,2318;1108;1194;0-202-11-229-240-209-128-7-210-30-231-73-211-217-234-16-164-108-219-132-10-0
;;14;13,83;43,2412;1045;1202;0-202-78-232-209-240-128-7-210-231-73-211-217-234-16-164-108-219-132-10-0
;;15;13,99;43,4347;1292;1021;0-202-11-209-132-219-16-164-108-231-96-248-69-26-67-5-1-4-84-225-0
;;16;13,99;43,6198;1314;988;0-202-11-209-132-219-16-164-108-231-96-248-69-26-5-4-1-84-235-225-0
;;17;13,9;43,6381;1339;845;0-202-11-240-209-155-210-231-234-217-96-248-69-26-5-4-1-84-235-225-0

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;13,87;29,4099;1152;1140;0-202-45-250-143-257-111-182-215-244-217-234-164-16-108-231-219-209-240-10-0
;;2;13,93;0,422492;1306;1015;0-202-45-250-143-257-254-96-248-8-26-245-69-1-2-67-4-5-97-9-84-225-0
;;3;13,88;29,8345;1312;969;0-202-45-250-143-257-254-182-96-248-8-5-97-26-245-69-1-2-67-4-84-0
;;4;13,93;6,8118;1362;958;0-202-45-250-143-257-254-182-96-248-69-1-2-5-4-26-97-9-67-84-134-0
;;5;14;38,8395;1369;809;0-202-45-250-143-96-248-69-1-4-246-213-87-62-126-233-209-134-0
;;6;13,98;42,7024;1112;1219;0-202-45-250-143-257-182-244-73-211-217-234-16-164-108-219-132-209-240-10-0
;;7;13,71;42,7324;1247;1058;0-202-45-250-143-257-254-182-215-244-217-234-164-16-108-231-219-132-209-10-0
;;8;13,88;42,984;1289;1019;0-202-45-250-143-257-182-215-96-248-5-4-67-2-97-26-245-69-1-84-225-0
;;9;13,87;43,0945;1087;1238;0-202-45-250-143-257-111-234-217-244-211-73-164-16-108-219-132-209-240-10-0
;;10;13,9;43,3238;1117;1170;0-202-45-250-143-257-254-111-234-217-244-73-164-16-108-219-132-209-240-10-0
;;11;13,91;44,2548;1142;1151;0-202-45-250-143-257-254-182-234-217-244-73-164-16-108-219-132-209-240-10-0
;;12;13,96;44,2574;1212;1121;0-202-45-250-143-257-254-182-244-217-234-231-164-16-108-219-132-209-240-10-0
;;13;13,95;44,2606;1136;1165;0-202-45-250-143-257-182-215-234-217-244-73-164-16-108-219-132-209-240-10-0
;;14;14;44,2635;1206;1135;0-202-45-250-143-257-182-215-244-217-234-231-164-16-108-219-132-209-240-10-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;13,87;21,9001;778;1298;0-202-78-229-232-209-240-108-219-30-231-211-73-16-241-132-7-66-225-0
;;2;13,86;22,0029;778;1298;0-202-78-232-229-240-209-108-219-30-231-211-73-16-241-132-7-66-225-0
;;3;13,96;35,1401;958;1241;0-202-45-11-232-209-128-7-210-219-30-164-108-231-211-73-16-241-240-10-0
;;4;14;37,8973;962;1229;0-202-45-78-229-232-209-51-7-210-132-219-231-211-73-164-16-241-240-10-0
;;5;14;37,9005;998;1205;0-202-45-11-229-232-209-51-7-210-132-219-231-211-73-164-16-241-240-10-0
;;6;13,93;37,9099;1033;1200;0-202-45-78-232-209-155-237-51-7-210-132-219-231-211-73-164-16-241-240-10-0
;;7;14;3,49927;1090;1101;0-78-11-232-229-202-45-250-143-257-244-234-164-16-108-231-219-132-209-10-0
;;8;13,98;3,49559;1162;1068;0-78-11-232-229-202-45-250-143-257-217-234-164-16-108-231-219-132-209-10-0
;;9;13,98;5,58294;1198;986;0-78-11-202-45-250-143-257-254-28-217-234-16-108-231-219-132-209-10-0
;;10;14;3,20294;1218;931;0-78-11-229-202-45-250-143-254-244-217-234-16-108-231-219-132-209-230-10-0
;;11;13,96;3,19598;1249;923;0-78-229-202-45-250-143-257-254-217-234-16-108-231-219-132-209-155-36-134-0
;;12;13,96;3,19745;1285;899;0-11-229-202-45-250-143-257-254-217-234-16-108-231-219-132-209-155-36-134-0
;;13;13,74;43,4195;903;1297;0-202-78-229-232-209-128-51-7-210-132-219-30-231-211-73-164-16-241-240-10-0
;;14;13,97;43,4648;955;1244;0-202-11-78-229-232-209-51-7-210-132-219-30-231-211-73-164-16-241-240-10-0
;;15;13,93;43,9723;1069;1176;0-202-45-11-232-209-155-237-51-7-210-132-219-231-211-73-164-16-241-240-10-0
;;16;13,98;44,1298;1171;1012;0-78-11-229-232-202-45-250-143-257-217-234-164-16-108-231-40-132-209-10-0
;;17;13,94;44,2534;1214;969;0-78-11-229-202-45-250-143-257-244-217-234-16-108-231-219-132-209-36-134-0
;;18;13,8;44,255;1120;1073;0-78-11-229-202-45-250-143-257-244-217-234-16-108-231-219-132-209-240-10-0

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;13,98;16,7367;1094;1171;0-202-45-250-143-257-254-234-217-244-73-211-164-16-108-219-102-132-128-240-10-0
;;2;13,96;39,8478;1190;1096;0-202-45-250-143-257-254-111-28-244-217-234-16-164-108-219-40-132-209-10-0
;;3;14;25,7529;1191;1082;0-202-45-250-143-257-254-111-28-244-217-234-164-16-108-231-219-102-132-10-0
;;4;13,93;10,7398;1306;1015;0-202-45-250-143-257-254-96-248-8-26-245-69-1-2-67-4-5-97-9-84-225-0
;;5;13,93;24,4655;1337;977;0-202-45-250-143-257-254-111-96-248-69-1-2-5-4-26-97-9-67-84-134-0
;;6;13,93;6,8546;1362;958;0-202-45-250-143-257-254-182-96-248-69-1-2-5-4-26-97-9-67-84-134-0
;;7;13,9;37,2837;1372;840;0-202-45-250-143-257-96-248-69-5-1-4-246-213-87-62-126-233-134-0
;;8;14;0,427081;1390;821;0-202-45-250-143-96-248-69-2-5-1-144-31-246-213-87-62-126-233-225-0
;;9;13,89;43,0577;1089;1186;0-78-202-45-250-143-257-234-217-244-73-211-16-164-108-219-132-209-240-10-0
;;10;13,98;43,2354;1087;1238;0-202-45-250-143-257-111-244-73-211-217-234-16-164-108-219-132-209-240-10-0
;;11;13,71;43,8967;1247;1058;0-202-45-250-143-257-254-182-215-244-217-234-16-164-108-231-219-132-209-10-0
;;12;13,9;44,7949;1394;767;0-202-45-250-143-257-96-248-69-5-1-2-246-213-87-62-126-233-134-0
;;13;13,86;44,8141;1384;839;0-202-45-250-143-257-96-248-69-5-1-2-144-246-213-87-62-126-233-225-0
;;14;13,92;44,8158;1429;742;0-202-45-250-143-254-96-248-69-5-1-144-246-213-87-62-126-233-134-0
;;15;13,93;44,8328;1408;749;0-202-45-250-143-254-96-248-69-5-1-2-4-246-213-87-126-62-233-0
;;16;13,95;45,0445;1147;1156;0-202-45-250-143-257-182-215-234-217-244-73-211-16-164-108-219-132-209-10-0
;;17;13,98;45,0492;1200;1069;0-202-45-250-143-257-254-182-215-234-217-244-211-16-164-108-219-132-209-10-0
;;18;13,78;45,1364;1170;1114;0-202-45-250-143-257-182-244-211-73-217-234-164-16-108-219-132-209-134-0
;;19;13,91;45,3042;1153;1142;0-202-45-250-143-257-254-182-234-217-244-211-73-16-164-108-219-132-209-10-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;13,98;14,1195;859;1322;0-202-78-232-229-240-209-128-7-210-132-219-231-158-73-211-16-164-241-10-0
;;2;13,9;14,1722;907;1286;0-202-45-78-232-229-240-209-128-7-210-132-219-231-73-211-16-164-241-10-0
;;3;13,9;14,2307;943;1262;0-202-45-11-232-229-240-209-128-7-210-132-219-231-73-211-16-164-241-10-0
;;4;14;6,56929;1104;1134;0-78-232-229-202-45-250-143-257-234-164-16-108-231-219-132-209-240-230-10-0
;;5;14;6,5679;1140;1110;0-11-232-229-202-45-250-143-257-234-164-16-108-231-219-132-209-240-230-10-0
;;6;13,92;3,98202;1148;1069;0-78-229-202-45-250-143-257-254-182-217-234-16-164-108-219-132-209-240-10-0
;;7;13,92;3,98626;1184;1045;0-11-229-202-45-250-143-257-254-182-217-234-16-164-108-219-132-209-240-10-0
;;8;13,91;3,97227;1205;1009;0-11-202-45-250-29-143-257-254-182-217-234-16-164-108-219-132-209-240-10-0
;;9;13,91;0,7271;1232;804;0-11-78-202-45-250-143-257-254-217-234-164-132-102-7-210-209-230-10-0
;;10;13,91;0,734987;1232;804;0-78-11-202-45-250-143-257-254-217-234-164-132-102-7-210-209-230-10-0
;;11;13,99;0,182352;1235;737;0-11-78-202-45-37-208-134-209-155-237-210-7-51-231-217-234-16-240-0
;;12;13,99;0,185551;1235;737;0-78-11-202-45-37-208-134-209-155-237-210-7-51-231-217-234-16-240-0
;;13;13,87;42,8791;900;1301;0-202-78-11-232-229-240-209-128-7-210-132-219-30-231-73-211-16-164-241-10-0
;;14;13,87;44,5002;927;1280;0-202-11-229-240-209-128-7-210-102-132-219-30-231-211-73-164-16-241-232-10-0
;;15;13,87;44,503;939;1273;0-202-11-229-240-209-128-51-7-210-132-219-30-231-211-73-164-16-241-232-10-0
;;16;13,87;44,5044;891;1304;0-202-78-229-240-209-128-7-210-102-132-219-30-231-211-73-164-16-241-232-10-0
;;17;13,8;44,5242;970;1226;0-202-11-229-240-209-155-7-210-102-132-219-30-231-211-73-164-16-241-232-10-0
;;18;13,8;44,5443;982;1219;0-202-11-229-240-209-155-51-7-210-132-219-30-231-211-73-164-16-241-232-10-0
;;19;13,96;44,553;1076;1156;0-202-78-229-240-209-155-51-7-210-132-219-231-73-211-234-164-16-241-230-10-0
;;20;13,95;44,5691;984;1216;0-202-78-240-209-155-51-7-210-102-132-219-30-231-211-73-164-16-241-232-10-0
;;21;14;44,5743;945;1236;0-202-78-229-240-209-155-51-7-210-132-219-231-73-211-244-164-16-241-232-10-0
;;22;13,94;44,576;1062;1185;0-202-11-229-240-209-155-51-7-210-132-219-30-231-211-73-234-16-164-241-10-0
;;23;13,85;44,5774;1079;1144;0-202-11-229-240-209-155-237-51-7-210-132-219-30-231-211-73-164-16-241-230-10-0
;;24;13,94;44,602;1026;1209;0-202-78-229-240-209-155-51-7-210-132-219-30-231-211-73-234-16-164-241-10-0

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;13,87;10,6706;1152;1140;0-202-45-250-143-257-111-182-215-244-217-234-164-16-108-231-219-209-240-10-0
;;2;13,99;6,41003;1193;1137;0-202-45-250-29-143-257-244-217-234-16-164-108-219-30-231-40-132-209-240-10-0
;;3;13,98;16,6373;1215;1117;0-202-45-250-143-257-217-234-164-16-108-231-30-40-219-132-7-66-84-225-0
;;4;13,82;11,9723;1294;1046;0-202-45-250-143-257-96-248-245-69-1-2-5-4-26-97-9-67-84-209-10-0
;;5;13,93;21,7286;1306;1015;0-202-45-250-143-257-254-96-248-8-26-245-69-1-2-67-4-5-97-9-84-225-0
;;6;13,93;5,13323;1362;958;0-202-45-250-143-257-254-182-96-248-69-1-2-5-4-26-97-9-67-84-134-0
;;7;14;20,4504;1369;809;0-202-45-250-143-96-248-69-1-4-246-213-87-62-126-233-209-134-0
;;8;14;43,2607;1344;982;0-202-45-250-143-254-96-248-245-69-1-2-5-4-26-97-9-67-84-209-10-0
;;9;13,89;43,2622;1367;921;0-202-45-250-143-254-96-248-245-69-1-2-5-4-26-8-97-9-67-84-134-0
;;10;13,77;45,0525;1144;1196;0-202-45-250-143-257-234-217-244-73-211-164-16-108-231-30-219-132-209-10-0
;;11;13,77;45,0538;1089;1232;0-202-45-250-143-257-234-217-244-73-211-16-108-231-30-219-132-209-240-10-0
;;12;13,77;45,055;1091;1204;0-202-45-250-143-257-234-217-244-73-211-164-16-108-231-30-219-209-240-10-0
;;13;13,84;45,0617;1015;1247;0-202-45-250-143-257-182-215-244-73-211-16-108-231-30-219-132-209-240-10-0
;;14;13,77;45,0861;1010;1293;0-202-45-250-143-257-111-244-211-73-16-164-108-231-30-219-132-209-240-10-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;13,88;1,75877;965;1147;0-202-78-229-232-209-240-128-7-210-132-219-231-96-248-69-1-4-43-225-0
;;2;13,88;0,584012;1133;1087;0-202-78-232-229-240-209-128-7-210-132-219-231-96-248-69-1-4-84-134-0
;;3;14;1,75246;1150;1071;0-202-45-11-232-209-128-7-210-132-219-231-96-248-69-1-4-84-43-225-0
;;4;13,88;0,581065;1169;1063;0-202-11-232-229-240-209-128-7-210-132-219-231-96-248-69-1-4-84-134-0
;;5;13,81;0,756861;1212;1009;0-202-11-232-229-240-209-155-7-210-132-219-231-96-248-69-1-4-84-134-0
;;6;13,86;0,428291;1298;899;0-202-45-11-229-240-209-155-237-7-210-132-231-96-248-69-1-4-84-134-0
;;7;14;42,2291;1092;1140;0-202-11-232-209-240-128-7-210-132-219-231-73-96-248-69-1-4-84-225-0
;;8;13,91;42,2874;1180;1053;0-202-78-11-229-240-209-128-7-210-132-219-231-96-248-69-1-4-84-235-225-0
;;9;13,9;42,2903;1124;1103;0-202-78-229-240-209-128-7-210-132-219-231-96-248-69-1-4-84-43-235-225-0
;;10;13,84;42,3759;1223;999;0-202-11-78-229-240-209-155-7-210-132-219-231-96-248-69-1-4-84-235-225-0
;;11;13,83;42,3927;1203;1025;0-202-11-229-240-209-155-7-210-132-219-231-96-248-69-1-4-84-43-235-225-0
;;12;13,83;42,3943;1282;984;0-202-11-229-240-209-155-7-210-132-219-231-96-248-69-1-4-84-238-235-225-0

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;13,87;6,4008;1152;1140;0-202-45-250-143-257-111-182-215-244-217-234-164-16-108-231-219-209-240-10-0
;;2;13,87;28,5361;1154;1119;0-202-45-250-143-257-111-182-215-244-217-234-164-16-108-231-219-209-240-228-0
;;3;13,96;28,9511;1190;1096;0-202-45-250-143-257-254-111-28-244-217-234-16-164-108-219-40-132-209-10-0
;;4;14;3,8178;1209;1086;0-202-45-250-143-257-111-182-96-248-26-245-69-1-2-67-4-5-9-84-225-0
;;5;13,93;5,97389;1306;1015;0-202-45-250-143-257-254-96-248-8-26-245-69-1-2-67-4-5-97-9-84-225-0
;;6;13,89;14,86;1321;999;0-202-45-250-143-257-111-28-96-248-69-2-26-97-4-1-5-67-84-134-0
;;7;13,93;16,9994;1362;958;0-202-45-250-143-257-254-182-96-248-69-1-2-5-4-26-97-9-67-84-134-0
;;8;14;19,5716;1369;809;0-202-45-250-143-96-248-69-1-4-246-213-87-62-126-233-209-134-0
;;9;13,99;42,6361;1021;1256;0-202-45-250-143-257-111-234-217-244-211-73-164-108-219-231-16-241-240-10-0
;;10;13,92;43,8822;1099;1219;0-202-45-250-143-257-182-234-217-244-73-211-164-16-108-231-219-132-240-10-0
;;11;13,8;43,8855;1134;1152;0-202-45-250-143-257-254-234-217-244-73-211-164-16-108-231-219-209-240-10-0
;;12;13,99;43,8875;1146;1146;0-202-45-250-143-257-182-215-234-217-244-211-164-16-108-231-219-132-240-10-0
;;13;13,99;43,8894;1123;1165;0-202-45-250-143-257-182-215-234-217-244-73-164-16-108-231-219-132-240-10-0
;;14;13,89;44,0631;1237;1030;0-202-45-250-143-257-111-182-215-96-248-69-26-1-9-5-4-67-2-84-225-0
;;15;13,88;44,0705;1245;1026;0-202-45-250-143-257-182-215-96-248-9-5-4-67-2-26-245-69-1-84-225-0
;;16;13,88;44,0828;1231;1057;0-202-45-250-143-257-182-215-96-248-97-26-245-69-1-9-5-4-67-84-225-0
;;17;13,91;44,853;1074;1238;0-202-45-250-143-257-111-234-217-244-73-211-164-16-108-231-219-132-240-10-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;13,99;39,3869;937;1181;0-202-78-232-229-240-209-128-7-219-231-73-96-248-69-5-1-26-4-225-0
;;2;13,96;39,144;1074;1151;0-202-78-232-209-128-7-132-219-231-73-96-248-69-5-1-26-4-84-225-0
;;3;14;39,3291;1089;1146;0-202-78-240-209-128-7-210-132-219-231-73-96-248-69-5-1-26-4-225-0
;;4;13,98;39,2741;1094;1135;0-202-78-232-209-128-7-210-132-219-231-73-96-248-5-1-26-4-84-225-0
;;5;13,96;39,1844;1110;1127;0-202-11-232-209-128-7-132-219-231-73-96-248-69-5-1-26-4-84-225-0
;;6;13,99;36,6313;1123;1123;0-202-78-229-240-209-128-7-210-219-231-73-96-248-69-5-1-26-4-84-225-0
;;7;14;39,3307;1125;1122;0-202-11-240-209-128-7-210-132-219-231-73-96-248-69-5-1-26-4-225-0
;;8;13,98;39,2963;1130;1111;0-202-11-232-209-128-7-210-132-219-231-73-96-248-5-1-26-4-84-225-0
;;9;13,89;11,6189;1147;1109;0-202-45-250-143-257-248-69-4-1-26-28-16-108-219-132-209-10-0
;;10;13,96;30,5971;1243;1057;0-202-11-229-240-209-128-7-210-132-231-96-248-69-5-67-1-26-4-84-225-0
;;11;13,81;25,0592;1262;1012;0-202-11-229-240-209-108-219-231-248-245-69-2-67-1-4-26-5-84-134-0
;;12;13,97;16,9767;1323;970;0-202-45-250-29-143-257-96-248-245-69-2-67-1-4-26-5-84-238-209-10-0
;;13;13,95;28,2131;1339;952;0-202-232-209-155-237-7-210-231-96-248-245-69-2-67-1-4-26-5-84-134-0
;;14;13,99;17,2821;1341;918;0-78-11-202-45-250-143-257-254-96-248-245-69-2-67-1-4-26-5-84-134-0
;;15;13,96;28,2357;1360;916;0-202-11-229-240-209-155-237-7-210-231-248-69-2-67-1-4-26-5-84-134-0
;;16;13,93;16,8973;1366;892;0-202-45-250-143-257-182-215-96-248-69-5-4-26-2-1-84-209-155-134-0
;;17;13,82;28,5985;1385;881;0-202-11-240-209-155-237-7-210-231-96-248-69-2-67-1-4-26-5-84-134-0
;;18;14;28,2177;1392;874;0-202-11-209-155-237-7-210-231-96-248-245-69-2-67-1-4-26-5-84-134-0
;;19;13,94;17,2804;1406;845;0-11-202-45-250-143-257-254-96-248-8-69-2-67-1-4-26-5-84-238-134-0
;;20;14;42,8944;1021;1159;0-202-78-232-209-240-128-7-219-231-73-96-248-69-5-1-26-4-84-225-0
;;21;13,99;43,585;1129;1120;0-202-78-229-240-209-128-7-210-231-73-211-96-248-69-5-1-26-4-84-225-0
;;22;13,97;43,5862;1224;1081;0-202-11-229-240-209-128-7-210-132-219-231-96-248-69-5-1-26-4-84-225-0
;;23;13,97;43,6163;1188;1105;0-202-78-229-240-209-128-7-210-132-219-231-96-248-69-5-1-26-4-84-225-0
;;24;13,95;43,6303;1299;1011;0-202-11-240-209-128-7-210-219-231-248-69-2-67-1-4-26-5-84-134-0

Run;6
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;13,98;21,3743;1087;1238;0-202-45-250-143-257-111-244-73-211-217-234-164-16-108-219-132-209-240-10-0
;;2;13,95;4,25705;1140;1142;0-202-45-250-143-257-254-182-234-217-244-211-73-164-16-108-231-219-132-10-0
;;3;13,87;5,10342;1152;1140;0-202-45-250-143-257-111-182-215-244-217-234-164-16-108-231-219-209-240-10-0
;;4;14;34,186;1209;1086;0-202-45-250-143-257-111-182-96-248-26-245-69-1-2-67-4-5-9-84-225-0
;;5;13,93;15,4419;1306;1015;0-202-45-250-143-257-254-96-248-8-26-245-69-1-2-67-4-5-97-9-84-225-0
;;6;13,93;1,28946;1362;958;0-202-45-250-143-257-254-182-96-248-69-1-2-5-4-26-97-9-67-84-134-0
;;7;14;7,68955;1379;832;0-202-45-250-143-96-248-69-5-1-144-31-246-213-87-62-126-233-235-225-0
;;8;14;23,9569;1390;821;0-202-45-250-143-96-248-69-2-5-1-144-31-246-213-87-62-126-233-225-0
;;9;13,62;42,7838;1129;1164;0-202-45-250-143-257-254-234-217-244-211-73-164-16-108-219-132-209-240-10-0
;;10;13,98;42,7938;1112;1219;0-202-45-250-143-257-182-244-73-211-217-234-164-16-108-219-132-209-240-10-0
;;11;13,8;42,8087;1134;1152;0-202-45-250-143-257-254-234-217-244-211-73-164-16-108-231-219-209-240-10-0
;;12;13,86;42,8402;1256;1071;0-202-45-250-143-254-182-215-244-217-234-16-164-108-231-219-132-209-240-10-0
;;13;14;42,9015;1240;1073;0-202-45-250-143-257-254-111-214-244-217-234-164-16-108-231-219-132-209-10-0
;;14;13,93;42,9623;1337;977;0-202-45-250-143-257-254-111-96-248-69-1-2-5-4-26-97-9-67-84-134-0
;;15;13,68;43,137;1206;1135;0-202-45-250-143-257-182-215-244-217-234-16-164-108-231-219-132-209-240-10-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;13,99;33,1108;1111;1164;0-202-78-11-229-240-209-128-7-210-231-211-73-217-234-164-16-108-219-132-10-0
;;2;13,99;33,1247;1111;1164;0-202-11-78-229-240-209-128-7-210-231-211-73-217-234-164-16-108-219-132-10-0
;;3;13,98;26,8833;1121;1112;0-202-11-232-229-240-209-155-128-7-210-30-231-217-234-164-16-108-219-132-10-0
;;4;13,92;33,1124;1154;1110;0-202-78-11-229-240-209-155-7-210-231-211-73-217-234-164-16-108-219-132-10-0
;;5;13,92;33,13;1154;1110;0-202-11-78-229-240-209-155-7-210-231-211-73-217-234-164-16-108-219-132-10-0
;;6;14;26,1706;1170;1085;0-202-11-78-232-229-240-209-155-237-7-210-30-231-217-234-164-16-108-219-132-10-0
;;7;14;26,4474;1170;1085;0-202-78-11-232-229-240-209-155-237-7-210-30-231-217-234-164-16-108-219-132-10-0
;;8;14;26,7569;1173;1081;0-202-78-232-229-240-209-155-237-51-7-210-30-231-217-234-164-16-108-219-132-10-0
;;9;14;26,7623;1209;1057;0-202-11-232-229-240-209-155-237-51-7-210-30-231-217-234-164-16-108-219-132-10-0
;;10;13,99;17,7502;1215;1028;0-202-45-250-143-257-211-73-16-164-108-219-231-96-248-69-1-84-134-0
;;11;13,99;17,8021;1215;1028;0-202-45-250-143-257-73-211-16-164-108-219-231-96-248-69-1-84-134-0
;;12;13,99;17,885;1215;1028;0-202-45-250-143-257-211-73-164-16-108-219-231-96-248-69-1-84-134-0
;;13;13,83;27,5404;1227;1022;0-202-45-11-229-240-209-155-237-7-210-30-231-217-234-164-16-108-219-132-10-0
;;14;13,88;28,2167;1233;1005;0-202-11-229-240-209-134-155-237-7-210-30-231-217-234-164-16-108-219-132-10-0
