Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p97.txt;19;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;1,57604;1,57604;15;25;0;0;15;25;
2;1,57743;1,57747;15;25;0;0;15;25;
3;1,5772;1,57725;15;24;0;0;15;24;
4;1,57543;1,57549;15;17;0;0;15;17;
5;1,58518;1,58524;15;19;0;0;15;19;
6;1,58249;1,58249;15;20;0;0;15;20;
7;1,58621;1,58624;15;24;0;0;15;24;
8;1,57748;1,57751;15;19;0;0;15;19;
9;1,59565;1,59567;15;25;0;0;15;25;
10;1,57945;1,57946;15;20;0;0;15;20;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;13;18,14;0,053399;459;405;44-38-80-13-89-15-14-41-44
;;14;18,51;0,055631;459;405;44-38-89-80-13-15-14-41-44
;;15;17,17;0,055852;459;405;44-38-15-14-13-80-89-41-44
;;16;17,86;0,055989;459;405;44-38-80-15-14-13-89-41-44
;;17;17,98;0,057816;459;405;44-38-80-13-15-14-89-41-44
;;18;17,48;0,151511;459;405;44-38-80-89-15-14-13-41-44
;;19;18,98;0,768794;459;405;44-41-80-13-89-15-14-38-44
;;20;18,7;0,769258;459;405;44-41-80-15-14-13-89-38-44
;;21;18,32;0,772827;459;405;44-80-89-15-14-13-41-38-44
;;22;17,49;0,773363;459;405;44-89-15-14-13-80-41-38-44
;;23;18,98;0,774384;459;405;44-80-13-89-15-14-41-38-44
;;24;18,7;0,77462;459;405;44-80-15-14-13-89-41-38-44
;;25;18,82;0,77489;459;405;44-80-13-15-14-89-41-38-44

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;18,75;0,031637;339;412;44-38-15-14-11-12-80-44
;;2;17,17;0,015831;459;405;44-38-41-15-14-13-80-89-44
;;3;17,86;0,015832;459;405;44-38-80-15-14-13-89-41-44
;;4;17,98;0,015834;459;405;44-38-41-80-13-15-14-89-44
;;5;17,86;0,015836;459;405;44-38-41-80-15-14-13-89-44
;;6;17,98;0,015837;459;405;44-38-80-13-15-14-89-41-44
;;7;18,14;0,015839;459;405;44-38-41-80-13-89-15-14-44
;;8;18,14;0,015841;459;405;44-38-80-13-89-15-14-41-44
;;9;17,17;0,015843;459;405;44-38-15-14-13-80-89-41-44
;;10;18,51;0,015844;459;405;44-38-89-80-13-15-14-41-44
;;11;18,5;0,015848;459;405;44-38-41-89-80-13-15-14-44
;;12;16,65;0,031622;459;405;44-38-41-89-15-14-13-80-44
;;13;17,48;0,047438;459;405;44-38-80-89-15-14-13-41-44
;;14;17,48;0,06308;459;405;44-38-41-80-89-15-14-13-44
;;15;16,66;0,078757;459;405;44-38-89-15-14-13-80-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;18,75;0,011192;339;412;44-38-15-14-11-12-80-44
;;2;18,5;0,000159;459;405;44-38-41-89-80-13-15-14-44
;;3;16,65;0,00045;459;405;44-38-41-89-15-14-13-80-44
;;4;18,14;0,001606;459;405;44-38-41-80-13-89-15-14-44
;;5;17,17;0,002265;459;405;44-38-41-15-14-13-80-89-44
;;6;17,86;0,002398;459;405;44-38-41-80-15-14-13-89-44
;;7;17,98;0,003072;459;405;44-38-41-80-13-15-14-89-44
;;8;17,48;0,028683;459;405;44-38-41-80-89-15-14-13-44
;;9;16,66;0,031944;459;405;44-38-89-15-14-13-80-41-44
;;10;17,98;0,032019;459;405;44-38-80-13-15-14-89-41-44
;;11;17,17;0,032153;459;405;44-38-15-14-13-80-89-41-44
;;12;17,86;0,032857;459;405;44-38-80-15-14-13-89-41-44
;;13;17,48;0,035573;459;405;44-38-80-89-15-14-13-41-44
;;14;18,14;0,035796;459;405;44-38-80-13-89-15-14-41-44
;;15;18,51;0,036027;459;405;44-38-89-80-13-15-14-41-44
;;16;17,49;0,099562;459;405;44-41-89-15-14-13-80-38-44
;;17;18,82;0,100121;459;405;44-41-80-13-15-14-89-38-44
;;18;18,98;0,100196;459;405;44-41-80-13-89-15-14-38-44
;;19;18,7;0,102955;459;405;44-41-80-15-14-13-89-38-44
;;20;18,32;0,104159;459;405;44-41-80-89-15-14-13-38-44
;;21;18,32;0,124449;459;405;44-80-89-15-14-13-41-38-44
;;22;18,82;0,124519;459;405;44-80-13-15-14-89-41-38-44
;;23;17,49;0,125295;459;405;44-89-15-14-13-80-41-38-44
;;24;18,98;0,125498;459;405;44-80-13-89-15-14-41-38-44
;;25;18,7;0,12602;459;405;44-80-15-14-13-89-41-38-44

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;18,75;0,078659;339;412;44-38-15-14-11-12-80-44
;;2;17,17;0,015777;459;405;44-38-41-15-14-13-80-89-44
;;3;16,65;0,015778;459;405;44-38-41-89-15-14-13-80-44
;;4;17,98;0,01578;459;405;44-38-41-80-13-15-14-89-44
;;5;17,98;0,015781;459;405;44-38-80-13-15-14-89-41-44
;;6;17,86;0,015783;459;405;44-38-41-80-15-14-13-89-44
;;7;18,5;0,015785;459;405;44-38-41-89-80-13-15-14-44
;;8;17,86;0,015788;459;405;44-38-80-15-14-13-89-41-44
;;9;18,51;0,015791;459;405;44-38-89-80-13-15-14-41-44
;;10;17,17;0,031435;459;405;44-38-15-14-13-80-89-41-44
;;11;17,48;0,047286;459;405;44-38-80-89-15-14-13-41-44
;;12;18,14;0,047288;459;405;44-38-80-13-89-15-14-41-44
;;13;16,66;0,062921;459;405;44-38-89-15-14-13-80-41-44
;;14;17,48;0,078666;459;405;44-38-41-80-89-15-14-13-44
;;15;18,14;0,110101;459;405;44-38-41-80-13-89-15-14-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;18,75;0,014801;339;412;44-38-15-14-11-12-80-44
;;2;18,5;0,000164;459;405;44-38-41-89-80-13-15-14-44
;;3;16,65;0,000311;459;405;44-38-41-89-15-14-13-80-44
;;4;17,48;0,000815;459;405;44-38-41-80-89-15-14-13-44
;;5;18,14;0,000882;459;405;44-38-41-80-13-89-15-14-44
;;6;17,98;0,002506;459;405;44-38-41-80-13-15-14-89-44
;;7;17,17;0,005413;459;405;44-38-41-15-14-13-80-89-44
;;8;17,86;0,010759;459;405;44-38-41-80-15-14-13-89-44
;;9;16,66;0,053994;459;405;44-38-89-15-14-13-80-41-44
;;10;18,14;0,054662;459;405;44-38-80-13-89-15-14-41-44
;;11;18,51;0,055168;459;405;44-38-89-80-13-15-14-41-44
;;12;17,17;0,063408;459;405;44-38-15-14-13-80-89-41-44
;;13;17,98;0,064006;459;405;44-38-80-13-15-14-89-41-44
;;14;17,49;0,249366;459;405;44-41-89-15-14-13-80-38-44
;;15;17,48;0,250239;459;405;44-38-80-89-15-14-13-41-44
;;16;18,32;0,541981;459;405;44-41-80-89-15-14-13-38-44
;;17;18,98;0,543639;459;405;44-41-80-13-89-15-14-38-44
;;18;18,7;0,544294;459;405;44-41-80-15-14-13-89-38-44
;;19;18,82;0,545731;459;405;44-41-80-13-15-14-89-38-44
;;20;18,32;0,565581;459;405;44-80-89-15-14-13-41-38-44
;;21;17,49;0,56594;459;405;44-89-15-14-13-80-41-38-44
;;22;18,98;0,567477;459;405;44-80-13-89-15-14-41-38-44
;;23;18,7;0,570121;459;405;44-80-15-14-13-89-41-38-44
;;24;17,86;0,570185;459;405;44-38-80-15-14-13-89-41-44

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;18,75;0,015799;339;412;44-38-15-14-11-12-80-44
;;2;17,17;0,015789;459;405;44-38-41-15-14-13-80-89-44
;;3;17,98;0,015791;459;405;44-38-41-80-13-15-14-89-44
;;4;17,48;0,015792;459;405;44-38-41-80-89-15-14-13-44
;;5;17,17;0,015794;459;405;44-38-15-14-13-80-89-41-44
;;6;18,14;0,015795;459;405;44-38-41-80-13-89-15-14-44
;;7;17,98;0,015798;459;405;44-38-80-13-15-14-89-41-44
;;8;18,14;0,0158;459;405;44-38-80-13-89-15-14-41-44
;;9;17,48;0,015801;459;405;44-38-80-89-15-14-13-41-44
;;10;17,86;0,015806;459;405;44-38-80-15-14-13-89-41-44
;;11;18,5;0,015806;459;405;44-38-41-89-80-13-15-14-44
;;12;16,65;0,031558;459;405;44-38-41-89-15-14-13-80-44
;;13;18,51;0,031576;459;405;44-38-89-80-13-15-14-41-44
;;14;17,86;0,047308;459;405;44-38-41-80-15-14-13-89-44
;;15;16,66;0,078663;459;405;44-38-89-15-14-13-80-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;18,75;0,176261;339;412;44-38-15-14-11-12-80-44
;;2;18,5;0,000156;459;405;44-38-41-89-80-13-15-14-44
;;3;16,65;0,00023;459;405;44-38-41-89-15-14-13-80-44
;;4;18,14;0,000668;459;405;44-38-41-80-13-89-15-14-44
;;5;17,98;0,004002;459;405;44-38-41-80-13-15-14-89-44
;;6;17,17;0,004146;459;405;44-38-41-15-14-13-80-89-44
;;7;17,86;0,004671;459;405;44-38-41-80-15-14-13-89-44
;;8;17,48;0,005832;459;405;44-38-41-80-89-15-14-13-44
;;9;17,49;0,011469;459;405;44-41-89-15-14-13-80-38-44
;;10;18,98;0,013295;459;405;44-41-80-13-89-15-14-38-44
;;11;18,7;0,013454;459;405;44-41-80-15-14-13-89-38-44
;;12;16,66;0,014711;459;405;44-38-89-15-14-13-80-41-44
;;13;18,14;0,016702;459;405;44-38-80-13-89-15-14-41-44
;;14;17,98;0,017823;459;405;44-38-80-13-15-14-89-41-44
;;15;17,17;0,017961;459;405;44-38-15-14-13-80-89-41-44
;;16;17,48;0,018167;459;405;44-38-80-89-15-14-13-41-44
;;17;18,51;0,080264;459;405;44-38-89-80-13-15-14-41-44

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;18,75;0,078937;339;412;44-38-15-14-11-12-80-44
;;2;17,17;0,015745;459;405;44-38-41-15-14-13-80-89-44
;;3;17,86;0,015746;459;405;44-38-80-15-14-13-89-41-44
;;4;18,5;0,015747;459;405;44-38-41-89-80-13-15-14-44
;;5;17,98;0,015749;459;405;44-38-41-80-13-15-14-89-44
;;6;17,48;0,01575;459;405;44-38-41-80-89-15-14-13-44
;;7;17,86;0,015753;459;405;44-38-41-80-15-14-13-89-44
;;8;17,98;0,015754;459;405;44-38-80-13-15-14-89-41-44
;;9;18,51;0,015755;459;405;44-38-89-80-13-15-14-41-44
;;10;17,17;0,015756;459;405;44-38-15-14-13-80-89-41-44
;;11;16,66;0,031575;459;405;44-38-89-15-14-13-80-41-44
;;12;18,14;0,063222;459;405;44-38-41-80-13-89-15-14-44
;;13;16,65;0,078924;459;405;44-38-41-89-15-14-13-80-44
;;14;17,48;0,07894;459;405;44-38-80-89-15-14-13-41-44
;;15;18,14;0,126727;459;405;44-38-80-13-89-15-14-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;18,75;0,008412;339;412;44-38-15-14-11-12-80-44
;;2;18,5;0,000159;459;405;44-38-41-89-80-13-15-14-44
;;3;16,65;0,000234;459;405;44-38-41-89-15-14-13-80-44
;;4;17,98;0,00085;459;405;44-38-41-80-13-15-14-89-44
;;5;17,17;0,001826;459;405;44-38-41-15-14-13-80-89-44
;;6;18,14;0,002124;459;405;44-38-41-80-13-89-15-14-44
;;7;17,48;0,00849;459;405;44-38-41-80-89-15-14-13-44
;;8;17,49;0,050361;459;405;44-41-89-15-14-13-80-38-44
;;9;18,98;0,050511;459;405;44-41-80-13-89-15-14-38-44
;;10;18,82;0,051505;459;405;44-41-80-13-15-14-89-38-44
;;11;18,7;0,052165;459;405;44-41-80-15-14-13-89-38-44
;;12;17,86;0,054045;459;405;44-38-41-80-15-14-13-89-44
;;13;16,66;0,230421;459;405;44-38-89-15-14-13-80-41-44
;;14;17,98;0,230628;459;405;44-38-80-13-15-14-89-41-44
;;15;18,51;0,230774;459;405;44-38-89-80-13-15-14-41-44
;;16;18,14;0,232107;459;405;44-38-80-13-89-15-14-41-44
;;17;17,48;0,232542;459;405;44-38-80-89-15-14-13-41-44
;;18;17,17;0,233121;459;405;44-38-15-14-13-80-89-41-44
;;19;17,86;0,236482;459;405;44-38-80-15-14-13-89-41-44

Run;6
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;18,75;0,047391;339;412;44-38-15-14-11-12-80-44
;;2;17,17;0,015835;459;405;44-38-41-15-14-13-80-89-44
;;3;17,98;0,015837;459;405;44-38-41-80-13-15-14-89-44
;;4;16,65;0,015838;459;405;44-38-41-89-15-14-13-80-44
;;5;18,5;0,01584;459;405;44-38-41-89-80-13-15-14-44
;;6;16,66;0,015842;459;405;44-38-89-15-14-13-80-41-44
;;7;18,51;0,015843;459;405;44-38-89-80-13-15-14-41-44
;;8;17,98;0,015844;459;405;44-38-80-13-15-14-89-41-44
;;9;17,48;0,015845;459;405;44-38-80-89-15-14-13-41-44
;;10;17,17;0,03173;459;405;44-38-15-14-13-80-89-41-44
;;11;17,86;0,047398;459;405;44-38-41-80-15-14-13-89-44
;;12;18,14;0,063019;459;405;44-38-80-13-89-15-14-41-44
;;13;17,86;0,063024;459;405;44-38-80-15-14-13-89-41-44
;;14;18,14;0,07885;459;405;44-38-41-80-13-89-15-14-44
;;15;17,48;0,094557;459;405;44-38-41-80-89-15-14-13-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;18,75;0,136292;339;412;44-38-15-14-11-12-80-44
;;2;18,5;0,000157;459;405;44-38-41-89-80-13-15-14-44
;;3;18,14;0,00052;459;405;44-38-41-80-13-89-15-14-44
;;4;16,65;0,001237;459;405;44-38-41-89-15-14-13-80-44
;;5;17,48;0,003734;459;405;44-38-41-80-89-15-14-13-44
;;6;17,17;0,005478;459;405;44-38-41-15-14-13-80-89-44
;;7;17,98;0,005692;459;405;44-38-41-80-13-15-14-89-44
;;8;17,86;0,007349;459;405;44-38-41-80-15-14-13-89-44
;;9;17,49;0,010223;459;405;44-41-89-15-14-13-80-38-44
;;10;18,32;0,011253;459;405;44-41-80-89-15-14-13-38-44
;;11;18,98;0,012343;459;405;44-41-80-13-89-15-14-38-44
;;12;18,7;0,015538;459;405;44-41-80-15-14-13-89-38-44
;;13;18,82;0,016641;459;405;44-41-80-13-15-14-89-38-44
;;14;16,66;0,021081;459;405;44-38-89-15-14-13-80-41-44
;;15;17,48;0,021149;459;405;44-38-80-89-15-14-13-41-44
;;16;17,98;0,021646;459;405;44-38-80-13-15-14-89-41-44
;;17;18,51;0,021725;459;405;44-38-89-80-13-15-14-41-44
;;18;18,14;0,022293;459;405;44-38-80-13-89-15-14-41-44
;;19;17,17;0,025011;459;405;44-38-15-14-13-80-89-41-44
;;20;17,86;0,026545;459;405;44-38-80-15-14-13-89-41-44

Run;7
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;18,75;0,062967;339;412;44-38-15-14-11-12-80-44
;;2;17,17;0,015823;459;405;44-38-41-15-14-13-80-89-44
;;3;17,17;0,015824;459;405;44-38-15-14-13-80-89-41-44
;;4;17,98;0,015826;459;405;44-38-41-80-13-15-14-89-44
;;5;17,86;0,015828;459;405;44-38-41-80-15-14-13-89-44
;;6;17,98;0,015829;459;405;44-38-80-13-15-14-89-41-44
;;7;18,5;0,015832;459;405;44-38-41-89-80-13-15-14-44
;;8;18,51;0,015833;459;405;44-38-89-80-13-15-14-41-44
;;9;17,86;0,015834;459;405;44-38-80-15-14-13-89-41-44
;;10;18,14;0,015835;459;405;44-38-80-13-89-15-14-41-44
;;11;16,65;0,031572;459;405;44-38-41-89-15-14-13-80-44
;;12;18,14;0,031579;459;405;44-38-41-80-13-89-15-14-44
;;13;17,48;0,047261;459;405;44-38-41-80-89-15-14-13-44
;;14;16,66;0,062952;459;405;44-38-89-15-14-13-80-41-44
;;15;17,48;0,225626;459;405;44-38-80-89-15-14-13-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;18,75;0,1122;339;412;44-38-15-14-11-12-80-44
;;2;18,5;0,000159;459;405;44-38-41-89-80-13-15-14-44
;;3;18,14;0,000624;459;405;44-38-41-80-13-89-15-14-44
;;4;16,65;0,000839;459;405;44-38-41-89-15-14-13-80-44
;;5;17,48;0,000976;459;405;44-38-41-80-89-15-14-13-44
;;6;17,98;0,005095;459;405;44-38-41-80-13-15-14-89-44
;;7;17,17;0,005691;459;405;44-38-41-15-14-13-80-89-44
;;8;17,86;0,00764;459;405;44-38-41-80-15-14-13-89-44
;;9;16,66;0,129727;459;405;44-38-89-15-14-13-80-41-44
;;10;17,17;0,130773;459;405;44-38-15-14-13-80-89-41-44
;;11;17,98;0,131557;459;405;44-38-80-13-15-14-89-41-44
;;12;18,51;0,134098;459;405;44-38-89-80-13-15-14-41-44
;;13;18,14;0,135234;459;405;44-38-80-13-89-15-14-41-44
;;14;17,48;0,138174;459;405;44-38-80-89-15-14-13-41-44
;;15;17,49;0,187315;459;405;44-41-89-15-14-13-80-38-44
;;16;18,32;0,189382;459;405;44-41-80-89-15-14-13-38-44
;;17;18,82;0,189599;459;405;44-41-80-13-15-14-89-38-44
;;18;18,98;0,18988;459;405;44-41-80-13-89-15-14-38-44
;;19;18,7;0,194691;459;405;44-41-80-15-14-13-89-38-44
;;20;18,32;0,296262;459;405;44-80-89-15-14-13-41-38-44
;;21;17,49;0,296884;459;405;44-89-15-14-13-80-41-38-44
;;22;18,98;0,297797;459;405;44-80-13-89-15-14-41-38-44
;;23;18,7;0,298734;459;405;44-80-15-14-13-89-41-38-44
;;24;17,86;0,29945;459;405;44-38-80-15-14-13-89-41-44

Run;8
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;18,75;0,079161;339;412;44-38-15-14-11-12-80-44
;;2;17,17;0,015861;459;405;44-38-41-15-14-13-80-89-44
;;3;17,86;0,015863;459;405;44-38-80-15-14-13-89-41-44
;;4;17,98;0,015864;459;405;44-38-41-80-13-15-14-89-44
;;5;17,17;0,015866;459;405;44-38-15-14-13-80-89-41-44
;;6;18,14;0,015868;459;405;44-38-41-80-13-89-15-14-44
;;7;17,98;0,01587;459;405;44-38-80-13-15-14-89-41-44
;;8;18,51;0,015871;459;405;44-38-89-80-13-15-14-41-44
;;9;18,5;0,015872;459;405;44-38-41-89-80-13-15-14-44
;;10;16,65;0,031731;459;405;44-38-41-89-15-14-13-80-44
;;11;17,86;0,047644;459;405;44-38-41-80-15-14-13-89-44
;;12;17,48;0,047652;459;405;44-38-41-80-89-15-14-13-44
;;13;16,66;0,095017;459;405;44-38-89-15-14-13-80-41-44
;;14;18,14;0,142118;459;405;44-38-80-13-89-15-14-41-44
;;15;17,48;0,283528;459;405;44-38-80-89-15-14-13-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;18,75;0,034129;339;412;44-38-15-14-11-12-80-44
;;2;18,5;0,000159;459;405;44-38-41-89-80-13-15-14-44
;;3;16,65;0,000234;459;405;44-38-41-89-15-14-13-80-44
;;4;18,14;0,001207;459;405;44-38-41-80-13-89-15-14-44
;;5;17,98;0,00283;459;405;44-38-41-80-13-15-14-89-44
;;6;17,17;0,004488;459;405;44-38-41-15-14-13-80-89-44
;;7;17,48;0,005;459;405;44-38-41-80-89-15-14-13-44
;;8;17,86;0,036527;459;405;44-38-41-80-15-14-13-89-44
;;9;17,49;0,062386;459;405;44-41-89-15-14-13-80-38-44
;;10;18,32;0,062455;459;405;44-41-80-89-15-14-13-38-44
;;11;18,98;0,062908;459;405;44-41-80-13-89-15-14-38-44
;;12;18,7;0,064041;459;405;44-41-80-15-14-13-89-38-44
;;13;18,82;0,064612;459;405;44-41-80-13-15-14-89-38-44
;;14;16,66;0,06669;459;405;44-38-89-15-14-13-80-41-44
;;15;17,98;0,068166;459;405;44-38-80-13-15-14-89-41-44
;;16;17,17;0,070281;459;405;44-38-15-14-13-80-89-41-44
;;17;17,48;0,070638;459;405;44-38-80-89-15-14-13-41-44
;;18;18,14;0,070871;459;405;44-38-80-13-89-15-14-41-44
;;19;18,51;0,07137;459;405;44-38-89-80-13-15-14-41-44

Run;9
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;18,75;0,126164;339;412;44-38-15-14-11-12-80-44
;;2;17,17;0,015789;459;405;44-38-41-15-14-13-80-89-44
;;3;17,17;0,01579;459;405;44-38-15-14-13-80-89-41-44
;;4;17,98;0,015792;459;405;44-38-41-80-13-15-14-89-44
;;5;16,65;0,015793;459;405;44-38-41-89-15-14-13-80-44
;;6;18,14;0,015795;459;405;44-38-41-80-13-89-15-14-44
;;7;17,98;0,015798;459;405;44-38-80-13-15-14-89-41-44
;;8;18,51;0,015798;459;405;44-38-89-80-13-15-14-41-44
;;9;17,86;0,0158;459;405;44-38-80-15-14-13-89-41-44
;;10;17,48;0,015801;459;405;44-38-80-89-15-14-13-41-44
;;11;17,86;0,031524;459;405;44-38-41-80-15-14-13-89-44
;;12;17,48;0,031533;459;405;44-38-41-80-89-15-14-13-44
;;13;16,66;0,062919;459;405;44-38-89-15-14-13-80-41-44
;;14;18,5;0,062931;459;405;44-38-41-89-80-13-15-14-44
;;15;18,14;0,078857;459;405;44-38-80-13-89-15-14-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;18,75;0,058609;339;412;44-38-15-14-11-12-80-44
;;2;18,5;0,000161;459;405;44-38-41-89-80-13-15-14-44
;;3;17,98;0,000407;459;405;44-38-41-80-13-15-14-89-44
;;4;16,65;0,0007;459;405;44-38-41-89-15-14-13-80-44
;;5;16,66;0,001951;459;405;44-38-89-15-14-13-80-41-44
;;6;17,98;0,002159;459;405;44-38-80-13-15-14-89-41-44
;;7;18,51;0,002298;459;405;44-38-89-80-13-15-14-41-44
;;8;18,14;0,003965;459;405;44-38-80-13-89-15-14-41-44
;;9;18,14;0,004917;459;405;44-38-41-80-13-89-15-14-44
;;10;17,17;0,008322;459;405;44-38-41-15-14-13-80-89-44
;;11;17,48;0,008397;459;405;44-38-41-80-89-15-14-13-44
;;12;17,86;0,062377;459;405;44-38-41-80-15-14-13-89-44
;;13;17,49;0,133706;459;405;44-41-89-15-14-13-80-38-44
;;14;18,32;0,133992;459;405;44-41-80-89-15-14-13-38-44
;;15;18,98;0,134632;459;405;44-41-80-13-89-15-14-38-44
;;16;18,82;0,134701;459;405;44-41-80-13-15-14-89-38-44
;;17;18,7;0,137024;459;405;44-41-80-15-14-13-89-38-44
;;18;18,32;0,154363;459;405;44-80-89-15-14-13-41-38-44
;;19;17,49;0,154434;459;405;44-89-15-14-13-80-41-38-44
;;20;18,82;0,162091;459;405;44-80-13-15-14-89-41-38-44
;;21;18,98;0,162159;459;405;44-80-13-89-15-14-41-38-44
;;22;18,7;0,163572;459;405;44-80-15-14-13-89-41-38-44
;;23;17,86;0,166082;459;405;44-38-80-15-14-13-89-41-44
;;24;17,48;0,166148;459;405;44-38-80-89-15-14-13-41-44
;;25;17,17;0,173188;459;405;44-38-15-14-13-80-89-41-44

Run;10
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;18,75;0,110561;339;412;44-38-15-14-11-12-80-44
;;2;17,17;0,015807;459;405;44-38-41-15-14-13-80-89-44
;;3;16,65;0,015808;459;405;44-38-41-89-15-14-13-80-44
;;4;17,98;0,01581;459;405;44-38-41-80-13-15-14-89-44
;;5;17,98;0,015811;459;405;44-38-80-13-15-14-89-41-44
;;6;18,51;0,015813;459;405;44-38-89-80-13-15-14-41-44
;;7;17,86;0,015815;459;405;44-38-41-80-15-14-13-89-44
;;8;18,5;0,015819;459;405;44-38-41-89-80-13-15-14-44
;;9;18,14;0,01582;459;405;44-38-80-13-89-15-14-41-44
;;10;18,14;0,031593;459;405;44-38-41-80-13-89-15-14-44
;;11;17,17;0,03161;459;405;44-38-15-14-13-80-89-41-44
;;12;17,86;0,031616;459;405;44-38-80-15-14-13-89-41-44
;;13;17,48;0,047326;459;405;44-38-41-80-89-15-14-13-44
;;14;16,66;0,06314;459;405;44-38-89-15-14-13-80-41-44
;;15;17,48;0,126207;459;405;44-38-80-89-15-14-13-41-44

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;18,75;0,218822;339;412;44-38-15-14-11-12-80-44
;;2;18,5;0,000158;459;405;44-38-41-89-80-13-15-14-44
;;3;16,65;0,000476;459;405;44-38-41-89-15-14-13-80-44
;;4;18,14;0,000768;459;405;44-38-41-80-13-89-15-14-44
;;5;17,98;0,001201;459;405;44-38-41-80-13-15-14-89-44
