Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p559.txt;150;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;103,171;103,175;4;89;6;0;4;89;
;;46;149,769;52,8773;2338;2059;0-321-477-78-489-80-82-475-493-494-457-208-182-459-293-181-460-413-363-365-198-325-334-332-337-324-328-336-333-331-327-335-339-356-323-359-358-455-480-0
;;47;149,769;54,5407;2338;2059;0-321-477-78-489-80-82-475-493-494-457-208-182-459-293-181-460-413-363-365-198-325-334-332-337-324-328-336-333-335-327-331-339-356-323-359-358-455-480-0
;;48;149,769;54,5565;2338;2059;0-321-477-78-489-80-82-475-493-494-457-208-182-459-293-181-460-413-363-365-198-325-334-332-324-337-328-336-333-335-327-331-339-356-323-359-358-455-480-0
;;49;149,769;54,5762;2338;2059;0-321-477-78-489-80-82-475-493-494-457-182-208-459-293-181-460-413-363-365-198-325-334-332-324-337-328-336-333-335-327-331-339-356-323-359-358-455-480-0
;;50;149,769;54,856;2338;2059;0-321-477-78-489-80-82-475-493-494-457-182-208-459-293-181-460-413-363-365-198-325-334-332-337-324-328-336-333-335-327-331-339-356-323-359-358-455-480-0
;;51;149,769;55,6159;2338;2059;0-321-477-78-489-80-82-475-493-494-457-182-208-459-293-181-460-413-363-365-198-325-334-332-337-324-328-336-333-335-327-331-339-323-356-359-358-455-480-0
;;52;149,769;55,6392;2338;2059;0-321-477-78-489-80-82-475-493-494-457-208-182-459-293-181-460-413-363-365-198-325-334-332-337-324-328-336-333-335-327-331-339-323-356-359-358-455-480-0
;;53;149,769;55,9371;2338;2059;0-321-477-78-489-80-82-475-493-494-457-208-182-459-293-181-460-413-363-365-198-325-334-332-324-337-328-336-333-335-327-331-339-323-356-359-358-455-480-0
;;54;149,769;55,9418;2338;2059;0-321-477-78-489-80-82-475-493-494-457-208-182-459-293-181-460-363-413-365-198-325-334-332-324-337-328-336-333-335-327-331-339-323-356-359-358-455-480-0
;;55;149,769;57,1446;2338;2059;0-321-477-78-489-80-82-475-493-494-457-182-208-459-293-181-460-363-413-365-198-325-334-332-324-337-328-336-333-335-327-331-339-323-356-359-358-455-480-0
;;56;149,769;58,9848;2338;2059;0-321-477-78-489-80-82-475-493-494-457-182-208-459-293-181-460-363-413-365-198-325-334-332-324-337-328-336-333-335-327-331-339-356-323-359-358-455-480-0
;;57;149,769;59,2107;2338;2059;0-321-477-78-489-80-82-475-493-494-457-182-208-459-293-181-460-363-413-365-198-325-334-332-337-324-328-336-333-335-327-331-339-356-323-359-358-455-480-0
;;58;149,769;59,5032;2338;2059;0-321-477-78-489-80-82-475-493-494-457-182-208-459-293-181-460-363-413-365-198-325-334-332-337-324-328-336-333-335-327-331-339-323-356-359-358-455-480-0
;;59;149,769;60,8155;2338;2059;0-321-477-78-489-80-82-475-493-494-457-182-208-459-293-181-460-363-413-365-198-325-334-332-324-337-328-336-333-327-335-331-339-323-356-359-358-455-480-0
;;60;149,769;61;2338;2059;0-321-477-78-489-80-82-475-493-494-457-182-208-459-293-181-460-363-413-365-198-325-334-332-337-324-328-336-333-327-335-331-339-323-356-359-358-455-480-0
;;61;149,769;61,5912;2338;2059;0-321-477-78-489-80-82-475-493-494-457-182-208-459-293-181-460-413-363-365-198-325-334-332-337-324-328-336-333-327-335-331-339-323-356-359-358-455-480-0
;;62;149,769;62,2487;2338;2059;0-321-477-78-489-80-82-475-493-494-457-182-208-459-293-181-460-413-363-365-198-325-334-332-324-337-328-336-333-331-335-327-339-323-356-359-358-455-480-0
;;63;149,769;62,3217;2338;2059;0-321-477-78-489-80-82-475-493-494-457-182-208-459-293-181-460-413-363-365-198-325-334-332-324-337-328-336-333-331-335-327-339-356-323-359-358-455-480-0
;;64;149,769;62,9309;2338;2059;0-321-477-78-489-80-82-475-493-494-457-182-208-459-293-181-460-413-363-365-198-325-334-332-337-324-328-336-333-331-335-327-339-356-323-359-358-455-480-0
;;65;149,769;67,6816;2338;2059;0-321-477-78-489-80-82-475-493-494-457-182-208-459-293-181-460-413-363-365-198-325-334-332-337-324-328-336-333-327-335-331-339-356-323-359-358-455-480-0
;;66;149,769;69,7507;2338;2059;0-321-477-78-489-80-82-475-493-494-457-182-208-459-293-181-460-363-413-365-198-325-334-332-337-324-328-336-333-327-335-331-339-356-323-359-358-455-480-0
;;67;149,769;69,8098;2338;2059;0-321-477-78-489-80-82-475-493-494-457-182-208-459-293-181-460-363-413-365-198-325-334-332-324-337-328-336-333-327-335-331-339-356-323-359-358-455-480-0
;;68;149,769;42,0169;2340;2012;0-321-477-78-489-80-475-493-494-457-182-208-459-293-181-460-363-413-365-198-325-334-332-324-337-326-328-336-333-331-327-335-339-356-323-359-358-455-480-0
;;69;149,769;46,0678;2340;2012;0-321-477-78-489-80-475-493-494-457-208-182-459-293-181-460-363-413-365-198-325-334-332-324-337-326-328-336-333-331-335-327-339-356-323-359-358-455-480-0
;;70;149,769;46,7574;2340;2012;0-321-477-78-489-80-475-493-494-457-208-182-459-293-181-460-363-413-365-198-325-334-332-324-337-326-328-336-333-331-335-327-339-323-356-359-358-455-480-0
;;71;149,769;46,7756;2340;2012;0-321-477-78-489-80-475-493-494-457-208-182-459-293-181-460-363-413-365-198-325-334-332-324-337-326-328-336-333-327-335-331-339-323-356-359-358-455-480-0
;;72;149,769;47,5052;2340;2012;0-321-477-78-489-80-475-493-494-457-208-182-459-293-181-460-363-413-365-198-325-334-332-324-337-326-328-336-333-327-335-331-339-356-323-359-358-455-480-0
;;73;149,769;48,3128;2340;2012;0-321-477-78-489-80-475-493-494-457-208-182-459-293-181-460-363-413-365-198-325-334-332-324-337-326-328-336-333-335-327-331-339-356-323-359-358-455-480-0
;;74;149,769;60,4117;2340;2012;0-321-477-78-489-80-475-493-494-457-182-208-459-293-181-460-363-413-365-198-325-334-332-324-337-326-328-336-333-335-327-331-339-323-356-359-358-455-480-0
;;75;149,769;60,8114;2340;2012;0-321-477-78-489-80-475-493-494-457-182-208-459-293-181-460-363-413-365-198-325-334-332-324-337-326-328-336-333-327-335-331-339-323-356-359-358-455-480-0
;;76;149,769;71,9696;2340;2012;0-321-477-78-489-80-475-493-494-457-182-208-459-293-181-460-363-413-365-198-325-334-332-324-337-326-328-336-333-327-335-331-339-356-323-359-358-455-480-0
;;77;149,769;72,7811;2340;2012;0-321-477-78-489-80-475-493-494-457-182-208-459-293-181-460-363-413-365-198-325-334-332-324-337-326-328-336-333-335-327-331-339-356-323-359-358-455-480-0
;;78;149,589;13,0385;2342;2007;0-477-78-489-80-82-475-493-494-457-208-182-459-456-293-181-460-363-413-365-198-325-334-332-337-324-328-336-333-331-335-327-339-356-323-359-358-455-480-0
;;79;149,639;42,0264;2343;1985;0-321-477-78-489-82-475-493-494-457-182-208-459-293-181-460-363-413-365-198-325-334-332-324-337-326-328-336-333-331-327-335-339-356-323-359-358-455-480-0
;;80;149,639;46,1042;2343;1985;0-321-477-78-489-82-475-493-494-457-208-182-459-293-181-460-363-413-365-198-325-334-332-324-337-326-328-336-333-331-335-327-339-356-323-359-358-455-480-0
;;81;149,639;46,7667;2343;1985;0-321-477-78-489-82-475-493-494-457-208-182-459-293-181-460-363-413-365-198-325-334-332-324-337-326-328-336-333-327-335-331-339-323-356-359-358-455-480-0
;;82;149,639;47,4683;2343;1985;0-321-477-78-489-82-475-493-494-457-208-182-459-293-181-460-363-413-365-198-325-334-332-324-337-326-328-336-333-327-335-331-339-356-323-359-358-455-480-0
;;83;149,639;48,2989;2343;1985;0-321-477-78-489-82-475-493-494-457-208-182-459-293-181-460-363-413-365-198-325-334-332-324-337-326-328-336-333-335-327-331-339-356-323-359-358-455-480-0
;;84;149,639;60,4361;2343;1985;0-321-477-78-489-82-475-493-494-457-182-208-459-293-181-460-363-413-365-198-325-334-332-324-337-326-328-336-333-335-327-331-339-323-356-359-358-455-480-0
;;85;149,639;72,1369;2343;1985;0-321-477-78-489-82-475-493-494-457-182-208-459-293-181-460-363-413-365-198-325-334-332-324-337-326-328-336-333-327-335-331-339-356-323-359-358-455-480-0
;;86;149,639;72,7995;2343;1985;0-321-477-78-489-82-475-493-494-457-182-208-459-293-181-460-363-413-365-198-325-334-332-324-337-326-328-336-333-335-327-331-339-356-323-359-358-455-480-0
;;87;149,589;41,4046;2344;1960;0-477-78-489-80-475-493-494-457-182-208-459-456-293-181-460-363-413-365-198-325-334-332-324-337-326-328-336-333-331-327-335-339-356-323-359-358-455-480-0
;;88;149,649;40,9582;2346;1945;0-477-78-489-82-493-494-457-182-208-459-456-437-293-181-460-363-413-365-198-325-334-332-324-337-326-328-336-333-331-327-335-339-356-323-359-358-455-480-0
;;89;149,459;41,4296;2347;1933;0-477-78-489-82-475-493-494-457-182-208-459-456-293-181-460-363-413-365-198-325-334-332-324-337-326-328-336-333-331-327-335-339-356-323-359-358-455-480-0

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;149,83;106,421;2057;2517;0-483-87-89-91-374-104-341-107-109-383-423-422-2-427-426-179-342-330-369-367-368-339-326-332-325-198-334-337-324-328-329-336-333-331-335-327-323-356-359-358-455-51-0
;;2;149,75;17,1315;2209;2486;0-159-89-91-100-374-104-341-2-427-426-179-420-342-330-369-367-368-323-356-359-338-198-325-334-337-324-328-329-336-333-331-335-327-339-360-358-455-55-454-463-92-480-0
;;3;149,52;109,611;2101;2493;0-159-89-91-100-374-104-341-107-109-383-423-422-2-427-426-179-420-342-330-369-367-368-339-326-332-325-198-334-337-324-328-329-336-333-331-335-327-323-356-359-358-455-480-0
;;4;149,57;110,143;2281;2163;0-159-89-98-91-100-374-102-373-104-341-107-108-367-330-369-368-323-356-359-338-198-325-334-337-324-328-336-333-331-335-327-339-360-358-454-55-455-51-90-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;149,93;91,3096;2142;2481;0-483-87-89-91-374-104-341-107-109-342-330-367-369-329-328-326-337-324-332-325-198-334-336-333-331-335-327-339-356-323-359-360-358-454-55-455-92-480-479-84-82-484-0
;;2;149,93;91,4101;2142;2481;0-483-87-89-91-374-104-341-107-109-342-330-369-367-329-328-326-337-324-332-325-198-334-336-333-331-335-327-339-356-323-359-360-358-454-55-455-92-480-479-84-82-484-0
;;3;149,33;91,4479;2225;2443;0-483-87-89-91-100-374-104-341-107-109-342-330-369-367-329-328-325-334-332-324-337-326-336-333-331-335-327-339-356-323-359-360-358-454-55-455-92-480-479-84-82-484-0
;;4;149,33;91,4861;2225;2443;0-483-87-89-91-100-374-104-341-107-109-342-330-369-367-329-328-325-334-332-324-337-326-336-333-331-327-335-339-356-323-359-360-358-454-55-455-92-480-479-84-82-484-0
;;5;149,33;91,508;2225;2443;0-483-87-89-91-100-374-104-341-107-109-342-330-367-369-329-328-325-334-332-324-337-326-336-333-331-327-335-339-323-356-359-360-358-454-55-455-92-480-479-84-82-484-0
;;6;149,33;91,5426;2225;2443;0-483-87-89-91-100-374-104-341-107-109-342-330-367-369-329-328-325-334-332-324-337-326-336-333-331-327-335-339-356-323-359-360-358-454-55-455-92-480-479-84-82-484-0
;;7;149,45;91,4368;2276;2407;0-483-87-89-98-100-374-104-341-107-109-342-330-369-367-329-328-326-337-324-332-334-325-336-333-331-335-327-339-356-323-359-360-358-454-55-455-92-480-479-84-82-484-0
;;8;149,45;91,4589;2276;2407;0-483-87-89-98-100-374-104-341-107-109-342-330-369-367-329-328-325-334-332-324-337-326-336-333-331-335-327-339-356-323-359-360-358-454-55-455-92-480-479-84-82-484-0
;;9;149,45;91,4975;2276;2407;0-483-87-89-98-100-374-104-341-107-109-342-330-369-367-329-328-325-334-332-324-337-326-336-333-331-327-335-339-323-356-359-360-358-454-55-455-92-480-479-84-82-484-0
;;10;149,45;91,5189;2276;2407;0-483-87-89-98-100-374-104-341-107-109-342-330-367-369-329-328-325-334-332-324-337-326-336-333-331-327-335-339-323-356-359-360-358-454-55-455-92-480-479-84-82-484-0
;;11;149,45;91,5533;2276;2407;0-483-87-89-98-100-374-104-341-107-109-342-330-367-369-329-328-325-334-332-324-337-326-336-333-331-327-335-339-356-323-359-360-358-454-55-455-92-480-479-84-82-484-0
;;12;149,7;91,6342;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-330-367-369-329-328-325-334-332-324-337-326-336-333-331-327-335-339-356-359-358-454-55-455-92-480-479-84-82-484-0
;;13;149,7;91,9768;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-330-367-369-329-328-326-337-324-332-334-325-336-333-335-327-331-339-356-359-358-454-55-455-92-480-479-84-82-484-0
;;14;149,7;92,3813;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-330-367-369-329-328-326-337-324-332-325-334-336-333-335-327-331-339-356-359-358-454-55-455-92-480-479-84-82-484-0
;;15;149,7;92,7582;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-330-369-367-329-328-326-337-324-332-325-334-336-333-335-327-331-339-356-359-358-454-55-455-92-480-479-84-82-484-0
;;16;149,7;93,2393;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-330-369-367-329-328-326-337-324-332-325-334-336-333-331-327-335-339-356-359-358-454-55-455-92-480-479-84-82-484-0
;;17;149,7;93,2447;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-330-367-369-329-328-326-337-324-332-325-334-336-333-331-327-335-339-356-359-358-454-55-455-92-480-479-84-82-484-0
;;18;149,7;93,2503;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-330-367-369-329-328-326-337-324-332-334-325-336-333-331-327-335-339-356-359-358-454-55-455-92-480-479-84-82-484-0
;;19;149,7;93,5687;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-330-369-367-329-328-326-337-324-332-334-325-336-333-331-327-335-339-356-359-358-454-55-455-92-480-479-84-82-484-0
;;20;149,7;93,892;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-330-369-367-329-328-325-334-332-324-337-326-336-333-331-327-335-339-356-359-358-454-55-455-92-480-479-84-82-484-0
;;21;149,7;93,9272;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-330-369-367-329-328-325-334-332-324-337-326-336-333-335-327-331-339-356-359-358-454-55-455-92-480-479-84-82-484-0
;;22;149,7;94,0977;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-330-369-367-329-328-326-337-324-332-334-325-336-333-331-335-327-339-356-359-358-454-55-455-92-480-479-84-82-484-0
;;23;149,7;94,1028;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-330-369-367-329-328-326-337-324-332-334-325-336-333-335-327-331-339-356-359-358-454-55-455-92-480-479-84-82-484-0
;;24;149,7;95,7369;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-330-369-367-329-328-325-334-332-324-337-326-336-333-331-335-327-339-356-359-358-454-55-455-92-480-479-84-82-484-0
;;25;149,7;96,6898;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-330-369-367-329-328-326-337-324-332-325-334-336-333-331-335-327-339-356-359-358-454-55-455-92-480-479-84-82-484-0
;;26;149,7;97,57;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-330-367-369-329-328-326-337-324-332-325-334-336-333-331-335-327-339-356-359-358-454-55-455-92-480-479-84-82-484-0
;;27;149,7;98,0181;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-330-367-369-329-328-326-337-324-332-334-325-336-333-331-335-327-339-356-359-358-454-55-455-92-480-479-84-82-484-0
;;28;149,7;98,0473;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-369-367-330-329-328-326-337-324-332-334-325-336-333-331-335-327-339-356-359-358-454-55-455-92-480-479-84-82-484-0
;;29;149,7;98,5117;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-369-367-330-329-328-326-337-324-332-334-325-336-333-331-327-335-339-356-359-358-454-55-455-92-480-479-84-82-484-0
;;30;149,7;98,6815;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-369-367-330-329-328-326-337-324-332-325-334-336-333-335-327-331-339-356-359-358-454-55-455-92-480-479-84-82-484-0
;;31;149,7;98,7484;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-330-367-369-329-328-334-325-332-324-337-326-336-333-335-327-331-339-356-359-358-454-55-455-92-480-479-84-82-484-0
;;32;149,7;99,1065;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-330-367-369-329-328-332-334-325-324-337-326-336-333-335-327-331-339-356-359-358-454-55-455-92-480-479-84-82-484-0
;;33;149,7;100,198;2279;2345;0-483-87-89-98-99-100-374-104-341-107-109-342-330-367-369-329-328-337-324-332-325-334-326-336-333-335-327-331-339-356-359-358-454-55-455-92-480-479-84-82-484-0
