Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p559.txt;115;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;61,7881;61,7922;13;25;2;4;10;19;
2;62,2899;62,2944;12;16;3;5;5;7;
3;62,0374;62,0381;7;67;4;5;8;56;
4;63,1346;63,1364;10;31;6;0;11;31;
5;62,8834;62,8845;7;44;7;11;9;28;
6;62,5865;62,5889;6;164;2;1;7;53;
7;63,3739;63,3745;8;16;4;7;9;17;
8;63,1558;63,1619;17;24;6;9;8;9;
9;62,5254;62,5281;9;28;10;6;14;16;
10;63,7164;63,7165;8;26;0;2;8;24;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;15;114,76;4,37512;1602;1474;0-87-89-98-100-374-104-341-107-109-342-329-328-336-333-331-335-327-339-323-356-359-358-454-55-455-480-0
;;16;114,93;4,42665;1651;1431;0-159-89-98-100-374-104-341-107-109-328-324-337-336-333-331-335-327-339-356-359-358-454-55-455-480-0
;;17;114,88;62,0712;1512;1618;0-87-89-91-374-104-341-107-109-342-367-330-329-328-336-333-327-335-331-339-356-359-358-55-454-455-480-0
;;18;114,54;62,9202;1518;1560;0-480-455-55-454-358-359-323-356-339-335-327-331-333-336-337-324-328-329-109-107-341-104-374-91-89-159-0
;;19;114,87;63,037;1610;1466;0-87-89-100-374-104-341-107-109-329-328-324-337-336-333-331-327-335-339-356-323-359-358-55-454-455-51-0

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;114,562;40,4105;1143;1727;0-321-484-486-479-84-82-80-81-478-116-470-469-467-183-471-473-441-445-440-443-438-442-457-159-0
;;2;114,501;43,5788;1379;1686;0-321-477-78-489-80-478-116-470-469-467-183-471-473-441-439-438-442-443-440-445-447-446-494-493-475-84-82-484-0
;;3;114,921;62,3185;1306;1706;0-321-477-78-489-80-81-478-116-470-467-469-183-471-473-441-444-442-438-443-440-445-447-446-494-493-475-84-82-484-0
;;4;114,862;64,1907;1455;1666;0-321-484-477-78-489-80-478-116-470-469-467-183-471-473-441-447-445-440-443-438-442-182-208-459-457-159-0
;;5;114,642;64,3198;1482;1552;0-321-484-477-78-489-80-81-478-116-470-469-467-183-471-473-441-439-444-440-443-438-442-182-208-459-457-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;114,6;14,3974;1500;1529;0-159-89-91-374-104-341-107-109-329-328-324-332-334-325-336-333-331-335-327-339-323-356-359-358-455-480-0
;;2;114,92;14,4035;1503;1480;0-159-89-98-100-374-104-341-107-109-342-329-328-324-332-334-325-336-333-331-335-327-339-358-455-480-0
;;3;114,89;14,38;1646;1261;0-87-89-98-100-374-104-341-107-109-328-324-334-325-336-333-335-327-339-323-356-359-358-455-480-0
;;4;114,66;62,3435;1448;1561;0-159-89-91-374-104-341-107-367-369-329-328-324-334-325-336-333-331-335-327-339-323-356-359-358-455-480-0
;;5;114,87;65,1391;1532;1476;0-159-89-98-100-374-104-341-107-109-329-328-332-334-325-324-337-336-333-331-335-327-339-358-455-480-0
;;6;114,77;65,1945;1593;1473;0-159-89-98-100-374-104-341-107-109-329-328-332-334-324-337-336-333-331-335-327-339-356-359-358-455-51-0
;;7;115;65,2677;1640;1445;0-87-89-98-100-374-104-341-107-109-329-328-324-337-332-334-336-333-331-335-327-339-356-359-358-455-51-0

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;114,662;2,45325;1271;1742;0-321-484-486-84-82-80-81-478-116-470-469-467-183-471-473-441-447-445-440-443-438-442-182-208-459-457-0
;;2;114,782;13,6882;1435;1630;0-321-484-477-78-489-80-82-478-116-470-467-469-183-471-473-441-447-445-440-443-438-442-182-208-459-457-0
;;3;114,782;58,9298;1435;1630;0-321-484-477-78-489-80-82-478-116-470-469-467-183-471-473-441-447-445-440-443-438-442-182-208-459-457-0
;;4;113,942;14,2984;1446;1560;0-321-484-84-82-489-78-477-80-478-116-470-469-467-183-471-473-441-439-444-440-443-438-442-208-182-457-0
;;5;114,642;58,2981;1482;1552;0-321-484-477-78-489-80-81-478-116-470-469-467-183-471-473-441-439-444-440-443-438-442-182-208-459-457-0
;;6;114,71;45,8214;1511;1474;0-159-480-92-358-359-356-338-325-334-337-324-329-328-336-333-331-335-327-339-360-454-55-455-51-0
;;7;114,652;71,6749;1415;1674;0-321-484-84-82-489-78-477-80-81-478-116-470-469-467-183-471-473-445-440-443-438-442-208-182-459-457-0
;;8;114,782;72,0624;1414;1690;0-479-457-459-208-182-442-438-443-440-445-447-473-471-183-469-467-470-116-478-80-477-489-82-84-484-321-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;114,89;2,67423;1382;1637;0-159-89-91-374-104-341-107-109-342-330-369-367-329-328-334-332-324-337-336-333-335-327-331-339-358-455-480-0
;;2;114,89;2,70132;1382;1637;0-159-89-91-374-104-341-107-109-342-330-369-367-329-328-332-334-324-337-336-333-335-327-331-339-358-455-480-0
;;3;114,89;2,74261;1382;1637;0-159-89-91-374-104-341-107-109-342-330-369-367-329-328-324-337-334-332-336-333-327-335-331-339-358-455-480-0
;;4;114,89;2,75215;1382;1637;0-159-89-91-374-104-341-107-109-342-330-369-367-329-328-332-334-337-324-336-333-331-335-327-339-358-455-480-0
;;5;114,89;2,76363;1382;1637;0-159-89-91-374-104-341-107-109-342-330-367-369-329-328-332-334-337-324-336-333-331-335-327-339-358-455-480-0
;;6;114,89;2,80351;1382;1637;0-159-89-91-374-104-341-107-109-342-369-367-330-329-328-332-334-337-324-336-333-331-335-327-339-358-455-480-0
;;7;114,89;2,81537;1382;1637;0-159-89-91-374-104-341-107-109-342-369-367-330-329-328-324-337-334-332-336-333-331-335-327-339-358-455-480-0
;;8;114,89;3,37325;1382;1637;0-159-89-91-374-104-341-107-109-342-330-367-369-329-328-334-332-324-337-336-333-335-327-331-339-358-455-480-0
;;9;114,89;3,38099;1382;1637;0-159-89-91-374-104-341-107-109-342-330-367-369-329-328-332-334-324-337-336-333-335-327-331-339-358-455-480-0
;;10;114,89;3,39073;1382;1637;0-159-89-91-374-104-341-107-109-342-369-367-330-329-328-332-334-324-337-336-333-335-327-331-339-358-455-480-0
;;11;114,89;3,52035;1382;1637;0-159-89-91-374-104-341-107-109-342-369-367-330-329-328-332-334-324-337-336-333-331-335-327-339-358-455-480-0
;;12;114,89;3,52386;1382;1637;0-159-89-91-374-104-341-107-109-342-369-367-330-329-328-337-324-332-334-336-333-331-335-327-339-358-455-480-0
;;13;114,89;3,52951;1382;1637;0-159-89-91-374-104-341-107-109-342-369-367-330-329-328-334-332-324-337-336-333-331-335-327-339-358-455-480-0
;;14;114,89;3,532;1382;1637;0-159-89-91-374-104-341-107-109-342-330-369-367-329-328-334-332-324-337-336-333-331-335-327-339-358-455-480-0
;;15;114,89;5,78919;1382;1637;0-159-89-91-374-104-341-107-109-342-330-369-367-329-328-334-332-324-337-336-333-331-327-335-339-358-455-480-0
;;16;114,89;5,79653;1382;1637;0-159-89-91-374-104-341-107-109-342-330-369-367-329-328-337-324-332-334-336-333-331-327-335-339-358-455-480-0
;;17;114,89;5,79931;1382;1637;0-159-89-91-374-104-341-107-109-342-330-369-367-329-328-324-337-332-334-336-333-331-327-335-339-358-455-480-0
;;18;114,89;5,8137;1382;1637;0-159-89-91-374-104-341-107-109-342-330-367-369-329-328-324-337-332-334-336-333-331-327-335-339-358-455-480-0
;;19;114,89;6,29233;1382;1637;0-159-89-91-374-104-341-107-109-342-330-367-369-329-328-334-332-324-337-336-333-331-327-335-339-358-455-480-0
;;20;114,89;6,31794;1382;1637;0-159-89-91-374-104-341-107-109-342-330-367-369-329-328-332-334-324-337-336-333-331-327-335-339-358-455-480-0
;;21;114,89;6,85231;1382;1637;0-159-89-91-374-104-341-107-109-342-330-367-369-329-328-332-334-324-337-336-333-331-335-327-339-358-455-480-0
;;22;114,89;6,88069;1382;1637;0-159-89-91-374-104-341-107-109-342-330-369-367-329-328-332-334-324-337-336-333-331-335-327-339-358-455-480-0
;;23;114,89;11,5115;1382;1637;0-159-89-91-374-104-341-107-109-342-330-367-369-329-328-324-337-332-334-336-333-331-335-327-339-358-455-480-0
;;24;114,89;11,52;1382;1637;0-159-89-91-374-104-341-107-109-342-330-367-369-329-328-324-337-332-334-336-333-327-335-331-339-358-455-480-0
;;25;114,89;11,7177;1382;1637;0-159-89-91-374-104-341-107-109-342-369-367-330-329-328-324-337-332-334-336-333-327-335-331-339-358-455-480-0
;;26;114,89;11,8486;1382;1637;0-159-89-91-374-104-341-107-109-342-369-367-330-329-328-324-337-332-334-336-333-331-327-335-339-358-455-480-0
;;27;114,89;14,5451;1382;1637;0-159-89-91-374-104-341-107-109-342-330-367-369-329-328-334-332-324-337-336-333-331-335-327-339-358-455-480-0
;;28;114,89;15,3679;1382;1637;0-159-89-91-374-104-341-107-109-342-330-367-369-329-328-337-324-332-334-336-333-331-335-327-339-358-455-480-0
;;29;114,89;15,3706;1382;1637;0-159-89-91-374-104-341-107-109-342-330-367-369-329-328-337-324-332-334-336-333-331-327-335-339-358-455-480-0
;;30;114,89;15,5027;1382;1637;0-159-89-91-374-104-341-107-109-342-330-367-369-329-328-337-324-332-334-336-333-335-327-331-339-358-455-480-0
;;31;114,89;15,5644;1382;1637;0-159-89-91-374-104-341-107-109-342-330-369-367-329-328-337-324-332-334-336-333-335-327-331-339-358-455-480-0
;;32;114,89;15,7477;1382;1637;0-159-89-91-374-104-341-107-109-342-330-369-367-329-328-324-337-332-334-336-333-335-327-331-339-358-455-480-0
;;33;114,89;15,7547;1382;1637;0-159-89-91-374-104-341-107-109-342-330-367-369-329-328-324-337-332-334-336-333-335-327-331-339-358-455-480-0
;;34;114,89;15,7676;1382;1637;0-159-89-91-374-104-341-107-109-342-369-367-330-329-328-324-337-332-334-336-333-335-327-331-339-358-455-480-0
;;35;114,89;15,7903;1382;1637;0-159-89-91-374-104-341-107-109-342-369-367-330-329-328-337-324-332-334-336-333-335-327-331-339-358-455-480-0
;;36;114,89;16,042;1382;1637;0-159-89-91-374-104-341-107-109-342-369-367-330-329-328-334-332-324-337-336-333-335-327-331-339-358-455-480-0
;;37;114,89;16,1812;1382;1637;0-159-89-91-374-104-341-107-109-342-369-367-330-329-328-334-332-324-337-336-333-331-327-335-339-358-455-480-0
;;38;114,89;16,3055;1382;1637;0-159-89-91-374-104-341-107-109-342-367-369-330-329-328-337-324-332-334-336-333-335-327-331-339-358-455-480-0
;;39;114,89;16,4404;1382;1637;0-159-89-91-374-104-341-107-109-342-367-369-330-329-328-337-324-332-334-336-333-331-327-335-339-358-455-480-0
;;40;114,89;16,5067;1382;1637;0-159-89-91-374-104-341-107-109-342-367-369-330-329-328-334-332-324-337-336-333-331-327-335-339-358-455-480-0
;;41;114,89;16,6451;1382;1637;0-159-89-91-374-104-341-107-109-342-367-369-330-329-328-332-334-324-337-336-333-331-327-335-339-358-455-480-0
;;42;114,89;16,7804;1382;1637;0-159-89-91-374-104-341-107-109-342-330-369-367-329-328-332-334-324-337-336-333-331-327-335-339-358-455-480-0
;;43;114,98;30,3489;1384;1626;0-159-89-91-374-104-341-107-108-367-369-330-329-328-332-325-334-337-324-336-333-331-327-335-339-358-455-480-0
;;44;114,97;29,9411;1462;1569;0-159-89-91-374-104-341-107-109-342-367-369-330-328-337-324-332-325-334-333-331-327-335-339-358-455-51-0
;;45;114,97;30,0231;1462;1569;0-159-89-91-374-104-341-107-109-342-367-369-330-328-324-337-332-325-334-333-331-327-335-339-358-455-51-0
;;46;114,97;30,2568;1462;1569;0-159-89-91-374-104-341-107-109-342-369-367-330-328-324-337-332-325-334-333-331-327-335-339-358-455-51-0
;;47;114,93;23,2724;1493;1523;0-87-89-91-374-104-341-107-109-367-369-330-328-325-334-332-324-337-336-333-331-327-335-339-358-455-480-0
;;48;114,94;10,1347;1496;1510;0-159-89-98-100-374-104-341-107-367-369-330-329-328-324-337-334-325-336-333-331-335-327-339-358-455-51-0
;;49;115;10,6838;1539;1461;0-87-89-98-100-374-104-341-107-109-367-369-330-329-328-324-337-334-336-333-331-335-327-339-358-455-51-0
;;50;114,95;1,56611;1562;1439;0-87-89-98-100-374-104-341-422-179-198-325-334-332-337-324-328-336-333-331-327-335-339-358-455-480-0
;;51;114,95;1,57793;1562;1439;0-87-89-98-100-374-104-341-422-179-198-325-334-332-324-337-328-336-333-331-327-335-339-358-455-480-0
;;52;114,99;62,0631;1345;1659;0-51-455-360-339-335-327-331-333-336-324-337-334-325-332-328-329-330-369-367-108-107-341-104-374-91-89-159-0
;;53;115;63,0333;1441;1618;0-159-89-91-374-104-341-107-109-367-369-330-329-328-325-334-324-337-336-333-331-327-335-339-358-455-51-0
;;54;114,97;63,166;1535;1500;0-159-89-98-100-374-104-341-107-109-342-329-328-324-337-334-336-333-331-327-335-339-358-55-455-51-0
;;55;114,85;63,5258;1484;1536;0-159-89-91-100-374-104-341-107-109-342-329-328-324-337-334-336-333-331-327-335-339-358-55-455-51-0
;;56;114,76;63,79;1570;1411;0-87-89-98-100-374-104-341-107-109-329-328-332-334-337-324-336-333-331-327-335-339-358-55-455-480-0

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;114,662;3,09008;1271;1742;0-321-484-486-84-82-80-81-478-116-470-469-467-183-471-473-441-447-445-440-443-438-442-182-208-459-457-0
;;2;114,752;2,45521;1470;1551;0-321-477-78-489-80-478-116-470-469-467-183-471-473-441-447-445-443-438-442-182-208-459-457-480-159-0
;;3;114,81;16,3344;1482;1516;0-87-89-91-374-104-341-179-198-325-334-332-337-324-328-329-336-333-331-335-327-339-356-359-358-51-0
;;4;114,19;19,5214;1522;1448;0-480-92-358-359-323-356-338-198-325-334-332-324-337-326-329-328-336-333-327-335-331-339-360-454-55-455-51-0
;;5;114,38;0,600348;1532;1438;0-159-480-92-455-358-359-323-356-338-198-325-334-332-337-324-328-336-333-331-335-327-339-360-454-55-51-0
;;6;114,38;1,21221;1532;1438;0-159-480-92-455-360-339-335-327-331-333-336-328-324-337-332-334-325-198-338-356-323-359-358-55-454-51-0
;;7;114,752;66,848;1265;1783;0-321-484-486-84-82-80-478-116-470-469-467-183-471-473-441-445-440-443-438-442-182-208-459-457-159-0
;;8;114,472;66,8557;1462;1584;0-321-477-78-489-80-81-478-116-470-469-467-183-471-473-441-439-444-440-443-438-442-182-208-459-457-159-0
;;9;114,862;66,8673;1455;1666;0-321-484-477-78-489-80-478-116-470-469-467-183-471-473-441-447-445-440-443-438-442-182-208-459-457-159-0
;;10;113,982;67,1538;1375;1698;0-321-484-84-82-489-477-80-478-116-470-469-467-183-471-473-441-447-445-440-443-438-442-182-208-459-457-0
;;11;114,832;68,3037;1361;1719;0-321-484-84-82-80-81-478-116-470-469-467-183-471-473-441-439-444-440-443-438-442-182-208-459-457-159-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;114,81;3,11794;1431;1604;0-159-89-91-374-104-367-369-330-329-328-324-337-332-334-325-336-333-327-335-331-339-323-356-359-358-455-51-0
;;2;114,81;3,15201;1431;1604;0-159-89-91-374-104-367-369-330-329-328-324-337-332-325-334-336-333-327-335-331-339-323-356-359-358-455-51-0
;;3;114,81;3,1637;1431;1604;0-159-89-91-374-104-367-369-330-329-328-332-325-334-324-337-336-333-327-335-331-339-323-356-359-358-455-51-0
;;4;114,94;3,12355;1469;1567;0-159-89-91-374-340-367-369-330-329-328-324-337-332-325-334-336-333-327-335-331-339-323-356-359-358-455-51-0
;;5;114,94;3,15805;1469;1567;0-159-89-91-374-340-367-369-330-329-328-332-325-334-324-337-336-333-327-335-331-339-323-356-359-358-455-51-0
;;6;114,94;3,17555;1469;1567;0-159-89-91-374-340-367-369-330-329-328-332-325-334-324-337-336-333-331-327-335-339-323-356-359-358-455-51-0
;;7;114,92;3,19341;1476;1559;0-159-89-91-374-104-340-367-369-328-332-325-334-324-337-336-333-331-327-335-339-323-356-359-358-455-51-0
;;8;114,94;3,18119;1492;1547;0-159-89-91-374-104-340-367-330-328-332-325-334-324-337-336-333-331-327-335-339-323-356-359-358-455-51-0
;;9;114,6;42,2682;1500;1529;0-159-89-91-374-104-341-107-109-329-328-324-332-325-334-336-333-327-335-331-339-323-356-359-358-455-480-0
;;10;114,6;42,6752;1500;1529;0-159-89-91-374-104-341-107-109-329-328-324-332-325-334-336-333-331-327-335-339-323-356-359-358-455-480-0
;;11;114,6;42,8429;1500;1529;0-159-89-91-374-104-341-107-109-329-328-324-332-325-334-336-333-335-327-331-339-323-356-359-358-455-480-0
;;12;114,6;43,4373;1500;1529;0-159-89-91-374-104-341-107-109-329-328-324-332-334-325-336-333-335-327-331-339-323-356-359-358-455-480-0
;;13;114,71;41,8551;1546;1519;0-159-89-91-374-104-341-107-109-328-324-337-332-334-325-336-333-331-335-327-339-323-356-359-358-455-480-0
;;14;114,71;41,872;1546;1519;0-159-89-91-374-104-341-107-109-328-337-324-332-334-325-336-333-331-335-327-339-323-356-359-358-455-480-0
;;15;114,71;42,1001;1546;1519;0-159-89-91-374-104-341-107-109-328-337-324-332-325-334-336-333-327-335-331-339-323-356-359-358-455-480-0
;;16;114,71;43,7299;1546;1519;0-159-89-91-374-104-341-107-109-328-337-324-332-334-325-336-333-335-327-331-339-323-356-359-358-455-480-0
;;17;114,83;42,2628;1547;1501;0-87-89-91-374-104-341-107-109-329-328-324-332-325-334-336-333-327-335-331-339-323-356-359-358-455-480-0
;;18;114,83;42,6651;1547;1501;0-87-89-91-374-104-341-107-109-329-328-324-332-325-334-336-333-331-327-335-339-323-356-359-358-455-480-0
;;19;114,83;42,8382;1547;1501;0-87-89-91-374-104-341-107-109-329-328-324-332-325-334-336-333-335-327-331-339-323-356-359-358-455-480-0
;;20;114,83;43,4323;1547;1501;0-87-89-91-374-104-341-107-109-329-328-324-332-334-325-336-333-335-327-331-339-323-356-359-358-455-480-0
;;21;114,94;41,849;1593;1491;0-87-89-91-374-104-341-107-109-328-324-337-332-334-325-336-333-331-335-327-339-323-356-359-358-455-480-0
;;22;114,94;41,8663;1593;1491;0-87-89-91-374-104-341-107-109-328-337-324-332-334-325-336-333-331-335-327-339-323-356-359-358-455-480-0
;;23;114,94;42,0948;1593;1491;0-87-89-91-374-104-341-107-109-328-337-324-332-325-334-336-333-327-335-331-339-323-356-359-358-455-480-0
;;24;114,94;43,72;1593;1491;0-87-89-91-374-104-341-107-109-328-337-324-332-334-325-336-333-335-327-331-339-323-356-359-358-455-480-0
;;25;114,49;43,7626;1597;1390;0-159-89-98-100-374-104-341-107-109-328-337-324-332-334-336-333-335-327-331-339-356-323-359-358-455-480-0
;;26;114,49;43,8424;1597;1390;0-159-89-98-100-374-104-341-107-109-328-337-324-332-334-336-333-327-335-331-339-356-323-359-358-455-480-0
;;27;114,49;43,8913;1597;1390;0-159-89-98-100-374-104-341-107-109-328-337-324-332-334-336-333-327-335-331-339-323-356-359-358-455-480-0
;;28;114,61;44,0326;1598;1372;0-87-89-98-100-374-104-341-107-109-329-328-324-332-334-336-333-327-335-331-339-323-356-359-358-455-480-0
;;29;114,72;43,7574;1644;1362;0-87-89-98-100-374-104-341-107-109-328-337-324-332-334-336-333-335-327-331-339-323-356-359-358-455-480-0
;;30;114,72;43,8276;1644;1362;0-87-89-98-100-374-104-341-107-109-328-337-324-332-334-336-333-327-335-331-339-356-323-359-358-455-480-0
;;31;114,72;43,8861;1644;1362;0-87-89-98-100-374-104-341-107-109-328-337-324-332-334-336-333-327-335-331-339-323-356-359-358-455-480-0

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;114,872;43,3939;1274;1762;0-321-484-486-84-82-80-81-478-116-470-467-469-183-471-473-447-445-440-443-438-442-182-208-459-457-159-0
;;2;114,562;42,7777;1442;1580;0-321-477-78-489-80-82-84-478-116-470-467-469-183-471-473-441-439-444-440-443-438-442-182-208-459-457-0
;;3;114,89;48,4169;1482;1560;0-159-480-92-455-55-454-358-360-359-356-339-331-327-335-333-336-325-334-337-324-328-329-330-369-367-51-0
;;4;114,832;69,1609;1361;1719;0-321-484-84-82-80-81-478-116-470-469-467-183-471-473-441-439-444-440-443-438-442-182-208-459-457-159-0
;;5;114,612;69,1869;1323;1728;0-321-484-84-82-80-81-478-116-470-469-467-183-471-473-441-445-440-443-438-442-182-208-459-457-480-0
;;6;114,442;69,3566;1423;1633;0-321-484-84-82-489-477-80-478-116-470-469-467-183-471-473-441-439-444-440-443-438-442-182-208-459-457-0
;;7;114,442;69,7824;1388;1662;0-321-484-84-82-489-477-80-478-116-470-469-467-183-471-473-445-440-443-438-442-182-208-459-457-480-0
;;8;114,772;69,8108;1437;1622;0-321-484-84-82-489-477-78-478-116-470-469-467-183-471-473-441-447-445-440-443-438-442-182-208-459-457-0
;;9;113,982;70,4842;1375;1698;0-321-484-84-82-489-477-80-478-116-470-469-467-183-471-473-441-447-445-440-443-438-442-182-208-459-457-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;114,68;0,76657;1536;1536;0-87-89-91-374-104-341-107-109-342-329-328-324-336-333-331-327-335-339-356-323-359-358-55-454-455-480-0
;;2;114,85;1,39188;1583;1454;0-87-89-91-100-374-104-341-107-109-369-367-330-328-336-333-331-327-335-339-356-323-359-358-454-55-455-51-0
;;3;114,74;1,42051;1587;1446;0-159-89-98-100-374-104-341-107-109-369-367-330-328-336-333-331-327-335-339-356-323-359-358-454-55-455-51-0
;;4;114,74;1,62286;1587;1446;0-159-89-98-100-374-104-341-107-109-330-367-369-328-336-333-331-327-335-339-356-323-359-358-454-55-455-51-0
;;5;114,74;1,65608;1587;1446;0-159-89-98-100-374-104-341-107-109-330-367-369-328-336-333-331-327-335-339-323-356-359-358-454-55-455-51-0
;;6;114,76;1,83684;1590;1428;0-87-89-98-100-374-104-341-107-109-342-330-367-369-328-336-333-331-327-335-339-323-356-359-358-55-455-51-0
;;7;114,76;2,08235;1590;1428;0-87-89-98-100-374-104-341-107-109-342-330-367-369-328-336-333-331-335-327-339-323-356-359-358-55-455-51-0
;;8;114,76;2,44076;1590;1428;0-87-89-98-100-374-104-341-107-109-342-330-367-369-328-336-333-331-335-327-339-356-323-359-358-55-455-51-0
;;9;114,76;2,59675;1590;1428;0-87-89-98-100-374-104-341-107-109-342-369-367-330-328-336-333-327-335-331-339-356-323-359-358-55-455-51-0
;;10;114,76;2,7518;1590;1428;0-87-89-98-100-374-104-341-107-109-342-330-367-369-328-336-333-327-335-331-339-356-323-359-358-55-455-51-0
;;11;114,76;2,79688;1590;1428;0-87-89-98-100-374-104-341-107-109-342-330-367-369-328-336-333-327-335-331-339-323-356-359-358-55-455-51-0
;;12;114,76;2,9194;1590;1428;0-87-89-98-100-374-104-341-107-109-342-369-367-330-328-336-333-327-335-331-339-323-356-359-358-55-455-51-0
