P57,  0.0, 0.0,  69,  11
P58,  0.0, 0.0,  55,  41
P59,  0.0, 0.0,  47,  89
P60,  0.0, 0.0,  25,  71
P61,  0.0, 0.0,  78,  39
P62,  0.0, 0.0,  85,  38
P63,  0.0, 0.0,  95,  21
P64,  0.0, 0.0,  82,  37
P65,  0.0, 0.0,  54,  44
P66,  0.0, 0.0,  55,  62
P67,  0.0, 0.0,  15,  79
P68,  0.0, 0.0,  19,  33
P69,  0.0, 0.0,  59,  27
P70,  0.0, 0.0,  23,  37
P71,  0.0, 0.0,  95,  80
P72,  0.0, 0.0,  48,  14
P73,  0.0, 0.0,  24,  98
P74,  0.0, 0.0,  66,  47
P75,  0.0, 0.0,  15,  31
P76,  0.0, 0.0,  16,  54
P77,  0.0, 0.0,   8,  86
P78,  0.0, 0.0,  81,  80
P79,  0.0, 0.0,  86,  29
P80,  0.0, 0.0,  90,  76
P81,  0.0, 0.0,  40,  26
P82,  0.0, 0.0,  18,  70
P83,  0.0, 0.0,  34,  74
P84,  0.0, 0.0,  42,  31
P85,  0.0, 0.0,  61,  10
P86,  0.0, 0.0,  99,   7
P87,  0.0, 0.0,  92,  88
P88,  0.0, 0.0,  53,  59
P89,  0.0, 0.0,  89,  61
P90,  0.0, 0.0,  16,  96
P91,  0.0, 0.0,  87,  67
P92,  0.0, 0.0,  26,   8
P93,  0.0, 0.0,  68,  75
P94,  0.0, 0.0,  69,   4
P95,  0.0, 0.0,  51,  43
P96,  0.0, 0.0,  54,  47
P97,  0.0, 0.0,  91,  49
P98,  0.0, 0.0,  69,  87
P99,  0.0, 0.0,   9,   2
P100, 0.0, 0.0,  57,  70
P101, 0.0, 0.0,  94,  88
P102, 0.0, 0.0,  61,  68
P103, 0.0, 0.0,  67,  55
P104, 0.0, 0.0,  38,  13
P105, 0.0, 0.0,  98,  25
P106, 0.0, 0.0,  43,  97
P107, 0.0, 0.0,  70,  59
P108, 0.0, 0.0,  68,  71
P109, 0.0, 0.0,  72,  43
P110, 0.0, 0.0,  18,  44
P111, 0.0, 0.0,  89,  18
P112, 0.0, 0.0,  49,  15
P113, 0.0, 0.0,  96,  90
P114, 0.0, 0.0,  42,  65
P115, 0.0, 0.0,  89,   7
P116, 0.0, 0.0,  26,  33
P117, 0.0, 0.0,  31,  84
P118, 0.0, 0.0,  65,  84
P119, 0.0, 0.0,  53,  99
P120, 0.0, 0.0,  54,  39
P121, 0.0, 0.0,  66,  22
P122, 0.0, 0.0,  53,  17
P123, 0.0, 0.0,  21,  56
P124, 0.0, 0.0,  90,  81
P125, 0.0, 0.0,  55,  26
P126, 0.0, 0.0,  15,   2
P127, 0.0, 0.0,   2,  75
P128, 0.0, 0.0,  95,   7
P129, 0.0, 0.0,  62,  74
P130, 0.0, 0.0,  15,  45
P131, 0.0, 0.0,  71,  68
P132, 0.0, 0.0,  18,  63
P133, 0.0, 0.0,  11,  33
P134, 0.0, 0.0,   6,  27
P135, 0.0, 0.0,   7,  76
P136, 0.0, 0.0,  87,  35
P137, 0.0, 0.0,  98,  48
P138, 0.0, 0.0,  94,   7
P139, 0.0, 0.0,  87,  63
P140, 0.0, 0.0,  56,  29
P141, 0.0, 0.0,  15,  64
P142, 0.0, 0.0,  61,  29
P143, 0.0, 0.0,  60,  84
P144, 0.0, 0.0,  22,  53
P145, 0.0, 0.0,  41,  21
P146, 0.0, 0.0,  70,  15
P147, 0.0, 0.0,  14,   4
P148, 0.0, 0.0,  97,  73
P149, 0.0, 0.0,  97,  55
P150, 0.0, 0.0,  17,  37
P151, 0.0, 0.0,  75,  48
P152, 0.0, 0.0,   1,   8
P153, 0.0, 0.0,  79,  49
P154, 0.0, 0.0,  13,  86
P155, 0.0, 0.0,  65,  90
P156, 0.0, 0.0,  91,  76
P157, 0.0, 0.0,  28,  89
P158, 0.0, 0.0,  97,  62
P159, 0.0, 0.0,  15,  67
P160, 0.0, 0.0,  99,  46
P161, 0.0, 0.0,  54,  12
P162, 0.0, 0.0,   5,  40
P163, 0.0, 0.0,  25,  95
P164, 0.0, 0.0,  40,  93
P165, 0.0, 0.0,  36,  69
P166, 0.0, 0.0,  86,  61
P167, 0.0, 0.0,  17,  24
P168, 0.0, 0.0,  73,  20
P169, 0.0, 0.0,  50,  60
P170, 0.0, 0.0,  44,  46
P171, 0.0, 0.0,  54,  31
P172, 0.0, 0.0,  39,  92
P173, 0.0, 0.0,  99,  92
P174, 0.0, 0.0,  86,  21
P175, 0.0, 0.0,  92,  20
P176, 0.0, 0.0,  92,  18
P177, 0.0, 0.0,  71,  66
P178, 0.0, 0.0,  64,  48
P179, 0.0, 0.0,  37,  23
P180, 0.0, 0.0,   5,  94
P181, 0.0, 0.0,  14,  58
P182, 0.0, 0.0,  20,  20
P183, 0.0, 0.0,  87,  45
P184, 0.0, 0.0,  64,  28
P185, 0.0, 0.0,  51,  55
P186, 0.0, 0.0,  88,  49
P187, 0.0, 0.0,  12,  21
P188, 0.0, 0.0,   2,  74
P189, 0.0, 0.0,  62,  14
P190, 0.0, 0.0,  21,  21
P191, 0.0, 0.0,  16,  24
P192, 0.0, 0.0,  59,   5
P193, 0.0, 0.0,   2,  60
P194, 0.0, 0.0,  68,  20
P195, 0.0, 0.0,  62,  27
P196, 0.0, 0.0,  73,  21
P197, 0.0, 0.0,  69,  37
P198, 0.0, 0.0,  65,  41
P199, 0.0, 0.0,  12,  67
P200, 0.0, 0.0,  42,  25
P201, 0.0, 0.0,  35,  56
P202, 0.0, 0.0,  98,  51
P203, 0.0, 0.0,  43,  54
P204, 0.0, 0.0,  40,  94
P205, 0.0, 0.0,  29,  37
P206, 0.0, 0.0,  45,  31
P207, 0.0, 0.0,  52,  11
P208, 0.0, 0.0,  75,  24
P209, 0.0, 0.0,  74,  81
P210, 0.0, 0.0,  44,  65
P211, 0.0, 0.0,  85,  55
P212, 0.0, 0.0,  68,  26
P213, 0.0, 0.0,  26,  98
P214, 0.0, 0.0,  42,  87
P215, 0.0, 0.0,   5,  45
P216, 0.0, 0.0,   4,  60
P217, 0.0, 0.0,  45,  35
P218, 0.0, 0.0,  14,  52
P219, 0.0, 0.0,  60,  20
P220, 0.0, 0.0,  51,  64
P221, 0.0, 0.0,  37,  11
P222, 0.0, 0.0,  62,  83
P223, 0.0, 0.0,  67,  90
P224, 0.0, 0.0,  31,  42
P225, 0.0, 0.0,  24,  56
P226, 0.0, 0.0,  95,   4
P227, 0.0, 0.0,  39,  75
P228, 0.0, 0.0,  23,  63
P229, 0.0, 0.0,  28,  71
P230, 0.0, 0.0,  79,  46
P231, 0.0, 0.0,  10,  12
P232, 0.0, 0.0,  50,  36
P233, 0.0, 0.0,  28,  32
P234, 0.0, 0.0,  28,  88
P235, 0.0, 0.0,  16,  61
P236, 0.0, 0.0,  13,  66
P237, 0.0, 0.0,  44,  47
P238, 0.0, 0.0,  65,   5
P239, 0.0, 0.0,  82,  46
P240, 0.0, 0.0,  56,   4
P241, 0.0, 0.0,  73,  13
P242, 0.0, 0.0,  95,  97
P243, 0.0, 0.0,  40,  79
P244, 0.0, 0.0,  89,   3
P245, 0.0, 0.0,  57,  43
P246, 0.0, 0.0,  78,  18
P247, 0.0, 0.0,  35,  31
P248, 0.0, 0.0,  86,  53
P249, 0.0, 0.0,  66,  57
P250, 0.0, 0.0,  48,  46
P251, 0.0, 0.0,  48,   6
P252, 0.0, 0.0,  51,  60
P253, 0.0, 0.0,  16,  22
P254, 0.0, 0.0,  43,   7
P255, 0.0, 0.0,  56,  24
P256, 0.0, 0.0,  68,  58
P257, 0.0, 0.0,   3,   7
P258, 0.0, 0.0,  95,  37
P259, 0.0, 0.0,  62,  42
P260, 0.0, 0.0,  75,   5
P261, 0.0, 0.0,  20,  67
P262, 0.0, 0.0,   3,  37
P263, 0.0, 0.0,  99,  23
P264, 0.0, 0.0,  43,  94
P265, 0.0, 0.0,  34,  32
P266, 0.0, 0.0,  35,  43
P267, 0.0, 0.0,   1,  47
P268, 0.0, 0.0,  29,  64
P269, 0.0, 0.0,  62,  13
P270, 0.0, 0.0,  64,  45
P271, 0.0, 0.0,  93,   3
P272, 0.0, 0.0,  93,  84
P273, 0.0, 0.0,  98,  20
P274, 0.0, 0.0,  61,  32
P275, 0.0, 0.0,  98,  44
P276, 0.0, 0.0,  62,  65
P277, 0.0, 0.0,  30,   2
P278, 0.0, 0.0,  53,  10
P279, 0.0, 0.0,  35,  66
P280, 0.0, 0.0,  52,  99
P281, 0.0, 0.0,  23,  66
P282, 0.0, 0.0,  93,  67
P283, 0.0, 0.0,  17,   7
P284, 0.0, 0.0,  52,  48
P285, 0.0, 0.0,  26,  88
P286, 0.0, 0.0,  25,  31
P287, 0.0, 0.0,  87,  60
P288, 0.0, 0.0,  13,  20
P289, 0.0, 0.0,  39,  92
P290, 0.0, 0.0,  66,  40
P291, 0.0, 0.0,  23,  60
P292, 0.0, 0.0,  59,   3
P293, 0.0, 0.0,  98,  89
P294, 0.0, 0.0,  52,  42
P295, 0.0, 0.0,  43,  84
P296, 0.0, 0.0,  31,  25
P297, 0.0, 0.0,   2,  53
P298, 0.0, 0.0,  70,  67
P299, 0.0, 0.0,  57,  92
P300, 0.0, 0.0,  58,   5
P301, 0.0, 0.0,  32,  28
P302, 0.0, 0.0,  15,  25
P303, 0.0, 0.0,  57,  78
P304, 0.0, 0.0,   4,  87
P305, 0.0, 0.0,  54,  10
P306, 0.0, 0.0,  39,  71
P307, 0.0, 0.0,  35,  32
P308, 0.0, 0.0,  20,  36
P309, 0.0, 0.0,  84,  38
P310, 0.0, 0.0,  74,   4
P311, 0.0, 0.0,   1,  74
P312, 0.0, 0.0,  36,   9
P313, 0.0, 0.0,  31,  24
P314, 0.0, 0.0,  42,  61
P315, 0.0, 0.0,  63,  16
P316, 0.0, 0.0,  47,  60
P317, 0.0, 0.0,  86,  96
P318, 0.0, 0.0,  47,  32
P319, 0.0, 0.0,   7,  60
P320, 0.0, 0.0,  72,  47
P321, 0.0, 0.0,  11,   3
P322, 0.0, 0.0,  57,  82
P323, 0.0, 0.0,   5,  81
P324, 0.0, 0.0,   2,  48
P325, 0.0, 0.0,  22,  27
P326, 0.0, 0.0,  43,  13
P327, 0.0, 0.0,   0,  22
P328, 0.0, 0.0,  32,  31
P329, 0.0, 0.0,   0,  11
P330, 0.0, 0.0,  97,  39
P331, 0.0, 0.0,  95,   2
P332, 0.0, 0.0,  22,  64
P333, 0.0, 0.0,  30,  73
P334, 0.0, 0.0,  94,   5
P335, 0.0, 0.0,  70,  13
P336, 0.0, 0.0,  29,  60
P337, 0.0, 0.0,  12,  36
P338, 0.0, 0.0,  87,  78
P339, 0.0, 0.0,  96,  30
P340, 0.0, 0.0,  89,  13
P341, 0.0, 0.0,  72,  48
P342, 0.0, 0.0,  31,  65
P343, 0.0, 0.0,   4,  98
P344, 0.0, 0.0,  56,   5
P345, 0.0, 0.0,  25,  61
P346, 0.0, 0.0,  81,  21
P347, 0.0, 0.0,  42,  59
P348, 0.0, 0.0,  36,  17
P349, 0.0, 0.0,  24,  52
P350, 0.0, 0.0,  62,  67
P351, 0.0, 0.0,  47,  80
P352, 0.0, 0.0,  48,  56
P353, 0.0, 0.0,  34,  47
P354, 0.0, 0.0,  11,  88
P355, 0.0, 0.0,  13,  32
P356, 0.0, 0.0,  65,  97
P357, 0.0, 0.0,  26,  74
P358, 0.0, 0.0,  92,  67
P359, 0.0, 0.0,  95,  53
P360, 0.0, 0.0,  61,  69
P361, 0.0, 0.0,  37,  77
P362, 0.0, 0.0,  96,   1
P363, 0.0, 0.0,  67,  16
P364, 0.0, 0.0,  56,  53
P365, 0.0, 0.0,  34,  72
P366, 0.0, 0.0,  69,  36
P367, 0.0, 0.0,  79,  37
P368, 0.0, 0.0,  26,  12
P369, 0.0, 0.0,  89,  36
P370, 0.0, 0.0,  91,  58
P371, 0.0, 0.0,  73,  28
P372, 0.0, 0.0,  83,   5
P373, 0.0, 0.0,  87,  19
P374, 0.0, 0.0,  11,  55
P375, 0.0, 0.0,  58,  41
P376, 0.0, 0.0,  72,  77
P377, 0.0, 0.0,   4,  14
P378, 0.0, 0.0,  43,  77
P379, 0.0, 0.0,  69,  42
P380, 0.0, 0.0,  40,  69
P381, 0.0, 0.0,  65,  79
P382, 0.0, 0.0,  93,  28
P383, 0.0, 0.0,  44,  84
P384, 0.0, 0.0,  21,  24
P385, 0.0, 0.0,  79,  61
P386, 0.0, 0.0,  58,  17
P387, 0.0, 0.0,  84,  56
P388, 0.0, 0.0,  96,  99
P389, 0.0, 0.0,  66,  38
P390, 0.0, 0.0,  84,  60
P391, 0.0, 0.0,  84,  93
P392, 0.0, 0.0,  12,  57
P393, 0.0, 0.0,  11,  66
P394, 0.0, 0.0,  19,  52
P395, 0.0, 0.0,  88,  79
P396, 0.0, 0.0,  52,  98
P397, 0.0, 0.0,  19,  51
P398, 0.0, 0.0,  84,  95
P399, 0.0, 0.0,  34,  53
P400, 0.0, 0.0,  59,  63
P401, 0.0, 0.0,  73,  33
P402, 0.0, 0.0,   2,  87
P403, 0.0, 0.0,  97,  29
P404, 0.0, 0.0,  93,  15
P405, 0.0, 0.0,  74,  80
P406, 0.0, 0.0,  44,  84
P407, 0.0, 0.0,  75,  81
P408, 0.0, 0.0,  57,  60
P409, 0.0, 0.0,  67,   5
P410, 0.0, 0.0,  87,  20
P411, 0.0, 0.0,  76,  52
P412, 0.0, 0.0,  64,  60
P413, 0.0, 0.0,  77,  53
P414, 0.0, 0.0,  47,  61
P415, 0.0, 0.0,  73,  98
P416, 0.0, 0.0,  68,  73
P417, 0.0, 0.0,  79,   4
P418, 0.0, 0.0,  81,   8
P419, 0.0, 0.0,  18,  68
P420, 0.0, 0.0,  48,  66
P421, 0.0, 0.0,  15,  19
P422, 0.0, 0.0,  54,  39
P423, 0.0, 0.0,   1,  17
P424, 0.0, 0.0,  29,  73
P425, 0.0, 0.0,  56,  41
P426, 0.0, 0.0,  38,  58
P427, 0.0, 0.0,   1,  39
P428, 0.0, 0.0,  25,   4
P429, 0.0, 0.0,   4,  21
P430, 0.0, 0.0,  99,  64
P431, 0.0, 0.0,  66,  52
P432, 0.0, 0.0,  24,  57
P433, 0.0, 0.0,  37,  20
P434, 0.0, 0.0,  65,  26
P435, 0.0, 0.0,   2,  69
P436, 0.0, 0.0,  43,  70
P437, 0.0, 0.0,  43,  81
P438, 0.0, 0.0,   3,  50
P439, 0.0, 0.0,  42,   1
P440, 0.0, 0.0,   8,  40
P441, 0.0, 0.0,   5,  93
P442, 0.0, 0.0,  51,  67
P443, 0.0, 0.0,  79,  52
P444, 0.0, 0.0,  89,   7
P445, 0.0, 0.0,  42,  42
P446, 0.0, 0.0,  84,  42
P447, 0.0, 0.0,   5,  46
P448, 0.0, 0.0,   7,  15
P449, 0.0, 0.0,  55,  14
P450, 0.0, 0.0,  33,  11
P451, 0.0, 0.0,   3,  22
P452, 0.0, 0.0,   7,   1
P453, 0.0, 0.0,  25,  28
P454, 0.0, 0.0,  12,   1
P455, 0.0, 0.0,   6,  49
P456, 0.0, 0.0,  97,  36
P457, 0.0, 0.0,  99,  74
P458, 0.0, 0.0,  35,  28
P459, 0.0, 0.0,  31,   2
P460, 0.0, 0.0,  68,  60
P461, 0.0, 0.0,  35,  63
P462, 0.0, 0.0,  79,  15
P463, 0.0, 0.0,  27,  48
P464, 0.0, 0.0,   8,  84
P465, 0.0, 0.0,  71,  67
P466, 0.0, 0.0,   2,  40
P467, 0.0, 0.0,  20,  84
P468, 0.0, 0.0,  85,  72
P469, 0.0, 0.0,  49,  40
P470, 0.0, 0.0,  20,  16
P471, 0.0, 0.0,  98,  87
P472, 0.0, 0.0,  71,  89
P473, 0.0, 0.0,  19,  84
P474, 0.0, 0.0,  63,   2
P475, 0.0, 0.0,  52,  34
P476, 0.0, 0.0,  12,   9
P477, 0.0, 0.0,  31,  74
P478, 0.0, 0.0,  83,  21
P479, 0.0, 0.0,  26,  97
P480, 0.0, 0.0,  72,  71
P481, 0.0, 0.0,  99,  89
P482, 0.0, 0.0,  88,  45
P483, 0.0, 0.0,  19,   7
P484, 0.0, 0.0,  66,  69
P485, 0.0, 0.0,  36,  19
P486, 0.0, 0.0,  38,  90
P487, 0.0, 0.0,  11,  53
P488, 0.0, 0.0,  61,  51
P489, 0.0, 0.0,  63,  60
P490, 0.0, 0.0,  62,   7
P491, 0.0, 0.0,  30,  22
P492, 0.0, 0.0,  71,  43
P493, 0.0, 0.0,  23,  95
P494, 0.0, 0.0,  14,  72
P495, 0.0, 0.0,  63,  19
P496, 0.0, 0.0,  62,   7
P497, 0.0, 0.0,  37,  41
P498, 0.0, 0.0,   6,  47
P499, 0.0, 0.0,  60,  21
P500, 0.0, 0.0,  94,  25
P501, 0.0, 0.0,  60,  88
P502, 0.0, 0.0,  82,  43
P503, 0.0, 0.0,  79,  33
P504, 0.0, 0.0,  82,  54
P505, 0.0, 0.0,  21,   2
P506, 0.0, 0.0,  64,  88
P507, 0.0, 0.0,  23,  77
P508, 0.0, 0.0,  24,  46
P509, 0.0, 0.0,  11,  88
P510, 0.0, 0.0,  69,  44
P511, 0.0, 0.0,  63,  50
P512, 0.0, 0.0,  73,  53
P513, 0.0, 0.0,  95,  15
P514, 0.0, 0.0,  91,  81
P515, 0.0, 0.0,   3,  51
P516, 0.0, 0.0,  40,   3
P517, 0.0, 0.0,  32,  47
P518, 0.0, 0.0,  34,  86
P519, 0.0, 0.0,  54,  11
P520, 0.0, 0.0,  73,  69
P521, 0.0, 0.0,  29,  53
P522, 0.0, 0.0,  90,  94
P523, 0.0, 0.0,  87,  97
P524, 0.0, 0.0,  96,   6
P525, 0.0, 0.0,  18,  42
P526, 0.0, 0.0,  11,   4
P527, 0.0, 0.0,  10,  17
P528, 0.0, 0.0,  62,  77
P529, 0.0, 0.0,  27,  46
P530, 0.0, 0.0,  81,  10
P531, 0.0, 0.0,  91,  63
P532, 0.0, 0.0,  13,  79
P533, 0.0, 0.0,  20,  88
P534, 0.0, 0.0,  12,  88
P535, 0.0, 0.0,  83,  67
P536, 0.0, 0.0,  74,  89
P537, 0.0, 0.0,  71,  84
P538, 0.0, 0.0,  79,  47
P539, 0.0, 0.0,   5,   2
P540, 0.0, 0.0,  48,  59
P541, 0.0, 0.0,  90,  55
P542, 0.0, 0.0,  90,  87
P543, 0.0, 0.0,  60,  91
P544, 0.0, 0.0,  91,  63
P545, 0.0, 0.0,  18,  87
P546, 0.0, 0.0,  31,  56
P547, 0.0, 0.0,  56,  11
P548, 0.0, 0.0,  84,  58
P549, 0.0, 0.0,  86,   8
P550, 0.0, 0.0,  85,  35
P551, 0.0, 0.0,  50,  78
P552, 0.0, 0.0,  42,  45
P553, 0.0, 0.0,   2,  77
P554, 0.0, 0.0,  31,   2
P555, 0.0, 0.0,  27,  23
P556, 0.0, 0.0,  81,   5
P557, 0.0, 0.0,  30,  65
P558, 0.0, 0.0,  66,  26
P559, 0.0, 0.0,   0,   0
P560, 0.0, 0.0,  44,  12
P561, 0.0, 0.0,  90,  13

// Distance Matrix (requires v1.1)
// D, Distance 0-0, Distance 0-1, Distance 0-2, ..., Distance 0-N
D,   0.00,  16.60,  39.35,  94.91,  56.16,  60.22,  61.73,  63.13,  65.78,  71.80,  15.19,  17.11,  62.47,  56.22,  30.94,  69.69,  42.72,  48.95,  50.85,  64.08,  16.66,  71.56, 116.35,  27.10,  57.95,  30.77,  31.74, 102.48,  54.29,  51.78,  62.98, 111.18,  12.32,   1.94,   4.82,  96.82,  99.77,  25.72,  78.67,  42.89,  16.17,  42.34,  96.87,  91.46,  14.37,  60.89,  25.25,  87.99,  41.74,  47.27,  42.71,  64.50,  41.71, 103.52,  33.52,   6.14,  39.21,  56.91,  30.48,  68.71,  64.06,  77.97,  56.13,  68.66,  69.05,  65.14,  64.66,  63.18,  87.92,  60.11,  75.59,  31.23,  63.53,  66.54,   0.03, 103.93,  79.37,  59.55,  59.61,   9.64,  50.49,  42.45,  32.83,   4.67,  79.23, 110.60,  39.22,  37.66,  39.27,  30.48,  33.60,  44.62,  41.00,  41.97,  44.33,  35.72,  42.59,  58.76,  38.73,  45.33,  45.33,  65.54,  41.81,  55.36,  31.63,  37.01,  46.54,  50.20,  34.30,  33.53,  21.62,  16.66,  60.93,  84.42,  83.35,  85.12,  43.09,  41.81, 103.58,  63.96,  21.51,  13.84,  16.35,  92.26,   6.14,  49.84,  85.76,  93.04,  66.58,  19.30,  53.66,  31.95,  52.42,  32.13,  24.00,  51.19,  85.06,  81.39,  21.03,  55.35,  60.83,  76.69,  64.45,  78.65,  55.71,  30.70,  92.70,  62.75,  39.91,  64.63,  55.00,  68.11,  68.10,  59.85,  55.92,  15.17, 105.40, 116.43,  68.84,  68.52,  20.54,  67.02,  39.99,  41.85,  19.86,  78.85,  65.07,  85.00,  74.58,  82.32,  69.62,  53.58,  63.27,  71.21,  48.93,  63.36,  69.93,  59.10,  51.47,  56.95,  59.28,  49.94,  63.48,  52.67,  48.77,  32.11,  20.36,  28.02,  14.71,  32.64,  25.05,  20.70,  25.91,  18.26,  27.28,  49.95,  40.20,  47.24,  14.77,  23.31,  30.72,  29.21,  22.03,  28.38,  39.27,  39.43,  43.04,  35.15,  37.61,  22.92,  13.97,  31.82,  22.71,  45.22,  19.14,  44.75,  45.45,  51.51,  74.60,  81.64,  64.52,  78.64,  66.55,  62.43,  57.21,  77.79, 100.95,  81.42,  59.56,  88.64,  69.33,  66.79,  71.15,  66.38,  47.46,  51.65,  68.86,  46.04,  78.20,  75.26,  61.10,  74.89,  67.60,  76.69,  42.15,  60.75,  51.85,  86.97,  42.24,  63.36,  97.77,  87.55, 102.71,   4.56,  75.23,  66.36, 105.52, 106.70,  84.20,  68.51,  90.38, 109.44,  42.83,  42.63,  43.02,  55.54,  64.08,  69.00,  61.34,  59.36,  65.37,  38.46,  47.13,  42.26,  53.76,  41.52,  62.26,  56.97,  64.64,  72.75,  42.48,  46.53,  50.54,  70.58,  48.95,  62.42,  77.47, 106.45,  74.03, 112.03, 119.57,  94.38,  80.42,  88.55, 101.53, 115.11,  73.80,  92.89,  55.68,  59.56,  59.26,  68.41,  52.53,  66.39,  63.02,  68.63,  68.92,  53.96,  75.37,  55.06,  75.44,  64.46,  53.93,  55.69,  64.90,  91.64, 138.32,  73.94,  94.51,  69.75,  60.41,  79.13, 108.29, 127.67, 102.18,  86.25, 116.44,   2.78,   9.05,  13.14,   8.21,   3.84,   4.57,  13.64,  12.12,   4.33,   7.00,  53.00,  11.07,  10.39,   9.97,  88.82,  77.48,  80.12,  87.51,  84.10,  70.90,  76.43,  94.56,  75.15,  76.66,  81.96,  80.76,  94.46, 105.26, 110.04, 101.40, 103.29, 110.57,  96.63, 110.57,  38.30,  31.92,  52.85,  47.37,  45.17,  33.49,  38.23,  49.36,  44.59,  38.24,  43.56,  59.29,  41.46,  52.40,  66.91,  43.50,  32.32,  45.95,  38.59,  39.61,  59.47,  54.83,  32.51,  55.69,  41.73,  64.96,  38.98,  54.66,  45.79,  60.82,  33.78,  41.32,  32.11,  36.96,  36.95,  36.75,  40.44,  44.21,  42.69,  46.09,  38.26,  35.58,  30.67,  33.49,  31.71,  36.75,  39.12,  68.23,  26.35,  32.07,  40.35,  14.88,  17.72,  22.62,  27.70,  21.13,  17.11,  19.59,  22.40,  20.39,  21.41,  18.13,  21.94,  19.38,  65.74,  70.64,  72.75,  60.96,  83.96,  53.00,  50.46,  59.61,  52.83,  61.07,  90.86,  99.54,  88.70,  82.90,  67.44,  84.35,  84.73,  20.55,  84.68,  20.55,  68.47,  53.93,  15.08,  40.22,  40.06,  29.75, 103.85,  50.74,  65.27,  64.69,  64.65,  68.55,  87.77,  86.25,  42.26,  65.26,  81.97,  82.57,  80.33,  47.55,  66.73,  67.34, 101.79,  62.08,  81.28,  77.83, 102.62,  93.80,  78.47,  31.61,  62.05,  45.34,  42.18,  79.76,  55.68,  77.42, 140.06, 138.45, 137.38,  62.37, 102.65,  96.98,  15.98,  12.82,   6.80,  10.64,  88.82,  75.93, 100.25,  55.15,  30.87,  30.98,  19.53,  16.84,  17.95,  21.40,  43.20,  11.20,  17.13,  31.72,  26.40,  11.24,   8.16,  13.23,  25.53,  16.71,  40.44,  44.51,  13.94,  35.21,  37.66,  43.45,   2.04,  39.35,   3.15,  19.99,  29.24,  23.22,  25.24,  20.96,  20.31,  31.99,  44.11,  36.49,  53.89,  84.69,  50.10,  67.49,  49.75,  35.61,  69.76,  51.92,  44.23,  86.62, 111.38,  45.47,  48.67,  62.84,  54.86,  62.87,  78.24,  54.00,  76.69,  53.32,  59.02,  85.61,  76.23,  90.53, 106.46,  25.14,  65.76,  19.38,  54.47,  41.63,  19.52,  53.92,  83.88
