;;15;44,222;1,45744;819;714;559-418-413-155-412-444-442-46-421-419-420-424-164-138-160-559
;;16;43,892;1,48184;819;714;559-418-413-155-412-444-442-46-421-419-138-160-420-164-424-559
;;17;43,702;1,56609;819;714;559-413-155-412-444-442-46-421-419-424-164-138-160-420-418-559
;;18;43,702;1,5842;819;714;559-413-155-412-444-442-46-421-419-164-424-138-160-420-418-559
;;19;44,942;1,58888;819;714;559-420-418-413-155-412-444-442-46-421-419-164-424-138-160-559
;;20;44,972;1,59008;819;714;559-413-155-412-444-442-46-421-419-420-418-424-164-138-160-559
;;21;44,972;1,64171;819;714;559-413-155-412-442-444-46-421-419-420-418-424-164-138-160-559
;;22;43,852;4,32108;819;714;559-418-413-155-412-444-442-46-421-419-164-424-138-160-420-559
;;23;43,852;4,35451;819;714;559-418-413-155-412-442-444-46-421-419-164-424-138-160-420-559
;;24;44,942;4,44172;819;714;559-420-418-413-155-412-442-444-46-421-419-164-424-138-160-559
;;25;43,702;24,0254;819;714;559-413-155-412-442-444-46-421-419-424-164-138-160-420-418-559
;;26;43,702;24,0342;819;714;559-413-155-412-442-444-46-421-419-164-424-138-160-420-418-559
;;27;44,222;24,1144;819;714;559-413-155-412-444-442-46-421-419-420-424-164-138-160-418-559
;;28;44,222;24,1427;819;714;559-413-155-412-442-444-46-421-419-420-424-164-138-160-418-559
;;29;44,222;24,1964;819;714;559-418-413-155-412-442-444-46-421-419-420-424-164-138-160-559
;;30;44,412;24,2317;819;714;559-418-413-155-412-444-442-46-421-419-164-138-160-420-424-559
;;31;44,412;24,2782;819;714;559-418-413-155-412-442-444-46-421-419-164-138-160-420-424-559
;;32;43,892;24,3258;819;714;559-418-413-155-412-442-444-46-421-419-138-160-420-164-424-559
;;33;44,492;24,3607;819;714;559-418-424-164-138-160-420-419-421-46-442-444-412-155-413-559
;;34;44,262;24,3748;819;714;559-418-424-164-160-420-138-419-421-46-442-444-412-155-413-559
;;35;44,902;24,4921;819;714;559-424-164-418-413-155-412-444-442-46-421-419-138-160-420-559
;;36;44,902;24,5241;819;714;559-164-424-418-413-155-412-444-442-46-421-419-138-160-420-559
;;37;44,992;24,5793;819;714;559-420-164-424-418-413-155-412-444-442-46-421-419-138-160-559
;;38;44,992;24,605;819;714;559-420-164-424-418-413-155-412-442-444-46-421-419-138-160-559
;;39;44,44;0,005013;865;704;559-418-421-419-423-138-160-420-164-424-422-110-416-111-20-1-32-513-559
;;40;44,52;1,11863;865;704;559-421-419-423-160-420-138-164-424-32-513-1-111-20-416-110-422-418-559
;;41;44,19;1,1932;865;704;559-421-419-423-164-424-422-32-513-1-111-20-416-110-138-160-420-418-559
;;42;44,3;1,26311;865;704;559-421-419-423-138-160-420-164-424-422-110-416-111-20-1-32-513-418-559
;;43;44,34;2,31;865;704;559-418-421-419-423-164-424-422-32-513-1-111-20-416-110-138-160-420-559
;;44;44,91;2,37475;865;704;559-422-32-513-1-111-20-416-110-164-424-418-421-419-423-138-160-420-559
;;45;44,17;3,4107;865;704;559-418-421-419-423-138-160-420-164-424-32-513-1-111-20-416-110-422-559
;;46;44,19;7,91078;865;704;559-421-419-423-164-424-422-32-513-1-20-111-416-110-138-160-420-418-559
;;47;44,66;8,85952;865;704;559-418-421-419-423-160-420-138-164-424-32-513-1-111-20-416-110-422-559
;;48;44,832;3,47961;895;691;559-160-420-424-164-138-419-46-442-444-155-488-334-413-418-559
;;49;44,542;3,49314;895;691;559-420-424-164-138-160-419-46-442-444-155-488-334-413-418-559
;;50;44,572;3,79872;895;691;559-413-488-334-155-442-444-46-419-424-164-138-160-420-418-559
;;51;44,572;3,80114;895;691;559-413-488-334-155-444-442-46-419-424-164-138-160-420-418-559
;;52;44,572;3,80725;895;691;559-413-488-334-155-444-442-46-419-164-424-138-160-420-418-559
;;53;44,542;3,83215;895;691;559-418-420-424-164-138-160-419-46-442-444-155-334-488-413-559
;;54;44,832;3,84038;895;691;559-418-160-420-424-164-138-419-46-442-444-155-334-488-413-559
;;55;44,722;3,84382;895;691;559-418-413-488-334-155-444-442-46-419-424-164-138-160-420-559
;;56;44,572;3,85424;895;691;559-413-334-488-155-444-442-46-419-424-164-138-160-420-418-559
;;57;44,572;3,86456;895;691;559-413-334-488-155-442-444-46-419-424-164-138-160-420-418-559
;;58;44,722;3,86985;895;691;559-418-413-334-488-155-442-444-46-419-424-164-138-160-420-559
;;59;44,722;3,87093;895;691;559-418-413-488-334-155-442-444-46-419-424-164-138-160-420-559
;;60;44,832;3,90874;895;691;559-160-420-424-164-138-419-46-442-444-155-334-488-413-418-559
;;61;44,542;3,91299;895;691;559-420-424-164-138-160-419-46-442-444-155-334-488-413-418-559
;;62;44,542;4,053;895;691;559-418-420-424-164-138-160-419-46-442-444-155-488-334-413-559
;;63;44,832;4,07617;895;691;559-418-160-420-424-164-138-419-46-442-444-155-488-334-413-559
;;64;44,722;4,27601;895;691;559-418-413-334-488-155-444-442-46-419-424-164-138-160-420-559
;;65;44,722;4,30513;895;691;559-418-413-334-488-155-444-442-46-419-164-424-138-160-420-559
;;66;44,722;4,69276;895;691;559-418-413-488-334-155-444-442-46-419-164-424-138-160-420-559
;;67;44,722;4,69402;895;691;559-418-413-488-334-155-442-444-46-419-164-424-138-160-420-559
;;68;44,722;4,7074;895;691;559-418-413-334-488-155-442-444-46-419-164-424-138-160-420-559
;;69;44,03;1,02451;929;689;559-32-513-417-1-20-111-416-110-422-424-164-419-423-138-160-420-418-559
;;70;44,03;1,02586;929;689;559-32-513-417-1-20-111-416-110-422-424-164-423-419-138-160-420-418-559
;;71;44,04;1,02703;929;689;559-418-32-513-417-1-20-111-416-110-422-424-164-423-419-138-160-420-559
;;72;44,72;1,0328;929;689;559-418-422-32-513-417-1-20-111-416-110-164-424-423-419-138-160-420-559
;;73;44,01;1,03527;929;689;559-418-32-513-1-20-111-416-110-417-422-424-164-423-419-138-160-420-559
;;74;44,32;1,04043;929;689;559-418-422-110-416-111-20-1-417-32-513-424-164-423-419-138-160-420-559
;;75;44,02;1,04163;929;689;559-418-422-32-513-1-20-111-416-110-417-424-164-423-419-138-160-420-559
;;76;44,02;1,04741;929;689;559-418-422-32-513-1-20-111-416-110-417-424-164-419-423-138-160-420-559
;;77;44,02;1,05418;929;689;559-418-422-32-513-1-111-20-416-110-417-424-164-419-423-138-160-420-559
;;78;44,72;1,06928;929;689;559-418-422-32-513-417-1-111-20-416-110-164-424-419-423-138-160-420-559
;;79;44,72;1,07473;929;689;559-418-422-32-513-417-1-111-20-416-110-164-424-423-419-138-160-420-559
;;80;44,87;1,10632;929;689;559-424-422-32-513-417-1-111-20-416-110-164-423-419-138-160-420-418-559
;;81;44,03;1,18443;929;689;559-32-513-417-1-111-20-416-110-422-424-164-423-419-138-160-420-418-559
;;82;44,03;1,18837;929;689;559-32-513-417-1-111-20-416-110-422-424-164-419-423-138-160-420-418-559
;;83;44,98;2,20586;929;689;559-418-420-160-423-419-138-164-424-422-32-513-1-111-20-416-110-417-559
;;84;44,04;2,20849;929;689;559-418-32-513-417-1-111-20-416-110-422-424-164-423-419-138-160-420-559
;;85;44,32;2,24504;929;689;559-418-422-110-416-20-111-1-417-32-513-424-164-423-419-138-160-420-559
;;86;44,04;2,27492;929;689;559-418-32-513-417-1-111-20-416-110-422-424-164-419-423-138-160-420-559
;;87;44,71;2,42882;929;689;559-422-32-513-417-1-111-20-416-110-164-424-423-419-138-160-420-418-559
;;88;44,71;2,44082;929;689;559-422-32-513-417-1-111-20-416-110-164-424-419-423-138-160-420-418-559
;;89;44,87;2,44477;929;689;559-424-422-32-513-417-1-111-20-416-110-164-419-423-138-160-420-418-559
;;90;44;2,45501;929;689;559-32-513-1-111-20-416-110-417-422-424-164-419-423-138-160-420-418-559
;;91;44,01;2,45738;929;689;559-418-32-513-1-111-20-416-110-417-422-424-164-419-423-138-160-420-559
;;92;44,01;2,46047;929;689;559-418-32-513-1-111-20-416-110-417-422-424-164-423-419-138-160-420-559
;;93;44,02;2,54961;929;689;559-418-422-32-513-1-111-20-416-110-417-424-164-423-419-138-160-420-559
;;94;44,32;2,55376;929;689;559-418-422-110-416-20-111-1-417-32-513-424-164-419-423-138-160-420-559
;;95;44,32;2,5623;929;689;559-418-422-110-416-111-20-1-417-32-513-424-164-419-423-138-160-420-559
;;96;44,72;2,569;929;689;559-418-422-32-513-417-1-20-111-416-110-164-424-419-423-138-160-420-559
;;97;44,88;2,66087;929;689;559-418-424-422-32-513-417-1-20-111-416-110-164-419-423-138-160-420-559
;;98;44,88;2,69233;929;689;559-418-424-422-32-513-417-1-111-20-416-110-164-419-423-138-160-420-559
;;99;44,88;2,72584;929;689;559-418-424-422-32-513-417-1-111-20-416-110-164-423-419-138-160-420-559
;;100;44,88;2,74377;929;689;559-418-424-422-32-513-417-1-20-111-416-110-164-423-419-138-160-420-559
;;101;44,87;3,10928;929;689;559-424-422-32-513-417-1-20-111-416-110-164-423-419-138-160-420-418-559
;;102;44,01;3,1245;929;689;559-422-32-513-1-20-111-416-110-417-424-164-423-419-138-160-420-418-559
;;103;44,99;3,13147;929;689;559-418-420-160-423-419-138-164-424-32-513-1-20-111-416-110-417-422-559
;;104;44,93;3,14398;929;689;559-418-420-138-160-419-423-164-424-32-513-1-20-111-416-110-417-422-559
;;105;44,93;3,15653;929;689;559-418-420-138-160-419-423-164-424-32-513-1-111-20-416-110-417-422-559
;;106;44,92;3,15905;929;689;559-418-420-138-160-419-423-164-424-422-32-513-1-111-20-416-110-417-559
;;107;44,92;3,19152;929;689;559-418-420-138-160-423-419-164-424-422-32-513-1-111-20-416-110-417-559
;;108;44,98;3,22532;929;689;559-418-420-160-419-423-138-164-424-422-32-513-1-111-20-416-110-417-559
;;109;44,98;3,25405;929;689;559-418-420-160-419-423-138-164-424-422-32-513-1-20-111-416-110-417-559
;;110;44,92;3,25731;929;689;559-418-420-138-160-423-419-164-424-422-32-513-1-20-111-416-110-417-559
;;111;44,99;3,28023;929;689;559-418-420-160-423-419-138-164-424-32-513-1-111-20-416-110-417-422-559
;;112;44,99;3,28147;929;689;559-418-420-160-419-423-138-164-424-32-513-1-111-20-416-110-417-422-559
;;113;44,93;3,28336;929;689;559-418-420-138-160-423-419-164-424-32-513-1-111-20-416-110-417-422-559
;;114;44,96;3,36045;929;689;559-418-420-138-160-423-419-164-424-32-513-417-1-111-20-416-110-422-559
;;115;44,96;3,36811;929;689;559-418-420-138-160-419-423-164-424-32-513-417-1-111-20-416-110-422-559
;;116;44,88;7,87976;929;689;559-420-160-423-419-138-164-424-32-513-417-1-20-111-416-110-422-418-559
;;117;44,88;7,88126;929;689;559-420-160-423-419-138-164-424-32-513-417-1-111-20-416-110-422-418-559
;;118;44,31;7,8959;929;689;559-422-110-416-111-20-1-417-32-513-424-164-423-419-138-160-420-418-559
;;119;44,31;7,89837;929;689;559-422-110-416-20-111-1-417-32-513-424-164-423-419-138-160-420-418-559
;;120;44,31;7,901;929;689;559-422-110-416-20-111-1-417-32-513-424-164-419-423-138-160-420-418-559
;;121;44,31;7,90219;929;689;559-422-110-416-111-20-1-417-32-513-424-164-419-423-138-160-420-418-559
;;122;44,98;8,36891;929;689;559-418-420-160-423-419-138-164-424-422-32-513-1-20-111-416-110-417-559
;;123;44,92;8,43939;929;689;559-418-420-138-160-419-423-164-424-422-32-513-1-20-111-416-110-417-559
;;124;44,84;16,7649;929;689;559-420-160-423-419-138-164-424-422-32-513-1-20-111-416-110-417-418-559
;;125;44,84;16,78;929;689;559-420-160-423-419-138-164-424-422-32-513-1-111-20-416-110-417-418-559
;;126;44,78;16,8142;929;689;559-420-138-160-423-419-164-424-422-32-513-1-111-20-416-110-417-418-559
;;127;44,71;24,7055;929;689;559-422-32-513-417-1-20-111-416-110-164-424-423-419-138-160-420-418-559
;;128;44,71;24,7517;929;689;559-422-32-513-417-1-20-111-416-110-164-424-419-423-138-160-420-418-559
;;129;44,78;16,8387;983;667;559-413-155-339-329-32-513-111-20-1-422-424-164-138-160-420-418-559
;;130;44,78;18,1005;983;667;559-413-155-339-329-32-513-20-111-1-422-424-164-138-160-420-418-559
;;131;44,96;1,74066;1098;598;559-418-413-488-334-339-329-32-513-1-20-111-417-424-164-138-160-420-559
;;132;44,96;1,74668;1098;598;559-418-413-488-334-339-329-32-513-111-20-1-417-424-164-138-160-420-559
;;133;44,96;1,74848;1098;598;559-418-413-488-334-339-329-32-513-1-111-20-417-424-164-138-160-420-559
;;134;44,96;1,75028;1098;598;559-418-413-488-334-339-329-32-513-20-111-1-417-424-164-138-160-420-559
;;135;44,96;1,81829;1098;598;559-418-413-334-488-339-329-32-513-1-20-111-417-424-164-138-160-420-559
;;136;44,96;1,82737;1098;598;559-418-413-334-488-339-329-32-513-1-111-20-417-424-164-138-160-420-559
;;137;44,96;1,83716;1098;598;559-418-413-334-488-339-329-32-513-111-20-1-417-424-164-138-160-420-559
;;138;44,81;2,96102;1098;598;559-413-488-334-339-329-32-513-1-20-111-417-424-164-138-160-420-418-559
;;139;44,81;2,97223;1098;598;559-413-488-334-339-329-32-513-111-20-1-417-424-164-138-160-420-418-559
;;140;44,81;2,9916;1098;598;559-413-488-334-339-329-32-513-1-111-20-417-424-164-138-160-420-418-559
;;141;44,81;3,00087;1098;598;559-413-488-334-339-329-32-513-20-111-1-417-424-164-138-160-420-418-559
;;142;44,81;3,01027;1098;598;559-413-334-488-339-329-32-513-20-111-1-417-424-164-138-160-420-418-559
;;143;44,81;3,01446;1098;598;559-413-334-488-339-329-32-513-1-111-20-417-424-164-138-160-420-418-559
;;144;44,81;3,04123;1098;598;559-413-334-488-339-329-32-513-1-20-111-417-424-164-138-160-420-418-559
;;145;44,81;3,04313;1098;598;559-413-334-488-339-329-32-513-111-20-1-417-424-164-138-160-420-418-559
;;146;44,96;11,4718;1098;598;559-418-413-334-488-339-329-32-513-20-111-1-417-424-164-138-160-420-559
;;147;44,94;32,6727;1062;660;559-413-155-339-32-513-1-111-20-417-422-424-164-138-160-420-418-559

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,51;28,2232;731;724;559-418-420-424-164-138-160-423-419-421-46-442-412-155-413-559
;;2;43,692;0,312787;819;714;559-418-420-424-164-138-160-419-421-46-442-444-412-155-413-559
;;3;44,492;2,83;819;714;559-418-424-164-138-160-420-419-421-46-442-444-412-155-413-559
;;4;43,692;10,3991;819;714;559-420-424-164-138-160-419-421-46-442-444-412-155-413-418-559
;;5;43,702;21,0591;819;714;559-413-155-412-444-442-46-421-419-424-164-138-160-420-418-559
;;6;44,3;1,56601;865;704;559-421-419-423-138-160-420-164-424-422-110-416-111-20-1-32-513-418-559
;;7;44,58;1,87869;865;704;559-418-32-513-1-111-20-416-110-422-424-164-138-160-423-419-421-420-559
;;8;44,34;9,45597;865;704;559-418-421-419-423-164-424-422-32-513-1-20-111-416-110-138-160-420-559
;;9;44,66;11,0035;865;704;559-418-421-419-423-160-420-138-164-424-32-513-1-20-111-416-110-422-559
;;10;44,58;14,4659;865;704;559-418-32-513-1-20-111-416-110-422-424-164-138-160-423-419-421-420-559
;;11;44,44;22,9294;865;704;559-418-421-419-423-138-160-420-164-424-422-110-416-111-20-1-32-513-559
;;12;44,19;28,5213;865;704;559-421-419-423-164-424-422-32-513-1-20-111-416-110-138-160-420-418-559
;;13;44,832;0,312782;895;691;559-418-160-420-424-164-138-419-46-442-444-155-334-488-413-559
;;14;44,542;0,619689;895;691;559-418-420-424-164-138-160-419-46-442-444-155-334-488-413-559
;;15;44,832;2,20078;895;691;559-418-160-420-424-164-138-419-46-442-444-155-488-334-413-559
;;16;44,542;4,76593;895;691;559-418-420-424-164-138-160-419-46-442-444-155-488-334-413-559
;;17;44,572;8,19564;895;691;559-413-334-488-155-444-442-46-419-424-164-138-160-420-418-559
;;18;44,98;0,312781;929;689;559-418-420-160-423-419-138-164-424-422-32-513-1-20-111-416-110-417-559
;;19;44,02;0,619686;929;689;559-418-422-32-513-1-20-111-416-110-417-424-164-423-419-138-160-420-559
;;20;44,72;1,24707;929;689;559-418-422-32-513-417-1-111-20-416-110-164-424-423-419-138-160-420-559
;;21;44,93;1,56602;929;689;559-418-420-138-160-423-419-164-424-32-513-1-111-20-416-110-417-422-559
;;22;44,99;2,20076;929;689;559-418-420-160-423-419-138-164-424-32-513-1-111-20-416-110-417-422-559
;;23;44,96;2,50891;929;689;559-418-420-138-160-419-423-164-424-32-513-417-1-111-20-416-110-422-559
;;24;44,98;3,46173;929;689;559-418-420-160-423-419-138-164-424-422-32-513-1-111-20-416-110-417-559
;;25;44,92;4,09436;929;689;559-418-420-138-160-423-419-164-424-422-32-513-1-111-20-416-110-417-559
;;26;44,04;4,43895;929;689;559-418-32-513-417-1-20-111-416-110-422-424-164-423-419-138-160-420-559
;;27;44,99;6,95522;929;689;559-418-420-160-423-419-138-164-424-32-513-1-20-111-416-110-417-422-559
;;28;44,96;10,7;929;689;559-420-160-423-419-138-164-424-422-110-416-1-20-111-32-513-417-418-559
;;29;44,92;11,9521;929;689;559-418-420-138-160-423-419-164-424-422-32-513-1-20-111-416-110-417-559
;;30;44,04;13,5229;929;689;559-418-32-513-417-1-111-20-416-110-422-424-164-423-419-138-160-420-559
;;31;44,88;21,3726;929;689;559-420-160-423-419-138-164-424-32-513-417-1-20-111-416-110-422-418-559
;;32;44,32;28,5213;929;689;559-418-422-110-416-111-20-1-417-32-513-424-164-419-423-138-160-420-559
;;33;44,96;29,1546;929;689;559-418-420-138-160-419-423-164-424-32-513-417-1-20-111-416-110-422-559
;;34;44,97;0,312779;977;662;559-418-420-138-160-419-423-164-424-422-110-416-111-20-1-417-513-413-559
;;35;44,97;1,24705;977;662;559-418-420-138-160-423-419-164-424-422-110-416-111-20-1-417-513-413-559
;;36;44,97;1,24706;977;662;559-418-420-138-160-419-423-164-424-422-110-416-20-111-1-417-513-413-559
;;37;44,97;16,3462;977;662;559-418-420-138-160-419-423-164-424-422-110-416-417-111-20-1-513-413-559
;;38;44,45;0,924214;987;657;559-418-160-138-164-424-422-110-416-111-20-1-417-32-513-413-420-559
;;39;44,45;2,20077;987;657;559-418-160-138-164-424-422-110-416-20-111-1-417-32-513-413-420-559
;;40;43,49;4,43895;987;657;559-418-160-420-138-164-424-422-110-416-111-20-1-417-32-513-413-559
;;41;44,71;7,58742;987;657;559-413-418-422-110-416-111-20-1-417-32-513-424-164-138-160-420-559
;;42;44,71;24,5043;987;657;559-413-418-422-110-416-20-111-1-417-32-513-424-164-138-160-420-559
;;43;44,59;6,95522;1058;632;559-418-413-488-339-329-32-513-1-20-111-417-422-424-164-138-160-420-559
;;44;44,96;0,31278;1098;598;559-418-413-488-334-339-329-32-513-1-20-111-417-424-164-138-160-420-559
;;45;44,96;1,24706;1098;598;559-418-413-334-488-339-329-32-513-111-20-1-417-424-164-138-160-420-559
;;46;44,81;3,46173;1098;598;559-413-488-334-339-329-32-513-1-20-111-417-424-164-138-160-420-418-559
;;47;44,96;3,77354;1098;598;559-418-413-488-334-339-329-32-513-1-111-20-417-424-164-138-160-420-559
;;48;44,96;6,33277;1098;598;559-418-413-334-488-339-329-32-513-1-111-20-417-424-164-138-160-420-559
;;49;44,96;9,45596;1098;598;559-418-413-334-488-339-329-32-513-1-20-111-417-424-164-138-160-420-559
;;50;44,81;16,0406;1098;598;559-413-488-334-339-329-32-513-111-20-1-417-424-164-138-160-420-418-559
;;51;44,96;28,8362;1098;598;559-418-413-334-488-339-329-32-513-20-111-1-417-424-164-138-160-420-559
;;52;44,79;12,2619;1104;560;559-418-413-488-334-339-32-513-1-20-111-417-422-424-164-138-160-559
;;53;44,78;31,4254;1016;655;559-413-339-32-513-1-20-111-417-422-424-164-423-419-138-160-420-418-559

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,702;0,792409;726;724;559-418-413-155-412-444-442-46-421-419-423-160-420-164-424-559
;;2;44,562;25,2781;726;724;559-413-155-412-444-442-46-421-419-423-160-420-164-424-418-559
;;3;43,692;0,728341;819;714;559-418-420-424-164-138-160-419-421-46-442-444-412-155-413-559
;;4;44,902;0,763511;819;714;559-424-164-418-413-155-412-444-442-46-421-419-138-160-420-559
;;5;44,222;0,766939;819;714;559-413-155-412-444-442-46-421-419-420-424-164-138-160-418-559
;;6;44,412;0,777318;819;714;559-418-413-155-412-444-442-46-421-419-164-138-160-420-424-559
;;7;43,892;0,789701;819;714;559-418-413-155-412-444-442-46-421-419-138-160-420-164-424-559
;;8;44,492;0,80184;819;714;559-418-424-164-138-160-420-419-421-46-442-444-412-155-413-559
;;9;44,332;0,802914;819;714;559-418-138-160-420-424-164-419-421-46-442-444-412-155-413-559
;;10;44,942;0,866702;819;714;559-420-418-413-155-412-444-442-46-421-419-424-164-138-160-559
;;11;44,972;0,870449;819;714;559-413-155-412-444-442-46-421-419-420-418-424-164-138-160-559
;;12;44,222;0,876769;819;714;559-418-413-155-412-444-442-46-421-419-420-424-164-138-160-559
;;13;44,222;0,881114;819;714;559-418-413-155-412-442-444-46-421-419-420-424-164-138-160-559
;;14;43,852;0,909959;819;714;559-418-413-155-412-442-444-46-421-419-164-424-138-160-420-559
;;15;44,942;0,911901;819;714;559-420-418-413-155-412-442-444-46-421-419-164-424-138-160-559
;;16;44,942;0,919179;819;714;559-420-418-413-155-412-444-442-46-421-419-164-424-138-160-559
;;17;43,702;0,944981;819;714;559-413-155-412-444-442-46-421-419-424-164-138-160-420-418-559
;;18;43,702;14,8121;819;714;559-413-155-412-442-444-46-421-419-424-164-138-160-420-418-559
;;19;43,702;14,8685;819;714;559-413-155-412-442-444-46-421-419-164-424-138-160-420-418-559
