Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p562.txt;100;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;107,716;107,719;10;57;2;0;7;57;
;;13;99,657;23,3039;2145;1636;559-424-422-110-416-20-111-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-442-444-46-421-419-164-138-160-420-418-559
;;14;99,657;23,31;2145;1636;559-424-422-110-416-20-111-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-442-444-46-421-419-164-138-160-420-418-559
;;15;99,657;23,3223;2145;1636;559-424-422-110-416-20-111-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-444-442-46-421-419-164-138-160-420-418-559
;;16;99,657;23,3273;2145;1636;559-424-422-110-416-111-20-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-444-442-46-421-419-164-138-160-420-418-559
;;17;99,667;23,3372;2145;1636;559-418-424-422-110-416-111-20-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-444-442-46-421-419-164-138-160-420-559
;;18;99,667;23,377;2145;1636;559-418-424-422-110-416-20-111-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-444-442-46-421-419-164-138-160-420-559
;;19;99,507;23,7122;2145;1636;559-418-422-110-416-20-111-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-444-442-46-421-419-424-164-138-160-420-559
;;20;99,507;23,92;2145;1636;559-418-422-110-416-111-20-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-444-442-46-421-419-424-164-138-160-420-559
;;21;99,507;23,9378;2145;1636;559-418-422-110-416-111-20-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-444-442-46-421-419-424-164-138-160-420-559
;;22;99,507;24,2818;2145;1636;559-418-422-110-416-111-20-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-444-442-46-421-419-164-424-138-160-420-559
;;23;99,667;24,5547;2145;1636;559-418-424-422-110-416-111-20-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-444-442-46-421-419-164-138-160-420-559
;;24;99,497;24,8176;2145;1636;559-422-110-416-111-20-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-444-442-46-421-419-424-164-138-160-420-418-559
;;25;99,497;24,8329;2145;1636;559-422-110-416-20-111-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-444-442-46-421-419-424-164-138-160-420-418-559
;;26;99,247;24,8443;2145;1636;559-164-424-422-110-416-20-111-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-444-442-46-421-419-138-160-420-418-559
;;27;99,487;25,1024;2145;1636;559-420-164-424-422-110-416-20-111-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-444-442-46-421-419-138-160-418-559
;;28;99,487;25,1085;2145;1636;559-420-164-424-422-110-416-20-111-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-444-442-46-421-419-138-160-418-559
;;29;99,987;25,1601;2145;1636;559-420-138-164-424-422-110-416-20-111-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-444-442-46-421-419-160-418-559
;;30;99,987;25,4886;2145;1636;559-420-138-164-424-422-110-416-20-111-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-442-444-46-421-419-160-418-559
;;31;99,987;25,5193;2145;1636;559-420-138-164-424-422-110-416-111-20-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-442-444-46-421-419-160-418-559
;;32;99,987;25,909;2145;1636;559-420-138-164-424-422-110-416-111-20-1-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-55-124-34-334-488-155-442-444-46-421-419-160-418-559
;;33;99,987;25,914;2145;1636;559-420-138-164-424-422-110-416-20-111-1-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-55-124-34-334-488-155-442-444-46-421-419-160-418-559
;;34;99,987;26,5579;2145;1636;559-420-138-164-424-422-110-416-20-111-1-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-124-55-34-334-488-155-442-444-46-421-419-160-418-559
;;35;99,987;26,5634;2145;1636;559-420-138-164-424-422-110-416-20-111-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-442-444-46-421-419-160-418-559
;;36;99,987;27,4721;2145;1636;559-420-138-164-424-422-110-416-111-20-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-442-444-46-421-419-160-418-559
;;37;99,987;30,4261;2145;1636;559-418-420-138-164-424-422-110-416-111-20-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-442-444-46-421-419-160-559
;;38;99,987;31,0664;2145;1636;559-418-420-138-164-424-422-110-416-111-20-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-442-444-46-421-419-160-559
;;39;99,987;31,0958;2145;1636;559-418-420-138-164-424-422-110-416-20-111-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-442-444-46-421-419-160-559
;;40;99,987;31,1014;2145;1636;559-418-420-138-164-424-422-110-416-20-111-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-442-444-46-421-419-160-559
;;41;99,987;31,4329;2145;1636;559-418-420-138-164-424-422-110-416-20-111-1-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-124-55-34-334-488-155-442-444-46-421-419-160-559
;;42;99,987;31,5413;2145;1636;559-418-420-138-164-424-422-110-416-111-20-1-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-124-55-34-334-488-155-442-444-46-421-419-160-559
;;43;99,987;32,7754;2145;1636;559-418-420-138-164-424-422-110-416-111-20-1-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-124-55-34-334-488-155-444-442-46-421-419-160-559
;;44;99,987;32,7863;2145;1636;559-418-420-138-164-424-422-110-416-111-20-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-444-442-46-421-419-160-559
;;45;99,987;32,8354;2145;1636;559-418-420-138-164-424-422-110-416-20-111-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-444-442-46-421-419-160-559
;;46;99,987;32,9052;2145;1636;559-418-420-138-164-424-422-110-416-20-111-1-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-124-55-34-334-488-155-444-442-46-421-419-160-559
;;47;99,797;21,563;2216;1593;559-413-424-164-422-417-111-20-1-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-420-418-559
;;48;99,797;21,5691;2216;1593;559-413-424-164-422-417-111-20-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-420-418-559
;;49;99,797;21,5743;2216;1593;559-413-418-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-420-559
;;50;99,797;21,7667;2216;1593;559-413-418-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-420-559
;;51;99,797;21,8016;2216;1593;559-413-418-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-420-559
;;52;99,797;21,9484;2216;1593;559-413-418-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-420-559
;;53;99,797;22,2547;2216;1593;559-413-418-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-444-442-46-421-419-423-138-160-420-559
;;54;99,797;22,2602;2216;1593;559-413-418-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-124-55-34-334-488-155-444-442-46-421-419-423-138-160-420-559
;;55;99,797;22,2711;2216;1593;559-413-418-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-124-55-34-334-488-155-444-442-46-421-419-423-138-160-420-559
;;56;99,797;22,2767;2216;1593;559-413-418-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-420-559
;;57;99,797;22,4091;2216;1593;559-413-418-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-420-559

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;99,57;87,5923;1853;1647;559-418-160-420-138-164-424-422-513-32-332-33-0-74-517-327-489-336-502-506-210-338-490-55-124-83-335-34-334-488-412-155-413-559
;;2;99,987;28,0978;2207;1557;559-418-420-424-164-138-160-421-46-442-444-412-155-488-334-34-55-124-83-335-332-253-0-74-517-33-331-330-79-328-32-513-20-111-1-417-422-413-559
;;3;99,277;44,5691;2293;1538;559-418-413-421-46-442-444-155-334-488-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-417-422-424-164-138-160-420-559
;;4;98,867;104,489;2176;1609;559-418-160-420-138-164-424-422-110-416-111-20-1-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-55-124-34-334-488-155-412-444-442-46-559
;;5;99,667;107,32;2234;1553;559-418-420-424-164-138-160-419-421-46-442-444-155-334-488-339-332-253-335-34-55-124-83-519-0-74-517-33-331-330-79-328-32-513-20-111-1-417-422-559
;;6;99,907;107,88;2203;1600;559-418-421-419-423-160-420-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-55-124-34-334-488-155-412-444-442-46-559

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;99,347;38,5;1923;1654;559-418-413-420-164-424-422-110-416-20-111-1-513-32-253-332-33-0-74-517-335-83-55-124-34-334-488-155-412-442-444-46-421-419-423-138-160-559
;;2;99,347;38,5984;1923;1654;559-418-413-420-164-424-422-110-416-111-20-1-513-32-253-332-33-0-74-517-335-83-55-124-34-334-488-155-412-442-444-46-421-419-423-138-160-559
;;3;99,347;38,6332;1923;1654;559-418-413-420-164-424-422-110-416-111-20-1-513-32-253-332-33-0-74-517-335-83-124-55-34-334-488-155-412-442-444-46-421-419-423-138-160-559
;;4;99,347;101,057;1923;1654;559-418-413-420-164-424-422-110-416-20-111-1-513-32-253-332-33-0-74-517-335-83-55-124-34-334-488-155-412-444-442-46-421-419-423-138-160-559
;;5;99,367;38,6606;1976;1648;559-418-413-420-164-424-422-110-416-111-20-1-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-412-442-444-46-421-419-138-160-559
;;6;99,367;38,967;1976;1648;559-418-413-420-164-424-422-110-416-20-111-1-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-412-442-444-46-421-419-138-160-559
;;7;99,367;38,9769;1976;1648;559-418-413-420-164-424-422-110-416-20-111-1-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-412-444-442-46-421-419-138-160-559
;;8;99,367;39,0009;1976;1648;559-418-413-420-164-424-422-110-416-111-20-1-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-412-444-442-46-421-419-138-160-559
;;9;99,367;39,0492;1976;1648;559-418-413-420-164-424-422-110-416-111-20-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-412-444-442-46-421-419-138-160-559
;;10;99,367;39,2551;1976;1648;559-418-413-420-164-424-422-110-416-20-111-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-412-444-442-46-421-419-138-160-559
;;11;99,367;39,4977;1976;1648;559-418-413-420-164-424-422-110-416-20-111-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-412-442-444-46-421-419-138-160-559
;;12;99,867;103,771;1976;1648;559-418-413-420-138-164-424-422-110-416-20-111-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-412-444-442-46-421-419-160-559
;;13;99,867;104,273;1976;1648;559-418-413-420-138-164-424-422-110-416-111-20-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-412-444-442-46-421-419-160-559
;;14;99,867;104,32;1976;1648;559-418-413-420-138-164-424-422-110-416-111-20-1-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-412-444-442-46-421-419-160-559
;;15;99,867;56,8636;1979;1627;559-418-420-164-424-422-110-416-417-1-20-111-513-32-329-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-412-442-444-46-421-419-423-138-160-559
;;16;99,867;56,9079;1979;1627;559-418-420-164-424-422-110-416-111-20-1-417-513-32-329-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-412-442-444-46-421-419-423-138-160-559
;;17;99,867;57,0037;1979;1627;559-418-420-164-424-422-110-416-417-111-20-1-513-32-329-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-412-442-444-46-421-419-423-138-160-559
;;18;99,867;57,1428;1979;1627;559-418-420-164-424-422-110-416-417-1-111-20-513-32-329-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-412-442-444-46-421-419-423-138-160-559
;;19;99,867;57,2069;1979;1627;559-418-420-164-424-422-110-416-20-111-1-417-513-32-329-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-412-442-444-46-421-419-423-138-160-559
;;20;99,867;57,5093;1979;1627;559-418-420-164-424-422-110-416-20-111-1-417-513-32-329-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-412-442-444-46-421-419-423-138-160-559
;;21;99,867;57,8274;1979;1627;559-418-420-164-424-422-110-416-417-20-111-1-513-32-329-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-412-442-444-46-421-419-423-138-160-559
;;22;99,867;57,8742;1979;1627;559-418-420-164-424-422-110-416-111-20-1-417-513-32-329-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-412-442-444-46-421-419-423-138-160-559
;;23;99,867;57,8892;1979;1627;559-418-420-164-424-422-110-416-417-111-20-1-513-32-329-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-412-442-444-46-421-419-423-138-160-559
;;24;99,867;61,1345;1979;1627;559-418-420-164-424-422-110-416-417-1-111-20-513-32-329-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-412-442-444-46-421-419-423-138-160-559
;;25;99,867;63,0807;1979;1627;559-418-420-164-424-422-110-416-417-1-20-111-513-32-329-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-412-442-444-46-421-419-423-138-160-559
;;26;99,867;63,8937;1979;1627;559-418-420-164-424-422-110-416-417-1-20-111-513-32-329-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-412-444-442-46-421-419-423-138-160-559
;;27;99,867;63,8987;1979;1627;559-418-420-164-424-422-110-416-417-111-20-1-513-32-329-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-412-444-442-46-421-419-423-138-160-559
;;28;99,867;63,9341;1979;1627;559-418-420-164-424-422-110-416-20-111-1-417-513-32-329-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-412-444-442-46-421-419-423-138-160-559
;;29;99,867;63,9547;1979;1627;559-418-420-164-424-422-110-416-111-20-1-417-513-32-329-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-412-444-442-46-421-419-423-138-160-559
;;30;99,867;63,9926;1979;1627;559-418-420-164-424-422-110-416-417-1-111-20-513-32-329-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-412-444-442-46-421-419-423-138-160-559
;;31;99,867;64,2803;1979;1627;559-418-420-164-424-422-110-416-417-20-111-1-513-32-329-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-412-444-442-46-421-419-423-138-160-559
;;32;99,867;64,4058;1979;1627;559-418-420-164-424-422-110-416-417-20-111-1-513-32-329-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-412-444-442-46-421-419-423-138-160-559
;;33;99,867;64,4355;1979;1627;559-418-420-164-424-422-110-416-417-1-20-111-513-32-329-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-412-444-442-46-421-419-423-138-160-559
;;34;99,867;64,7147;1979;1627;559-418-420-164-424-422-110-416-111-20-1-417-513-32-329-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-412-444-442-46-421-419-423-138-160-559
;;35;99,867;64,7836;1979;1627;559-418-420-164-424-422-110-416-417-111-20-1-513-32-329-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-412-444-442-46-421-419-423-138-160-559
;;36;99,867;65,1144;1979;1627;559-418-420-164-424-422-110-416-20-111-1-417-513-32-329-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-412-444-442-46-421-419-423-138-160-559
;;37;99,867;66,5104;1979;1627;559-418-420-164-424-422-110-416-417-1-111-20-513-32-329-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-412-444-442-46-421-419-423-138-160-559
;;38;99,777;5,35757;1991;1592;559-418-413-160-420-138-164-424-422-110-416-111-20-1-417-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-46-421-419-559
;;39;99,777;5,66476;1991;1592;559-418-413-160-420-138-164-424-422-110-416-417-1-20-111-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-46-421-419-559
;;40;99,777;5,77429;1991;1592;559-418-413-160-420-138-164-424-422-110-416-417-111-20-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-46-421-419-559
;;41;99,787;46,8463;1991;1592;559-418-413-160-420-424-164-138-419-421-46-442-444-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-32-513-417-1-111-20-416-110-422-559
;;42;99,787;47,3329;1991;1592;559-418-413-160-420-424-164-138-419-421-46-442-444-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-32-513-417-1-20-111-416-110-422-559
;;43;99,787;47,3606;1991;1592;559-418-413-160-420-424-164-138-419-421-46-442-444-155-488-334-34-124-55-83-335-519-517-33-0-74-253-332-32-513-417-1-20-111-416-110-422-559
;;44;98,887;47,4371;1991;1592;559-413-418-422-110-416-20-111-1-417-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-46-421-419-424-164-138-160-420-559
;;45;98,887;47,4587;1991;1592;559-413-418-422-110-416-111-20-1-417-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-46-421-419-424-164-138-160-420-559
;;46;99,827;47,5308;1991;1592;559-413-160-420-418-422-110-416-111-20-1-417-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-46-421-419-138-164-424-559
;;47;99,827;47,5455;1991;1592;559-413-160-420-418-422-110-416-111-20-1-417-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-46-421-419-138-164-424-559
;;48;99,807;47,5554;1991;1592;559-418-413-160-420-164-424-422-110-416-111-20-1-417-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-46-421-419-138-559
;;49;99,807;47,5655;1991;1592;559-418-413-160-420-164-424-422-110-416-111-20-1-417-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-442-444-46-421-419-138-559
;;50;99,807;47,5752;1991;1592;559-418-413-160-420-164-424-422-110-416-20-111-1-417-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-442-444-46-421-419-138-559
;;51;99,807;47,9833;1991;1592;559-418-413-160-420-164-424-422-110-416-20-111-1-417-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-46-421-419-138-559
;;52;99,807;47,9998;1991;1592;559-418-413-160-420-164-424-422-110-416-417-111-20-1-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-46-421-419-138-559
;;53;99,807;48,7013;1991;1592;559-418-413-160-420-164-424-422-110-416-417-111-20-1-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-442-444-46-421-419-138-559
;;54;99,807;48,7579;1991;1592;559-418-413-160-420-164-424-422-110-416-417-1-20-111-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-442-444-46-421-419-138-559
;;55;99,777;48,8512;1991;1592;559-418-413-160-420-138-164-424-422-110-416-417-1-20-111-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-442-444-46-421-419-559
;;56;99,777;48,8775;1991;1592;559-418-413-160-420-138-164-424-422-110-416-111-20-1-417-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-442-444-46-421-419-559
;;57;99,777;48,9677;1991;1592;559-418-413-160-420-138-164-424-422-110-416-417-111-20-1-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-442-444-46-421-419-559
;;58;99,777;48,9971;1991;1592;559-418-413-160-420-138-164-424-422-110-416-20-111-1-417-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-442-444-46-421-419-559
;;59;99,777;49,0572;1991;1592;559-418-413-160-420-138-164-424-422-110-416-20-111-1-417-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-442-444-46-421-419-559
;;60;99,777;49,565;1991;1592;559-418-413-160-420-138-164-424-422-110-416-417-111-20-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-442-444-46-421-419-559
;;61;99,777;49,5744;1991;1592;559-418-413-160-420-138-164-424-422-110-416-417-20-111-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-442-444-46-421-419-559
;;62;99,927;49,8664;1991;1592;559-418-413-421-419-160-420-138-164-424-422-110-416-417-20-111-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-442-444-46-559
;;63;99,927;50,0591;1991;1592;559-418-413-421-419-160-420-138-164-424-422-110-416-417-20-111-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-46-559
;;64;99,927;50,162;1991;1592;559-418-413-421-419-160-420-138-164-424-422-110-416-417-1-20-111-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-46-559
;;65;99,927;50,8872;1991;1592;559-418-413-421-419-160-420-138-164-424-422-110-416-111-20-1-417-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-46-559
