Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p562.txt;25;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;16,1443;16,1447;23;31;0;0;23;31;
;;7;24,93;0,023744;556;489;559-413-421-419-423-138-160-164-424-422-420-418-559
;;8;24,66;0,024424;556;489;559-413-421-419-423-164-138-160-420-424-422-418-559
;;9;24,8;0,025394;556;489;559-418-413-421-419-423-164-138-160-420-424-422-559
;;10;24,88;0,393606;556;489;559-418-422-424-164-138-160-420-423-419-421-413-559
;;11;24,97;0,398807;556;489;559-420-422-424-164-138-160-423-419-421-413-418-559
;;12;24,91;0,414138;556;489;559-413-421-419-423-138-164-424-422-160-420-418-559
;;13;24,8;3,30784;556;489;559-422-424-164-160-420-138-423-419-421-413-418-559
;;14;24,14;3,32417;556;489;559-413-421-419-423-138-160-420-164-424-422-418-559
;;15;24,51;5,96675;585;417;559-1-20-111-424-164-419-138-160-420-418-559
;;16;24,52;6,03272;585;417;559-418-1-20-111-424-164-419-138-160-420-559
;;17;24,74;5,95905;651;411;559-111-20-417-424-164-419-138-160-420-418-559
;;18;24,74;5,97493;651;411;559-417-20-111-424-164-419-138-160-420-418-559
;;19;24,75;6,03878;651;411;559-418-417-111-20-424-164-419-138-160-420-559
;;20;24,75;6,09458;651;411;559-418-111-20-417-424-164-419-138-160-420-559
;;21;24,75;6,12398;651;411;559-418-417-20-111-424-164-419-138-160-420-559
;;22;24,77;0,003731;795;407;559-418-513-1-111-20-417-422-424-164-138-160-420-559
;;23;24,78;0,004515;795;407;559-418-422-513-1-111-20-417-424-164-138-160-420-559
;;24;24,78;0,005397;795;407;559-418-422-513-1-20-111-417-424-164-138-160-420-559
;;25;24,78;0,006236;795;407;559-418-422-513-111-20-1-417-424-164-138-160-420-559
;;26;24,77;0,039314;795;407;559-418-513-1-20-111-417-422-424-164-138-160-420-559
;;27;24,77;0,043107;795;407;559-418-513-111-20-1-417-422-424-164-138-160-420-559
;;28;24,76;0,068713;795;407;559-513-111-20-1-417-422-424-164-138-160-420-418-559
;;29;24,77;0,069565;795;407;559-422-513-1-20-111-417-424-164-138-160-420-418-559
;;30;24,77;0,072329;795;407;559-422-513-1-111-20-417-424-164-138-160-420-418-559
;;31;24,76;0,076124;795;407;559-513-20-111-1-417-422-424-164-138-160-420-418-559
;;32;24,77;0,076905;795;407;559-422-513-20-111-1-417-424-164-138-160-420-418-559
;;33;24,78;0,078885;795;407;559-418-422-513-20-111-1-417-424-164-138-160-420-559
;;34;24,77;0,168744;795;407;559-418-513-20-111-1-417-422-424-164-138-160-420-559
;;35;24,77;0,422338;795;407;559-422-513-111-20-1-417-424-164-138-160-420-418-559
;;36;24,76;0,438745;795;407;559-513-1-20-111-417-422-424-164-138-160-420-418-559
;;37;24,76;0,443445;795;407;559-513-1-111-20-417-422-424-164-138-160-420-418-559

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;24,93;0,163781;556;489;559-418-422-424-164-138-160-423-419-421-413-420-559
;;2;24,66;0,163784;556;489;559-418-422-424-164-160-420-138-423-419-421-413-559
;;3;24,84;0,163785;556;489;559-420-418-422-424-164-138-160-423-419-421-413-559
;;4;24,63;0,326678;556;489;559-413-421-419-423-160-420-138-164-424-422-418-559
;;5;24,88;0,83646;556;489;559-418-422-424-164-138-160-420-423-419-421-413-559
;;6;24,93;0,836467;556;489;559-413-421-419-423-138-160-164-424-422-420-418-559
;;7;24,97;2,30585;556;489;559-420-422-424-164-138-160-423-419-421-413-418-559
;;8;24,8;2,79252;556;489;559-422-424-164-160-420-138-423-419-421-413-418-559
;;9;24,92;5,43433;556;489;559-422-424-164-138-160-423-419-421-413-420-418-559
;;10;24,14;6,09548;556;489;559-413-421-419-423-138-160-420-164-424-422-418-559
;;11;24,28;7,74041;556;489;559-418-413-421-419-423-138-160-420-164-424-422-559
;;12;24,36;11,3684;569;427;559-420-418-32-513-422-424-164-138-160-559
;;13;24,77;0,163778;795;407;559-418-513-20-111-1-417-422-424-164-138-160-420-559
;;14;24,77;0,496096;795;407;559-418-513-1-111-20-417-422-424-164-138-160-420-559
;;15;24,78;0,496101;795;407;559-418-422-513-1-111-20-417-424-164-138-160-420-559
;;16;24,77;0,667365;795;407;559-418-513-111-20-1-417-422-424-164-138-160-420-559
;;17;24,78;1,00201;795;407;559-418-422-513-20-111-1-417-424-164-138-160-420-559
;;18;24,77;1,00202;795;407;559-422-513-1-20-111-417-424-164-138-160-420-418-559
;;19;24,77;1,33096;795;407;559-418-513-1-20-111-417-422-424-164-138-160-420-559
;;20;24,77;1,33096;795;407;559-422-513-1-111-20-417-424-164-138-160-420-418-559
;;21;24,78;1,82147;795;407;559-418-422-513-111-20-1-417-424-164-138-160-420-559
;;22;24,78;1,82148;795;407;559-418-422-513-1-20-111-417-424-164-138-160-420-559
;;23;24,77;2,95512;795;407;559-422-513-111-20-1-417-424-164-138-160-420-418-559
;;24;24,76;10,0487;795;407;559-513-111-20-1-417-422-424-164-138-160-420-418-559

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;24,93;0,01103;556;489;559-418-422-424-164-138-160-423-419-421-413-420-559
;;2;24,14;0,013955;556;489;559-413-421-419-423-138-160-420-164-424-422-418-559
;;3;24,93;0,018093;556;489;559-413-421-419-423-138-160-164-424-422-420-418-559
;;4;24,92;0,018836;556;489;559-422-424-164-138-160-423-419-421-413-420-418-559
;;5;24,88;0,122392;556;489;559-418-422-424-164-138-160-420-423-419-421-413-559
;;6;24,84;0,123042;556;489;559-420-418-422-424-164-138-160-423-419-421-413-559
;;7;24,63;0,125516;556;489;559-413-421-419-423-160-420-138-164-424-422-418-559
;;8;24,66;0,151955;556;489;559-413-421-419-423-164-138-160-420-424-422-418-559
;;9;24,8;0,155355;556;489;559-418-413-421-419-423-164-138-160-420-424-422-559
;;10;24,66;0,167566;556;489;559-418-422-424-164-160-420-138-423-419-421-413-559
;;11;24,28;0,211117;556;489;559-418-413-421-419-423-138-160-420-164-424-422-559
;;12;24,97;0,239677;556;489;559-420-422-424-164-138-160-423-419-421-413-418-559
;;13;24,8;4,71637;556;489;559-422-424-164-160-420-138-423-419-421-413-418-559
;;14;24,51;2,91922;585;417;559-111-20-1-424-164-419-138-160-420-418-559
;;15;24,51;2,95488;585;417;559-1-20-111-424-164-419-138-160-420-418-559
;;16;24,52;2,99057;585;417;559-418-1-20-111-424-164-419-138-160-420-559
;;17;24,52;3,13301;585;417;559-418-1-111-20-424-164-419-138-160-420-559
;;18;24,74;2,9175;651;411;559-111-20-417-424-164-419-138-160-420-418-559
;;19;24,74;2,94656;651;411;559-417-111-20-424-164-419-138-160-420-418-559
;;20;24,74;2,96132;651;411;559-417-20-111-424-164-419-138-160-420-418-559
;;21;24,75;2,9921;651;411;559-418-417-20-111-424-164-419-138-160-420-559
;;22;24,75;2,99766;651;411;559-418-111-20-417-424-164-419-138-160-420-559
;;23;24,75;3,01147;651;411;559-418-417-111-20-424-164-419-138-160-420-559
;;24;24,78;0,005527;795;407;559-418-422-513-1-20-111-417-424-164-138-160-420-559
;;25;24,77;0,00786;795;407;559-418-513-111-20-1-417-422-424-164-138-160-420-559
;;26;24,76;0,026315;795;407;559-513-111-20-1-417-422-424-164-138-160-420-418-559
;;27;24,76;0,028959;795;407;559-513-1-20-111-417-422-424-164-138-160-420-418-559
;;28;24,76;0,029722;795;407;559-513-1-111-20-417-422-424-164-138-160-420-418-559
;;29;24,77;0,030683;795;407;559-418-513-1-111-20-417-422-424-164-138-160-420-559
;;30;24,77;0,031489;795;407;559-418-513-20-111-1-417-422-424-164-138-160-420-559
;;31;24,78;0,0345;795;407;559-418-422-513-20-111-1-417-424-164-138-160-420-559
;;32;24,77;0,041534;795;407;559-418-513-1-20-111-417-422-424-164-138-160-420-559
;;33;24,78;0,046906;795;407;559-418-422-513-111-20-1-417-424-164-138-160-420-559
;;34;24,77;0,051419;795;407;559-422-513-111-20-1-417-424-164-138-160-420-418-559
;;35;24,77;0,058438;795;407;559-422-513-1-20-111-417-424-164-138-160-420-418-559
;;36;24,77;0,066926;795;407;559-422-513-1-111-20-417-424-164-138-160-420-418-559
;;37;24,78;0,072294;795;407;559-418-422-513-1-111-20-417-424-164-138-160-420-559
;;38;24,77;0,249245;795;407;559-422-513-20-111-1-417-424-164-138-160-420-418-559
;;39;24,76;0,255998;795;407;559-513-20-111-1-417-422-424-164-138-160-420-418-559

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;24,93;0,164514;556;489;559-418-422-424-164-138-160-423-419-421-413-420-559
;;2;24,84;0,16452;556;489;559-420-418-422-424-164-138-160-423-419-421-413-559
;;3;24,66;0,164523;556;489;559-418-422-424-164-160-420-138-423-419-421-413-559
;;4;24,88;0,328207;556;489;559-418-422-424-164-138-160-420-423-419-421-413-559
;;5;24,63;0,494573;556;489;559-413-421-419-423-160-420-138-164-424-422-418-559
;;6;24,97;0,663695;556;489;559-420-422-424-164-138-160-423-419-421-413-418-559
;;7;24,28;1,32244;556;489;559-418-413-421-419-423-138-160-420-164-424-422-559
;;8;24,93;6,0871;556;489;559-413-421-419-423-138-160-164-424-422-420-418-559
;;9;24,8;7,57475;556;489;559-422-424-164-160-420-138-423-419-421-413-418-559
;;10;24,78;0,164513;795;407;559-418-422-513-111-20-1-417-424-164-138-160-420-559
;;11;24,77;0,164515;795;407;559-418-513-1-20-111-417-422-424-164-138-160-420-559
;;12;24,77;0,164517;795;407;559-418-513-111-20-1-417-422-424-164-138-160-420-559
;;13;24,77;0,328204;795;407;559-422-513-111-20-1-417-424-164-138-160-420-418-559
;;14;24,78;0,663686;795;407;559-418-422-513-1-20-111-417-424-164-138-160-420-559
;;15;24,78;1,16065;795;407;559-418-422-513-1-111-20-417-424-164-138-160-420-559
;;16;24,77;1,65098;795;407;559-418-513-1-111-20-417-422-424-164-138-160-420-559
;;17;24,77;3,13159;795;407;559-418-513-20-111-1-417-422-424-164-138-160-420-559
;;18;24,77;3,45352;795;407;559-422-513-1-20-111-417-424-164-138-160-420-418-559
;;19;24,76;5,60227;795;407;559-513-111-20-1-417-422-424-164-138-160-420-418-559
;;20;24,78;12,0107;795;407;559-418-422-513-20-111-1-417-424-164-138-160-420-559

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;24,8;0,003746;556;489;559-418-413-421-419-423-164-138-160-420-424-422-559
;;2;24,93;0,010104;556;489;559-413-421-419-423-138-160-164-424-422-420-418-559
;;3;24,92;0,010854;556;489;559-422-424-164-138-160-423-419-421-413-420-418-559
;;4;24,84;0,011518;556;489;559-420-418-422-424-164-138-160-423-419-421-413-559
;;5;24,93;0,085097;556;489;559-418-422-424-164-138-160-423-419-421-413-420-559
;;6;24,66;0,280445;556;489;559-418-422-424-164-160-420-138-423-419-421-413-559
;;7;24,14;0,290041;556;489;559-413-421-419-423-138-160-420-164-424-422-418-559
;;8;24,66;0,290852;556;489;559-413-421-419-423-164-138-160-420-424-422-418-559
;;9;24,63;0,314917;556;489;559-413-421-419-423-160-420-138-164-424-422-418-559
;;10;24,97;0,320848;556;489;559-420-422-424-164-138-160-423-419-421-413-418-559
;;11;24,91;0,322158;556;489;559-413-421-419-423-138-164-424-422-160-420-418-559
;;12;24,88;0,971406;556;489;559-418-422-424-164-138-160-420-423-419-421-413-559
;;13;24,77;1,04669;556;489;559-418-413-421-419-423-160-420-138-164-424-422-559
;;14;24,28;1,06202;556;489;559-418-413-421-419-423-138-160-420-164-424-422-559
;;15;24,8;6,94885;556;489;559-422-424-164-160-420-138-423-419-421-413-418-559
;;16;24,52;4,68519;585;417;559-418-1-20-111-424-164-419-138-160-420-559
;;17;24,52;4,88009;585;417;559-418-1-111-20-424-164-419-138-160-420-559
;;18;24,74;0,537707;651;411;559-111-20-417-424-164-419-138-160-420-418-559
;;19;24,74;0,54998;651;411;559-417-20-111-424-164-419-138-160-420-418-559
;;20;24,74;0,556734;651;411;559-417-111-20-424-164-419-138-160-420-418-559
;;21;24,75;4,681;651;411;559-418-417-20-111-424-164-419-138-160-420-559
;;22;24,75;4,71055;651;411;559-418-111-20-417-424-164-419-138-160-420-559
;;23;24,75;4,86672;651;411;559-418-417-111-20-424-164-419-138-160-420-559
;;24;24,78;0,037381;795;407;559-418-422-513-1-20-111-417-424-164-138-160-420-559
;;25;24,78;0,039847;795;407;559-418-422-513-1-111-20-417-424-164-138-160-420-559
;;26;24,77;0,043913;795;407;559-418-513-1-111-20-417-422-424-164-138-160-420-559
;;27;24,77;0,044761;795;407;559-418-513-111-20-1-417-422-424-164-138-160-420-559
;;28;24,78;0,058072;795;407;559-418-422-513-111-20-1-417-424-164-138-160-420-559
;;29;24,77;0,074437;795;407;559-418-513-1-20-111-417-422-424-164-138-160-420-559
;;30;24,77;0,100755;795;407;559-422-513-1-20-111-417-424-164-138-160-420-418-559
;;31;24,76;0,102721;795;407;559-513-1-20-111-417-422-424-164-138-160-420-418-559
;;32;24,76;0,105446;795;407;559-513-111-20-1-417-422-424-164-138-160-420-418-559
;;33;24,76;0,107901;795;407;559-513-1-111-20-417-422-424-164-138-160-420-418-559
;;34;24,77;0,10918;795;407;559-422-513-1-111-20-417-424-164-138-160-420-418-559
;;35;24,76;0,114999;795;407;559-513-20-111-1-417-422-424-164-138-160-420-418-559
;;36;24,77;0,1166;795;407;559-422-513-20-111-1-417-424-164-138-160-420-418-559
;;37;24,78;0,126287;795;407;559-418-422-513-20-111-1-417-424-164-138-160-420-559
;;38;24,77;0,578106;795;407;559-422-513-111-20-1-417-424-164-138-160-420-418-559
;;39;24,77;1,82801;795;407;559-418-513-20-111-1-417-422-424-164-138-160-420-559

Run;6
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;24,84;0,168655;556;489;559-420-418-422-424-164-138-160-423-419-421-413-559
;;2;24,93;0,168656;556;489;559-418-422-424-164-138-160-423-419-421-413-420-559
;;3;24,88;0,168659;556;489;559-418-422-424-164-138-160-420-423-419-421-413-559
;;4;24,63;0,16866;556;489;559-413-421-419-423-160-420-138-164-424-422-418-559
;;5;24,66;0,168666;556;489;559-418-422-424-164-160-420-138-423-419-421-413-559
;;6;24,28;0,983443;556;489;559-418-413-421-419-423-138-160-420-164-424-422-559
;;7;24,93;2,46514;556;489;559-413-421-419-423-138-160-164-424-422-420-418-559
;;8;24,97;2,96201;556;489;559-420-422-424-164-138-160-423-419-421-413-418-559
