Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p562.txt;130;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;158,518;158,523;11;476;12;6;7;474;
;;3;129,648;17,8211;2061;2037;559-418-419-138-164-424-422-417-1-111-20-416-110-14-403-518-2-244-459-235-65-460-245-153-494-150-139-103-388-557-374-132-125-378-102-117-385-380-82-377-160-420-559
;;4;129,648;17,8474;2061;2037;559-418-419-138-164-424-422-417-1-20-111-416-110-14-403-518-2-244-459-235-65-460-245-153-494-150-139-103-388-557-374-132-125-378-102-117-385-380-82-377-160-420-559
;;5;129,268;6,66313;2080;2007;559-418-413-420-138-164-424-422-417-1-111-20-416-110-403-518-2-244-459-235-65-460-245-153-494-150-139-103-388-557-374-132-125-378-117-102-385-380-82-377-160-559
;;6;129,508;6,44257;2134;1970;559-418-420-138-164-424-422-513-417-1-111-20-416-110-14-403-518-2-244-459-235-65-460-245-153-494-150-139-103-388-557-374-132-125-378-117-102-385-380-82-160-559
;;7;129,628;17,7484;2134;1970;559-418-138-164-424-422-513-417-1-111-20-416-110-14-403-518-2-244-459-235-65-460-245-153-494-150-139-103-388-557-374-132-125-378-102-117-385-380-82-160-420-559
;;8;129,937;77,098;2469;1910;559-413-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-327-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-424-164-419-423-138-160-420-418-559
;;9;129,937;77,1294;2469;1910;559-413-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-327-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-424-164-419-423-138-160-420-418-559
;;10;129,937;77,2309;2469;1910;559-413-421-415-409-46-442-444-412-155-334-488-339-332-253-335-34-55-124-83-327-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-424-164-419-423-138-160-420-418-559
;;11;129,937;77,2627;2469;1910;559-413-421-415-409-46-442-444-412-155-334-488-339-332-253-335-34-124-55-83-327-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-424-164-419-423-138-160-420-418-559
;;12;129,937;57,8415;2523;1899;559-164-423-419-138-160-420-413-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-424-418-559
;;13;129,937;57,8656;2523;1899;559-164-423-419-138-160-420-413-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-424-418-559
;;14;129,937;58,3482;2523;1899;559-164-423-419-138-160-420-413-421-415-409-46-442-444-412-155-334-488-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-424-418-559
;;15;129,327;58,4126;2523;1899;559-413-160-420-164-138-423-419-421-415-409-46-442-444-412-155-334-488-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-424-418-559
;;16;129,327;58,5684;2523;1899;559-413-160-420-164-138-423-419-421-415-409-46-442-444-412-155-334-488-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-424-418-559
;;17;129,327;58,6314;2523;1899;559-413-160-420-164-138-423-419-421-415-409-46-442-444-412-155-334-488-339-253-332-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-424-418-559
;;18;129,327;58,64;2523;1899;559-413-160-420-164-138-423-419-421-415-409-46-442-444-412-155-334-488-339-253-332-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-424-418-559
;;19;129,327;58,6528;2523;1899;559-413-160-420-164-138-423-419-421-415-409-46-442-444-412-155-488-334-339-253-332-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-424-418-559
;;20;129,467;58,6588;2523;1899;559-418-413-160-420-164-138-423-419-421-415-409-46-442-444-412-155-488-334-339-253-332-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-424-559
;;21;129,467;58,7189;2523;1899;559-418-413-160-420-164-138-423-419-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-424-559
;;22;129,467;58,7455;2523;1899;559-418-413-160-420-164-138-423-419-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-424-559
;;23;129,937;59,2706;2523;1899;559-418-164-423-419-138-160-420-413-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-424-559
;;24;129,937;59,2765;2523;1899;559-418-164-419-423-138-160-420-413-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-424-559
;;25;129,937;59,2971;2523;1899;559-418-164-419-423-138-160-420-413-421-415-409-46-442-444-412-155-334-488-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-424-559
;;26;129,937;59,3407;2523;1899;559-418-164-419-423-138-160-420-413-421-415-409-46-442-444-412-155-334-488-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-424-559
;;27;128,837;59,3466;2523;1899;559-418-424-164-419-423-138-160-420-413-421-415-409-46-442-444-412-155-334-488-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-559
;;28;129,717;59,5318;2523;1899;559-413-418-424-164-419-423-138-160-420-421-415-409-46-442-444-412-155-334-488-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-559
;;29;129,657;59,6595;2523;1899;559-418-413-421-420-424-164-138-160-423-419-415-409-46-442-444-412-155-334-488-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-559
;;30;129,657;59,7681;2523;1899;559-418-413-421-420-424-164-138-160-423-419-415-409-46-442-444-412-155-334-488-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;31;129,937;59,8298;2523;1899;559-418-413-421-160-420-424-164-138-423-419-415-409-46-442-444-412-155-334-488-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;32;129,937;59,927;2523;1899;559-418-413-421-160-420-424-164-138-423-419-415-409-46-442-444-412-155-334-488-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-559
;;33;129,937;60,2067;2523;1899;559-418-413-421-160-420-424-164-138-423-419-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-559
;;34;129,937;60,2936;2523;1899;559-418-413-421-160-420-424-164-138-423-419-415-409-46-442-444-412-155-488-334-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-559
;;35;129,717;60,4116;2523;1899;559-413-418-424-164-423-419-138-160-420-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-559
;;36;128,837;60,4652;2523;1899;559-418-424-164-423-419-138-160-420-413-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-559
;;37;129,117;60,5321;2523;1899;559-418-420-424-164-423-419-138-160-413-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-559
;;38;128,827;60,6942;2523;1899;559-424-164-419-423-138-160-420-418-413-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-559
;;39;128,827;60,7011;2523;1899;559-424-164-419-423-138-160-420-418-413-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-559
;;40;129,177;60,7435;2523;1899;559-420-424-164-423-419-138-160-418-413-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-559
;;41;129,177;60,8359;2523;1899;559-420-424-164-423-419-138-160-418-413-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;42;128,827;60,9298;2523;1899;559-424-164-419-423-138-160-420-418-413-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;43;128,827;60,9937;2523;1899;559-424-164-419-423-138-160-420-418-413-421-415-409-46-442-444-412-155-488-334-339-253-332-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;44;128,827;61,0084;2523;1899;559-424-164-419-423-138-160-420-418-413-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;45;129,657;61,1208;2523;1899;559-418-413-421-420-424-164-138-160-423-419-415-409-46-442-444-412-155-488-334-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;46;129,657;61,1272;2523;1899;559-418-413-421-420-424-164-138-160-423-419-415-409-46-442-444-412-155-488-334-339-253-332-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;47;129,657;61,1832;2523;1899;559-418-413-421-420-424-164-138-160-423-419-415-409-46-442-444-412-155-334-488-339-253-332-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;48;129,657;61,2141;2523;1899;559-418-413-421-420-424-164-138-160-423-419-415-409-46-442-444-412-155-334-488-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;49;129,657;61,2282;2523;1899;559-418-413-421-420-424-164-138-160-423-419-415-409-46-442-444-412-155-334-488-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-559
;;50;129,937;61,6934;2523;1899;559-418-413-421-160-420-424-164-138-423-419-415-409-46-442-444-412-155-334-488-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-559
;;51;129,937;61,7025;2523;1899;559-418-413-421-160-420-424-164-138-423-419-415-409-46-442-444-412-155-334-488-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;52;129,937;62,1997;2523;1899;559-418-413-421-160-420-424-164-138-423-419-415-409-46-442-444-412-155-488-334-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;53;129,937;62,2065;2523;1899;559-418-413-421-160-420-424-164-138-423-419-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;54;129,937;62,2193;2523;1899;559-418-413-421-160-420-424-164-138-423-419-415-409-46-442-444-412-155-488-334-339-253-332-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;55;129,717;62,4875;2523;1899;559-413-418-424-164-423-419-138-160-420-421-415-409-46-442-444-412-155-488-334-339-253-332-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;56;129,717;62,4944;2523;1899;559-413-418-424-164-423-419-138-160-420-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;57;129,177;62,7698;2523;1899;559-420-424-164-423-419-138-160-418-413-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;58;129,177;63,0077;2523;1899;559-420-424-164-419-423-138-160-418-413-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;59;129,177;64,5264;2523;1899;559-420-424-164-419-423-138-160-418-413-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;60;129,987;65,1811;2523;1899;559-418-160-420-424-164-138-423-419-413-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;61;129,717;65,2446;2523;1899;559-413-418-424-164-423-419-138-160-420-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;62;129,717;65,4589;2523;1899;559-413-418-424-164-423-419-138-160-420-421-415-409-46-442-444-412-155-334-488-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;63;128,827;65,8907;2523;1899;559-413-418-424-164-160-420-138-423-419-421-415-409-46-442-444-412-155-334-488-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;64;128,827;66,4419;2523;1899;559-413-418-424-164-160-420-138-423-419-421-415-409-46-442-444-412-155-334-488-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;65;129,177;67,4928;2523;1899;559-420-424-164-423-419-138-160-418-413-421-415-409-46-442-444-412-155-334-488-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;66;129,177;67,5;2523;1899;559-420-424-164-423-419-138-160-418-413-421-415-409-46-442-444-412-155-334-488-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;67;128,827;67,5068;2523;1899;559-418-413-138-160-420-424-164-423-419-421-415-409-46-442-444-412-155-334-488-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;68;128,827;69,2094;2523;1899;559-418-413-138-160-420-424-164-423-419-421-415-409-46-442-444-412-155-334-488-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-559
;;69;128,827;69,853;2523;1899;559-418-413-138-160-420-424-164-423-419-421-415-409-46-442-444-412-155-334-488-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-559
;;70;128,827;69,9063;2523;1899;559-418-413-138-160-420-424-164-423-419-421-415-409-46-442-444-412-155-334-488-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;71;128,827;70,1732;2523;1899;559-418-413-138-160-420-424-164-423-419-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;72;128,827;71,3319;2523;1899;559-418-413-138-160-420-424-164-423-419-421-415-409-46-442-444-412-155-488-334-339-253-332-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;73;128,827;71,3511;2523;1899;559-418-413-138-160-420-424-164-423-419-421-415-409-46-442-444-412-155-488-334-339-253-332-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;74;128,827;71,6296;2523;1899;559-418-413-138-160-420-424-164-423-419-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;75;129,657;73,4176;2523;1899;559-418-413-421-420-424-164-138-160-423-419-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-559
;;76;129,657;75,1472;2523;1899;559-418-413-421-420-424-164-138-160-423-419-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-559
;;77;127,387;77,1136;2523;1899;559-413-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-20-111-416-110-422-424-164-419-423-138-160-420-418-559
;;78;127,387;77,2154;2523;1899;559-413-421-415-409-46-442-444-412-155-488-334-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-424-164-419-423-138-160-420-418-559
;;79;127,387;77,2468;2523;1899;559-413-421-415-409-46-442-444-412-155-334-488-339-332-253-335-34-55-124-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-424-164-419-423-138-160-420-418-559
;;80;127,387;77,2789;2523;1899;559-413-421-415-409-46-442-444-412-155-334-488-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-424-164-419-423-138-160-420-418-559
;;81;129,817;77,3074;2523;1899;559-420-138-160-413-421-415-409-46-442-444-412-155-334-488-339-332-253-335-34-124-55-83-519-517-33-0-74-331-330-79-328-32-513-1-111-20-416-110-422-424-164-423-419-418-559
;;82;129,727;80,0038;2576;1866;559-418-413-160-420-138-423-419-164-424-422-110-416-414-111-20-1-417-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-332-253-339-488-334-155-412-444-442-409-46-421-559
;;83;129,947;80,0521;2576;1866;559-418-413-160-420-138-423-419-164-424-422-417-110-416-414-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-332-253-339-488-334-155-412-444-442-409-46-421-559
;;84;129,947;80,066;2576;1866;559-418-413-160-420-138-423-419-164-424-422-417-110-416-414-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-34-55-124-83-332-253-339-488-334-155-412-444-442-409-46-421-559
;;85;129,727;80,1;2576;1866;559-418-413-420-160-423-419-138-164-424-422-417-110-416-414-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-34-55-124-83-332-253-339-488-334-155-412-444-442-409-46-421-559
;;86;129,667;80,1064;2576;1866;559-418-413-420-138-160-423-419-164-424-422-417-110-416-414-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-34-55-124-83-332-253-339-488-334-155-412-444-442-409-46-421-559
;;87;129,727;80,1202;2576;1866;559-418-413-420-160-419-423-138-164-424-422-417-110-416-414-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-34-55-124-83-332-253-339-488-334-155-412-444-442-409-46-421-559
;;88;129,727;80,1397;2576;1866;559-418-413-420-160-419-423-138-164-424-422-417-110-416-414-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-332-253-339-488-334-155-412-444-442-409-46-421-559
;;89;129,947;80,146;2576;1866;559-418-413-160-420-138-419-423-164-424-422-417-110-416-414-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-332-253-339-488-334-155-412-444-442-409-46-421-559
;;90;129,727;80,2552;2576;1866;559-418-413-420-160-423-419-138-164-424-422-417-110-416-414-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-332-253-339-488-334-155-412-444-442-409-46-421-559
;;91;129,727;80,2622;2576;1866;559-418-413-420-160-423-419-138-164-424-422-417-110-416-414-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-332-253-339-488-334-155-412-442-444-409-46-421-559
;;92;129,507;80,2982;2576;1866;559-418-413-420-160-423-419-138-164-424-422-110-416-414-1-20-111-417-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-332-253-339-488-334-155-412-442-444-409-46-421-559
;;93;129,677;80,3597;2576;1866;559-418-413-423-419-138-160-420-164-424-422-110-416-414-1-20-111-417-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-332-253-339-488-334-155-412-442-444-409-46-421-559
;;94;129,677;80,3839;2576;1866;559-418-413-423-419-138-160-420-164-424-422-110-416-414-1-20-111-417-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-253-332-339-488-334-155-412-442-444-409-46-421-559
;;95;129,727;80,3972;2576;1866;559-418-413-160-420-138-419-423-164-424-422-110-416-414-1-20-111-417-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-253-332-339-488-334-155-412-442-444-409-46-421-559
;;96;129,727;80,4034;2576;1866;559-418-413-160-420-138-423-419-164-424-422-110-416-414-1-20-111-417-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-253-332-339-488-334-155-412-442-444-409-46-421-559
;;97;129,507;80,4575;2576;1866;559-418-413-420-160-419-423-138-164-424-422-110-416-414-111-20-1-417-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-253-332-339-488-334-155-412-442-444-409-46-421-559
;;98;129,507;80,5038;2576;1866;559-418-413-420-160-419-423-138-164-424-422-110-416-414-20-111-1-417-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-253-332-339-488-334-155-412-442-444-409-46-421-559
;;99;129,727;80,5777;2576;1866;559-418-413-160-420-138-419-423-164-424-422-110-416-414-111-20-1-417-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-253-332-339-488-334-155-412-442-444-409-46-421-559
;;100;129,727;80,5839;2576;1866;559-418-413-160-420-138-419-423-164-424-422-110-416-414-1-111-20-417-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-253-332-339-488-334-155-412-442-444-409-46-421-559
;;101;129,727;80,6026;2576;1866;559-418-413-160-420-138-423-419-164-424-422-110-416-414-1-111-20-417-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-253-332-339-488-334-155-412-442-444-409-46-421-559
;;102;129,727;80,6901;2576;1866;559-418-413-160-420-138-423-419-164-424-422-110-416-414-20-111-1-417-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-253-332-339-488-334-155-412-442-444-409-46-421-559
;;103;129,727;80,7174;2576;1866;559-418-413-160-420-138-423-419-164-424-422-110-416-414-111-20-1-417-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-253-332-339-488-334-155-412-442-444-409-46-421-559
;;104;129,947;80,7239;2576;1866;559-418-413-160-420-138-423-419-164-424-422-417-110-416-414-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-253-332-339-488-334-155-412-442-444-409-46-421-559
;;105;129,947;80,738;2576;1866;559-418-413-160-420-138-419-423-164-424-422-417-110-416-414-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-253-332-339-488-334-155-412-442-444-409-46-421-559
;;106;129,947;80,746;2576;1866;559-418-413-160-420-138-419-423-164-424-422-417-110-416-414-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-332-253-339-488-334-155-412-442-444-409-46-421-559
;;107;129,947;80,7598;2576;1866;559-418-413-160-420-138-419-423-164-424-422-417-110-416-414-1-111-20-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-332-253-339-488-334-155-412-442-444-409-46-421-559
;;108;129,727;80,8098;2576;1866;559-418-413-420-160-419-423-138-164-424-422-417-110-416-414-1-111-20-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-332-253-339-488-334-155-412-442-444-409-46-421-559
;;109;129,947;80,9646;2576;1866;559-418-413-160-420-138-423-419-164-424-422-417-110-416-414-1-111-20-513-32-328-79-330-331-33-0-74-517-519-335-34-124-55-83-332-253-339-488-334-155-412-442-444-409-46-421-559
;;110;129,947;81,0173;2576;1866;559-418-413-160-420-138-423-419-164-424-422-417-110-416-414-1-111-20-513-32-328-79-330-331-33-0-74-517-519-335-34-55-124-83-332-253-339-488-334-155-412-442-444-409-46-421-559
;;111;129,727;81,0842;2576;1866;559-418-413-420-160-419-423-138-164-424-422-417-110-416-414-1-111-20-513-32-328-79-330-331-33-0-74-517-519-335-34-55-124-83-332-253-339-488-334-155-412-442-444-409-46-421-559
;;112;129,727;81,104;2576;1866;559-418-413-420-160-419-423-138-164-424-422-417-110-416-414-111-20-1-513-32-328-79-330-331-33-0-74-517-519-335-34-55-124-83-332-253-339-488-334-155-412-442-444-409-46-421-559
;;113;129,507;81,179;2576;1866;559-418-413-420-160-419-423-138-164-424-422-110-416-414-1-20-111-417-513-32-328-79-330-331-33-0-74-517-519-335-34-55-124-83-332-253-339-488-334-155-412-442-444-409-46-421-559
