;;20;49,55;5,34083;1138;723;559-418-413-155-488-334-339-329-32-513-1-20-111-422-424-164-138-160-420-559
;;21;49,74;2,12294;1150;678;559-418-424-164-138-160-420-413-155-334-488-339-329-32-513-20-111-417-559
;;22;49,46;1,05505;1163;677;559-420-418-413-155-488-334-339-32-513-1-20-111-417-424-164-138-160-559
;;23;49,66;3,19002;1163;677;559-418-424-164-138-160-420-413-155-488-334-339-32-513-1-20-111-417-559
;;24;49,94;4,61684;1163;677;559-418-420-424-164-138-160-413-155-488-334-339-32-513-1-20-111-417-559
;;25;49,66;4,61684;1163;677;559-418-424-164-138-160-420-413-155-488-334-339-32-513-20-111-1-417-559
;;26;49,94;5,69401;1163;677;559-418-420-424-164-138-160-413-155-488-334-339-32-513-111-20-1-417-559
;;27;49,94;7,4681;1163;677;559-418-420-424-164-138-160-413-155-488-334-339-32-513-20-111-1-417-559
;;28;49,66;12,6851;1163;677;559-418-424-164-138-160-420-413-155-488-334-339-32-513-111-20-1-417-559
;;29;49,61;0,37123;1167;656;559-418-421-413-488-334-339-329-32-513-111-20-1-417-422-424-164-138-160-420-559
;;30;49,61;0,371231;1167;656;559-418-421-413-488-334-339-329-32-513-20-111-1-417-422-424-164-138-160-420-559
;;31;49,61;0,371236;1167;656;559-418-421-413-488-334-339-329-32-513-1-20-111-417-422-424-164-138-160-420-559
;;32;49,61;1,05505;1167;656;559-418-421-413-334-488-339-329-32-513-111-20-1-417-422-424-164-138-160-420-559
;;33;49,61;2,49242;1167;656;559-418-421-413-488-334-339-329-32-513-1-111-20-417-422-424-164-138-160-420-559
;;34;49,61;4,27863;1167;656;559-418-421-413-334-488-339-329-32-513-1-20-111-417-422-424-164-138-160-420-559
;;35;49,61;15,4873;1167;656;559-418-421-413-334-488-339-329-32-513-20-111-1-417-422-424-164-138-160-420-559
;;36;49,87;36,2496;1080;739;559-418-413-155-339-329-32-513-1-20-111-417-422-424-164-419-138-160-420-559

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;49,935;1,83376;963;872;559-413-34-55-124-83-335-253-332-32-513-422-424-164-138-160-420-418-559
;;2;49,935;1,83699;963;872;559-413-34-124-55-83-335-253-332-32-513-422-424-164-138-160-420-418-559
;;3;49,935;1,84356;963;872;559-413-34-55-124-83-335-332-253-32-513-422-424-164-138-160-420-418-559
;;4;49,935;1,85666;963;872;559-413-34-124-55-83-335-332-253-32-513-422-424-164-138-160-420-418-559
;;5;49,63;4,88513;989;841;559-413-339-34-55-124-83-335-332-32-513-424-164-138-160-420-418-559
;;6;49,63;5,01445;989;841;559-413-339-34-124-55-83-335-332-32-513-424-164-138-160-420-418-559
;;7;49,87;1,88451;1026;803;559-413-488-334-34-55-124-83-335-32-513-424-164-138-160-420-418-559
;;8;49,87;1,88735;1026;803;559-413-488-334-34-124-55-83-335-32-513-424-164-138-160-420-418-559
;;9;49,55;0,31385;1138;723;559-418-413-155-334-488-339-329-32-513-1-20-111-422-424-164-138-160-420-559
;;10;49,55;0,419343;1138;723;559-418-413-155-334-488-339-329-32-513-20-111-1-422-424-164-138-160-420-559
;;11;49,55;0,50462;1138;723;559-418-413-155-488-334-339-329-32-513-1-20-111-422-424-164-138-160-420-559
;;12;49,55;0,530199;1138;723;559-418-413-155-488-334-339-329-32-513-111-20-1-422-424-164-138-160-420-559
;;13;49,55;0,830195;1138;723;559-418-413-155-488-334-339-329-32-513-20-111-1-422-424-164-138-160-420-559
;;14;49,4;1,06227;1138;723;559-413-155-488-334-339-329-32-513-20-111-1-422-424-164-138-160-420-418-559
;;15;49,4;1,07868;1138;723;559-413-155-488-334-339-329-32-513-111-20-1-422-424-164-138-160-420-418-559
;;16;49,4;1,13983;1138;723;559-413-155-334-488-339-329-32-513-111-20-1-422-424-164-138-160-420-418-559
;;17;49,4;1,19196;1138;723;559-413-155-488-334-339-329-32-513-1-111-20-422-424-164-138-160-420-418-559
;;18;49,4;1,20756;1138;723;559-413-155-488-334-339-329-32-513-1-20-111-422-424-164-138-160-420-418-559
;;19;49,79;0,344321;1204;717;559-418-413-155-334-488-339-329-32-513-111-20-417-422-424-164-138-160-420-559
;;20;49,79;0,387048;1204;717;559-418-413-155-334-488-339-329-32-513-20-111-417-422-424-164-138-160-420-559
;;21;49,79;0,48743;1204;717;559-418-413-155-488-334-339-329-32-513-20-111-417-422-424-164-138-160-420-559
;;22;49,79;0,524664;1204;717;559-418-413-155-488-334-339-329-32-513-111-20-417-422-424-164-138-160-420-559
;;23;49,64;1,06719;1204;717;559-413-155-488-334-339-329-32-513-20-111-417-422-424-164-138-160-420-418-559
;;24;49,64;1,08952;1204;717;559-413-155-334-488-339-329-32-513-111-20-417-422-424-164-138-160-420-418-559
;;25;49,64;1,17664;1204;717;559-413-155-488-334-339-329-32-513-111-20-417-422-424-164-138-160-420-418-559
;;26;49,71;0,329863;1217;716;559-418-413-155-334-488-339-32-513-111-20-1-417-422-424-164-138-160-420-559
;;27;49,71;0,353398;1217;716;559-418-413-155-334-488-339-32-513-20-111-1-417-422-424-164-138-160-420-559
;;28;49,71;0,53978;1217;716;559-418-413-155-488-334-339-32-513-111-20-1-417-422-424-164-138-160-420-559
;;29;49,56;1,07121;1217;716;559-413-155-488-334-339-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;30;49,56;1,09552;1217;716;559-413-155-334-488-339-32-513-111-20-1-417-422-424-164-138-160-420-418-559

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;49,705;16,9797;935;850;559-418-413-339-34-55-124-83-253-332-32-513-424-164-138-160-420-559
;;2;49,78;27,4833;989;841;559-418-413-339-34-55-124-83-335-332-32-513-424-164-138-160-420-559
;;3;49,96;18,0545;1000;801;559-413-488-334-34-124-55-83-335-332-32-513-424-164-138-160-418-559
;;4;48,79;0,362222;1006;742;559-418-420-160-423-419-138-164-424-422-110-416-111-20-1-417-32-513-413-559
;;5;48,79;0,362225;1006;742;559-418-420-160-423-419-138-164-424-422-110-416-20-111-1-417-32-513-413-559
;;6;49,02;2,17694;1006;742;559-418-160-420-138-423-419-164-424-422-110-416-20-111-1-417-32-513-413-559
;;7;49,96;5,48217;1006;742;559-413-418-32-513-417-1-20-111-416-110-422-424-164-423-419-138-160-420-559
;;8;49,02;8,36305;1006;742;559-418-160-420-138-423-419-164-424-422-110-416-111-20-1-417-32-513-413-559
;;9;48,73;8,71937;1006;742;559-418-420-138-160-423-419-164-424-422-110-416-111-20-1-417-32-513-413-559
;;10;49,96;16,2584;1006;742;559-413-418-32-513-417-1-111-20-416-110-422-424-164-419-423-138-160-420-559
;;11;49,02;1,4518;1026;727;559-418-413-155-412-334-488-339-329-32-513-422-424-164-138-160-420-559
;;12;49,55;2,53672;1138;723;559-418-413-155-488-334-339-329-32-513-1-20-111-422-424-164-138-160-420-559
;;13;49,55;28,9137;1138;723;559-418-413-155-488-334-339-329-32-513-111-20-1-422-424-164-138-160-420-559
;;14;49,71;9,80165;1217;716;559-418-413-155-488-334-339-32-513-111-20-1-417-422-424-164-138-160-420-559
;;15;49,79;40,4208;1204;717;559-418-413-155-334-488-339-329-32-513-111-20-417-422-424-164-138-160-420-559

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;49,935;1,97747;963;872;559-413-34-55-124-83-335-332-253-32-513-422-424-164-138-160-420-418-559
;;2;49,935;2,02312;963;872;559-413-34-55-124-83-335-253-332-32-513-422-424-164-138-160-420-418-559
;;3;49,935;2,65283;963;872;559-413-34-124-55-83-335-332-253-32-513-422-424-164-138-160-420-418-559
;;4;49,935;2,65837;963;872;559-413-34-124-55-83-335-253-332-32-513-422-424-164-138-160-420-418-559
;;5;49,63;1,93663;989;841;559-413-339-34-55-124-83-335-332-32-513-424-164-138-160-420-418-559
;;6;49,63;2,8164;989;841;559-413-339-34-124-55-83-335-332-32-513-424-164-138-160-420-418-559
;;7;49,78;10,9797;989;841;559-418-413-339-34-124-55-83-335-332-32-513-424-164-138-160-420-559
;;8;49,87;1,7557;1026;803;559-413-488-334-34-124-55-83-335-32-513-424-164-138-160-420-418-559
;;9;49,87;1,78508;1026;803;559-413-488-334-34-55-124-83-335-32-513-424-164-138-160-420-418-559
;;10;49,77;6,29693;1126;731;559-413-155-412-339-329-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;11;49,55;0,670672;1138;723;559-418-413-155-334-488-339-329-32-513-111-20-1-422-424-164-138-160-420-559
;;12;49,55;0,69674;1138;723;559-418-413-155-488-334-339-329-32-513-20-111-1-422-424-164-138-160-420-559
;;13;49,55;0,707839;1138;723;559-418-413-155-488-334-339-329-32-513-1-20-111-422-424-164-138-160-420-559
;;14;49,55;0,729301;1138;723;559-418-413-155-488-334-339-329-32-513-111-20-1-422-424-164-138-160-420-559
;;15;49,4;6,19675;1138;723;559-413-155-334-488-339-329-32-513-111-20-1-422-424-164-138-160-420-418-559
;;16;49,4;6,20208;1138;723;559-413-155-334-488-339-329-32-513-1-20-111-422-424-164-138-160-420-418-559
;;17;49,4;6,24518;1138;723;559-413-155-334-488-339-329-32-513-20-111-1-422-424-164-138-160-420-418-559
;;18;49,4;6,37632;1138;723;559-413-155-334-488-339-329-32-513-1-111-20-422-424-164-138-160-420-418-559
;;19;49,4;6,54711;1138;723;559-413-155-488-334-339-329-32-513-111-20-1-422-424-164-138-160-420-418-559
;;20;49,4;6,5827;1138;723;559-413-155-488-334-339-329-32-513-1-111-20-422-424-164-138-160-420-418-559
;;21;49,55;6,60602;1138;723;559-418-413-155-488-334-339-329-32-513-1-111-20-422-424-164-138-160-420-559
;;22;49,79;0,665707;1204;717;559-418-413-155-334-488-339-329-32-513-111-20-417-422-424-164-138-160-420-559
;;23;49,79;0,691053;1204;717;559-418-413-155-488-334-339-329-32-513-111-20-417-422-424-164-138-160-420-559
;;24;49,79;0,702131;1204;717;559-418-413-155-488-334-339-329-32-513-20-111-417-422-424-164-138-160-420-559
;;25;49,64;6,2257;1204;717;559-413-155-334-488-339-329-32-513-20-111-417-422-424-164-138-160-420-418-559
;;26;49,64;6,41142;1204;717;559-413-155-334-488-339-329-32-513-111-20-417-422-424-164-138-160-420-418-559
;;27;49,64;6,56017;1204;717;559-413-155-488-334-339-329-32-513-111-20-417-422-424-164-138-160-420-418-559
;;28;49,71;0,649425;1217;716;559-418-413-155-334-488-339-32-513-111-20-1-417-422-424-164-138-160-420-559
;;29;49,71;0,715398;1217;716;559-418-413-155-488-334-339-32-513-111-20-1-417-422-424-164-138-160-420-559
;;30;49,56;6,18614;1217;716;559-413-155-334-488-339-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;31;49,56;6,50429;1217;716;559-413-155-334-488-339-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;32;49,56;6,54201;1217;716;559-413-155-488-334-339-32-513-111-20-1-417-422-424-164-138-160-420-418-559

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;49,705;15,5663;935;850;559-418-413-339-34-55-124-83-253-332-32-513-424-164-138-160-420-559
;;2;49,992;2,17782;974;770;559-418-160-420-424-164-138-419-421-46-442-444-412-155-334-488-413-559
;;3;49,702;2,53644;974;770;559-418-420-424-164-138-160-419-421-46-442-444-412-155-488-334-413-559
;;4;49,902;9,34797;974;770;559-418-413-334-488-155-412-444-442-46-421-419-424-164-138-160-420-559
;;5;49,902;12,4577;974;770;559-418-413-488-334-155-412-444-442-46-421-419-424-164-138-160-420-559
;;6;49,992;13,1376;974;770;559-418-160-420-424-164-138-419-421-46-442-444-412-155-488-334-413-559
;;7;49,902;33,69;974;770;559-418-413-334-488-155-412-442-444-46-421-419-424-164-138-160-420-559
;;8;48,79;0,349791;1006;742;559-418-420-160-423-419-138-164-424-422-110-416-111-20-1-417-32-513-413-559
;;9;48,73;0,349801;1006;742;559-418-420-138-160-423-419-164-424-422-110-416-111-20-1-417-32-513-413-559
;;10;48,79;1,10765;1006;742;559-418-420-160-423-419-138-164-424-422-110-416-20-111-1-417-32-513-413-559
;;11;49,02;7,55541;1006;742;559-418-160-420-138-423-419-164-424-422-110-416-111-20-1-417-32-513-413-559
;;12;49,02;7,55541;1006;742;559-418-160-420-138-423-419-164-424-422-110-416-20-111-1-417-32-513-413-559
;;13;49,96;18,5523;1006;742;559-413-418-32-513-417-1-111-20-416-110-422-424-164-423-419-138-160-420-559
;;14;48,73;30,8234;1006;742;559-418-420-138-160-423-419-164-424-422-110-416-20-111-1-417-32-513-413-559
;;15;49,02;33,69;1006;742;559-418-160-420-138-419-423-164-424-422-110-416-20-111-1-417-32-513-413-559
;;16;49,02;0,349792;1026;727;559-418-413-155-412-334-488-339-329-32-513-422-424-164-138-160-420-559
;;17;48,87;28,0041;1026;727;559-413-155-412-334-488-339-329-32-513-422-424-164-138-160-420-418-559
;;18;49,55;1,10766;1138;723;559-418-413-155-488-334-339-329-32-513-1-20-111-422-424-164-138-160-420-559
;;19;49,71;24,4112;1217;716;559-418-413-155-334-488-339-32-513-111-20-1-417-422-424-164-138-160-420-559
;;20;49,64;39,6752;1204;717;559-413-155-334-488-339-329-32-513-111-20-417-422-424-164-138-160-420-418-559

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;49,935;1,4254;963;872;559-413-34-55-124-83-335-253-332-32-513-422-424-164-138-160-420-418-559
;;2;49,935;1,4309;963;872;559-413-34-55-124-83-335-332-253-32-513-422-424-164-138-160-420-418-559
;;3;49,63;1,39773;989;841;559-413-339-34-55-124-83-335-332-32-513-424-164-138-160-420-418-559
;;4;49,63;7,17781;989;841;559-413-339-34-124-55-83-335-332-32-513-424-164-138-160-420-418-559
;;5;49,87;1,57321;1026;803;559-413-488-334-34-124-55-83-335-32-513-424-164-138-160-420-418-559
;;6;49,87;1,61761;1026;803;559-413-488-334-34-55-124-83-335-32-513-424-164-138-160-420-418-559
;;7;49,55;0,731642;1138;723;559-418-413-155-488-334-339-329-32-513-20-111-1-422-424-164-138-160-420-559
;;8;49,55;0,748432;1138;723;559-418-413-155-488-334-339-329-32-513-1-20-111-422-424-164-138-160-420-559
;;9;49,55;0,798331;1138;723;559-418-413-155-334-488-339-329-32-513-111-20-1-422-424-164-138-160-420-559
;;10;49,55;0,889967;1138;723;559-418-413-155-488-334-339-329-32-513-111-20-1-422-424-164-138-160-420-559
;;11;49,4;0,960623;1138;723;559-413-155-488-334-339-329-32-513-111-20-1-422-424-164-138-160-420-418-559
;;12;49,4;1,05583;1138;723;559-413-155-488-334-339-329-32-513-1-20-111-422-424-164-138-160-420-418-559
;;13;49,79;0,7369;1204;717;559-418-413-155-488-334-339-329-32-513-20-111-417-422-424-164-138-160-420-559
;;14;49,79;0,770172;1204;717;559-418-413-155-488-334-339-329-32-513-111-20-417-422-424-164-138-160-420-559
;;15;49,79;0,810004;1204;717;559-418-413-155-334-488-339-329-32-513-111-20-417-422-424-164-138-160-420-559
;;16;49,64;0,965267;1204;717;559-413-155-488-334-339-329-32-513-111-20-417-422-424-164-138-160-420-418-559
;;17;49,71;0,781185;1217;716;559-418-413-155-488-334-339-32-513-111-20-1-417-422-424-164-138-160-420-559
;;18;49,71;0,783026;1217;716;559-418-413-155-334-488-339-32-513-111-20-1-417-422-424-164-138-160-420-559
;;19;49,56;0,971646;1217;716;559-413-155-488-334-339-32-513-111-20-1-417-422-424-164-138-160-420-418-559

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;49,705;11,4016;935;850;559-418-413-339-34-55-124-83-253-332-32-513-424-164-138-160-420-559
;;2;49,345;23,4749;957;797;559-418-413-339-34-55-124-83-335-332-253-32-513-424-164-138-160-559
;;3;49,99;6,80652;967;777;559-420-418-413-339-34-124-55-83-335-32-513-424-164-138-160-559
;;4;49,702;2,92156;974;770;559-418-420-424-164-138-160-419-421-46-442-444-412-155-488-334-413-559
;;5;49,902;4,32732;974;770;559-418-413-488-334-155-412-442-444-46-421-419-424-164-138-160-420-559
;;6;49,992;5,03743;974;770;559-418-160-420-424-164-138-419-421-46-442-444-412-155-334-488-413-559
;;7;49,902;9,62574;974;770;559-418-413-488-334-155-412-444-442-46-421-419-424-164-138-160-420-559
;;8;49,992;15,6773;974;770;559-418-160-420-424-164-138-419-421-46-442-444-412-155-488-334-413-559
;;9;49,902;30,2649;974;770;559-418-413-334-488-155-412-444-442-46-421-419-424-164-138-160-420-559
;;10;49,55;0,359813;1138;723;559-418-413-155-488-334-339-329-32-513-1-20-111-422-424-164-138-160-420-559
;;11;48,94;8,91614;1163;688;559-418-413-155-488-334-339-329-32-513-1-20-111-417-424-164-138-160-420-559
;;12;49,61;0,718236;1167;656;559-418-421-413-488-334-339-329-32-513-20-111-1-417-422-424-164-138-160-420-559
;;13;49,61;1,10332;1167;656;559-418-421-413-488-334-339-329-32-513-1-20-111-417-422-424-164-138-160-420-559
;;14;49,61;1,81713;1167;656;559-418-421-413-334-488-339-329-32-513-111-20-1-417-422-424-164-138-160-420-559
;;15;49,61;2,18218;1167;656;559-418-421-413-488-334-339-329-32-513-111-20-1-417-422-424-164-138-160-420-559
;;16;49,61;2,55287;1167;656;559-418-421-413-488-334-339-329-32-513-1-111-20-417-422-424-164-138-160-420-559
;;17;49,61;2,55288;1167;656;559-418-421-413-334-488-339-329-32-513-20-111-1-417-422-424-164-138-160-420-559
;;18;49,61;13,1981;1167;656;559-418-421-413-334-488-339-329-32-513-1-20-111-417-422-424-164-138-160-420-559
;;19;49,3;36,3094;1020;744;559-418-164-424-422-110-416-20-111-1-417-32-513-413-421-419-138-160-420-559
;;20;49,87;37,3858;1080;739;559-418-413-155-339-329-32-513-1-111-20-417-422-424-164-419-138-160-420-559

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;49,935;11,4256;963;872;559-413-34-55-124-83-335-253-332-32-513-422-424-164-138-160-420-418-559
;;2;49,935;11,4349;963;872;559-413-34-55-124-83-335-332-253-32-513-422-424-164-138-160-420-418-559
;;3;49,935;11,4564;963;872;559-413-34-124-55-83-335-332-253-32-513-422-424-164-138-160-420-418-559
;;4;49,935;11,4831;963;872;559-413-34-124-55-83-335-253-332-32-513-422-424-164-138-160-420-418-559
;;5;49,78;0,725652;989;841;559-418-413-339-34-124-55-83-335-332-32-513-424-164-138-160-420-559
;;6;49,78;0,819345;989;841;559-418-413-339-34-55-124-83-335-332-32-513-424-164-138-160-420-559
;;7;49,63;12,7896;989;841;559-413-339-34-124-55-83-335-332-32-513-424-164-138-160-420-418-559
;;8;49,63;12,9187;989;841;559-413-339-34-55-124-83-335-332-32-513-424-164-138-160-420-418-559
;;9;49,87;11,3078;1026;803;559-413-488-334-34-55-124-83-335-32-513-424-164-138-160-420-418-559
;;10;49,87;11,3613;1026;803;559-413-488-334-34-124-55-83-335-32-513-424-164-138-160-420-418-559
;;11;49,55;0,493397;1138;723;559-418-413-155-488-334-339-329-32-513-111-20-1-422-424-164-138-160-420-559
;;12;49,55;0,50439;1138;723;559-418-413-155-488-334-339-329-32-513-20-111-1-422-424-164-138-160-420-559
;;13;49,55;0,557779;1138;723;559-418-413-155-488-334-339-329-32-513-1-20-111-422-424-164-138-160-420-559
;;14;49,4;6,25574;1138;723;559-413-155-488-334-339-329-32-513-1-20-111-422-424-164-138-160-420-418-559
;;15;49,4;6,30594;1138;723;559-413-155-488-334-339-329-32-513-111-20-1-422-424-164-138-160-420-418-559
;;16;49,4;6,57827;1138;723;559-413-155-334-488-339-329-32-513-1-111-20-422-424-164-138-160-420-418-559
;;17;49,4;6,5911;1138;723;559-413-155-334-488-339-329-32-513-1-20-111-422-424-164-138-160-420-418-559
;;18;49,4;6,62418;1138;723;559-413-155-334-488-339-329-32-513-20-111-1-422-424-164-138-160-420-418-559
;;19;49,4;6,72264;1138;723;559-413-155-488-334-339-329-32-513-20-111-1-422-424-164-138-160-420-418-559
;;20;49,79;0,498462;1204;717;559-418-413-155-488-334-339-329-32-513-111-20-417-422-424-164-138-160-420-559
;;21;49,79;0,512918;1204;717;559-418-413-155-488-334-339-329-32-513-20-111-417-422-424-164-138-160-420-559
;;22;49,64;6,29521;1204;717;559-413-155-488-334-339-329-32-513-111-20-417-422-424-164-138-160-420-418-559
;;23;49,64;6,57292;1204;717;559-413-155-334-488-339-329-32-513-111-20-417-422-424-164-138-160-420-418-559
;;24;49,64;6,58539;1204;717;559-413-155-334-488-339-329-32-513-20-111-417-422-424-164-138-160-420-418-559
;;25;49,64;6,70702;1204;717;559-413-155-488-334-339-329-32-513-20-111-417-422-424-164-138-160-420-418-559
;;26;49,71;0,533561;1217;716;559-418-413-155-488-334-339-32-513-111-20-1-417-422-424-164-138-160-420-559
;;27;49,56;6,30073;1217;716;559-413-155-488-334-339-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;28;49,56;6,61213;1217;716;559-413-155-334-488-339-32-513-111-20-1-417-422-424-164-138-160-420-418-559

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;49,705;3,98554;935;850;559-418-413-339-34-55-124-83-253-332-32-513-424-164-138-160-420-559
;;2;49,96;3,98555;1000;801;559-413-488-334-34-124-55-83-335-332-32-513-424-164-138-160-418-559
;;3;49,96;10,1584;1000;801;559-413-488-334-34-55-124-83-335-332-32-513-424-164-138-160-418-559
;;4;48,79;0,362753;1006;742;559-418-420-160-423-419-138-164-424-422-110-416-111-20-1-417-32-513-413-559
;;5;48,79;2,55916;1006;742;559-418-420-160-423-419-138-164-424-422-110-416-20-111-1-417-32-513-413-559
;;6;48,73;5,04309;1006;742;559-418-420-138-160-423-419-164-424-422-110-416-111-20-1-417-32-513-413-559
;;7;49,02;10,8704;1006;742;559-418-160-420-138-423-419-164-424-422-110-416-111-20-1-417-32-513-413-559
;;8;49,96;31,7809;1006;742;559-413-418-32-513-417-1-20-111-416-110-422-424-164-423-419-138-160-420-559
;;9;49,02;33,1936;1006;742;559-418-160-420-138-423-419-164-424-422-110-416-20-111-1-417-32-513-413-559
;;10;49,96;34,2652;1006;742;559-413-418-32-513-417-1-111-20-416-110-422-424-164-423-419-138-160-420-559
;;11;49,02;0,362756;1026;727;559-418-413-155-412-334-488-339-329-32-513-422-424-164-138-160-420-559
;;12;48,87;16,9785;1026;727;559-413-155-412-334-488-339-329-32-513-422-424-164-138-160-420-418-559
;;13;49,55;15,8902;1138;723;559-418-413-155-488-334-339-329-32-513-1-20-111-422-424-164-138-160-420-559
;;14;49,55;22,446;1138;723;559-418-413-155-334-488-339-329-32-513-1-20-111-422-424-164-138-160-420-559
;;15;49,885;36,1754;946;810;559-418-413-488-334-34-55-124-83-253-332-32-513-424-164-138-160-559
;;16;49,79;39,7501;1204;717;559-418-413-155-334-488-339-329-32-513-20-111-417-422-424-164-138-160-420-559
;;17;49,56;40,2893;1217;716;559-413-155-334-488-339-32-513-111-20-1-417-422-424-164-138-160-420-418-559

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;49,935;2,74253;963;872;559-413-34-55-124-83-335-332-253-32-513-422-424-164-138-160-420-418-559
;;2;49,935;2,77459;963;872;559-413-34-55-124-83-335-253-332-32-513-422-424-164-138-160-420-418-559
;;3;49,935;2,81854;963;872;559-413-34-124-55-83-335-253-332-32-513-422-424-164-138-160-420-418-559
;;4;49,935;2,89345;963;872;559-413-34-124-55-83-335-332-253-32-513-422-424-164-138-160-420-418-559
;;5;49,63;2,76685;989;841;559-413-339-34-55-124-83-335-332-32-513-424-164-138-160-420-418-559
;;6;49,63;3,98378;989;841;559-413-339-34-124-55-83-335-332-32-513-424-164-138-160-420-418-559
;;7;49,87;2,65695;1026;803;559-413-488-334-34-124-55-83-335-32-513-424-164-138-160-420-418-559
;;8;49,87;2,66543;1026;803;559-413-488-334-34-55-124-83-335-32-513-424-164-138-160-420-418-559
;;9;49,4;36,0876;1138;723;559-413-155-488-334-339-329-32-513-1-20-111-422-424-164-138-160-420-418-559
;;10;49,56;36,1123;1217;716;559-413-155-334-488-339-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;11;49,64;36,5016;1204;717;559-413-155-334-488-339-329-32-513-20-111-417-422-424-164-138-160-420-418-559

Run;6
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;49,58;34,7751;947;850;559-418-413-34-55-124-83-335-332-32-513-422-424-164-138-160-420-559
;;2;49,78;16,9835;989;841;559-418-413-339-34-124-55-83-335-332-32-513-424-164-138-160-420-559
;;3;49,78;28,2015;989;841;559-418-413-339-34-55-124-83-335-332-32-513-424-164-138-160-420-559
;;4;48,79;0,358507;1006;742;559-418-420-160-423-419-138-164-424-422-110-416-111-20-1-417-32-513-413-559
