;;49;14,91;39,4885;937;784;0-1303-862-640-1522-1352-2123-2008-1676-1971-1550-1950-1784-1799-0
;;50;14,91;41,5461;937;784;0-1303-862-640-1522-1352-2008-2123-1676-1971-1550-1950-1784-1799-0
;;51;14,91;44,5281;937;784;0-1303-862-640-1522-1352-1950-1550-1971-2008-2123-1676-1784-1799-0
;;52;14,91;45,4089;937;784;0-1303-862-640-1522-1352-2008-1550-1971-1950-2123-1676-1784-1799-0
;;53;14,91;47,5623;937;784;0-1303-862-640-1522-1352-2008-2123-1950-1550-1971-1676-1784-1799-0
;;54;14,91;50,8056;937;784;0-1303-862-640-1522-1784-1550-1971-1950-1676-2123-2008-1352-1799-0
;;55;14,91;52,5451;937;784;0-1303-862-640-1522-1352-2123-1950-1676-2008-1971-1550-1784-1799-0
;;56;14,91;61,4796;937;784;0-1303-862-640-1522-1784-1550-1971-2123-1950-1676-2008-1352-1799-0
;;57;14,91;65,0655;937;784;0-1303-862-640-1522-1352-2123-2008-1950-1676-1971-1550-1784-1799-0
;;58;14,91;69,2385;937;784;0-1303-862-640-1522-1352-1550-1971-1950-2123-1676-2008-1784-1799-0
;;59;14,91;72,2364;937;784;0-1303-862-640-1522-1352-1550-1971-2008-1950-2123-1676-1784-1799-0
;;60;14,91;74,2872;937;784;0-1303-862-640-1522-1352-2008-1550-1971-1676-2123-1950-1784-1799-0
;;61;14,91;74,4889;937;784;0-1303-862-640-1522-1352-2123-1676-1550-1971-2008-1950-1784-1799-0
;;62;14,91;78,711;937;784;0-1303-862-640-1522-1352-2008-2123-1550-1971-1950-1676-1784-1799-0
;;63;14,91;79,8867;937;784;0-1303-862-640-1522-1352-1676-2008-2123-1550-1971-1950-1784-1799-0
;;64;14,91;80,5959;937;784;0-1303-862-640-1522-1352-2123-1550-1971-2008-1676-1950-1784-1799-0
;;65;14,91;81,2125;937;784;0-1303-862-640-1522-1352-2008-1550-1971-1950-1676-2123-1784-1799-0
;;66;14,91;81,5766;937;784;0-1303-862-640-1522-1352-2008-1676-1950-1550-1971-2123-1784-1799-0
;;67;14,91;82,5816;937;784;0-1303-862-640-1522-1352-2008-1950-1676-1550-1971-2123-1784-1799-0
;;68;14,91;85,671;937;784;0-1303-862-640-1522-1784-2123-1676-1950-2008-1971-1550-1352-1799-0
;;69;14,91;85,7511;937;784;0-1303-862-640-1522-1352-2123-1950-1676-1550-1971-2008-1784-1799-0
;;70;14,91;105,402;937;784;0-1303-862-640-1522-1784-1550-1971-2008-2123-1950-1676-1352-1799-0
;;71;14,91;106,929;937;784;0-1303-862-640-1522-1352-1550-1971-2123-1950-1676-2008-1784-1799-0
;;72;14,91;113,246;937;784;0-1303-862-640-1522-1352-1784-2008-1676-1950-2123-1971-1550-1799-0
;;73;14,91;113,402;937;784;0-1303-862-640-1522-1352-2008-1676-1950-2123-1971-1550-1784-1799-0
;;74;14,91;115,299;937;784;0-1303-862-640-1522-1352-2008-1950-1676-2123-1971-1550-1784-1799-0
;;75;14,91;130,051;937;784;0-1303-862-640-1522-1352-1950-2008-1550-1971-1676-2123-1784-1799-0
;;76;14,91;148,257;937;784;0-1303-862-640-1522-1352-2008-1950-1550-1971-1676-2123-1784-1799-0
;;77;14,91;148,448;937;784;0-1303-862-640-1522-1352-2123-1676-1971-1550-1950-2008-1784-1799-0
;;78;14,91;150,922;937;784;0-1303-862-640-1522-1352-2008-1676-2123-1971-1550-1950-1784-1799-0
;;79;14,91;164,83;937;784;0-1303-862-640-1522-1352-2008-1550-1971-2123-1950-1676-1784-1799-0
;;80;14,91;167,724;937;784;0-1303-862-640-1522-1352-2123-1550-1971-1950-1676-2008-1784-1799-0
;;81;14,91;169,92;937;784;0-1303-862-640-1522-1352-1550-1971-2123-2008-1950-1676-1784-1799-0
;;82;14,91;171,551;937;784;0-1303-862-640-1522-1352-1676-1550-1971-2123-2008-1950-1784-1799-0
;;83;14,91;180,815;937;784;0-1303-862-640-1522-1352-1950-1971-1550-1676-2123-2008-1784-1799-0
;;84;14,91;180,966;937;784;0-1303-862-640-1522-1352-1676-1950-1550-1971-2123-2008-1784-1799-0
;;85;14,91;181,214;937;784;0-1303-862-640-1522-1352-2008-1676-1550-1971-2123-1950-1784-1799-0
;;86;14,91;181,385;937;784;0-1303-862-640-1522-1352-1676-2008-1550-1971-2123-1950-1784-1799-0
;;87;14,91;206,766;937;784;0-1303-862-640-1522-1352-1676-1550-1971-2123-1950-2008-1784-1799-0
;;88;14,91;211,071;937;784;0-1303-862-640-1522-1352-2123-1550-1971-1950-2008-1676-1784-1799-0
;;89;14,91;212,637;937;784;0-1303-862-640-1522-1352-1676-2123-1550-1971-1950-2008-1784-1799-0
;;90;14,91;217,472;937;784;0-1303-862-640-1522-1352-2123-1676-1550-1971-1950-2008-1784-1799-0
;;91;14,91;226,224;937;784;0-1303-862-640-1522-1784-1550-1971-1950-2008-2123-1676-1352-1799-0
;;92;14,91;228,297;937;784;0-1303-862-640-1522-1352-1550-1971-1950-2008-2123-1676-1784-1799-0
;;93;14,91;228,725;937;784;0-1303-862-640-1522-1784-1950-2123-1676-1971-1550-2008-1352-1799-0
;;94;14,91;285,602;937;784;0-1303-862-640-1522-1352-1550-1971-1676-1950-2008-2123-1784-1799-0
;;95;14,91;285,817;937;784;0-1303-862-640-1522-1784-2123-1676-1950-1971-1550-2008-1352-1799-0
;;96;14,91;285,863;937;784;0-1303-862-640-1522-1352-1550-1971-2008-1950-1676-2123-1784-1799-0
;;97;14,91;286,606;937;784;0-1303-862-640-1522-1352-2123-1950-2008-1971-1550-1676-1784-1799-0
;;98;14,91;288,909;937;784;0-1303-862-640-1522-1352-1676-2123-1950-2008-1971-1550-1784-1799-0
;;99;14,91;290,662;937;784;0-1303-862-640-1522-1352-2123-1676-1950-2008-1971-1550-1784-1799-0
;;100;14,91;293,066;937;784;0-1303-862-640-1352-2123-2008-1676-1950-1971-1550-1784-1799-1522-0
;;101;14,91;294,007;937;784;0-1303-862-640-1522-1784-1550-1971-1950-1676-2008-2123-1352-1799-0
;;102;14,91;295,825;937;784;0-1303-862-640-1522-1352-1550-1971-1676-2008-2123-1950-1784-1799-0
;;103;14,91;305,029;937;784;0-1303-862-640-1784-2008-2123-1950-1676-1971-1550-1352-1799-1522-0
;;104;14,91;307,576;937;784;0-1303-862-640-1522-1352-2008-1676-2123-1950-1971-1550-1784-1799-0
;;105;14,91;326,145;937;784;0-1303-862-640-1522-1550-1971-1950-2123-1676-2008-1352-1784-1799-0
;;106;14,91;330,273;937;784;0-1303-862-640-1522-1352-2008-1676-1550-1971-1950-2123-1784-1799-0
;;107;14,91;332,276;937;784;0-1303-862-640-1522-1352-2123-1950-1971-1550-1676-2008-1784-1799-0
;;108;14,91;348,39;937;784;0-1303-862-640-1352-2123-1676-2008-1950-1971-1550-1784-1799-1522-0
;;109;14,91;349,846;937;784;0-1303-862-640-1522-1352-2123-1676-2008-1950-1971-1550-1784-1799-0
;;110;14,91;355,98;937;784;0-1303-862-640-1522-1550-1971-1950-2008-1676-2123-1352-1784-1799-0
;;111;14,91;362,8;937;784;0-1303-862-640-1522-1352-1550-1971-2008-1676-2123-1950-1784-1799-0
;;112;14,91;367,328;937;784;0-1303-862-640-1784-1676-2123-1950-2008-1971-1550-1352-1799-1522-0
;;113;14,91;367,439;937;784;0-1303-862-640-1522-1352-2123-2008-1950-1550-1971-1676-1784-1799-0
;;114;14,87;84,0183;953;777;0-1303-862-640-1784-1962-1950-1971-1550-1676-2004-2008-2123-1352-0
;;115;14,87;84,0684;953;777;0-1303-862-640-1784-1962-1950-2008-2123-1676-2004-1971-1550-1352-0
;;116;14,87;84,8999;953;777;0-1303-862-640-1784-1962-2004-1971-1550-1676-1950-2008-2123-1352-0
;;117;14,87;85,0234;953;777;0-1303-862-640-1784-1550-1971-2004-1962-1676-1950-2008-2123-1352-0
;;118;14,87;85,61;953;777;0-1303-862-640-1352-1550-1971-2008-1950-1676-1962-2004-2123-1784-0
;;119;14,86;176,93;970;766;0-1303-862-640-1784-1950-1962-1971-1550-1822-1676-2008-2123-1352-0
;;120;14,87;17,6643;971;754;0-1303-862-640-1522-2008-2123-1950-1676-1550-1971-1962-1784-1352-0
;;121;14,87;177,039;971;754;0-1303-862-640-1522-2008-1676-2123-1550-1971-1962-1950-1784-1352-0
;;122;14,87;177,074;971;754;0-1303-862-640-1522-1950-1962-1971-1550-2123-1676-2008-1784-1352-0
;;123;14,87;177,366;971;754;0-1303-862-640-1522-2008-2123-1950-1962-1971-1550-1676-1784-1352-0
;;124;14,87;180,757;971;754;0-1303-862-640-1522-2008-2123-1676-1550-1971-1950-1962-1784-1352-0
;;125;14,99;22,1794;975;744;0-862-640-1352-1676-1950-2123-2008-1971-2128-1550-1784-1799-635-0
;;126;14,91;15,4058;977;743;0-1303-862-640-1522-1352-2008-1950-1676-1550-1971-1962-1784-1799-0
;;127;14,91;39,3969;977;743;0-1303-862-640-1522-1352-2008-1676-1950-1550-1971-1962-1784-1799-0
;;128;14,91;177,443;977;743;0-1303-862-640-1522-1352-2008-1950-1962-1971-1550-1676-1784-1799-0
;;129;14,91;180,164;977;743;0-1303-862-640-1522-1352-2008-1676-1971-1550-1950-1962-1784-1799-0
;;130;14,92;85,0794;998;702;0-1303-862-1784-2128-1550-1971-2004-1962-1676-1950-2008-2123-1352-0
;;131;14,92;85,1194;998;702;0-1303-862-1352-2123-2008-1950-1676-1962-2004-1971-1550-2128-1784-0
;;132;14,96;1,77845;1022;654;0-1303-862-1784-1376-1352-1676-2008-1962-1950-1971-1550-2128-1799-0
;;133;14,96;179,747;1022;654;0-1303-862-1784-1376-1352-1676-1550-2128-1971-2008-1950-1962-1799-0
;;134;14,95;1,83919;1037;643;0-1303-862-635-1784-1352-1676-2008-1962-1950-1971-1550-2128-1799-0
;;135;14,95;1,92971;1037;643;0-1303-862-635-1352-1784-1950-1676-2008-1962-1971-1550-2128-1799-0
;;136;14,95;2,12184;1037;643;0-1303-862-635-1799-1352-2008-2128-1550-1971-1962-1676-1950-1784-0
;;137;14,95;179,684;1037;643;0-1303-862-635-1352-1784-1676-1550-2128-1971-2008-1950-1962-1799-0
;;138;14,98;369,694;841;992;0-944-862-1688-2076-1961-2022-1613-1817-1403-2084-2079-419-895-640-635-0
;;139;14,91;383,083;936;796;0-1303-862-640-1799-2008-1950-1676-2123-1822-1971-1550-1784-1352-0
;;140;14,87;384,336;989;719;0-640-1352-1784-1962-1950-1971-1550-2128-2008-2123-1676-1799-635-0
;;141;14,95;386,369;960;768;0-944-862-640-1352-1676-2008-1971-2128-1550-1950-1962-2123-1784-0
;;142;14,99;388,198;851;988;0-944-862-1303-1688-2076-1961-2022-1817-1613-1403-2084-419-895-640-635-0
;;143;14,99;390,672;909;915;0-862-1303-1688-2076-1961-2022-1817-1613-1403-2084-2079-419-780-640-635-0
;;144;14,98;395,922;800;1012;0-944-862-1688-2076-1961-2022-1817-1613-1403-2084-419-895-780-640-635-0
;;145;14,87;457,777;914;833;0-2026-1688-1730-2076-1961-2022-1817-1613-1403-2084-2079-1303-862-640-635-0
;;146;14,99;457,952;862;970;0-944-862-1303-1688-2076-1961-2022-1817-1613-1403-2084-2079-895-780-640-0
;;147;15;459,16;772;1027;0-944-862-1303-2026-2076-2022-1817-1613-2018-1403-2084-2079-419-1074-780-640-0
;;148;14,99;459,308;758;1064;0-944-862-1303-2026-2076-2022-1817-1613-2018-1403-2084-2079-419-895-780-640-0

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,87;125,031;787;1034;0-944-862-1303-2022-1817-1613-2018-1403-2084-2079-419-895-1074-780-640-635-0
;;2;14,98;332,795;825;992;0-944-862-1303-1961-2076-1817-1613-2018-1403-2084-2079-419-895-1074-780-635-0
;;3;14,98;26,3937;842;964;0-944-862-1303-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-895-640-0
;;4;14,84;30,3183;882;937;0-944-862-1303-1688-1730-2038-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-0
;;5;14,84;60,3505;882;937;0-944-862-1303-1688-1730-2038-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-0
;;6;14,99;7,57808;890;925;0-862-1303-1688-1730-2076-1961-1817-1613-2018-1403-2084-2079-895-1074-640-0
;;7;14,99;121,162;899;924;0-862-1303-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-640-0
;;8;14,56;355,639;903;904;0-944-862-1303-1948-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-0
;;9;14,75;260,66;926;900;0-862-1303-419-1948-2038-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-0
;;10;14,69;222,667;929;887;0-862-1303-419-1948-1688-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-0
;;11;14,9;67,8634;936;796;0-1303-862-640-1352-2123-1950-1822-1550-1971-1676-2008-1784-1799-0
;;12;14,9;128,871;936;796;0-1303-862-640-1352-2123-1950-2008-1822-1550-1971-1676-1784-1799-0
;;13;14,91;348,077;936;796;0-1303-862-640-1352-2123-1676-1950-2008-1822-1971-1550-1784-1799-0
;;14;14,91;34,0244;937;784;0-1303-862-640-1522-1352-2008-1676-1971-1550-1950-2123-1784-1799-0
;;15;14,91;294,933;937;784;0-1303-862-640-1522-1352-2008-2123-1676-1950-1971-1550-1784-1799-0
;;16;14,87;45,1828;969;766;0-640-1352-1784-2123-1676-2008-1971-1550-1997-2128-1822-1950-1799-0
;;17;14,87;279,777;969;766;0-640-1784-1950-1676-1971-1550-2128-1997-1822-2123-2008-1352-1799-0
;;18;14,87;371,04;969;766;0-640-1352-1784-2123-1676-2008-1971-1550-2128-1997-1822-1950-1799-0
;;19;14,84;105,647;986;747;0-640-1784-2123-2008-1962-2004-1676-1950-1971-1550-2128-1997-1352-0
;;20;14,88;30,3183;1021;714;0-640-1352-1784-2123-1962-2008-1676-1950-1971-1550-2128-1997-1799-0
;;21;14,97;374,855;796;1011;0-944-862-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-895-1074-780-635-0
;;22;14,97;375,154;834;991;0-944-862-1303-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-895-780-635-0
;;23;14,98;376,567;868;961;0-944-862-1303-2026-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-640-635-0
;;24;15;394,654;1007;739;0-862-640-1352-1950-1676-2123-2008-1971-1550-1997-2128-1784-1799-0
;;25;14,96;396,672;1041;709;0-862-640-1784-2123-1676-2008-1971-1550-2128-1997-1962-1950-1352-0
;;26;14,96;396,844;976;762;0-862-640-1784-1962-2123-2008-1676-1950-1971-1550-2128-2004-1352-0
;;27;14,84;396,902;939;777;0-640-1522-1784-1962-2123-2008-1676-1950-1971-1550-2128-2004-1352-0
;;28;14,9;399,194;705;1059;0-944-1688-2076-2022-1817-1613-2018-1403-2084-419-895-1074-780-640-635-0
;;29;14,89;399,5;734;1035;0-944-1688-2076-2022-1817-2018-1403-2084-2079-419-895-1074-780-640-635-0
;;30;14,9;400,076;723;1048;0-944-1688-2076-2022-1817-1613-1403-2084-2079-419-895-1074-780-640-635-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;14,98;202,355;841;992;0-944-862-1688-2076-1961-2022-1613-1817-1403-2084-2079-419-895-640-635-0
;;2;14,99;202,883;890;959;0-862-1303-1688-2076-1961-2022-1817-1613-2018-1403-2084-419-895-640-635-0
;;3;14,9;161,874;936;796;0-1303-862-640-1352-2008-1676-1971-1550-1822-1950-2123-1784-1799-0
;;4;14,91;2,15638;937;784;0-1303-862-640-1522-1352-2008-1550-1971-1950-2123-1676-1784-1799-0
;;5;14,91;2,75291;937;784;0-1303-862-640-1522-1352-1676-2123-2008-1971-1550-1950-1784-1799-0
;;6;14,91;3,05828;937;784;0-1303-862-640-1522-1352-1550-1971-2123-1676-2008-1950-1784-1799-0
;;7;14,91;4,23432;937;784;0-1303-862-640-1522-1352-2008-2123-1676-1550-1971-1950-1784-1799-0
;;8;14,91;5,16687;937;784;0-1303-862-640-1522-1352-2123-2008-1676-1550-1971-1950-1784-1799-0
;;9;14,91;5,59817;937;784;0-1303-862-640-1522-1352-1950-1971-1550-2123-2008-1676-1784-1799-0
;;10;14,91;6,60371;937;784;0-1303-862-640-1522-1352-1550-1971-1676-1950-2123-2008-1784-1799-0
;;11;14,91;7,12178;937;784;0-1303-862-640-1522-1352-2123-1950-1676-1971-1550-2008-1784-1799-0
;;12;14,91;9,32613;937;784;0-1303-862-640-1522-1352-2008-2123-1950-1550-1971-1676-1784-1799-0
;;13;14,91;10,6991;937;784;0-1303-862-640-1522-1352-2008-2123-1676-1950-1971-1550-1784-1799-0
;;14;14,91;12,6784;937;784;0-1303-862-640-1522-1352-2008-2123-1950-1676-1971-1550-1784-1799-0
;;15;14,91;14,2483;937;784;0-1303-862-640-1522-1352-2123-2008-1550-1971-1950-1676-1784-1799-0
;;16;14,91;16,8315;937;784;0-1303-862-640-1522-1352-2008-2123-1676-1971-1550-1950-1784-1799-0
;;17;14,91;17,8484;937;784;0-1303-862-640-1522-1352-2123-2008-1676-1971-1550-1950-1784-1799-0
;;18;14,91;21,7498;937;784;0-1303-862-640-1522-1352-1550-1971-1676-2008-2123-1950-1784-1799-0
;;19;14,91;23,0536;937;784;0-1303-862-640-1522-1352-1676-2123-2008-1550-1971-1950-1784-1799-0
;;20;14,91;23,1397;937;784;0-1303-862-640-1522-1352-1550-1971-2008-2123-1676-1950-1784-1799-0
;;21;14,91;23,2683;937;784;0-1303-862-640-1522-1352-2008-1550-1971-2123-1676-1950-1784-1799-0
;;22;14,91;27,4758;937;784;0-1303-862-640-1522-1352-2008-2123-1550-1971-1676-1950-1784-1799-0
;;23;14,91;29,9093;937;784;0-1303-862-640-1522-1352-2123-2008-1550-1971-1676-1950-1784-1799-0
;;24;14,91;30,4479;937;784;0-1303-862-640-1522-1352-2123-1676-1971-1550-2008-1950-1784-1799-0
;;25;14,91;34,0507;937;784;0-1303-862-640-1522-1784-1676-1550-1971-1950-2008-2123-1352-1799-0
;;26;14,91;37,4879;937;784;0-1303-862-640-1522-1352-1676-2123-2008-1950-1971-1550-1784-1799-0
;;27;14,91;48,9809;937;784;0-1303-862-640-1522-1352-1550-1971-2123-2008-1950-1676-1784-1799-0
;;28;14,91;49,1764;937;784;0-1303-862-640-1522-1352-2123-1676-2008-1950-1971-1550-1784-1799-0
;;29;14,91;52,9358;937;784;0-1303-862-640-1522-1352-1676-1950-2123-2008-1971-1550-1784-1799-0
;;30;14,91;53,6708;937;784;0-1303-862-640-1522-1352-1950-1676-2123-2008-1971-1550-1784-1799-0
;;31;14,91;57,7864;937;784;0-1303-862-640-1522-1352-2008-1950-1971-1550-2123-1676-1784-1799-0
;;32;14,91;58,6055;937;784;0-1303-862-640-1522-1352-2123-1550-1971-1950-2008-1676-1784-1799-0
;;33;14,91;58,8815;937;784;0-1303-862-640-1522-1352-2008-2123-1950-1971-1550-1676-1784-1799-0
