;;8;9,39;3,90195;409;703;0-862-1303-419-895-1074-780-640-1360-868-635-944-627-0
;;9;9,76;33,6607;409;703;0-944-895-780-1074-419-1303-862-627-640-1360-868-635-0
;;10;9,64;43,6452;409;703;0-944-640-1360-868-862-1303-419-895-1074-780-635-627-0
;;11;9,94;69,3024;409;703;0-944-862-895-419-1303-627-635-780-1074-640-868-1360-0
;;12;9,87;75,2748;409;703;0-944-862-895-1074-780-635-640-1360-868-419-1303-627-0
;;13;9,71;99,0436;409;703;0-944-862-1303-627-640-1360-868-780-1074-419-895-635-0
;;14;9,29;142,152;409;703;0-944-627-862-1303-419-895-1074-780-640-868-1360-635-0
;;15;9,71;5,8958;475;672;0-944-862-1303-895-1074-780-651-529-127-450-640-0
;;16;9,72;11,8999;475;672;0-944-862-1303-895-1074-780-651-450-529-127-640-0
;;17;9,9;1,97371;476;660;0-944-627-862-1303-895-1074-780-651-1093-640-868-635-0
;;18;9,57;21,7199;476;660;0-944-862-1303-895-1074-780-651-1093-640-868-635-627-0
;;19;9,83;104,855;497;659;0-944-862-1303-895-1074-780-628-1093-640-868-635-627-0
;;20;9,79;1,97371;513;639;0-944-862-1303-895-1074-780-635-1360-868-651-1093-640-0
;;21;9,51;1,97371;513;639;0-944-862-1303-895-1074-780-651-1093-640-1360-868-635-0
;;22;9,51;7,9047;513;639;0-944-862-1303-895-1074-780-651-1093-640-868-1360-635-0
;;23;9,76;7,90472;513;639;0-944-862-1303-895-1074-780-635-651-1093-640-868-1360-0
;;24;9,85;57,441;513;639;0-944-862-1303-895-1074-780-635-868-1360-640-651-1093-0
;;25;9,77;3,90195;534;638;0-944-862-1303-895-1074-780-628-1093-640-1360-868-635-0
;;26;9,77;5,89581;534;638;0-944-862-1303-895-1074-780-628-1093-640-868-1360-635-0
;;27;9,99;183,528;574;484;0-1303-862-529-127-450-1093-628-780-640-635-0
;;28;9,94;73,2929;575;479;0-944-862-1303-635-628-1093-651-450-127-640-0
;;29;9,86;17,7803;596;468;0-1303-862-651-1093-628-127-529-450-640-635-0
;;30;9,81;200,637;539;630;0-944-862-1303-895-1074-780-628-1093-640-1360-635-627-0
;;31;9,99;203,781;591;476;0-1303-862-651-1093-628-127-529-640-1360-635-0
;;32;9,85;204,512;555;558;0-862-1303-895-1074-780-628-1093-127-640-635-0
;;33;9,76;210,865;571;556;0-862-1303-895-1074-651-1093-628-780-640-1360-635-0
;;34;9,95;210,987;542;580;0-944-862-1303-895-651-628-1093-640-1360-780-635-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,88;1,85041;409;703;0-944-1303-895-1074-780-635-640-1360-868-419-862-627-0
;;2;9,29;1,89136;409;703;0-944-627-862-1303-419-895-1074-780-635-640-868-1360-0
;;3;8,96;2,09676;409;703;0-944-862-1303-419-895-1074-780-635-640-868-1360-627-0
;;4;9,29;2,49153;409;703;0-944-627-862-1303-419-895-1074-780-640-1360-868-635-0
;;5;9,93;3,01096;409;703;0-944-862-895-640-868-1360-635-780-1074-419-1303-627-0
;;6;9,86;3,05445;409;703;0-944-862-895-635-640-1360-868-780-1074-419-1303-627-0
;;7;8,96;3,39268;409;703;0-944-862-1303-419-895-1074-780-640-1360-868-635-627-0
;;8;8,96;4,40375;409;703;0-944-862-1303-419-895-1074-780-635-640-1360-868-627-0
;;9;9,93;5,15597;409;703;0-944-862-895-640-1360-868-635-780-1074-419-1303-627-0
;;10;9,85;67,4289;409;703;0-944-895-1074-419-1303-862-640-1360-868-780-635-627-0
;;11;9,85;67,5782;409;703;0-944-1303-895-1074-419-862-640-1360-868-780-635-627-0
;;12;9,73;69,1472;409;703;0-944-1360-868-627-862-1303-419-895-1074-780-640-635-0
;;13;9,98;69,1576;409;703;0-944-419-895-1074-1303-862-627-640-1360-868-780-635-0
;;14;9,78;69,2478;409;703;0-944-895-1074-419-1303-862-627-640-1360-868-780-635-0
;;15;9,77;69,5844;409;703;0-944-862-895-1074-419-1303-627-640-1360-868-780-635-0
;;16;9,98;69,8398;409;703;0-944-862-419-895-1074-1303-627-640-1360-868-780-635-0
;;17;9,71;72,3791;409;703;0-944-862-1303-627-640-1360-868-780-1074-419-895-635-0
;;18;9,85;72,9443;409;703;0-944-862-895-419-1303-627-640-1360-868-780-1074-635-0
;;19;9,76;73,2912;409;703;0-944-1303-895-780-1074-419-862-627-640-868-1360-635-0
;;20;9,29;75,924;409;703;0-944-627-862-1303-419-895-1074-780-640-868-1360-635-0
;;21;9,76;81,2307;409;703;0-944-895-780-1074-419-1303-862-627-640-868-1360-635-0
;;22;9,48;83,5463;409;703;0-944-1303-419-895-1074-780-635-640-868-1360-862-627-0
;;23;9,88;84,054;409;703;0-944-1303-895-1074-419-862-627-635-780-640-868-1360-0
;;24;9,87;84,1949;409;703;0-944-862-895-1074-419-1303-627-635-780-640-868-1360-0
;;25;9,48;121,762;409;703;0-944-1303-419-895-1074-780-635-640-1360-868-627-862-0
;;26;9,94;122,135;409;703;0-944-862-895-419-1303-627-635-780-1074-640-868-1360-0
;;27;9,75;122,461;409;703;0-944-862-895-780-1074-419-1303-627-640-868-1360-635-0
;;28;9,88;1,03344;439;691;0-944-862-1303-895-1074-780-635-529-127-640-868-0
;;29;9,8;5,74814;444;683;0-944-862-1303-895-1074-780-635-529-127-640-627-0
;;30;9,72;5,95759;475;672;0-944-862-1303-895-1074-780-651-450-529-127-640-0
;;31;9,57;55,3709;476;660;0-944-862-1303-895-1074-780-651-1093-640-868-635-627-0
;;32;9,9;55,4517;476;660;0-944-627-862-1303-895-1074-780-651-1093-640-868-635-0
;;33;9,83;4,38363;497;659;0-944-862-1303-895-1074-780-628-1093-640-868-635-627-0
;;34;9,51;57,3994;513;639;0-944-862-1303-895-1074-780-651-1093-640-868-1360-635-0
;;35;9,51;57,7573;513;639;0-944-862-1303-895-1074-780-651-1093-640-1360-868-635-0
;;36;9,77;57,4693;534;638;0-944-862-1303-895-1074-780-628-1093-640-868-1360-635-0
;;37;9,77;57,7788;534;638;0-944-862-1303-895-1074-780-628-1093-640-1360-868-635-0
;;38;9,81;56,0016;539;630;0-944-862-1303-895-1074-780-628-1093-640-1360-635-627-0
;;39;9,75;57,9889;571;556;0-862-1303-895-1074-780-640-1360-651-1093-628-635-0

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,57;2,03014;409;703;0-944-640-1360-868-627-862-1303-419-895-1074-780-635-0
;;2;9,29;2,03014;409;703;0-944-627-862-1303-419-895-1074-780-640-1360-868-635-0
;;3;8,96;2,03015;409;703;0-944-862-1303-419-895-1074-780-640-1360-868-635-627-0
;;4;9,29;2,03015;409;703;0-944-627-862-1303-419-895-1074-780-635-640-868-1360-0
;;5;8,96;2,03016;409;703;0-944-862-1303-419-895-1074-780-635-640-1360-868-627-0
;;6;8,96;2,03016;409;703;0-944-862-1303-419-895-1074-780-635-640-868-1360-627-0
;;7;8,96;2,03016;409;703;0-944-862-1303-419-895-1074-780-640-868-1360-635-627-0
;;8;9,39;4,04261;409;703;0-862-1303-419-895-1074-780-640-1360-868-635-944-627-0
;;9;9,76;63,2689;409;703;0-944-895-780-1074-419-1303-862-627-640-1360-868-635-0
;;10;9,64;79,06;409;703;0-944-640-1360-868-862-1303-419-895-1074-780-635-627-0
;;11;9,68;124,368;409;703;0-944-627-640-868-1360-635-862-1303-419-895-1074-780-0
;;12;9,48;130,333;409;703;0-944-1303-419-895-1074-780-635-640-1360-868-862-627-0
;;13;9,93;167,912;409;703;0-944-862-895-640-1360-868-635-780-1074-419-1303-627-0
;;14;9,29;183,714;409;703;0-944-627-862-1303-419-895-1074-780-640-868-1360-635-0
;;15;9,86;193,556;409;703;0-944-862-895-635-640-1360-868-780-1074-419-1303-627-0
;;16;9,71;31,487;475;672;0-944-862-1303-895-1074-780-651-529-127-450-640-0
;;17;9,72;45,3653;475;672;0-944-862-1303-895-1074-780-651-450-529-127-640-0
;;18;9,57;2,03016;476;660;0-944-862-1303-895-1074-780-651-1093-640-868-635-627-0
;;19;9,9;15,8288;476;660;0-944-627-862-1303-895-1074-780-651-1093-640-868-635-0
;;20;9,79;2,03015;513;639;0-944-862-1303-895-1074-780-635-1360-868-651-1093-640-0
;;21;9,51;2,03016;513;639;0-944-862-1303-895-1074-780-651-1093-640-1360-868-635-0
;;22;9,85;9,82546;513;639;0-944-862-1303-895-1074-780-635-1360-868-640-651-1093-0
;;23;9,76;19,7849;513;639;0-944-862-1303-895-1074-780-635-651-1093-640-868-1360-0
;;24;9,51;25,6255;513;639;0-944-862-1303-895-1074-780-651-1093-640-868-1360-635-0
;;25;9,85;27,5525;513;639;0-944-862-1303-895-1074-780-635-868-1360-640-651-1093-0
;;26;9,77;27,5525;534;638;0-944-862-1303-895-1074-780-628-1093-640-868-1360-635-0
;;27;9,77;71,1378;534;638;0-944-862-1303-895-1074-780-628-1093-640-1360-868-635-0
;;28;9,85;92,7952;556;543;0-944-862-1303-635-640-1360-1074-780-651-1093-628-0
;;29;9,89;193,556;556;543;0-944-635-1360-640-651-1093-628-780-1074-1303-862-0
;;30;9,99;21,7553;564;542;0-944-862-1303-627-640-450-529-127-628-1093-635-0
;;31;9,93;43,36;570;522;0-1303-862-635-780-651-1093-628-127-529-640-0
;;32;9,72;51,1934;575;479;0-944-862-1303-640-651-450-127-628-1093-635-0
;;33;9,94;79,06;575;479;0-944-862-1303-635-628-1093-651-450-127-640-0
;;34;9,83;199,413;497;659;0-944-862-1303-895-1074-780-628-1093-640-868-635-627-0
;;35;9,81;201,253;539;630;0-944-862-1303-895-1074-780-628-1093-640-1360-635-627-0
;;36;9,94;203,759;586;467;0-1303-862-635-780-651-1093-628-127-640-1360-0
;;37;9,85;203,927;555;558;0-862-1303-895-1074-780-628-1093-127-640-635-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;8,96;0,090325;409;703;0-944-862-1303-419-895-1074-780-640-1360-868-635-627-0
;;2;8,96;0,266716;409;703;0-944-862-1303-419-895-1074-780-635-640-868-1360-627-0
;;3;9,88;0,54936;409;703;0-944-1303-895-1074-780-635-640-1360-868-419-862-627-0
;;4;9,29;1,20616;409;703;0-944-627-862-1303-419-895-1074-780-635-640-868-1360-0
;;5;9,93;1,26216;409;703;0-944-862-895-640-868-1360-635-780-1074-419-1303-627-0
;;6;9,29;1,32551;409;703;0-944-627-862-1303-419-895-1074-780-640-1360-868-635-0
;;7;9,98;1,33593;409;703;0-944-419-895-1074-1303-862-627-640-1360-868-780-635-0
;;8;9,93;1,37163;409;703;0-944-895-780-640-868-1360-635-1074-419-1303-862-627-0
;;9;8,96;2,54421;409;703;0-944-862-1303-419-895-1074-780-640-868-1360-635-627-0
;;10;9,86;2,83816;409;703;0-944-862-895-635-640-1360-868-780-1074-419-1303-627-0
;;11;9,48;14,1718;409;703;0-944-1303-419-895-1074-780-640-1360-868-635-627-862-0
;;12;9,71;14,369;409;703;0-944-862-1303-627-640-1360-868-780-1074-419-895-635-0
;;13;9,85;14,4053;409;703;0-944-862-895-419-1303-627-640-1360-868-780-1074-635-0
;;14;9,68;15,2922;409;703;0-944-627-640-868-1360-635-862-1303-419-895-1074-780-0
;;15;9,94;15,3749;409;703;0-944-862-895-419-1303-627-635-780-1074-640-868-1360-0
;;16;9,75;15,78;409;703;0-944-862-895-780-1074-419-1303-627-640-868-1360-635-0
;;17;9,29;15,9606;409;703;0-944-627-862-1303-419-895-1074-780-640-868-1360-635-0
;;18;9,77;16,2037;409;703;0-944-862-895-1074-419-1303-627-640-1360-868-780-635-0
;;19;9,73;16,6026;409;703;0-944-1360-868-627-862-1303-419-895-1074-780-640-635-0
;;20;9,76;17,233;409;703;0-944-1303-895-780-1074-419-862-627-640-868-1360-635-0
;;21;8,96;65,8889;409;703;0-944-862-1303-419-895-1074-780-635-640-1360-868-627-0
;;22;9,88;66,2609;409;703;0-944-1303-895-1074-419-862-627-635-780-640-868-1360-0
;;23;9,48;67,1734;409;703;0-944-1303-419-895-1074-780-635-640-868-1360-627-862-0
;;24;9,6;69,2456;409;703;0-944-419-895-1074-780-635-640-1360-868-1303-862-627-0
;;25;9,85;70,1038;409;703;0-944-895-1074-419-1303-862-640-1360-868-780-635-627-0
;;26;9,84;70,763;409;703;0-944-862-895-1074-419-1303-640-1360-868-780-635-627-0
;;27;9,76;118,512;409;703;0-944-1303-895-780-1074-419-862-627-640-1360-868-635-0
;;28;9,86;125,079;409;703;0-944-1303-895-419-862-627-640-1360-868-1074-780-635-0
;;29;9,72;191,677;409;703;0-944-862-1303-627-640-1360-868-419-895-1074-780-635-0
;;30;9,71;191,738;409;703;0-944-862-1303-627-640-1360-868-1074-419-895-780-635-0
;;31;9,97;194,322;409;703;0-944-627-640-1360-868-1074-419-1303-862-895-780-635-0
;;32;9,93;196,037;409;703;0-944-862-895-640-1360-868-635-780-1074-419-1303-627-0
;;33;9,8;69,5844;482;692;0-944-862-1303-895-1074-780-651-529-127-640-635-0
;;34;9,83;2,46685;497;659;0-944-862-1303-895-1074-780-628-1093-640-868-635-627-0
;;35;9,81;0,207888;539;630;0-944-862-1303-895-1074-780-628-1093-640-1360-635-627-0
;;36;9,93;20,4649;570;522;0-1303-862-635-780-651-1093-628-127-529-640-0
;;37;9,89;21,8199;574;484;0-1303-862-635-780-450-529-127-628-1093-640-0
;;38;9,77;206,922;534;638;0-944-862-1303-895-1074-780-628-1093-640-1360-868-635-0
;;39;9,9;207,994;556;543;0-944-862-1303-635-1360-1074-780-651-628-1093-640-0
;;40;10;210,384;516;647;0-944-862-1303-895-1074-780-450-529-127-1093-640-0

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,29;1,98294;409;703;0-944-627-862-1303-419-895-1074-780-640-1360-868-635-0
;;2;8,96;1,98294;409;703;0-944-862-1303-419-895-1074-780-640-1360-868-635-627-0
;;3;9,57;1,98294;409;703;0-944-640-1360-868-627-862-1303-419-895-1074-780-635-0
;;4;8,96;1,98295;409;703;0-944-862-1303-419-895-1074-780-635-640-1360-868-627-0
;;5;8,96;1,98295;409;703;0-944-862-1303-419-895-1074-780-635-640-868-1360-627-0
;;6;8,96;1,98296;409;703;0-944-862-1303-419-895-1074-780-640-868-1360-635-627-0
;;7;9,29;1,98296;409;703;0-944-627-862-1303-419-895-1074-780-635-640-868-1360-0
;;8;9,39;9,86612;409;703;0-862-1303-419-895-1074-780-640-1360-868-635-944-627-0
;;9;9,64;15,8437;409;703;0-944-640-1360-868-862-1303-419-895-1074-780-635-627-0
;;10;9,67;49,7395;409;703;0-944-640-1360-868-635-627-862-1303-419-895-1074-780-0
;;11;9,29;69,6721;409;703;0-944-627-862-1303-419-895-1074-780-640-868-1360-635-0
;;12;9,97;69,6721;409;703;0-944-895-1074-780-640-868-1360-635-627-1303-419-862-0
;;13;9,84;83,557;409;703;0-944-862-1303-627-635-640-1360-868-1074-419-895-780-0
;;14;9,64;119,517;409;703;0-944-640-868-1360-862-1303-419-895-1074-780-635-627-0
;;15;9,72;9,86613;475;672;0-944-862-1303-895-1074-780-651-450-529-127-640-0
;;16;9,71;55,7179;475;672;0-944-862-1303-895-1074-780-651-529-127-450-640-0
;;17;9,9;27,8213;476;660;0-944-627-862-1303-895-1074-780-651-1093-640-868-635-0
;;18;9,57;33,8249;476;660;0-944-862-1303-895-1074-780-651-1093-640-868-635-627-0
;;19;9,83;15,8437;497;659;0-944-862-1303-895-1074-780-628-1093-640-868-635-627-0
;;20;9,79;1,98295;513;639;0-944-862-1303-895-1074-780-635-1360-868-651-1093-640-0
;;21;9,76;5,94591;513;639;0-944-862-1303-895-1074-780-635-651-1093-640-868-1360-0
;;22;9,51;5,94591;513;639;0-944-862-1303-895-1074-780-651-1093-640-1360-868-635-0
;;23;9,85;11,8737;513;639;0-944-862-1303-895-1074-780-635-868-1360-640-651-1093-0
;;24;9,51;43,7869;513;639;0-944-862-1303-895-1074-780-651-1093-640-868-1360-635-0
;;25;9,85;51,7421;513;639;0-944-862-1303-895-1074-780-635-1360-868-640-651-1093-0
;;26;9,99;63,6398;513;639;0-944-862-1303-895-1074-635-868-1360-640-651-1093-780-0
;;27;9,77;5,9459;534;638;0-944-862-1303-895-1074-780-628-1093-640-1360-868-635-0
;;28;9,77;37,8314;534;638;0-944-862-1303-895-1074-780-628-1093-640-868-1360-635-0
;;29;9,75;11,8737;571;556;0-862-1303-895-1074-780-640-1360-651-1093-628-635-0
;;30;9,78;55,7179;571;556;0-862-1303-895-1074-780-635-1360-640-651-1093-628-0
;;31;9,89;131,399;574;484;0-1303-862-635-780-450-529-127-628-1093-640-0
;;32;9,72;111,522;575;479;0-944-862-1303-640-651-450-127-628-1093-635-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;8,96;0,449341;409;703;0-944-862-1303-419-895-1074-780-640-1360-868-635-627-0
;;2;8,96;0,838734;409;703;0-944-862-1303-419-895-1074-780-635-640-1360-868-627-0
;;3;8,96;1,12618;409;703;0-944-862-1303-419-895-1074-780-635-640-868-1360-627-0
;;4;9,29;1,14774;409;703;0-944-627-862-1303-419-895-1074-780-640-1360-868-635-0
;;5;9,76;1,27548;409;703;0-944-895-780-1074-419-1303-862-627-640-1360-868-635-0
;;6;9,85;1,41862;409;703;0-944-862-895-419-1303-627-640-1360-868-780-1074-635-0
;;7;9,68;1,82632;409;703;0-944-627-640-868-1360-635-862-1303-419-895-1074-780-0
;;8;8,96;3,31727;409;703;0-944-862-1303-419-895-1074-780-640-868-1360-635-627-0
;;9;9,84;3,55454;409;703;0-944-862-895-1074-419-1303-640-1360-868-780-635-627-0
;;10;9,88;4,41082;409;703;0-944-1303-895-1074-780-635-640-1360-868-419-862-627-0
;;11;9,48;4,91431;409;703;0-944-1303-419-895-1074-780-640-1360-868-635-627-862-0
;;12;9,86;5,09022;409;703;0-944-862-895-635-640-1360-868-780-1074-419-1303-627-0
;;13;9,85;73,9025;409;703;0-944-895-1074-419-1303-862-640-1360-868-780-635-627-0
;;14;9,85;74,6058;409;703;0-944-1303-895-1074-419-862-640-1360-868-780-635-627-0
;;15;9,73;74,7911;409;703;0-944-1360-868-627-862-1303-419-895-1074-780-640-635-0
;;16;9,98;75,5724;409;703;0-944-419-895-1074-1303-862-627-640-1360-868-780-635-0
;;17;9,71;75,5928;409;703;0-944-862-1303-627-640-1360-868-780-1074-419-895-635-0
;;18;9,77;77,0826;409;703;0-944-862-895-1074-419-1303-627-640-1360-868-780-635-0
;;19;9,78;77,3937;409;703;0-944-862-1303-895-1074-419-627-640-1360-868-780-635-0
;;20;9,88;78,0211;409;703;0-944-1303-895-1074-419-862-627-635-780-640-868-1360-0
;;21;9,8;78,1589;482;692;0-944-862-1303-895-1074-780-651-529-127-640-635-0
;;22;9,83;3,25445;497;659;0-944-862-1303-895-1074-780-628-1093-640-868-635-627-0
;;23;9,55;0,747856;518;631;0-944-862-1303-895-1074-780-651-1093-640-1360-635-627-0
;;24;9,81;0,72881;539;630;0-944-862-1303-895-1074-780-628-1093-640-1360-635-627-0
;;25;9,99;0,411545;569;493;0-944-862-1303-1360-640-651-450-1093-628-780-635-0
;;26;9,51;200,402;513;639;0-944-862-1303-895-1074-780-651-1093-640-1360-868-635-0
;;27;9,88;204,65;556;543;0-944-862-1303-1074-640-1360-651-1093-628-780-635-0

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;9,29;1,94359;409;703;0-944-627-862-1303-419-895-1074-780-640-1360-868-635-0
;;2;9,57;1,9436;409;703;0-944-640-1360-868-627-862-1303-419-895-1074-780-635-0
;;3;8,96;1,9436;409;703;0-944-862-1303-419-895-1074-780-640-1360-868-635-627-0
