Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p2143.txt;50;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;1.309,86;1.310;3;27;18;10;7;30;
2;1.337,47;1.337,54;4;28;32;9;5;13;
3;1.322,04;1.322,14;6;30;8;28;4;15;
4;1.309,98;1.310,15;5;12;32;38;9;10;
5;1.430,73;1.430,74;10;27;12;32;7;14;
6;1.574,67;1.574,75;2;69;27;15;10;13;
7;1.497,48;1.497,53;14;26;26;35;8;6;
8;1.502,61;1.502,68;5;29;25;28;6;19;
9;1.558,76;1.558,8;9;20;71;2;21;5;
10;1.437,37;1.437,4;5;38;11;7;5;6;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;49,997;668,371;2966;3336;0-944-635-627-862-1303-419-1948-1821-1021-540-755-1708-1968-2009-2088-2011-1364-1367-1358-1378-1422-2089-1746-1894-1581-2086-1513-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-529-640-0
;;2;49,977;641,179;3011;3331;0-944-627-862-1303-419-1948-1821-2029-1021-540-755-1364-2011-2088-2009-1708-273-1358-1367-1378-2089-1422-1746-1894-1581-2086-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-529-640-0
;;3;49,987;641,484;3027;3304;0-944-627-862-1303-419-1948-1821-2029-1021-540-755-1364-2011-2088-2009-1708-273-1378-1498-1358-1367-2089-1422-1746-1894-1581-2086-1513-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-529-640-0
;;4;49,987;643,405;3027;3304;0-944-627-862-1303-419-1948-1821-2029-1021-540-755-1364-2011-2088-2009-1708-273-1378-1498-1358-1367-1422-2089-1746-1894-1581-2086-1513-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-529-640-0
;;5;49,987;655,726;3027;3304;0-944-627-862-1303-419-1948-1821-2029-1021-540-755-1364-2011-2088-2009-1708-273-1358-1378-1498-1367-1422-2089-1746-1894-1581-2086-1513-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-529-640-0
;;6;49,987;665,154;3027;3304;0-944-627-862-1303-419-1948-1821-2029-1021-540-755-1708-1364-2011-2088-2009-273-1358-1378-1498-1367-1422-2089-1746-1894-1581-2086-1513-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-529-640-0
;;7;49,987;666,791;3027;3304;0-944-627-862-1303-419-1948-1821-2029-1021-540-755-273-1708-2009-2088-2011-1364-1358-1378-1498-1367-1422-2089-1746-1894-1581-2086-1513-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-529-640-0
;;8;49,997;682,457;3030;3302;0-944-635-627-862-1303-419-1948-1821-1021-755-540-273-1708-1968-2009-2088-2011-1364-1367-1358-2089-1422-1746-1894-1581-2086-1513-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-529-640-0
;;9;49,997;687,363;3030;3302;0-944-635-627-862-1303-419-1948-1821-1021-755-540-273-1708-1968-2009-2088-2011-1364-1358-1367-2089-1422-1746-1894-1581-2086-1513-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-529-640-0
;;10;49,997;709,717;3030;3302;0-944-635-627-862-1303-419-1948-1821-1021-755-540-273-1364-2011-2088-2009-1968-1708-1358-1367-2089-1422-1746-1894-1581-2086-1513-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-529-640-0
;;11;49,977;641;3050;3283;0-944-627-862-1303-419-1948-1821-2029-1021-540-755-1364-2011-2088-1968-1708-273-1358-1367-1378-2089-1422-1746-1894-1581-2086-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-529-640-0
;;12;49,987;641,408;3066;3256;0-944-627-862-1303-419-1948-1821-2029-1021-540-755-1364-2011-2088-1968-1708-273-1498-1358-1367-1378-2089-1422-1746-1894-1581-2086-1513-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-529-640-0
;;13;49,987;641,986;3066;3256;0-944-627-862-1303-419-1948-1821-2029-1021-540-755-1364-2011-2088-1968-1708-273-1378-1498-1358-1367-2089-1422-1746-1894-1581-2086-1513-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-529-640-0
;;14;49,987;643,656;3066;3256;0-944-627-862-1303-419-1948-1821-2029-1021-540-755-1364-2011-2088-1968-1708-273-1378-1498-1358-1367-1422-2089-1746-1894-1581-2086-1513-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-529-640-0
;;15;49,987;656,497;3066;3256;0-944-627-862-1303-419-1948-1821-2029-1021-540-755-1364-2011-2088-1968-1708-273-1358-1378-1498-1367-1422-2089-1746-1894-1581-2086-1513-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-529-640-0
;;16;49,987;665,229;3066;3256;0-944-627-862-1303-419-1948-1821-2029-1021-540-755-273-1708-1968-2088-2011-1364-1358-1378-1498-1367-1422-2089-1746-1894-1581-2086-1513-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-529-640-0
;;17;49,987;566,156;3078;3230;0-944-627-862-1303-419-1948-1821-540-755-273-1364-2088-1968-1708-1021-1367-1358-1378-1498-2089-1422-1746-1894-1581-2086-1998-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-529-640-0
;;18;49,677;172,644;3096;3041;0-944-627-1360-635-862-1303-419-1948-1821-2029-1021-755-540-1364-2088-1968-273-1498-1378-1367-1358-1422-2089-1746-1581-1894-2086-1513-1669-1688-2076-1961-1817-1403-2084-2079-895-1074-780-1784-1352-2004-1676-2008-1950-1971-1550-2128-127-529-640-0
;;19;49,997;106,926;3113;2961;0-944-862-1303-419-1948-1669-1821-1513-2029-1021-540-755-273-2088-2009-1968-1364-1358-1367-1581-1894-1746-1422-2089-2005-2002-1958-1817-1403-2084-1961-2076-1688-895-1352-1784-2123-1676-2008-1950-1971-1550-2128-127-529-450-640-0
;;20;49,687;9,06418;3137;2959;0-944-862-1303-1948-1821-1513-1021-540-755-273-1968-2088-1364-1358-1367-1581-1894-1746-1422-2089-2005-2002-1958-1817-2018-1403-2084-1961-2076-1688-419-895-1074-1352-1784-2004-2123-1676-2008-1950-1971-1550-2128-127-529-450-640-0
;;21;49,987;1.311,51;3056;3272;0-944-627-862-1303-419-1948-1821-1021-540-755-1708-273-1968-2009-2088-2011-1364-1358-1378-1498-1367-1422-2089-1746-1894-1581-2086-1513-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-450-640-0
;;22;49,987;1.311,73;3073;3244;0-944-627-862-1303-419-1948-1821-2029-1021-540-755-273-1708-1968-2009-2088-2011-1364-1358-1498-1367-1422-2089-1746-1894-1581-2086-1513-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-450-640-0
;;23;49,987;1.311,95;3061;3268;0-944-627-862-1303-419-1948-1821-2029-1021-540-755-273-1708-1968-2009-2088-2011-1364-1378-1358-1367-1422-2089-1746-1894-1581-2086-1513-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-450-640-0
;;24;49,977;1.313,48;3006;3335;0-944-627-862-1303-419-1948-1821-1021-540-755-273-1708-2009-2088-2011-1364-1358-1378-1498-1367-1422-2089-1746-1894-1581-2086-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-529-640-0
;;25;49,977;1.313,55;3093;3209;0-944-627-862-1303-419-1948-1821-2029-1021-540-755-273-2011-2088-1968-1364-1367-1498-1378-1358-2089-1422-1746-1581-1894-2086-1998-1513-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-529-640-0
;;26;49,977;1.317,98;3052;3275;0-944-627-862-1303-419-1948-1821-1021-540-755-273-1708-1968-2009-2088-2011-1364-1498-1358-1367-1422-2089-1746-1894-1581-2086-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-450-640-0
;;27;49,977;1.318,18;3040;3299;0-944-627-862-1303-419-1948-1821-1021-540-755-273-1708-1968-2009-2088-2011-1364-1378-1358-1367-1422-2089-1746-1894-1581-2086-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-450-640-0
;;28;49,997;1.318,4;3088;3220;0-944-627-862-1303-419-1948-1821-2029-1364-2088-1968-2009-1708-273-755-540-1021-1498-1378-1358-1367-1422-2089-1746-1894-1581-2086-1513-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-450-640-0
;;29;49,977;1.320,07;3083;3225;0-944-627-862-1303-419-1948-1821-1021-540-755-273-2011-2088-2009-1968-1364-1378-1498-1367-1358-2089-1422-1746-1581-1894-2086-1998-1513-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-450-640-0
;;30;49,987;1.322,79;3089;3215;0-944-627-862-1303-419-1948-1821-1021-540-755-273-2088-1968-2009-1364-1708-1367-1358-1378-1498-2089-1422-1746-1581-1894-2086-1998-1513-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-895-1074-780-1784-1950-2004-1676-2008-1971-1550-2128-127-450-640-0

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;49,877;1.357,48;3096;3405;0-944-862-895-1948-1669-1821-1021-540-755-1968-2009-2088-2011-1364-273-1708-1498-1378-1358-1367-2089-1422-1746-1581-1894-2086-1726-2083-2005-426-2074-2002-1958-2054-2053-1744-1961-2076-1730-1688-2022-1817-1613-2018-1403-2084-1519-2079-419-1303-627-640-1360-868-1074-780-635-0
;;2;49,867;1.359,34;3093;3418;0-944-862-895-1948-1669-1821-1021-540-755-1968-2009-2088-2011-1364-273-1708-1498-1378-1358-1367-2089-1422-1746-1581-1894-2086-1726-2083-2005-426-2074-2002-1958-2054-2053-1744-2038-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-1303-627-640-1360-868-1074-780-635-0
;;3;49,777;1.359,87;3239;3323;0-944-862-1948-1669-1821-1513-2029-1021-540-755-1968-2009-2088-2011-1364-273-1708-1498-1378-1358-1367-2089-1422-1746-1581-1894-2086-1726-2083-2005-426-2074-2002-1958-2054-2053-2028-1744-2022-1817-1613-2018-1403-2084-1519-2079-1961-2076-1688-1730-2026-419-1303-627-640-1360-868-780-635-0
;;4;49,947;1.373,83;3187;3345;0-944-862-1948-1669-1821-1021-755-540-1708-1968-2009-2088-2011-1364-273-1498-1367-1358-1378-1994-1422-2089-1746-1894-1581-2086-1513-2083-1726-2005-426-2074-2002-1958-1943-2054-2053-1744-2022-1817-1613-2018-1403-2084-1519-2079-1961-2076-1688-1730-2026-419-1303-627-640-1360-868-780-635-0
;;5;49,897;1.374,79;3178;3395;0-944-862-895-1948-1669-1821-1513-1021-540-755-1968-2009-2088-2011-1364-273-1708-1498-1378-1358-1367-2089-1422-1746-1581-1894-2086-1726-2083-2005-426-2074-2002-1958-2054-2053-1744-2022-1817-1613-2018-1403-2084-1519-2079-1961-2076-1688-1730-2026-419-1303-627-640-1360-868-780-635-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;49,967;903,211;3027;3277;0-944-862-1303-419-1948-1513-2083-1726-2086-1581-1894-1746-1422-2089-1358-1498-1378-1367-1708-1364-273-2009-1968-2088-2011-755-540-1021-2029-1821-1669-2038-1688-1730-2076-2026-2022-1817-2018-1403-2084-2079-895-1074-780-1352-1550-1971-2008-1950-1676-2004-1784-640-0
;;2;49,967;903,523;3027;3277;0-944-862-1303-419-1948-1821-2029-1021-540-755-1708-2011-2088-1968-2009-273-1364-1367-1378-1498-1358-2089-1422-1746-1894-1581-2086-1726-2083-1513-1669-2038-1688-1730-2076-2026-2022-1817-2018-1403-2084-2079-895-1074-780-1352-1550-1971-2008-1950-1676-2004-1784-640-0
;;3;49,967;906,777;3027;3277;0-944-862-1303-419-1948-1821-2029-1021-540-755-1708-2011-2088-1968-2009-273-1364-1367-1378-1498-1358-1422-2089-1746-1894-1581-2086-1726-2083-1513-1669-2038-1688-1730-2076-2026-2022-1817-2018-1403-2084-2079-895-1074-780-1352-1550-1971-2008-1950-1676-2004-1784-640-0
;;4;49,967;943,476;3027;3277;0-944-862-1303-419-1948-1821-2029-1021-540-755-1708-2011-2088-1968-2009-273-1364-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1726-2083-1513-1669-2038-1688-1730-2076-2026-2022-1817-2018-1403-2084-2079-895-1074-780-1352-1550-1971-2008-1950-1676-2004-1784-640-0
;;5;49,967;1.339,37;3018;3294;0-944-627-862-1303-1948-1513-2083-1726-2086-1894-1581-1746-1422-2089-1367-1378-1358-1364-2011-2088-1968-2009-273-1708-755-540-1021-1821-1669-2076-1688-1730-2084-1817-1613-2018-1403-419-895-1074-780-1522-1352-2128-1550-1971-2004-1676-1950-2008-1784-640-635-0
;;6;49,997;1.339,84;2944;3338;0-944-627-862-1303-1948-1513-2083-1726-2086-1894-1581-1746-1422-2089-1367-1378-1358-1021-540-755-1708-273-2009-1968-2088-2011-1364-2029-1821-1669-1688-1730-2076-2022-1817-1613-2018-1403-2084-419-895-1074-780-1522-1784-2008-1950-1676-2004-1971-1550-127-640-0
;;7;49,997;1.340,39;2983;3326;0-944-627-862-1303-1948-1513-2083-1726-2086-1894-1581-1746-1422-2089-1367-1378-1358-1021-540-755-1708-273-2009-1968-2088-2011-1364-2029-1821-1669-1688-1730-2076-2022-1817-1613-2018-1403-2084-419-895-1074-780-1352-1784-2008-1950-1676-2004-1971-1550-127-640-0
;;8;49,997;1.342,17;2900;3345;0-944-627-862-1303-1948-1513-2083-1726-2086-1894-1581-1746-1422-2089-1367-1498-1378-1021-540-755-1708-273-2009-1968-2088-2011-1364-2029-1821-1669-1688-1730-2076-2022-1817-1613-2018-1403-2084-419-895-1074-780-1522-1784-2008-1950-1676-2004-1971-1550-127-640-0
;;9;49,997;1.344,77;2939;3342;0-944-627-862-1303-1948-1513-2083-1726-2086-1894-1581-1746-1422-2089-1367-1498-1358-1378-1364-2011-2088-1968-2009-273-1708-755-540-1021-1821-1669-1688-1730-2076-2022-1817-1613-2018-1403-2084-419-895-1074-780-1522-1784-2008-1950-1676-2004-1971-1550-127-640-0
;;10;49,997;1.345,34;2978;3330;0-944-627-862-1303-1948-1513-2083-1726-2086-1894-1581-1746-1422-2089-1367-1498-1358-1378-1364-2011-2088-1968-2009-273-1708-755-540-1021-1821-1669-1688-1730-2076-2022-1817-1613-2018-1403-2084-419-895-1074-780-1352-1784-2008-1950-1676-2004-1971-1550-127-640-0
;;11;49,997;1.350,75;3180;3275;0-944-862-1303-1948-1513-2083-1726-2086-1894-1581-1746-2089-1358-1498-1378-1367-1708-1364-273-2011-2009-1968-2088-540-755-1021-1821-1669-2038-1688-1730-2076-1961-2022-1817-2018-1403-2084-2079-419-895-1074-780-1784-1997-2128-1550-1971-2008-2004-1676-1950-1352-640-0
;;12;49,517;1.351,51;3182;3199;0-944-862-1303-1948-1513-2083-1726-2086-1894-1581-1746-1422-2089-1358-1378-1367-1708-1364-273-2011-2009-1968-2088-540-755-1021-2029-1821-1669-2038-1688-2076-1961-1817-2018-1403-2084-2079-419-895-1074-780-1784-1997-2128-1550-1971-2008-2004-1676-1950-1352-640-0
;;13;49,517;1.358,47;3183;3194;0-944-862-1303-1948-1513-1998-2083-1726-2086-1894-1581-1746-1422-2089-1358-1378-1367-1708-1364-273-2011-2009-1968-2088-540-755-1021-1821-1669-2038-1688-2076-1961-1817-2018-1403-2084-2079-419-895-1074-780-1784-1997-2128-1550-1971-2008-2004-1676-1950-1352-640-0

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;49,867;661,237;3160;3115;0-944-640-868-635-862-1303-1948-1669-1821-2029-1367-1358-1378-1498-1021-540-755-1968-2009-2088-2011-1708-273-1364-1513-1726-2083-2086-1581-1894-1746-1422-2089-1594-680-2041-426-2074-2002-1958-1917-1744-2028-2117-1943-2053-2054-1959-2003-2022-1817-1613-2018-1403-2084-1519-2079-1961-0
;;2;49,987;1.322,15;2952;3330;0-944-862-1303-895-1074-780-640-1360-868-635-627-419-1688-1730-2038-2076-1961-2022-2084-1519-1403-2018-1817-1613-1744-2053-2054-1943-1917-1958-2002-2074-426-2005-2041-2089-1422-1746-2086-1581-1894-1367-1358-1378-1498-1021-1364-273-1708-2011-2088-2009-1968-755-540-1821-1669-0
;;3;49,987;1.323,69;3095;3305;0-944-862-1303-895-1074-780-640-1360-868-635-627-419-1688-1730-2076-1961-2022-1403-2018-1817-1613-1744-2053-2054-1958-1917-2002-2074-426-2005-2041-2089-1422-1746-1581-1894-2086-1726-2083-1513-2029-1364-273-1708-2011-2088-2009-1968-755-540-1021-1498-1378-1358-1367-1821-1948-0
;;4;49,947;1.326,97;3102;3265;0-944-862-1303-895-1074-635-640-1360-868-780-419-2026-1730-1688-2038-2076-1961-2022-1613-2084-1403-1817-1744-1943-2054-2053-1958-1917-2002-2074-426-2005-1726-2083-2086-1894-1581-1746-1422-2089-1367-1358-1378-1498-1021-540-755-1968-2009-2088-2011-1708-273-1364-2029-1513-1948-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;49,957;135,621;3089;3286;0-944-862-1303-419-1948-1821-1021-755-540-273-1708-1968-2009-2088-2011-1364-1378-1367-1358-2086-1894-1581-1746-2089-1422-2041-2083-1726-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-895-1822-1550-1971-1676-1950-2008-2123-1962-2004-1784-640-635-0
;;2;49,967;138,126;3089;3286;0-944-862-1303-419-1948-1821-540-755-273-1708-1968-2009-2088-2011-1364-1021-1378-1367-1358-2086-1894-1581-1746-2089-1422-2041-2083-1726-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-895-1822-1550-1971-1676-1950-2008-2123-1962-2004-1784-640-635-0
;;3;49,877;1.351,48;3125;3262;0-944-862-1303-1948-1821-1021-540-755-273-1968-2009-2088-2011-1364-1708-1498-1378-1367-1358-2089-1422-1746-1894-1581-2086-1726-2083-1513-1669-2038-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-419-895-1074-780-1784-1962-2123-2008-1950-1676-1971-1550-640-635-0
;;4;49,947;1.351,9;3254;3080;0-944-862-1303-1948-1513-2086-1581-1894-1746-1422-2089-1358-1367-273-1364-540-755-1021-1821-1669-2038-1961-2076-1817-1613-2018-1403-2084-419-895-1074-780-1522-1889-1799-1352-1784-2004-1962-2123-2008-1950-1676-1971-1550-2128-1997-127-628-635-640-868-627-0
;;5;49,657;1.352,13;3302;3064;0-862-1303-1948-1821-540-755-273-1364-2088-1021-1378-1367-1358-2089-1422-1746-1894-1581-2086-1513-1688-2038-1961-2076-1613-1817-2018-1403-2084-419-895-1074-780-1522-1889-1799-1352-1784-2004-1962-2123-2008-1950-1676-1971-1550-2128-1997-127-640-868-635-627-0
;;6;49,797;1.352,42;3159;3248;0-944-862-1303-1948-1513-2086-1581-1894-1746-1422-2089-1367-1021-755-540-273-1364-2088-2009-1821-1669-2038-1961-2076-1688-1730-2084-1403-1817-1613-2018-419-895-1074-780-1799-1352-1784-1962-2004-2123-2008-1950-1676-1971-1550-2128-1997-127-640-868-635-627-0
;;7;49,767;1.352,71;3073;3313;0-944-862-1948-1513-2086-1581-1894-1746-1422-2089-1358-1367-1378-1021-2009-1968-2088-1364-540-755-1821-1669-1688-1730-2076-1961-1613-1817-2018-1403-2084-419-895-1074-780-1799-1352-1784-1962-1950-1676-2123-2008-2004-1822-1971-1550-2128-127-640-868-635-627-0
;;8;49,667;1.353,76;3051;3326;0-944-862-1303-1948-1821-1021-755-540-1364-273-2088-2009-1968-1708-1498-1378-1367-1358-2089-1422-1746-1894-1581-2086-1513-1669-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-419-895-1074-780-1352-2004-1822-1550-1971-1676-1950-2008-2123-1784-640-1360-868-635-0
;;9;49,957;1.355,51;2991;3399;0-944-862-1948-1513-2083-1726-2086-1581-1894-1746-1422-2089-1358-1367-1378-1021-2011-2088-1968-2009-1364-1708-755-540-1821-1669-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-419-895-1074-780-1352-2004-1822-1550-1971-1676-1950-2008-2123-1784-640-1360-868-635-0
;;10;49,977;1.355,61;2975;3409;0-944-862-1948-1513-2083-1726-2086-1581-1894-1746-1422-2089-1358-1367-540-755-1708-1364-2009-1968-2088-2011-1021-1821-1669-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-419-895-1074-780-1784-2004-1676-1950-2008-2123-1822-1971-1550-1352-1799-640-1360-868-627-0
;;11;49,867;1.356,17;2993;3392;0-944-862-1303-1948-1513-2086-1581-1894-1746-1422-2089-1378-1367-1021-540-755-1364-2011-2088-1968-2009-1708-2029-1821-1669-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-419-895-1074-780-1784-2004-1822-2128-1550-1971-1676-2123-2008-1950-1352-640-1360-868-635-0
;;12;49,967;1.357,33;2890;3436;0-944-862-1303-1948-1669-1821-1513-2086-1581-1894-1746-1422-2089-1378-1367-1021-755-540-1364-2011-2088-2009-1968-1708-1961-2022-1817-1613-2018-1403-2084-2026-2076-1730-1688-419-895-1074-780-1784-2004-1676-1950-2008-2123-1822-1971-1550-1352-1799-640-1360-868-627-0
;;13;49,997;1.364,95;3038;3355;0-944-862-1948-1513-2083-1726-2086-1581-1894-1746-1422-2089-1358-1367-1378-1968-2009-2088-2011-1364-540-755-1021-1821-1669-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-419-895-1074-780-1784-2123-2008-1950-1676-1971-1550-1822-2004-1352-1889-640-1360-868-635-0
;;14;49,777;1.367,16;3004;3378;0-944-862-1948-1821-1513-1581-1894-1746-1422-2089-1358-1367-1378-1021-1968-2009-2088-2011-1364-273-1708-540-755-1669-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-419-895-1074-780-1784-2123-2008-1950-1676-1971-1550-1822-2004-1962-1352-1799-635-640-868-627-0
