Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p2143.txt;45;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;1.121,01;1.121,03;6;18;10;22;9;16;
2;1.122,39;1.122,44;12;25;22;33;9;16;
3;1.134,56;1.134,63;13;19;20;19;12;18;
4;1.268,3;1.268,37;17;57;5;10;6;12;
5;1.359,63;1.359,72;15;61;22;8;10;32;
6;1.293,51;1.293,6;14;29;17;18;13;30;
7;1.381,25;1.381,31;11;38;16;26;10;19;
8;1.290,69;1.290,75;14;38;31;15;16;35;
9;1.381,2;1.381,21;11;35;16;29;14;34;
10;1.278,77;1.278,83;13;28;13;16;10;9;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,927;46,6466;2768;2918;0-944-862-1303-1948-1821-1021-755-540-1364-2088-273-1367-1358-2089-1422-1746-1581-1894-2086-1726-2083-1513-1669-1688-2076-1613-1817-2018-1403-2084-2079-419-895-1074-780-2008-2004-1676-1950-1971-1550-1822-2123-1784-640-0
;;2;44,967;442,007;2791;2857;0-944-862-1303-1948-1821-1513-1726-2083-2086-1894-1581-1746-1422-2089-1367-1378-1358-1021-1364-2088-2009-273-540-755-1669-1688-2076-1961-1613-1817-2018-1403-2084-419-895-780-1352-2004-2008-1676-1950-2123-1971-1550-1784-0
;;3;44,967;441,936;2803;2833;0-944-862-1303-1948-1821-1513-1726-2083-2086-1894-1581-1746-1422-2089-1367-1498-1358-1021-1364-2088-2009-273-540-755-1669-1688-2076-1961-1613-1817-2018-1403-2084-419-895-780-1352-2004-2008-1676-1950-2123-1971-1550-1784-0
;;4;44,887;1.121,55;2598;3015;0-944-862-1303-1948-1821-2083-1726-2086-1581-1894-1746-1422-2089-1367-273-1708-1364-2009-2088-2011-755-540-1021-1669-1961-2076-1613-1817-2018-1403-2084-2079-419-895-780-1950-1676-2004-2008-1971-1550-1822-2123-1784-640-0
;;5;44,857;1.124,25;2668;2981;0-944-862-1303-1948-1021-540-755-1708-2009-2088-2011-1364-273-1367-1358-2089-1422-1746-1894-1581-2086-1513-1669-1688-2076-1961-1613-1817-2018-1403-2084-2079-419-895-780-2008-2004-1676-1950-1971-1550-1822-2123-1784-640-0
;;6;44,867;1.124,55;2666;3005;0-944-862-1303-1948-1821-1513-2086-1581-1894-1746-1422-2089-1378-1367-1021-1364-273-2011-2009-2088-540-755-1669-1688-2076-1961-1613-1817-2018-1403-2084-2079-419-895-780-2008-2004-1676-1950-1971-1550-1822-2123-1784-640-0
;;7;44,947;1.125,31;2798;2855;0-944-862-1303-1948-1821-1021-540-755-2088-2009-273-1364-1378-1367-1358-2089-1422-1746-1894-1581-2086-2083-1513-1669-1688-2076-1961-1613-1817-2018-1403-2084-2079-419-895-780-1784-2123-1550-1971-1950-1676-2004-2008-1352-0
;;8;44,847;1.125,38;2722;2974;0-944-862-1303-1948-1821-1021-540-755-2009-2088-2011-273-1364-1367-1358-2089-1422-1746-1894-1581-2086-1513-1669-1688-2076-1961-1613-1817-2018-1403-2084-2079-419-895-780-2008-2004-1676-1950-1971-1550-1822-2123-1784-640-0
;;9;44,977;1.130,57;2895;2765;0-944-862-1303-1948-1513-1998-2083-1726-2086-1581-1894-1422-2089-1358-1367-1021-273-1364-1968-2088-540-755-1821-1669-1688-2076-1961-1613-1817-2018-1403-2084-2079-419-895-1074-1784-1550-1971-2123-1950-1676-2008-2004-1352-0
;;10;44,947;1.131,59;2921;2682;0-862-1303-1948-1821-1021-540-755-1364-1968-273-1358-1367-1422-2089-1746-1894-1581-2086-1726-2083-1998-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-895-1784-1550-1971-2123-1950-1676-2008-2004-1352-0
;;11;44,947;1.131,66;2916;2690;0-862-1303-1948-1821-1021-540-755-1364-1968-273-1358-1367-1422-2089-1746-1894-1581-2086-1726-2083-1998-1513-1669-1688-1730-2076-1961-1613-1817-2018-1403-2084-2079-419-895-1784-2123-1971-1550-1822-1950-1676-2008-2004-1352-0
;;12;44,957;1.132,48;2898;2715;0-944-862-1303-1948-1513-1998-2083-1726-2086-1581-1894-1422-2089-1358-1367-1021-273-1968-1364-540-755-1821-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-895-1784-1550-1971-2123-1950-1676-2008-2004-1352-0
;;13;44,867;1.133,42;2789;2902;0-944-862-1303-1948-1821-1513-2086-1581-1894-1746-1422-2089-1498-1367-1358-1021-1364-273-2009-2088-540-755-1669-1688-2076-1961-1613-1817-2018-1403-2084-2079-419-895-780-1352-2123-1550-1971-1950-1676-2004-2008-1784-640-0
;;14;44,867;1.134,93;2762;2950;0-944-862-1303-1948-1821-1513-2086-1581-1894-1746-1422-2089-1358-1367-1021-1364-273-2011-2009-2088-540-755-1669-1688-2076-1961-1613-1817-2018-1403-2084-2079-419-895-780-1352-2123-1550-1971-1950-1676-2004-2008-1784-640-0
;;15;44,967;1.136,24;2886;2788;0-862-1303-1948-1513-1726-2083-2086-1894-1581-1746-1422-2089-1358-1367-273-2088-1364-540-755-1021-1821-1669-1961-2076-1688-1730-2084-1403-2018-1817-1613-2079-419-895-1074-1784-2123-1971-1550-1822-1950-1676-2008-2004-1352-0
;;16;44,967;1.137,2;2857;2812;0-944-862-1303-1948-1513-1726-2083-2086-1894-1581-1746-1422-2089-1358-1367-1021-273-1364-2088-755-540-1821-1669-1961-2076-1688-1730-2084-1403-2018-1817-1613-2079-419-895-1784-2123-1971-1550-1822-1950-1676-2008-2004-1352-0

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,93;1.122,39;2873;2764;0-944-862-1303-2079-1519-1403-2018-1613-1400-2022-1817-2084-2026-1688-1730-2076-1961-2038-1948-419-895-1074-780-1375-1522-1514-1799-1889-1352-1784-1376-1595-2004-2123-1676-1910-1950-1962-2008-1529-1822-1971-1550-2128-1997-1643-127-529-1093-628-635-640-1360-868-627-0
;;2;44,98;731,007;2874;2467;0-944-640-627-862-1303-419-1948-2038-1688-1730-2076-1961-1400-2022-1613-1817-2018-1403-2084-1519-2079-2026-1245-1977-1522-1799-1889-1376-1352-1784-2123-2008-2004-1962-1910-1676-1595-1476-1950-1822-1529-1967-1971-1550-1997-2128-127-529-450-1093-628-0
;;3;44,997;1.126,16;2847;2924;0-944-862-1303-627-635-640-1360-780-1074-2079-1519-1403-2018-1613-2022-1817-2084-2026-1688-1730-2076-1961-2038-1821-2029-1358-1498-1378-1367-1021-540-755-273-1708-1364-2011-2088-2009-1968-933-680-1594-2089-1422-1746-1894-1581-2086-2083-1726-1998-1513-1669-1948-419-0
;;4;44,827;1.133,63;2832;3003;0-944-862-1303-1948-1513-1998-2083-1726-2086-1894-1581-1746-1498-1367-1358-1378-1422-2089-680-933-1968-2009-2088-2011-1708-1364-273-755-540-1021-2029-1821-1669-2038-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-2026-1730-1688-419-895-1074-780-635-640-1360-627-0
;;5;44,917;1.133,71;2829;3005;0-944-862-1303-1948-1513-1998-2083-1726-2086-1894-1581-1498-1378-1358-1367-1422-2089-2041-680-933-1968-2009-2088-2011-1708-1364-273-755-540-1021-2029-1821-1669-2038-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-2026-1730-1688-419-895-1074-780-635-640-1360-627-0
;;6;44,907;1.135,44;2811;3047;0-944-862-1303-1948-1513-1498-1378-1358-1367-1422-2089-1746-1581-1894-2086-1726-2083-1594-2041-680-933-1968-2009-2088-2011-1708-1364-273-755-540-1021-1821-1669-2038-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-2026-1730-1688-419-895-1074-780-635-640-1360-627-0
;;7;44,827;1.135,67;2826;3010;0-944-862-1303-1948-1821-2029-1021-540-755-273-1364-1708-2011-2088-2009-1968-933-680-1594-2089-1422-1367-1358-1378-1498-1746-1894-1581-2086-2083-1726-1513-1669-2038-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-2026-1730-1688-419-895-1074-780-635-640-1360-627-0
;;8;44,987;1.138,44;2791;3066;0-944-862-1303-1948-1513-1998-2086-1894-1581-1746-2083-1726-1594-2041-2089-1422-1367-1358-1378-1498-1021-540-755-273-1364-1968-2009-2088-2011-1708-2029-1821-1669-2038-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-2026-419-895-1074-780-635-640-868-1360-627-0
;;9;44,897;1.138,59;2771;3077;0-944-862-1303-1948-1513-1894-1581-1746-2086-2083-1726-1973-2041-680-2089-1422-1367-1358-1378-1498-1021-540-755-273-1364-1968-2009-2088-2011-1708-2029-1821-1669-2038-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-2026-1730-1688-419-895-1074-780-640-868-1360-635-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,937;1.116,28;2682;3047;0-944-862-1303-895-635-640-1360-868-780-1074-419-1948-1669-1821-1513-1021-755-540-273-1708-1968-2009-2088-2011-1364-1378-1498-1358-1367-2089-1746-1581-1894-2083-1726-2005-426-1958-2053-1744-2022-1613-1817-2018-1403-2084-2026-2076-1688-0
;;2;44,897;1.122,79;2721;3042;0-944-862-1303-895-1074-780-635-640-1360-627-419-1948-1669-1821-1513-1021-755-540-1364-2011-2088-2009-273-1708-1378-1358-1367-1422-2089-1746-1581-1894-2086-1726-2083-2005-426-1958-2053-1744-2022-1613-1817-2018-1403-2084-2026-2076-1688-0
;;3;44,887;1.123,15;2679;3069;0-944-862-1303-895-1074-780-635-640-1360-627-419-1948-1669-1821-1021-540-755-1364-2011-2088-1968-2009-273-1708-1378-1358-1367-1422-2089-1746-1581-1894-2086-1726-2083-2005-426-1958-2053-1744-2022-1613-1817-2018-1403-2084-2026-2076-1688-0
;;4;44,977;1.123,28;2659;3070;0-944-862-1303-895-1074-780-635-640-868-627-419-1948-1669-1821-1021-755-540-1364-2011-2088-2009-273-1708-1498-1378-1358-1367-2089-1746-1894-1581-2086-2083-1726-2005-426-1958-2054-2053-1744-2022-1613-1817-2018-1403-2084-2026-2076-1688-0
;;5;44,967;1.127,09;2833;2986;0-944-862-1303-640-1360-868-780-1074-419-1948-1669-1821-1513-2029-755-540-273-1364-1708-2011-2088-2009-1968-1021-1367-1358-1378-1498-1422-2089-1581-1894-2086-2083-1726-2005-426-1958-2054-2053-1744-2022-1613-1817-2018-1403-2084-2026-2076-1688-0
;;6;44,957;1.132,64;2803;3005;0-944-862-1303-627-640-1360-868-780-1074-419-1948-1669-1821-1513-2029-755-540-273-1364-1708-2011-2088-2009-1968-1021-1367-1358-1378-1422-2089-1894-1581-2086-2083-1726-2005-426-1958-2054-2053-1744-2022-1613-1817-2018-1403-2084-2026-2076-1688-0
;;7;44,937;1.133,43;2981;2719;0-944-862-635-640-1360-868-780-1074-1303-419-1948-1821-1021-540-755-273-1364-1358-1367-2029-1513-1894-1581-1746-1422-2089-2086-2083-1726-2005-426-2002-1958-2054-2053-1744-2022-1613-1817-2018-1403-2084-2079-1961-2076-2038-1730-1688-0
;;8;44,927;1.134,94;2977;2777;0-944-862-895-1074-780-640-1360-635-627-1303-419-1948-1821-1021-540-755-273-1364-1358-1367-2029-1513-1894-1581-1746-1422-2089-2086-2083-1726-2005-426-2002-1958-2054-2053-1744-2022-1613-1817-2018-1403-2084-2079-1961-2076-1730-1688-0
;;9;44,977;1.139,36;2839;2969;0-944-862-1303-635-640-1360-868-780-1074-419-1948-1669-1821-1513-2029-1021-755-540-1364-2011-2088-2009-273-1708-1498-1378-1358-1367-2089-1422-1894-1581-2086-2083-1726-2005-426-1958-2054-2053-1744-2022-1613-1817-2018-1403-2084-2026-2076-1688-0
;;10;44,997;1.153,25;2653;3087;0-944-862-1303-895-1074-780-640-868-627-419-1948-1669-1821-1021-540-755-1364-2011-2088-1968-2009-273-1708-1498-1378-1358-1367-2089-1746-1894-1581-2086-2083-1726-2005-426-1958-2054-2053-1744-2022-1613-1817-2018-1403-2084-2026-2076-1688-0
;;11;44,827;1.176,16;2811;2996;0-944-862-1303-627-640-1360-868-635-780-1074-419-1948-1669-1821-1021-755-540-273-2088-2009-1364-1378-1358-1367-1422-2089-1746-1894-1581-2086-1726-2083-2005-2074-2002-1958-2054-2053-1744-2022-1613-1817-2018-1403-2084-2076-1961-2038-1730-1688-0
;;12;44,967;1.202,55;2798;3009;0-944-862-1303-627-640-1360-868-780-1074-419-1948-1669-1821-1513-1021-540-755-1364-2011-2088-1968-2009-273-1708-1498-1378-1358-1367-2089-1422-1894-1581-2086-2083-1726-2005-426-1958-2054-2053-1744-2022-1613-1817-2018-1403-2084-2026-2076-1688-0
;;13;44,957;1.203,23;2791;3040;0-944-862-1303-627-640-1360-868-780-1074-419-1948-1669-1821-1513-1708-1968-2009-2088-2011-273-1364-540-755-1021-1367-1358-1378-1422-2089-1746-1894-1581-2086-2083-1726-2005-426-1958-2054-2053-1744-2022-1613-1817-2018-1403-2084-2026-2076-1688-0
;;14;44,787;1.212,53;2886;2917;0-944-862-1303-627-640-1360-868-635-780-1074-419-1948-1821-1513-2029-1364-2009-2088-273-540-755-1021-1358-1378-1367-1422-2089-1746-1894-1581-2086-1726-2083-2005-2074-2002-1958-2054-2053-1744-2022-1613-1817-2018-1403-2084-1961-2076-1730-1688-0
;;15;44,787;1.213,48;2925;2869;0-944-862-1303-627-640-1360-868-635-780-1074-419-1948-1821-1513-2029-1364-1968-2088-273-755-540-1021-1358-1378-1367-1422-2089-1746-1894-1581-2086-1726-2083-2005-2074-2002-1958-2054-2053-1744-2022-1613-1817-2018-1403-2084-1961-2076-1730-1688-0
;;16;44,677;1.214,44;2877;2948;0-944-862-1303-627-640-1360-868-635-780-1074-419-1948-1669-1821-1513-1021-540-755-1708-273-2088-1364-1358-1378-1367-1422-2089-1746-1894-1581-2086-1726-2083-2005-2074-2002-1958-2054-2053-1744-2022-1613-1817-2018-1403-2084-1961-2076-1730-1688-0

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,877;203,053;2729;2997;0-944-862-1303-895-635-627-640-1360-868-780-1074-419-2079-1519-1403-2018-1817-1613-2022-2084-2026-1688-1730-2076-1961-2038-1513-1998-1726-2083-2086-1581-1894-1746-2089-1422-1498-1367-1358-1378-1021-1364-273-1968-2009-2088-2011-1708-540-755-2029-1821-1669-1948-0
;;2;44,917;1.088,54;2941;2540;0-944-862-1303-419-1948-1688-2038-1961-2076-2026-2084-1403-2018-1817-1613-2022-1445-1959-2003-2054-2053-1943-1744-2028-2117-1917-1958-2002-2074-680-933-1894-1581-2086-1998-1513-2083-1746-1422-2089-1498-1358-1367-1021-273-1364-540-755-2029-1821-0
;;3;44,837;1.150,65;2815;2975;0-944-862-1303-627-635-640-1360-868-780-1074-419-2079-2084-1403-2018-1613-1817-2022-1961-2076-1730-1688-2038-1669-1821-2029-1498-1378-1367-1358-1021-540-755-1364-273-1708-2011-2088-2009-1968-933-680-2041-1594-2089-1422-1746-1581-1894-2086-2083-1726-1998-1513-1948-0
;;4;44,92;1.165,07;2932;2663;0-944-862-1303-1948-1730-1688-2038-1961-2076-1400-2022-1817-1613-2018-1403-2084-1519-2079-419-390-895-1074-780-635-640-651-1093-628-450-529-127-1691-1643-2128-1997-1550-1971-1822-1529-1950-2123-2008-2004-1962-1910-1676-1595-1376-1352-1784-1889-1799-1522-0
;;5;44,77;1.165,85;2908;2705;0-944-862-1303-1948-1730-1688-2038-1961-2076-2026-2022-1817-1613-2018-1403-2084-1519-2079-419-390-895-1074-780-635-640-1360-1522-1889-1799-1376-1352-1784-1595-1676-1910-1962-2004-2008-2123-1950-1529-1822-1971-1550-1997-2128-1643-1244-127-529-450-1093-628-0
;;6;44,96;1.167,4;2887;2714;0-944-862-1303-1948-2038-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-419-390-895-1074-780-635-868-1360-640-651-1093-628-450-529-127-1244-1643-2128-1997-1550-1971-1822-1529-1950-2123-2008-2004-1962-1910-1676-1595-1784-1352-1376-1889-1799-0
;;7;44,71;1.187,51;2874;2740;0-944-862-1303-1948-1730-1688-2038-1961-2076-2026-2022-1817-1613-2018-1403-2084-1519-2079-419-390-895-1074-780-635-1522-1799-1889-1784-1352-1376-1950-2123-2008-2004-1962-1910-1676-1529-1822-1971-1550-1997-2128-1643-1244-127-529-450-628-1093-640-868-1360-0
;;8;44,947;1.203,75;2754;2991;0-944-862-1303-627-635-640-1360-868-780-1074-419-2079-2084-1403-2018-1817-1613-2022-1961-2076-1730-1688-2038-1513-2083-1726-1973-2041-933-680-1422-2089-1746-1581-1894-2086-1498-1367-1358-1378-1021-540-755-1968-2009-2088-2011-1708-273-1364-2029-1821-1669-1948-0
;;9;44,81;1.222,74;2929;2688;0-944-862-1303-1948-1730-1688-2038-1961-2076-2026-2022-1817-1613-2018-1403-2084-1519-2079-419-390-895-1074-780-635-640-651-1093-628-450-529-127-1691-1643-2128-1997-1550-1971-1822-1529-1950-2123-2008-2004-1962-1910-1676-1595-1376-1352-1784-1889-1799-1522-0
;;10;44,94;1.223,68;2910;2691;0-944-862-1303-1948-1730-1688-2038-1961-2076-2026-2022-1817-1613-2018-1403-2084-1519-2079-419-390-895-1074-780-640-635-1522-1799-1889-1784-1352-1376-1595-1676-1910-1962-2004-2008-2123-1950-1529-1822-1971-1550-1997-2128-1643-1691-1244-127-529-450-1093-628-0
;;11;44,847;1.226,09;2691;3055;0-944-862-1303-895-780-1074-419-2079-2084-1403-2018-1613-1817-2022-1961-2076-1730-1688-2038-1948-1669-1821-1513-1367-1378-1498-1358-1422-2089-1746-1581-1894-2086-1726-2083-1973-2041-680-933-1968-2009-2088-2011-1364-273-1708-540-755-1021-627-640-868-635-0
;;12;44,837;1.229,87;2726;3032;0-944-862-1303-895-780-1074-419-2079-2084-1403-2018-1613-1817-2022-1961-2076-1730-1688-2038-1948-1669-1821-1021-755-540-1708-1364-273-2011-2088-2009-1968-933-680-2041-1973-2083-1726-2086-1894-1581-1746-1422-2089-1378-1367-1358-1498-2029-1513-640-868-635-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;44,877;30,3756;2764;2717;0-944-1360-868-640-651-450-529-127-628-1093-780-627-862-1303-1948-1513-1998-2083-1726-2086-1581-1894-1746-1422-2089-1498-1367-1358-273-2088-1364-540-755-1021-2029-1821-1669-1688-2076-1961-1817-1613-1403-2084-2079-419-895-1074-635-0
;;2;44,877;30,54;2764;2717;0-944-1360-868-640-651-450-529-127-628-1093-780-627-862-1303-1948-1513-1998-2083-1726-2086-1581-1894-1746-1422-2089-1367-1498-1358-273-2088-1364-540-755-1021-2029-1821-1669-1688-2076-1961-1817-1613-1403-2084-2079-419-895-1074-635-0
;;3;44,897;31,1473;2764;2717;0-944-1360-868-640-651-529-127-450-1093-628-780-627-862-1303-1948-1513-1998-2083-1726-2086-1581-1894-1746-1422-2089-1367-1498-1358-273-2088-1364-540-755-1021-2029-1821-1669-1688-2076-1961-1817-1613-1403-2084-2079-419-895-1074-635-0
;;4;44,957;149,807;2900;2620;0-944-635-450-529-127-1997-2128-1550-1971-1822-1962-2004-1676-1950-2123-2008-1352-1376-1784-1799-1889-1522-780-1074-419-1948-1821-1513-1894-1581-2089-1367-1364-540-755-1688-2076-1961-1817-1613-1403-2084-1303-862-0
;;5;44,697;201,23;2914;2549;0-635-1360-640-529-127-1997-2128-1550-1971-1529-1822-1962-1950-2123-1676-2008-1352-1784-1799-1889-1522-780-1074-419-1948-1821-1513-1894-1581-2089-1367-1364-540-755-1688-2076-1961-1817-1613-1403-2084-1303-862-0
;;6;44,867;1.135,7;2667;2867;0-944-1360-868-640-651-450-529-127-628-1093-862-1303-2079-2084-1403-2018-1613-1817-1961-2076-1688-1669-1821-2029-1021-540-755-1364-2088-2009-1708-1358-1378-1367-2089-1746-1894-1581-2086-2083-1726-1998-1513-1948-419-895-1074-780-635-0
;;7;44,957;1.138,05;2578;2921;0-944-1360-868-640-651-450-529-127-628-1093-627-862-1303-2079-2084-1403-2018-1613-1817-2022-2076-1688-1669-1821-1021-540-755-1364-2088-2009-1708-1358-1378-1367-2089-1746-1894-1581-2086-2083-1726-1998-1513-1948-419-895-1074-780-635-0
;;8;44,957;1.138,97;2577;2926;0-944-1360-868-640-651-450-529-127-628-1093-627-862-1303-2079-2084-1403-2018-1613-1817-2022-2076-1688-1669-1821-1513-1726-2083-2086-1581-1894-1746-2089-1367-1378-1358-1708-2009-2088-1364-755-540-1021-2029-1948-419-895-1074-780-635-0
;;9;44,927;1.157,29;2877;2690;0-944-862-627-640-450-127-1997-2128-1550-1971-1822-1962-2008-2123-1950-1676-2004-1352-1784-1799-1889-1522-780-1074-419-1948-1821-1513-1894-1581-2089-1367-1021-755-540-1364-1688-2076-1961-1817-1613-1403-2084-1303-0
;;10;44,767;1.157,35;2813;2710;0-944-862-627-640-450-529-127-2128-1997-1550-1971-1822-1676-2008-2123-1950-1962-1784-1352-1799-1889-1522-780-1074-419-1948-1821-1513-1894-1581-2089-1367-1021-755-540-1364-1669-2076-1961-1817-1613-1403-2084-1303-0
;;11;44,927;1.157,4;2891;2635;0-944-862-627-640-450-127-1997-2128-1550-1971-1529-1822-1962-2008-2123-1950-1676-1352-1784-1799-1889-1522-780-1074-419-1948-1821-1513-1894-1581-2089-1367-1021-755-540-1364-1688-2076-1961-1817-1613-1403-2084-1303-0
;;12;44,927;1.164,84;2756;2790;0-944-1360-868-640-651-450-529-127-628-1093-627-862-1303-2079-2084-1403-2018-1817-2022-1961-2076-1688-1669-1821-2029-1708-273-2088-1364-755-540-1021-1358-1367-2089-1422-1746-1581-1894-2086-1726-2083-1513-1948-419-895-1074-780-635-0
;;13;44,867;1.164,93;2698;2865;0-944-1360-868-640-651-450-529-127-628-1093-862-1303-2079-2084-1403-2018-1613-1817-1961-2076-1688-1669-1821-2029-1708-2009-2088-1364-755-540-1021-1498-1358-1367-2089-1422-1746-1894-1581-2086-2083-1726-1513-1948-419-895-1074-780-635-0
;;14;44,867;1.165,03;2750;2855;0-944-1360-868-640-651-450-529-127-628-1093-862-1303-2079-2084-1403-2018-1613-1817-1961-2076-1688-1669-1821-2029-1708-2009-2088-1364-273-540-755-1021-1358-1367-2089-1422-1746-1894-1581-2086-2083-1726-1513-1948-419-895-1074-780-635-0
;;15;44,927;1.165,12;2751;2794;0-944-1360-868-640-651-450-529-127-628-1093-627-862-1303-2079-2084-1403-2018-1817-2022-1961-2076-1688-1669-1821-1021-540-755-1364-2088-273-1708-1498-1358-1367-2089-1422-1746-1581-1894-2086-1726-2083-1513-1948-419-895-1074-780-635-0
;;16;44,957;1.165,94;2614;2915;0-944-1360-868-640-651-450-529-127-628-1093-627-862-1303-2079-2084-1403-2018-1613-1817-2022-2076-1688-1669-1821-2029-1708-2009-2088-1364-755-540-1021-1358-1367-2089-1422-1746-1581-1894-2086-1726-2083-1513-1948-419-895-1074-780-635-0
;;17;44,957;1.166,23;2609;2919;0-944-1360-868-640-651-450-529-127-628-1093-627-862-1303-2079-2084-1403-2018-1613-1817-2022-2076-1688-1669-1821-1021-540-755-1364-2088-2009-1708-1498-1358-1367-2089-1422-1746-1581-1894-2086-1726-2083-1513-1948-419-895-1074-780-635-0
