Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p2143.txt;55;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;1.811,8;1.811,87;4;22;1;21;2;15;
2;1.791,44;1.791,51;6;38;34;6;7;19;
3;1.752,24;1.752,46;5;31;12;13;9;6;
4;1.796,21;1.796,39;5;12;19;37;9;9;
5;1.756,73;1.756,75;6;34;28;16;7;16;
6;1.657,35;1.657,39;5;9;12;3;6;6;
7;1.657,44;1.657,52;3;19;28;15;7;12;
8;1.810,92;1.811;7;15;24;20;8;16;
9;1.710,85;1.710,98;7;18;12;26;7;7;
10;1.905,06;1.905,08;8;40;9;12;5;11;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;2;54,957;1.879,79;3298;3679;0-944-640-1360-868-635-627-862-1303-895-780-1074-419-2026-2076-1730-1688-2038-2022-1613-2018-1403-2084-1817-1445-1959-2003-2054-2053-1943-1917-1958-2002-2074-426-2005-2083-1726-1513-2086-1894-1581-1746-1422-680-2041-2089-1498-1367-1358-1378-1364-273-1708-2011-2088-2009-1968-755-540-1021-2029-1821-1669-1948-0
;;3;54,977;1.883,4;3390;3657;0-944-627-862-1303-895-640-868-1360-635-780-1074-419-1948-1688-1730-2076-1961-2022-1613-2018-1403-2084-1817-1445-1959-2003-2054-1943-2053-1744-1958-1917-2002-2074-426-2005-2041-1594-1422-2089-1746-1894-1581-2086-2083-1726-1513-2029-1364-273-1708-2011-2088-2009-1968-755-540-1021-1367-1378-1498-1358-1821-1669-0
;;4;54,817;1.885,09;3426;3617;0-944-627-862-1303-895-640-868-1360-635-780-1074-419-1688-1730-2076-1961-2079-2084-1403-2018-1613-1817-2022-1445-1959-2003-2054-1943-2053-1744-1958-1917-2002-2074-426-2005-2041-1594-1422-2089-1746-1894-1581-2086-2083-1726-1513-2029-1364-273-1708-2011-2088-2009-1968-755-540-1021-1367-1378-1498-1358-1821-1948-0
;;5;54,997;1.886,44;3414;3639;0-944-627-862-1303-895-640-868-1360-635-780-1074-419-1948-1688-1730-2076-1961-2026-2084-1403-2018-1817-1613-2022-1445-1959-2003-2054-2053-2028-1744-1958-1917-2002-2074-426-2005-2041-1422-2089-1746-1894-1581-2086-2083-1726-1513-2029-1364-273-1708-2011-2088-2009-1968-755-540-1021-1367-1378-1498-1358-1821-1669-0
;;6;54,817;1.886,63;3460;3586;0-944-627-862-1303-895-640-868-1360-635-780-1074-419-1688-1730-2076-1961-2079-2084-1403-2018-1613-1817-2022-1445-1959-2003-2054-2053-1744-2028-1958-1917-2002-2074-426-2005-2041-1594-1422-2089-1746-1894-1581-2086-2083-1726-1513-2029-1364-273-1708-2011-2088-2009-1968-755-540-1021-1367-1378-1498-1358-1821-1948-0
;;7;54,817;1.887,44;3431;3609;0-944-627-862-1303-895-640-868-1360-635-780-1074-419-1688-1730-2076-1961-2079-2084-1403-2018-1613-1817-2022-1445-1959-2003-2054-1943-2053-2028-1744-1958-1917-2002-2074-426-2005-2041-1422-2089-1746-1894-1581-2086-2083-1726-1513-2029-1364-273-1708-2011-2088-2009-1968-755-540-1021-1367-1378-1498-1358-1821-1948-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,807;350,782;3501;3421;0-944-862-1303-895-1074-780-635-627-868-1360-640-651-450-529-127-2128-1997-1550-1971-1822-1529-1967-2004-1962-1950-1910-2123-1676-2008-1376-1352-1784-1799-1522-419-1948-1726-2083-2086-1894-1581-1746-2089-1367-273-1364-540-755-1021-1821-1669-1688-2076-1961-2022-1817-1613-1403-2084-2079-0
;;2;54,887;760,875;3516;3417;0-944-862-1303-627-635-868-1360-640-651-529-127-1643-2128-1997-1550-1971-1529-1822-2004-2008-1962-1950-2123-1676-1376-1784-1352-1799-1889-1522-628-1093-780-1074-419-1948-1726-2083-2086-1894-1581-1746-2089-1367-1364-540-755-1021-1821-1669-1688-2076-1961-2022-1817-1613-1403-2084-2079-0
;;3;54,987;349,368;3537;3414;0-944-862-1303-895-1074-780-635-627-868-1360-640-450-529-127-2128-1997-1550-1971-1967-1822-1529-2004-1950-1910-2123-1676-2008-1962-1352-1784-1376-1889-1799-1522-1375-419-1948-1726-2083-2086-1894-1581-1746-2089-1367-273-1364-540-755-1021-1821-1669-1688-2076-1961-2022-1817-1613-1403-2084-2079-0
;;4;54,987;349,711;3538;3404;0-944-862-1303-895-1074-780-635-627-868-1360-640-450-529-127-2128-1997-1550-1971-1529-1822-2004-1595-1950-1910-2123-1676-2008-1962-1352-1784-1376-1889-1799-1522-1375-419-1948-1726-2083-2086-1894-1581-1746-2089-1367-273-1364-540-755-1021-1821-1669-1688-2076-1961-2022-1817-1613-1403-2084-2079-0
;;5;54,987;350,443;3538;3404;0-944-862-1303-895-1074-780-635-627-868-1360-640-450-529-127-2128-1997-1550-1971-1822-1529-1962-2004-1595-1950-1910-2123-1676-2008-1376-1352-1784-1799-1889-1522-1375-419-1948-1726-2083-2086-1894-1581-1746-2089-1367-273-1364-540-755-1021-1821-1669-1688-2076-1961-2022-1817-1613-1403-2084-2079-0
;;6;54,887;759,223;3567;3385;0-944-862-1303-627-635-868-1360-640-651-529-127-1643-2128-1997-1550-1971-1822-2004-1910-1676-2123-1950-1962-2008-1784-1352-1799-1889-1522-628-1093-780-1074-419-1948-1726-2083-2086-1894-1581-1746-2089-1367-273-1364-540-755-1021-1821-1669-1688-2076-1961-2022-1817-1613-1403-2084-2079-0
;;7;54,987;321,997;3592;3336;0-944-862-1303-895-1074-780-635-627-868-1360-640-450-529-127-2128-1997-1550-1971-1822-1967-1529-2004-1962-1595-1950-1910-1676-2123-2008-1376-1784-1352-1799-1889-1522-419-1948-1821-1726-2083-2086-1894-1581-1746-2089-1358-1367-273-1364-540-755-1669-1688-2076-1961-2022-1817-1613-1403-2084-2079-0
;;8;54,777;323,087;3592;3336;0-944-862-1303-895-1074-780-1522-1889-1799-1352-1784-1376-2008-2123-1676-1910-1950-1595-1962-2004-1529-1967-1822-1971-1550-1997-2128-127-529-450-640-1360-868-635-627-419-1948-1821-1726-2083-2086-1894-1581-1746-2089-1358-1367-273-1364-540-755-1669-1688-2076-1961-2022-1817-1613-1403-2084-2079-0
;;9;54,807;321,271;3602;3325;0-944-862-1303-895-1074-780-635-627-868-1360-640-651-450-529-127-2128-1997-1550-1971-1822-1529-1950-1910-2004-1962-1676-2123-2008-1376-1784-1352-1799-1889-1522-419-1948-1821-1513-2083-2086-1894-1581-1746-2089-1358-1367-273-1364-540-755-1669-1688-2076-1961-2022-1817-1613-1403-2084-2079-0
;;10;54,987;321,709;3627;3310;0-944-862-1303-895-1074-780-635-627-868-1360-640-450-529-127-2128-1997-1550-1971-1822-1967-1529-2004-1962-1595-1950-1910-1676-2123-2008-1376-1784-1352-1799-1889-1522-419-1948-1821-1513-2083-2086-1894-1581-1746-2089-1358-1367-273-1364-540-755-1669-1688-2076-1961-2022-1817-1613-1403-2084-2079-0
;;11;54,997;289,552;3676;3280;0-944-862-1303-627-635-640-1360-868-1375-1522-1799-1889-1376-1352-1784-2004-1676-2123-1910-2008-1962-1950-1822-1529-1971-1550-2128-1997-1643-127-529-1093-628-780-1074-419-1948-1821-1021-755-540-1364-273-1367-1358-2089-1581-1894-2086-2083-1513-1688-2076-1961-2022-1817-1613-1403-2084-2079-0
;;12;54,997;289,68;3676;3280;0-944-862-1303-627-635-640-1360-868-1375-1522-1889-1799-1784-1376-1352-1676-2004-1910-2123-2008-1962-1950-1822-1529-1971-1550-2128-1997-1643-127-529-1093-628-780-1074-419-1948-1821-1021-755-540-1364-273-1367-1358-2089-1581-1894-2086-2083-1513-1688-2076-1961-2022-1817-1613-1403-2084-2079-0
;;13;54,997;292,756;3679;3199;0-944-862-1303-627-635-640-1360-868-1375-1522-1514-1889-1799-1352-1784-2004-1910-1676-1950-1962-2008-2123-1822-1529-1971-1550-2128-1997-1643-127-529-450-1093-628-1074-419-1948-1821-1021-755-540-1364-273-1367-1358-2089-1581-1894-2086-2083-1513-1688-2076-1961-2022-1817-1613-1403-2084-2079-0
;;14;54,997;291,053;3697;3197;0-944-862-1303-627-635-640-1360-868-1375-1522-1799-1889-1352-1784-2004-1595-1910-1676-1950-1962-2008-2123-1822-1529-1971-1550-2128-1997-1643-127-529-450-1093-628-1074-419-1948-1821-1021-755-540-1364-273-1367-1358-2089-1581-1894-2086-2083-1513-1688-2076-1961-2022-1817-1613-1403-2084-2079-0
;;15;54,997;290,049;3715;3160;0-944-862-1303-627-635-640-1360-868-1375-1522-1889-1799-1784-1352-1376-1676-1595-1910-2123-2008-1962-1950-1822-1529-1971-1550-2128-1997-1643-127-529-450-1093-628-1074-419-1948-1821-1021-755-540-1364-273-1367-1358-2089-1581-1894-2086-2083-1513-1688-2076-1961-2022-1817-1613-1403-2084-2079-0
;;16;54,997;292,671;3715;3160;0-944-862-1303-627-635-640-1360-868-1375-1522-1889-1799-1352-1784-1376-1595-1910-1676-1950-1962-2008-2123-1822-1529-1971-1550-2128-1997-1643-127-529-450-1093-628-1074-419-1948-1821-1021-755-540-1364-273-1367-1358-2089-1581-1894-2086-2083-1513-1688-2076-1961-2022-1817-1613-1403-2084-2079-0
;;17;54,917;1.794,01;3447;3473;0-944-862-1303-627-635-868-1360-640-651-450-529-127-1643-2128-1997-1550-1971-1529-1822-1595-2123-1950-1962-2004-1910-2008-1676-1376-1784-1352-1799-1522-780-1074-895-419-1948-1726-2083-2086-1894-1581-1746-2089-1367-1364-540-755-1021-1821-1669-1688-2076-1961-2022-1817-1613-1403-2084-2079-0
;;18;54,917;1.794,11;3499;3460;0-944-862-1303-627-635-868-1360-640-651-450-529-127-1643-2128-1997-1550-1971-1822-2004-2008-1910-1595-1962-1950-2123-1676-1376-1784-1352-1799-1522-780-1074-895-419-1948-1726-2083-2086-1894-1581-1746-2089-1367-273-1364-540-755-1021-1821-1669-1688-2076-1961-2022-1817-1613-1403-2084-2079-0
;;19;54,977;1.808,17;3576;3381;0-944-862-1303-627-635-640-1360-1375-1522-1889-1799-1352-1784-1376-1676-2123-1950-1962-2004-1910-2008-1822-1529-1971-1550-1997-2128-1643-127-529-450-1093-628-780-1074-419-1948-1726-2083-2086-1894-1581-1746-2089-1367-1364-540-755-1021-1821-1669-1688-2076-1961-2022-1817-1613-1403-2084-2079-0

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,647;961,967;3327;3618;0-944-862-1303-895-1074-780-635-640-1360-868-627-419-2079-1519-2084-1403-2018-1613-1817-2022-2026-2076-1961-2038-1730-1688-1948-1669-1821-1513-2029-1021-755-540-1708-2011-2088-2009-1968-273-1364-1367-1358-1378-1498-2089-1422-1746-1581-1894-2086-1726-2083-1973-2041-2005-426-2074-2002-1917-1958-2053-1943-2054-0
;;2;54,967;997,26;3468;3322;0-1303-862-640-635-1074-1948-2038-1688-1730-2076-1961-2022-1817-2018-1403-2084-1613-1445-2019-1663-1955-2013-2063-146-1435-1959-2003-2117-1744-2028-2053-2054-1943-1917-1958-2002-2074-426-2005-2089-1422-1746-1581-1894-2086-1998-1513-755-540-2088-2009-2011-1708-273-1364-1021-1378-1367-1358-1498-2029-1821-0
;;3;54,857;961,967;3492;3163;0-944-862-1303-627-640-635-1971-1550-2128-1997-1967-1529-1822-2008-2004-1962-1910-1676-1595-1476-1950-2123-1784-1352-1376-1889-1799-1522-1375-780-1074-1688-1821-2029-1358-1378-1498-1367-1021-540-755-273-1708-1364-2011-2088-2009-1968-933-680-2041-1594-1422-2089-1746-1581-1894-2086-2083-1726-1998-1513-1669-1948-0
;;4;54,827;1.752,78;3368;3582;0-944-862-1303-895-1074-780-635-640-1360-627-419-2079-1519-2084-1403-2018-1613-1817-2022-2026-1730-1688-2076-1961-2038-1948-1669-1821-1998-1513-2029-1021-755-540-1708-2011-2088-2009-1968-273-1364-1367-1358-1378-1498-2089-1422-1746-1581-1894-2086-1726-2083-1973-2041-2005-426-2074-2002-1917-1958-2053-1943-2054-0
;;5;54,777;1.753,41;3374;3577;0-944-862-1303-895-1074-780-635-640-1360-868-627-419-2079-1519-2084-1403-2018-1613-1817-2022-1400-2076-1961-2038-1730-1688-1948-1669-1821-1513-2029-1021-755-540-1708-2011-2088-2009-1968-273-1364-1367-1358-1378-1498-2086-1894-1581-1746-1422-2089-2041-2083-1726-2005-426-2074-2002-1958-1917-1943-2054-2053-1744-0
;;6;54,877;1.753,99;3398;3575;0-944-862-1303-895-1074-780-635-640-1360-868-390-419-2079-1519-2084-1403-2018-1613-1817-2022-2026-2076-1961-2038-1730-1688-1948-1669-1821-1513-2029-1021-755-540-1708-2011-2088-2009-1968-273-1364-1367-1358-1378-1498-2089-1422-1746-1581-1894-2086-1726-2083-2041-2005-426-2074-2002-1958-1917-2054-1943-2053-1744-0
;;7;54,927;1.810,92;3345;3589;0-944-862-1303-627-640-868-635-780-1074-419-2079-1519-2084-1403-2018-1817-1613-2022-1400-2026-1730-1688-2076-1961-2038-1948-1669-1821-1021-755-540-1708-2011-2088-2009-1968-273-1364-1367-1358-1378-1498-2029-1513-1998-2086-1894-1581-1746-1422-2089-2041-2083-1726-2005-426-2074-2002-1958-2053-2054-1943-1744-895-0
;;8;54,977;1.813,15;3428;3569;0-944-862-1303-895-1074-780-635-640-1360-868-627-419-2079-1519-2084-1403-2018-1613-1817-2022-2026-2076-1961-2038-1730-1688-1948-1669-1821-1998-1513-2029-1021-755-540-1708-2011-2088-2009-1968-273-1364-1367-1358-1378-1498-2089-1422-1746-1581-1894-2086-1726-2083-2005-426-2074-2002-1917-1958-1943-2054-2053-1744-2028-0
;;9;54,987;1.813,47;3451;3536;0-944-862-1303-895-1074-780-635-640-1360-868-419-2079-1519-2084-1403-2018-1817-1613-2022-1400-2026-2076-1961-2038-1730-1688-1948-1669-1821-1998-1513-2029-1021-755-540-1708-2011-2088-2009-1968-273-1364-1367-1358-1378-1498-2089-1422-1746-1581-1894-2086-2083-1726-2005-426-2074-2002-1917-1958-1943-2054-2053-1744-2028-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,797;1.766,53;3504;3502;0-944-862-895-1522-1799-1376-1784-1352-2123-2008-1676-1950-1971-1550-2128-1997-127-529-1093-640-1360-868-635-780-1074-419-1948-1513-2086-1894-1581-1746-1422-2089-1358-1378-1498-1367-273-1708-2088-2009-1968-1364-540-755-1021-2029-1821-1669-1688-2076-1961-2022-1817-1613-2018-1403-2084-2079-0
;;2;54,957;1.767,08;3574;3392;0-944-862-1303-635-640-1360-868-780-1074-1522-1352-1376-1784-1962-2123-1676-2008-1950-1971-1550-2128-127-529-1093-419-1948-1513-2083-2086-1894-1581-1746-1422-2089-1358-1367-1498-1378-1021-1708-273-2011-2088-1968-1364-540-755-2029-1821-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-0
;;3;54,957;1.767,57;3558;3409;0-944-862-1303-635-640-1360-868-780-1074-1522-1352-1376-1784-1962-2123-1676-2008-1950-1971-1550-2128-127-529-1093-419-1948-1513-1726-2086-1894-1581-1746-1422-2089-1358-1367-1498-1378-1021-1708-273-2011-2088-1968-1364-540-755-2029-1821-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-0
;;4;54,967;1.774,3;3621;3370;0-944-862-1303-635-640-1360-868-780-1074-1522-1352-1376-1784-1962-2123-1676-2008-1950-1971-1550-2128-127-529-1093-419-1948-1513-1726-2083-2086-1894-1581-1746-1422-2089-1358-1367-1498-1378-273-1708-1968-2088-1364-540-755-1021-2029-1821-1669-1688-2076-1961-2022-1613-1817-2018-1403-2084-2079-0
;;5;54,977;1.797,13;3551;3473;0-944-862-1303-895-640-635-1375-1522-1799-1784-1352-1376-2123-2008-1676-1950-1822-1971-1550-2128-127-628-1093-780-1074-419-1948-1513-2086-1894-1581-1746-1422-2089-1358-1367-1498-1378-273-1708-1968-2088-1364-540-755-1021-2029-1821-1669-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-2079-0
;;6;54,797;1.806,67;3630;3294;0-944-862-1303-895-1799-1784-1352-1950-2008-1676-1962-1971-1550-1997-2128-127-450-628-1093-640-1360-868-780-1074-419-1948-1513-2083-2086-1894-1581-1746-1422-2089-1358-1367-1498-1378-1021-273-1708-1968-2088-1364-540-755-2029-1821-1669-1688-2076-1961-2022-1817-1613-2018-1403-2084-2079-0

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;54,947;1.796,71;3429;3601;0-944-862-1303-895-1074-780-640-868-1360-635-627-419-1948-2038-1961-2076-1688-1730-2026-2079-1519-2084-1403-2018-1817-1445-1959-2003-1744-2117-2053-2054-1943-1917-1958-2002-2074-426-2005-1726-2083-2086-1581-1894-1746-2089-1422-1367-1498-1378-1358-1364-273-1968-2009-2088-2011-1708-540-755-1021-2029-1513-1821-1669-0
;;2;54,927;1.798,42;3443;3592;0-944-862-1303-895-1074-780-640-868-1360-635-627-419-1948-2038-1961-2076-1688-1730-2026-2079-1519-2084-1403-2018-1817-1445-1959-2003-2054-1943-2053-1744-2028-1917-1958-2002-2074-426-2005-1726-2083-2086-1581-1894-1746-2089-1422-1367-1498-1378-1358-1364-273-1968-2009-2088-2011-1708-540-755-1021-2029-1513-1821-1669-0
;;3;54,977;1.814,57;3456;3585;0-944-862-1303-895-1074-780-640-868-1360-635-627-419-1948-2038-1961-2076-1688-1730-2026-2079-2084-1403-2018-1817-1613-2022-1400-2003-2054-1943-2053-1744-2028-1958-1917-2002-2074-426-2005-1726-2083-2086-1581-1894-1746-2089-1422-1367-1498-1378-1358-1364-273-1968-2009-2088-2011-1708-540-755-1021-2029-1513-1821-1669-0
;;4;54,977;1.822,13;3442;3594;0-944-862-1303-895-1074-780-640-868-1360-635-627-419-1948-2038-1961-2076-1688-1730-2026-2079-2084-1403-2018-1817-1613-2022-1400-2003-2054-1943-2053-2117-1744-1958-1917-2002-2074-426-2005-1726-2083-2086-1581-1894-1746-2089-1422-1367-1498-1378-1358-1364-273-1968-2009-2088-2011-1708-540-755-1021-2029-1513-1821-1669-0
;;5;54,627;1.851,8;3775;3308;0-944-862-1303-1948-1821-1021-755-540-1364-273-1358-1367-2089-1422-1746-1894-1581-2086-2083-1726-1513-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-895-1074-780-1375-1522-1889-1799-1784-1352-1376-1950-2008-2004-1962-1910-1676-1595-2123-1967-1529-1822-1971-1550-1997-2128-127-640-1360-868-635-0
;;6;54,957;1.871,85;3413;3657;0-944-627-862-1303-895-780-1074-390-419-1948-1669-1821-1021-540-755-1364-2011-2088-1968-2009-273-1708-1358-1498-1378-1367-2089-1422-1746-1581-1894-2086-1513-1726-2083-2005-426-2074-2002-1958-1917-1943-2053-2054-1445-1959-2003-1744-1961-2076-1730-1688-2038-2022-1613-1817-2018-1403-2084-2079-640-1360-868-635-0
;;7;54,817;1.875,3;3347;3658;0-944-627-862-1303-895-780-1074-419-2079-2084-1403-2018-1817-1613-2022-1961-2076-1730-1688-2038-1948-1669-1821-2029-1708-1968-2009-2088-2011-273-1364-540-755-1021-1378-1367-1498-1358-1422-2089-1746-1894-1581-2086-1513-2083-1726-2005-426-2074-2002-1958-2053-2054-1943-1744-2003-1959-2026-640-1360-868-635-0
;;8;54,997;1.960,85;3773;3408;0-944-862-1303-419-1948-1821-2029-1021-755-540-1364-273-1358-1367-2089-1422-1746-1894-1581-2086-2083-1726-1513-1669-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-895-1074-780-1522-1889-1799-1784-1352-1376-1950-2008-2004-1962-1910-1676-1595-2123-1967-1529-1822-2128-1997-1550-1971-640-1360-868-635-0
