Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p2143.txt;75;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;2.984;2.984,12;15;36;16;18;14;43;
2;2.967,15;2.967,26;3;45;0;15;3;29;
3;2.769,48;2.769,57;24;25;8;4;24;11;
4;2.768,25;2.768,39;14;12;12;12;11;6;
5;2.905,24;2.905,34;11;36;20;12;11;22;
6;2.846,04;2.846,33;12;11;18;12;11;4;
7;2.712,36;2.712,42;7;19;6;11;5;13;
8;2.933,74;2.933,82;6;102;5;3;8;10;
9;2.715,83;2.715,86;10;21;10;14;12;20;
10;2.864,33;2.864,69;14;11;5;6;16;12;

Run;1
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;11;74,937;3.149,53;4723;4478;0-944-862-1303-895-1074-635-627-640-1360-780-390-419-2079-1519-1403-2018-1613-2022-1817-2084-2026-2076-1961-2038-1730-1688-1669-1821-2029-1021-540-755-1364-273-1968-2009-2088-2011-1708-1498-1367-1358-1378-2086-1894-1581-1746-1422-2089-2041-1973-2083-1726-1998-1513-1948-1245-628-1093-651-450-529-127-1113-1244-1643-1997-2128-1550-1971-1967-1529-1822-1595-2004-2123-2008-1962-1950-1910-1676-1784-1352-1376-1799-1889-1522-1375-0
;;12;74,937;3.149,85;4717;4485;0-944-862-1303-895-1074-635-627-640-1360-780-390-419-2079-1519-1403-2018-1613-2022-1817-2084-2026-2076-1961-2038-1730-1688-1669-1821-2029-1021-540-755-1364-273-1968-2009-2088-2011-1708-1498-1367-1358-1378-2086-1894-1581-1746-2089-1422-1594-2041-1973-2083-1726-1513-1948-1245-628-1093-651-450-529-127-1113-1244-1643-1997-2128-1550-1971-1967-1529-1822-1595-2004-2123-2008-1962-1950-1910-1676-1784-1352-1376-1799-1889-1522-1375-0
;;13;74,527;3.152,4;4691;4513;0-944-862-1303-895-1074-635-627-640-1360-868-780-419-2079-1519-1403-2018-1613-2022-1817-2084-2026-2076-1961-2038-1730-1688-1669-1821-2029-1021-540-755-1364-273-1968-2009-2088-2011-1708-1498-1367-1358-1378-2086-1894-1581-1746-1422-2089-2041-1973-2083-1726-1998-1513-1948-1245-628-1093-651-450-529-127-1113-1244-1643-1997-2128-1550-1971-1967-1529-1822-1595-2004-2123-2008-1962-1950-1910-1676-1784-1352-1376-1799-1889-1522-1375-0
;;14;74,767;3.169,15;4736;4446;0-944-862-1303-895-1074-780-640-1360-868-635-627-419-2079-1519-1403-2018-1613-1400-2022-1817-2084-2026-1688-1730-2076-1961-2038-1669-1821-2029-1708-2011-2088-2009-1968-273-1364-755-540-1021-1498-1378-1358-1367-1994-2086-1894-1581-1746-2089-1422-1594-2083-1726-1998-1513-1948-1245-628-1093-651-450-529-127-1113-1244-1643-1997-2128-1550-1971-1967-1529-1822-1595-2004-2123-2008-1962-1950-1910-1676-1784-1352-1376-1799-1889-1522-1375-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;74,987;1.578,85;4870;4731;0-944-862-627-635-868-1360-640-651-1093-628-529-127-1643-1691-1997-2128-1550-1971-1967-1822-1529-1476-2004-1910-1950-1676-1962-2123-2008-1595-1376-1784-1352-1889-1799-1522-780-1074-1303-895-419-1948-1669-1821-1998-1513-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-2083-1726-2005-426-2074-2002-1958-2053-1943-2054-1959-2003-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;2;74,887;1.001,82;4960;4689;0-944-862-1303-895-635-627-1360-868-640-651-1093-628-450-529-127-1244-1643-2128-1997-1550-1971-1529-1822-1967-1595-2123-1910-1962-1676-1950-2008-2004-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;3;74,887;1.018,46;4960;4689;0-944-862-1303-895-635-627-868-1360-640-651-1093-628-450-529-127-1244-1643-2128-1997-1550-1971-1967-1822-1529-2004-1676-1595-1962-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;4;74,887;1.056,27;4960;4689;0-944-862-1303-895-635-627-1360-868-640-651-1093-628-450-529-127-1244-1643-2128-1997-1550-1971-1967-1529-1822-2004-1676-1962-1595-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;5;74,887;1.058,32;4960;4689;0-944-862-1303-895-635-627-1360-868-640-651-1093-628-450-529-127-1244-1643-2128-1997-1550-1971-1822-1529-1967-1676-2004-1962-1595-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;6;74,997;1.060,81;4960;4689;0-944-627-862-1303-895-635-1360-868-640-651-1093-628-450-529-127-1244-1643-1997-2128-1550-1971-1822-1529-1967-1676-2004-1962-1595-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;7;74,887;1.062,01;4960;4689;0-944-862-1303-895-635-627-1360-868-640-651-1093-628-450-529-127-1244-1643-1997-2128-1550-1971-1529-1822-1967-1676-2004-1962-1595-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;8;74,887;1.063,01;4960;4689;0-944-862-1303-895-635-627-1360-868-640-651-1093-628-450-529-127-1244-1643-2128-1997-1550-1971-1529-1822-1967-1676-2004-1962-1595-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;9;74,887;1.064,87;4960;4689;0-944-862-1303-895-635-627-868-1360-640-651-1093-628-450-529-127-1244-1643-2128-1997-1550-1971-1967-1822-1529-1595-1676-2004-1962-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;10;74,887;1.095,24;4960;4689;0-944-862-1303-895-635-627-1360-868-640-651-1093-628-450-529-127-1244-1643-2128-1997-1550-1971-1967-1822-1529-1595-1676-2004-1962-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;11;74,997;1.095,74;4960;4689;0-944-627-862-1303-895-635-1360-868-640-651-1093-628-450-529-127-1244-1643-2128-1997-1550-1971-1967-1822-1529-1595-1676-2004-1962-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;12;74,987;827,401;4968;4654;0-944-862-1303-895-780-635-627-1360-868-640-651-1093-628-450-529-127-1643-2128-1997-1550-1971-1822-1529-1967-1476-2008-2004-1676-1962-1910-2123-1595-1950-1352-1376-1784-1514-1889-1799-1522-1375-1074-419-1948-1669-1821-1513-2029-1708-273-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;13;74,987;996,83;4968;4654;0-944-862-1303-895-635-627-1360-868-640-651-1093-628-450-529-127-1643-2128-1997-1550-1971-1967-1822-1529-1595-1476-2004-2008-1950-1676-1962-1910-2123-1352-1784-1376-1514-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;14;74,997;1.160,5;4968;4654;0-944-862-1303-895-1074-780-635-627-1360-868-640-651-1093-628-450-529-127-1643-2128-1997-1550-1971-1967-1529-1822-1476-1595-2004-1950-2008-2123-1676-1910-1962-1376-1352-1784-1799-1889-1514-1522-1375-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;15;74,737;1.001,04;4980;4642;0-944-862-1303-895-635-627-1360-868-640-651-1093-628-450-529-127-1691-1643-2128-1997-1550-1971-1967-1822-1529-1595-2123-1910-1962-1676-1950-2008-2004-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;16;74,737;1.004,08;4980;4642;0-944-862-1303-895-635-627-1360-868-640-651-1093-628-450-529-127-1643-1691-1997-2128-1550-1971-1529-1967-1822-1595-1962-1910-2123-2008-1950-1676-2004-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;17;74,737;1.018,19;4980;4642;0-944-862-1303-895-635-627-1360-868-640-651-1093-628-450-529-127-1691-1643-2128-1997-1550-1971-1967-1822-1529-2004-1676-1595-1962-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;18;74,737;1.055,97;4980;4642;0-944-862-1303-895-635-627-868-1360-640-651-1093-628-450-529-127-1691-1643-2128-1997-1550-1971-1967-1529-1822-2004-1676-1962-1595-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;19;74,737;1.057,26;4980;4642;0-944-862-1303-895-635-627-1360-868-640-651-1093-628-450-529-127-1691-1643-2128-1997-1550-1971-1967-1529-1822-2004-1676-1962-1595-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;20;74,847;1.060,14;4980;4642;0-944-627-862-1303-895-635-1360-868-640-651-1093-628-450-529-127-1691-1643-2128-1997-1550-1971-1822-1529-1967-1676-2004-1962-1595-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;21;74,847;1.060,96;4980;4642;0-944-627-862-1303-895-635-1360-868-640-651-1093-628-450-529-127-1691-1643-1997-2128-1550-1971-1529-1822-1967-1676-2004-1962-1595-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;22;74,737;1.062,55;4980;4642;0-944-862-1303-895-635-627-1360-868-640-651-1093-628-450-529-127-1691-1643-2128-1997-1550-1971-1529-1822-1967-1676-2004-1962-1595-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;23;74,737;1.063,87;4980;4642;0-944-862-1303-895-635-627-868-1360-640-651-1093-628-450-529-127-1691-1643-2128-1997-1550-1971-1529-1822-1967-1676-2004-1962-1595-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;24;74,737;1.091,56;4980;4642;0-944-862-1303-895-635-627-868-1360-640-651-1093-628-450-529-127-1691-1643-2128-1997-1550-1971-1967-1822-1529-1595-1676-2004-1962-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;25;74,847;1.095,39;4980;4642;0-944-627-862-1303-895-635-1360-868-640-651-1093-628-450-529-127-1691-1643-2128-1997-1550-1971-1967-1822-1529-1595-1676-2004-1962-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;26;74,737;1.096,31;4980;4642;0-944-862-1303-895-635-627-1360-868-640-651-1093-628-450-529-127-1691-1643-2128-1997-1550-1971-1967-1822-1529-1595-1676-2004-1962-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;27;74,977;1.103,48;4988;4606;0-944-862-1303-627-635-868-1360-640-651-1093-628-450-529-127-1244-1643-2128-1997-1550-1971-1967-1822-1529-1476-1595-1676-2004-1962-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-390-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;28;74,977;1.128,39;4988;4606;0-944-862-1303-627-635-868-1360-640-651-1093-628-450-529-127-1244-1643-2128-1997-1550-1971-1822-1967-1529-1476-1595-1676-2004-1962-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-390-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;29;74,827;1.019,3;5000;4598;0-944-862-1303-627-635-868-1360-640-651-1093-628-450-529-127-1244-1691-1643-2128-1997-1550-1971-1967-1822-1529-1476-2004-1676-1595-1962-1910-2123-2008-1950-1376-1352-1784-1889-1799-1522-1375-780-1074-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;30;74,827;1.132,34;5009;4570;0-944-862-1303-627-635-868-1360-640-651-1093-628-450-529-127-1643-1691-1997-2128-1550-1971-1967-1822-1529-2004-1676-1595-1962-1910-2123-2008-1950-1784-1352-1376-1514-1889-1799-1522-1375-780-1074-390-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;31;74,837;1.128,01;5019;4534;0-944-862-1303-635-868-1360-640-651-1093-628-450-529-127-1691-1643-2128-1997-1550-1971-1822-1967-1529-1476-1595-1676-2004-1962-1910-2123-2008-1950-1376-1352-1784-1514-1889-1799-1522-1375-780-1074-390-419-1948-1669-1821-1513-2029-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1498-1422-2089-1746-1894-1581-2086-1998-2083-1726-2005-426-2074-2002-1917-1958-2054-2053-1744-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;32;74,957;2.993,39;4857;4748;0-944-627-862-1303-895-1074-780-635-868-1360-640-651-1093-628-450-529-127-1244-1643-1691-1997-2128-1550-1971-1822-1529-2004-1676-1595-1910-1950-2123-2008-1962-1376-1784-1352-1799-1889-1522-419-1948-1669-1821-1513-1998-273-1708-2011-2088-2009-1968-1364-540-755-1021-1358-1367-1378-1422-2089-1746-1894-1581-2086-2083-1726-2005-426-2074-2002-1958-2053-1943-2054-1959-2003-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;33;74,877;2.995,27;4876;4730;0-944-627-862-1303-895-1074-780-635-868-1360-640-651-1093-628-450-529-127-1691-1643-2128-1997-1550-1971-1822-1967-1529-1476-2004-1676-1595-1910-1950-2123-2008-1962-1376-1784-1352-1799-1889-1522-419-1948-1669-1821-1513-273-1708-2011-2088-2009-1968-1364-540-755-1021-1498-1367-1358-1378-1422-2089-1746-1894-1581-2086-2083-1726-2005-426-2074-2002-1958-2053-1943-2054-1959-2003-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
;;34;74,877;2.995,55;4858;4738;0-944-627-862-1303-895-1074-780-635-868-1360-640-651-1093-628-450-529-127-1691-1643-2128-1997-1550-1971-1822-1967-1529-1476-2004-1676-1595-1910-1950-2123-2008-1962-1784-1352-1376-1799-1889-1522-1375-419-1948-1669-1821-1513-273-1708-2011-2088-2009-1968-1364-540-755-1021-1378-1367-1358-1422-2089-1746-1894-1581-2086-2083-1726-2005-426-2074-2002-1958-2053-1943-2054-1959-2003-1817-1613-2018-1403-2084-2079-1961-2076-1688-0
