;;10;19,92;543,231;1408;1200;0-944-862-1303-1074-1352-1962-2004-2123-1971-1550-1997-2128-1822-2008-1676-1950-1784-1376-1799-1522-640-635-0
;;11;19,9;543,742;1287;1306;0-944-862-895-1074-780-1352-2004-2123-1971-1550-1997-2128-1822-2008-1676-1950-1784-1376-1799-1522-640-635-0
;;12;19,9;543,93;1356;1243;0-944-862-895-1074-780-1352-1962-2123-1971-1550-1997-2128-1822-2008-1676-1950-1784-1376-1799-1522-640-635-0
;;13;19,91;545,026;1338;1280;0-944-862-895-1074-780-1522-1799-1784-1950-1962-2008-2123-2004-1676-1822-1971-1550-1997-2128-1352-640-635-0
;;14;19,88;545,58;1388;1232;0-862-1303-895-1074-780-1522-1784-1376-1950-1962-2008-2123-2004-1676-1822-1971-1550-1997-2128-1352-640-635-0
;;15;19,91;545,8;1343;1261;0-944-862-895-780-1522-1799-1784-1376-1950-1962-2008-2123-2004-1676-1822-1971-1550-1997-2128-1352-640-635-0
;;16;19,69;546,579;1410;1189;0-944-862-640-127-2128-1997-1550-1971-1822-1950-1676-2123-2008-2004-1962-1910-1352-1784-1376-1799-1522-635-0
;;17;19,92;558,1;1301;1281;0-944-895-1074-780-1522-1799-1376-1784-1950-1962-2008-2123-2004-1676-1822-1971-1550-1997-2128-1352-640-635-0
;;18;19,95;558,68;1460;1187;0-1303-862-640-127-1997-2128-1550-1971-1822-1676-1950-2004-2123-2008-1962-1352-1376-1784-1799-1522-780-635-0
;;19;19,82;558,751;1477;1145;0-1303-862-640-127-1997-2128-1550-1971-1822-1910-1676-2004-2123-2008-1962-1950-1376-1784-1352-1799-1522-635-0
;;20;19,82;559,216;1393;1231;0-944-862-640-127-1997-2128-1550-1971-1822-1676-1950-2004-2123-2008-1962-1352-1376-1784-1799-1522-780-635-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,9;2,76492;1144;1341;0-944-862-1303-895-1074-780-1522-1352-2004-1950-2123-1676-2008-1822-1971-1550-1784-1799-635-640-868-627-0
;;2;19,89;279,394;1144;1341;0-944-862-1303-895-1074-780-1522-1784-2008-1676-1950-1822-1550-1971-2004-2123-1352-1799-640-868-635-627-0
;;3;19,89;517,98;1144;1341;0-944-862-1303-895-1074-780-1522-1352-1784-2008-1676-2123-2004-1822-1550-1971-1950-1799-640-868-635-627-0
;;4;19,89;518,732;1144;1341;0-944-862-1303-895-1074-780-1522-1352-1784-2004-1822-1550-1971-2123-1676-2008-1950-1799-640-868-635-627-0
;;5;19,9;532,237;1144;1341;0-944-862-1303-895-1074-780-1522-1352-1784-1550-1971-1822-2004-2008-1676-2123-1950-1799-640-868-635-627-0
;;6;19,9;534,464;1144;1341;0-944-862-1303-895-1074-780-1522-1352-1784-1550-1971-1822-1950-2004-2008-1676-2123-1799-640-868-635-627-0
;;7;19,9;537,191;1144;1341;0-944-862-1303-895-1074-780-1522-1352-1784-2123-1676-2008-2004-1950-1822-1971-1550-1799-640-868-635-627-0
;;8;19,96;125,453;1239;1319;0-944-862-1303-895-1074-780-1784-1352-2123-2008-1950-1676-1822-2128-1550-1971-2004-1799-1522-640-635-627-0
;;9;19,96;280,368;1239;1319;0-944-862-1303-895-1074-780-1352-1784-2008-1676-2123-2004-1971-1550-2128-1822-1950-1799-1522-640-635-627-0
;;10;19,92;31,894;1269;1299;0-944-862-1303-895-1074-780-1522-1352-2008-2123-1822-1997-2128-1550-1971-1676-1950-2004-1784-640-635-627-0
;;11;19,9;277,121;1324;1295;0-944-862-1303-895-1074-780-1522-1799-1352-2008-1822-2128-1550-1971-2004-2123-1950-1962-1676-1784-640-635-0
;;12;19,9;286,291;1324;1295;0-944-862-1303-895-1074-780-1522-1784-2008-1676-2123-2004-1971-1550-2128-1822-1950-1962-1352-1799-640-635-0
;;13;19,9;296,47;1324;1295;0-944-862-1303-895-1074-780-1522-1352-1962-1950-1822-2128-1550-1971-2004-2123-1676-2008-1784-1799-640-635-0
;;14;19,82;259,674;1356;1290;0-944-862-1303-895-1074-780-1522-1784-2008-1950-1822-2128-1997-1550-1971-1962-2004-1676-2123-1352-1799-640-0
;;15;19,82;261,63;1356;1290;0-944-862-1303-895-1074-780-1522-1784-2004-2123-1950-1822-2128-1997-1550-1971-1962-1676-2008-1352-1799-640-0
;;16;19,91;277,4;1364;1245;0-944-862-1303-895-1074-1522-1784-1676-1962-1950-2123-2004-1971-1550-2128-1822-2008-1352-1889-1799-640-635-0
;;17;19,91;284,662;1364;1245;0-944-862-1303-895-1074-1522-1352-1784-2008-1676-2123-2004-1971-1550-2128-1822-1950-1962-1889-1799-640-635-0
;;18;19,82;257,1;1383;1244;0-944-862-1303-895-780-1522-1784-2008-1676-2004-1962-2123-1971-1997-2128-1550-1822-1950-1352-1889-1799-640-0
;;19;19,82;258,389;1383;1244;0-944-862-1303-895-780-1522-1784-2008-2123-1676-2004-1962-1971-1550-1997-2128-1822-1950-1352-1889-1799-640-0
;;20;19,82;259,775;1383;1244;0-944-862-1303-895-780-1522-1352-2123-1676-2004-1962-1971-1550-1997-2128-1822-1950-2008-1784-1889-1799-640-0
;;21;19,82;261,2;1383;1244;0-944-862-1303-895-780-1522-1352-1784-2008-1822-2128-1997-1550-1971-1962-2004-1676-2123-1950-1889-1799-640-0
;;22;19,82;261,246;1383;1244;0-944-862-1303-895-780-1522-1784-1352-2008-1962-1971-1550-1997-2128-1822-2004-1676-2123-1950-1889-1799-640-0
;;23;19,82;261,444;1383;1244;0-944-862-1303-895-780-1522-1352-2008-1962-1971-1550-1997-2128-1822-2004-1676-2123-1950-1784-1889-1799-640-0
;;24;19,82;261,497;1383;1244;0-944-862-1303-895-780-1522-1784-1950-2123-1676-2004-1822-2128-1997-1550-1971-1962-2008-1352-1799-1889-640-0
;;25;19,82;261,729;1383;1244;0-944-862-1303-895-780-1522-1352-2008-1676-1962-1971-1550-1997-2128-1822-1950-2123-2004-1784-1799-1889-640-0
;;26;19,91;254,315;1389;1242;0-944-862-1303-895-1074-1352-1376-2004-1962-2008-1676-2123-1971-1997-2128-1550-1822-1950-1784-1799-640-635-0
;;27;19,83;131,682;1396;1240;0-944-862-1303-895-1074-1522-1352-1676-1950-2008-2123-1822-1997-2128-1550-1971-2004-1962-1784-1799-1889-640-0
;;28;19,91;270,114;1431;1239;0-944-862-1303-640-529-127-2128-1997-1550-1971-1822-2008-2004-2123-1950-1962-1676-1784-1352-1799-1522-635-0
;;29;19,93;263,254;1436;1193;0-862-640-529-127-2128-1997-1550-1971-1822-2008-2004-2123-1950-1962-1676-1784-1352-1889-1799-1522-780-635-0
;;30;19,92;263,296;1438;1178;0-1303-862-627-640-529-127-2128-1997-1550-1971-1822-2008-2004-2123-1950-1962-1676-1784-1352-1889-1799-1522-0
;;31;19,8;143,779;1454;1170;0-862-640-529-127-1997-2128-1550-1971-1822-1962-2004-1950-2008-2123-1676-1376-1352-1784-1889-1799-1522-635-0
;;32;19,96;177,651;1488;1061;0-1303-862-640-1889-1784-1352-1376-1676-2123-2008-1950-2004-1962-1822-1971-1550-1997-2128-127-1093-635-0
;;33;19,82;539,445;1361;1271;0-944-862-1303-895-780-1352-2008-1676-1962-1971-1550-1997-2128-1822-1950-2123-2004-1784-1376-1799-1522-640-0
;;34;19,92;542,913;1487;1169;0-1303-862-640-529-127-2128-1997-1550-1971-1822-2008-1676-1962-1950-2123-2004-1352-1784-1889-1799-1522-635-0
;;35;19,95;552,106;1433;1214;0-944-862-1303-640-127-1997-2128-1550-1971-1822-1676-2008-2004-1950-2123-1962-1784-1352-1889-1799-1522-780-0

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,99;362,625;1175;1430;0-944-862-1303-1948-2038-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-419-895-1074-780-640-635-627-0
;;2;19,95;64,3335;1196;1281;0-862-1303-2079-1519-1403-2018-1817-1400-2022-1613-2084-2026-2076-1961-2038-1688-1730-1948-419-895-1074-640-635-0
;;3;19,95;448,254;1196;1281;0-862-1303-1948-1730-1688-2038-1961-2076-2026-2084-1613-1400-2022-1817-2018-1403-1519-2079-419-895-1074-640-635-0
;;4;19,9;251,035;1338;1280;0-944-862-895-1074-780-1522-1676-1962-2004-2008-2123-1822-1997-2128-1550-1971-1950-1784-1352-1799-640-635-0
;;5;19,92;464,205;1343;1239;0-944-862-1303-1074-780-1522-1784-1376-1950-2123-2008-2004-1962-1676-1822-1971-2128-1550-1352-1799-640-635-0
;;6;19,91;155,303;1357;1224;0-944-862-640-1971-1550-2128-1997-1822-1950-1962-2004-2008-2123-1676-1376-1352-1784-1799-1522-1074-780-635-0
;;7;19,83;149,769;1484;1129;0-1303-862-640-127-2128-1997-1550-1971-1822-2008-2123-2004-1962-1950-1910-1676-1376-1784-1352-1799-1889-1522-0
;;8;19,95;537,79;1460;1187;0-1303-862-640-127-1997-2128-1550-1971-1822-1950-1676-1962-2004-2008-2123-1784-1352-1376-1799-1522-780-635-0
;;9;19,83;537,93;1400;1215;0-944-862-640-127-2128-1997-1550-1971-1822-2008-2123-2004-1962-1950-1676-1376-1352-1784-1889-1799-1522-780-0
;;10;19,83;538;1377;1223;0-944-862-640-127-2128-1997-1550-1971-1822-2008-2123-2004-1962-1950-1910-1676-1376-1784-1352-1799-1522-780-0
;;11;19,69;538,035;1410;1189;0-944-862-640-127-2128-1997-1550-1971-1822-2008-2123-2004-1962-1950-1910-1676-1376-1784-1352-1799-1522-635-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,89;472,995;1111;1342;0-944-862-895-1074-780-1522-1784-1376-1352-2004-2123-1950-1822-1550-1971-1676-2008-1799-640-868-635-627-0
;;2;19,89;473,8;1144;1341;0-944-862-1303-895-1074-780-1522-1784-1352-2004-1971-1550-1822-2008-2123-1950-1676-1799-640-868-635-627-0
;;3;19,9;488,786;1144;1341;0-944-862-1303-895-1074-780-1522-1352-1676-2004-1950-2123-2008-1822-1971-1550-1784-1799-640-868-635-627-0
;;4;19,9;511,734;1144;1341;0-944-862-1303-895-1074-780-1352-1784-2123-2004-2008-1950-1676-1822-1971-1550-1799-1522-640-868-635-627-0
;;5;19,99;21,3805;1146;1333;0-944-627-862-1303-895-1074-780-1375-1522-1784-1352-1376-2004-1950-1822-1550-1971-1676-2008-2123-1799-640-0
;;6;19,99;21,7021;1146;1333;0-944-627-862-1303-895-1074-780-1375-1522-1784-1352-1376-2123-2008-1676-1971-1550-1822-1950-2004-1799-640-0
;;7;19,99;23,8227;1146;1333;0-944-627-862-1303-895-1074-780-1375-1522-1352-1784-1376-2008-2123-1676-1971-1550-1822-1950-2004-1799-640-0
;;8;19,99;478,742;1146;1333;0-944-627-862-1303-895-1074-780-1375-1522-1352-1784-1376-2004-1971-1550-1822-2008-2123-1950-1676-1799-640-0
;;9;19,99;480,885;1146;1333;0-944-627-862-1303-895-1074-780-1375-1522-1784-1352-1376-1676-2004-1971-1550-1822-2008-2123-1950-1799-640-0
;;10;19,99;481,092;1146;1333;0-944-627-862-1303-895-1074-780-1375-1522-1352-1784-1376-1676-2004-1971-1550-1822-2008-2123-1950-1799-640-0
;;11;20;505,294;1146;1333;0-944-627-862-1303-895-1074-780-1375-1522-1352-1376-1676-2004-1950-2123-2008-1822-1971-1550-1784-1799-640-0
;;12;20;505,601;1146;1333;0-944-627-862-1303-895-1074-780-1375-1522-1352-1376-2008-1676-2004-1950-2123-1822-1971-1550-1784-1799-640-0
;;13;20;506,764;1146;1333;0-944-627-862-1303-895-1074-780-1375-1522-1352-1376-1950-2008-1676-2004-2123-1822-1971-1550-1784-1799-640-0
;;14;20;511,018;1146;1333;0-944-627-862-1303-895-1074-780-1375-1522-1352-1376-1676-1950-2008-2004-2123-1822-1971-1550-1784-1799-640-0
;;15;20;525,684;1146;1333;0-944-627-862-1303-895-1074-780-1375-1522-1799-1376-1352-1550-1971-1822-1676-1950-2008-2004-2123-1784-640-0
;;16;19,8;530,338;1180;1326;0-944-862-1303-895-1074-780-1522-1352-2004-1962-1950-1971-1550-1822-1676-2008-2123-1784-1799-640-868-627-0
;;17;20;21,6427;1219;1320;0-944-627-862-1303-895-1074-780-1522-1799-1352-1784-1962-2123-2008-1676-1971-1550-1822-1950-2004-1376-640-0
;;18;20;24,4882;1219;1320;0-944-627-862-1303-895-1074-780-1522-1799-1784-1352-1962-2004-1950-1822-1550-1971-1676-2123-2008-1376-640-0
;;19;20;481,281;1219;1320;0-944-627-862-1303-895-1074-780-1522-1799-1784-1352-1962-1950-2123-2008-1822-1550-1971-2004-1676-1376-640-0
;;20;20;481,369;1219;1320;0-944-627-862-1303-895-1074-780-1522-1799-1352-1784-2004-1962-1950-2123-2008-1822-1550-1971-1676-1376-640-0
;;21;20;483,888;1219;1320;0-944-627-862-1303-895-1074-780-1522-1799-1784-1352-1962-2004-1950-2123-2008-1822-1550-1971-1676-1376-640-0
;;22;20;483,932;1219;1320;0-944-627-862-1303-895-1074-780-1522-1799-1352-1784-1962-2004-1950-2123-2008-1822-1550-1971-1676-1376-640-0
;;23;20;525,909;1219;1320;0-944-627-862-1303-895-1074-780-1522-1799-1376-1352-1962-1950-1971-1550-1822-1676-2008-2004-2123-1784-640-0
;;24;20;528,312;1219;1320;0-944-627-862-1303-895-1074-780-1522-1799-1352-1376-2004-1962-1950-1971-1550-1822-1676-2008-2123-1784-640-0
;;25;19,96;48,0145;1239;1319;0-944-862-1303-895-1074-780-1522-1352-1950-2004-1971-1550-2128-1822-2008-1676-2123-1784-1799-640-635-627-0
;;26;19,82;62,6929;1280;1305;0-944-862-1303-895-1074-780-1522-1352-1376-1950-2004-1971-2128-1550-1822-2008-2123-1676-1784-1799-1889-640-0
;;27;19,82;73,5488;1280;1305;0-944-862-1303-895-1074-780-1522-1784-1352-1376-1950-2004-1971-2128-1550-1822-2008-2123-1676-1799-1889-640-0
;;28;19,82;84,5889;1280;1305;0-944-862-1303-895-1074-780-1522-1784-1352-1376-2004-1950-2008-1822-1550-2128-1971-2123-1676-1799-1889-640-0
;;29;19,9;48,6303;1324;1295;0-944-862-1303-895-1074-780-1522-1784-2123-1676-2008-1822-2128-1550-1971-2004-1950-1962-1352-1799-640-635-0
;;30;19,9;50,2028;1324;1295;0-944-862-1303-895-1074-780-1522-1352-1962-1950-2004-1971-1550-2128-1822-2008-1676-2123-1784-1799-640-635-0
;;31;19,9;55,0549;1324;1295;0-944-862-1303-895-1074-780-1522-1352-1962-1950-2004-1971-2128-1550-1822-2008-2123-1676-1784-1799-640-635-0
;;32;19,9;56,3482;1324;1295;0-944-862-1303-895-1074-780-1522-1784-1676-2123-2008-1822-1550-2128-1971-2004-1950-1962-1352-1799-640-635-0
;;33;19,9;86,1374;1324;1295;0-944-862-1303-895-1074-780-1522-1352-1676-2123-1971-2128-1550-1822-2008-1950-2004-1962-1784-1799-640-635-0
;;34;19,9;86,4319;1324;1295;0-944-862-1303-895-1074-780-1522-1784-1962-2004-1950-2008-1822-1550-2128-1971-2123-1676-1352-1799-640-635-0
;;35;19,82;42,9866;1331;1279;0-944-862-1303-895-1074-780-1522-1799-1889-1784-1676-2123-1971-1550-2128-1822-1950-1962-2008-2004-1352-640-0
;;36;19,82;43,0433;1331;1279;0-944-862-1303-895-1074-780-1522-1352-2004-2008-1962-1950-1822-2128-1550-1971-2123-1676-1784-1889-1799-640-0
;;37;19,82;44,6629;1331;1279;0-944-862-1303-895-1074-780-1522-1784-1352-1676-2004-2123-2008-1962-1971-1550-2128-1822-1950-1889-1799-640-0
;;38;19,82;44,9032;1331;1279;0-944-862-1303-895-1074-780-1522-1784-1352-2008-2004-2123-1676-1962-1971-1550-2128-1822-1950-1889-1799-640-0
;;39;19,82;62,7357;1331;1279;0-944-862-1303-895-1074-780-1522-1352-1962-1950-2004-1971-2128-1550-1822-2008-2123-1676-1784-1799-1889-640-0
;;40;19,82;73,6501;1331;1279;0-944-862-1303-895-1074-780-1522-1784-1352-1962-1950-2004-1971-2128-1550-1822-2008-2123-1676-1799-1889-640-0
;;41;19,9;0,953792;1346;1254;0-944-862-1303-895-1074-780-1784-1352-1950-2123-2004-1676-1822-2128-1550-1971-2008-1962-1889-1799-640-635-0
;;42;19,9;51,3731;1351;1249;0-944-862-1303-895-780-1522-1784-2123-1676-2008-1822-2128-1550-1971-2004-1950-1962-1352-1799-1889-640-635-0
;;43;19,9;51,7977;1351;1249;0-944-862-1303-895-780-1522-1784-2008-2123-1676-1822-2128-1550-1971-2004-1950-1962-1352-1799-1889-640-635-0
;;44;19,9;54,0751;1351;1249;0-944-862-1303-895-780-1522-1784-1676-2008-2123-1822-1550-2128-1971-2004-1950-1962-1352-1799-1889-640-635-0
;;45;19,9;62,2729;1351;1249;0-944-862-1303-895-780-1522-1352-1962-1950-2004-1971-2128-1550-1822-2008-2123-1676-1784-1799-1889-640-635-0
;;46;19,9;88,0541;1351;1249;0-944-862-1303-895-780-1522-1352-1676-2123-1971-2128-1550-1822-2008-1950-2004-1962-1784-1799-1889-640-635-0
;;47;19,9;95,4799;1351;1249;0-944-862-1303-895-780-1522-1352-2123-1676-1971-2128-1550-1822-2008-1950-2004-1962-1784-1799-1889-640-635-0
;;48;19,9;98,3298;1351;1249;0-944-862-1303-895-780-1522-1352-1676-2123-1822-2128-1550-1971-2008-1950-2004-1962-1784-1799-1889-640-635-0
;;49;19,9;103,968;1351;1249;0-944-862-1303-895-780-1522-1352-2123-1676-1822-1550-2128-1971-2008-1950-2004-1962-1784-1799-1889-640-635-0
;;50;19,91;54,1223;1364;1245;0-944-862-1303-895-1074-1522-1784-1676-2123-2008-1822-1550-2128-1971-2004-1950-1962-1352-1799-1889-640-635-0
;;51;19,82;106,543;1383;1244;0-944-862-1303-895-780-1784-1962-1950-2008-1971-1550-2128-1997-1822-2123-1676-2004-1352-1889-1799-1522-640-0
;;52;19,83;106,116;1396;1240;0-944-862-1303-895-1074-1522-1352-1676-2123-1822-1997-2128-1550-1971-2008-1950-2004-1962-1784-1799-1889-640-0
;;53;19,82;117,212;1415;1204;0-944-862-640-127-2128-1997-1550-1971-1822-2004-1962-1950-2008-2123-1676-1352-1784-1799-1889-1522-780-635-0
;;54;19,91;449,159;1431;1194;0-1303-862-627-640-529-127-1997-2128-1550-1971-1822-2004-1962-1950-2008-2123-1676-1352-1784-1799-1522-635-0
;;55;19,93;116,107;1436;1193;0-862-640-529-127-2128-1997-1550-1971-1822-2004-1962-1950-2008-2123-1676-1352-1784-1799-1889-1522-780-635-0
;;56;19,95;116,388;1482;1160;0-1303-862-640-127-2128-1997-1550-1971-1822-2004-1962-1950-2008-2123-1676-1352-1784-1799-1889-1522-780-635-0
;;57;19,84;534,662;1412;1220;0-862-1303-895-1074-780-1522-1799-1889-1352-1784-1676-2008-1950-2004-1962-2123-1822-1997-2128-1550-1971-640-0
;;58;19,82;534,741;1345;1264;0-944-862-895-1074-780-1522-1352-1676-2123-1822-1997-2128-1550-1971-2008-1950-2004-1962-1784-1799-1889-640-0

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,97;16,7;1103;1433;0-944-862-1303-1948-2038-1688-1730-2076-2026-2022-1817-1613-2018-1403-2084-1519-2079-419-895-1074-780-640-635-627-0
;;2;19,9;86,453;1113;1429;0-944-627-862-1303-1948-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-895-1074-780-640-868-635-0
;;3;19,58;167,514;1162;1405;0-944-862-1303-1948-2038-1688-1730-2026-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-895-1074-780-640-635-0
;;4;19,99;81,0404;1168;1347;0-944-862-1303-2079-1519-1403-2018-1817-2022-1613-2084-2026-2076-1961-2038-1730-1688-419-895-1074-780-640-1360-635-0
;;5;19,99;293,35;1168;1347;0-944-862-1303-2079-1519-1403-2018-1613-2022-1817-2084-2026-2076-1961-2038-1730-1688-419-895-1074-780-640-1360-635-0
;;6;19,99;314,683;1168;1347;0-944-862-1303-2079-1519-1403-2018-1613-1817-2022-2084-2026-2076-1961-2038-1730-1688-419-895-1074-780-640-1360-635-0
;;7;19,98;379,728;1173;1328;0-944-862-1303-1948-1730-1688-2038-1961-2076-2026-1400-2022-1613-1817-2018-1403-2084-1519-2079-419-895-1074-780-635-0
;;8;19,8;314,683;1174;1326;0-944-862-1303-419-1948-1730-1688-2038-1961-2076-2026-2022-1613-1817-2018-1403-2084-1519-2079-1074-780-640-635-0
;;9;19,82;320,305;1357;1253;0-944-862-1303-895-780-1352-1950-1962-1676-2004-1822-1529-1997-2128-1550-1971-2123-2008-1784-1799-1522-640-0
;;10;19,82;517,907;1357;1253;0-944-862-1303-895-780-1522-1676-2004-1962-1950-2123-1822-1529-1997-2128-1550-1971-2008-1352-1784-1799-640-0
;;11;19,82;518,244;1142;1413;0-944-627-862-1303-1948-2038-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-895-1074-780-640-635-0
;;12;19,9;527,628;1338;1280;0-944-862-895-1074-780-1522-2123-1950-1962-2004-1676-1822-1997-2128-1550-1971-2008-1352-1784-1799-640-635-0
;;13;19,82;529,818;1451;1191;0-944-862-1303-640-127-1997-2128-1550-1971-1822-1950-1676-1962-2004-2008-2123-1352-1784-1376-1889-1799-1522-0
;;14;19,81;529,954;1444;1207;0-944-862-1303-640-127-1997-2128-1550-1971-1822-1950-1676-1962-2004-2008-2123-1352-1784-1376-1799-1522-635-0
;;15;19,96;531,185;1284;1297;0-944-862-895-1074-780-1522-2123-1950-1962-2004-1676-1822-1997-2128-1550-1971-2008-1352-1784-1799-640-868-0
;;16;19,83;531,215;1412;1220;0-862-1303-895-1074-780-1522-2123-1950-1962-2004-1676-1822-1997-2128-1550-1971-2008-1352-1784-1889-1799-640-0
;;17;19,84;531,285;1390;1247;0-862-1303-895-1074-780-1522-1799-1376-1784-1352-2123-2008-2004-1962-1676-1950-1822-1997-2128-1550-1971-640-0
;;18;19,83;531,652;1323;1291;0-944-862-895-1074-780-1971-1550-2128-1997-1822-1950-1676-1962-2004-2008-2123-1352-1784-1376-1799-1522-640-0
;;19;19,95;531,944;1433;1214;0-944-862-1303-640-127-1997-2128-1550-1971-1822-1950-1676-1962-2004-2008-2123-1352-1784-1889-1799-1522-780-0
;;20;19,83;532,347;1345;1264;0-944-862-895-1074-780-1971-1550-2128-1997-1822-1950-1676-1962-2004-2008-2123-1352-1784-1889-1799-1522-640-0
;;21;19,96;532,415;1467;1171;0-1303-862-640-127-2128-1997-1550-1971-1822-1950-2123-2008-2004-1962-1676-1376-1784-1352-1889-1799-1522-780-0
;;22;19,82;532,732;1393;1231;0-944-862-640-127-2128-1997-1550-1971-1822-1950-1676-1962-2004-2008-2123-1352-1784-1376-1799-1522-780-635-0
;;23;19,95;534,49;1460;1187;0-1303-862-640-127-2128-1997-1550-1971-1822-1950-2123-2008-2004-1962-1676-1376-1784-1352-1799-1522-780-635-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;19,98;24,1263;1102;1346;0-944-862-1303-419-895-1074-780-1375-1522-1352-1376-2008-1971-1550-1822-1950-2123-2004-1676-1784-640-0
;;2;19,89;313,473;1144;1341;0-944-862-1303-895-1074-780-1522-1784-1352-2008-2123-1950-2004-1971-1550-1822-1676-1799-640-868-635-627-0
;;3;19,89;315,492;1144;1341;0-944-862-1303-895-1074-780-1522-1352-1784-2008-1822-1550-1971-2123-1950-2004-1676-1799-640-868-635-627-0
;;4;19,89;320,94;1144;1341;0-944-862-1303-895-1074-780-1522-1799-2123-1950-1822-1550-1971-1676-2008-2004-1352-1784-640-868-635-627-0
;;5;19,89;322,889;1144;1341;0-944-862-1303-895-1074-780-1522-1352-1784-1676-2004-2008-1971-1550-1822-1950-2123-1799-640-868-635-627-0
;;6;19,89;325,247;1144;1341;0-944-862-1303-895-1074-780-1522-1352-1784-1676-1822-1550-1971-2004-2008-1950-2123-1799-640-868-635-627-0
;;7;19,89;333,219;1144;1341;0-944-862-1303-895-1074-780-1522-1352-1784-1676-2004-1971-1550-1822-2008-1950-2123-1799-640-868-635-627-0
;;8;19,9;335,022;1144;1341;0-944-862-1303-895-1074-780-1522-1352-1784-2123-1950-2008-2004-1676-1822-1971-1550-1799-640-868-635-627-0
;;9;19,9;345,322;1144;1341;0-944-862-1303-895-1074-780-1352-1784-1550-1971-1822-1676-2004-1950-2008-2123-1799-1522-640-868-635-627-0
;;10;19,89;380,421;1144;1341;0-944-862-1303-895-1074-780-1352-1784-2123-2008-1950-2004-1822-1550-1971-1676-1799-1522-640-868-635-627-0
;;11;20;319,394;1219;1320;0-944-627-862-1303-895-1074-780-1522-1799-1784-1352-1962-2004-1950-2123-1971-1550-1822-2008-1676-1376-640-0
;;12;20;319,429;1219;1320;0-944-627-862-1303-895-1074-780-1522-1799-1352-1784-1962-2004-1950-2123-1971-1550-1822-2008-1676-1376-640-0
;;13;20;382,166;1219;1320;0-944-627-862-1303-895-1074-780-1522-1799-1352-1376-1962-1676-1971-1550-1822-2004-1950-2008-2123-1784-640-0
;;14;20;384,937;1219;1320;0-944-627-862-1303-895-1074-780-1522-1784-2004-2008-1950-2123-1822-1550-1971-1676-1962-1376-1352-1799-640-0
