Test instance;Tmax;# runs;# ants;iter. aco;alpha;beta;init. pher. val.;evaporation;granularity;iter. VNS;accept frequency;treshold
2_p64_t025.txt;25;10;100;100;1;2;10;0,01;0,5;0;1000;0,95;

Run;CPU ACO;CPU VNS;# Tours ACO;# Tours VNS;# Tours PR ACO;# Tours PR VNS;# Tours Total ACO;# Tours Total VNS
1;5,35789;5,35809;31;40;9;7;33;33;
;;21;24,6274;0,105441;372;406;0-1-3-6-11-16-10-15-21-28-36-29-43-49-54-58-61-63
;;22;24,6274;0,265718;372;406;0-1-3-6-11-16-10-15-21-28-29-36-43-49-54-58-61-63
;;23;24,6274;0,424865;372;406;0-1-3-6-11-16-10-15-29-21-28-36-43-49-54-58-61-63
;;24;24,6274;0,265712;384;398;0-2-5-9-14-20-27-35-42-34-26-33-47-53-57-60-62-63
;;25;24,6274;0,424855;390;394;0-2-5-9-14-20-27-35-42-34-26-33-41-53-57-60-62-63
;;26;24,6274;5,36691;240;557;0-1-2-4-8-13-9-14-19-25-32-39-45-51-56-60-62-63
;;27;24,6274;5,37556;264;540;0-1-3-7-4-8-13-9-14-19-26-33-40-52-56-60-62-63
;;28;24,6274;5,37876;276;532;0-1-3-7-4-8-13-9-14-19-26-33-40-47-57-60-62-63
;;29;24,6274;5,37893;270;538;0-1-3-7-4-8-13-9-14-19-26-33-40-52-57-60-62-63
;;30;24,6274;5,37992;294;515;0-1-3-7-4-8-9-14-19-26-33-41-48-53-57-60-62-63
;;31;24,6274;5,41064;366;434;0-1-4-8-13-19-33-26-34-27-35-42-48-53-57-60-62-63
;;32;24,6274;5,41459;306;502;0-1-2-4-8-13-9-14-19-26-34-42-48-53-57-60-62-63
;;33;24,6274;5,44628;282;530;0-1-3-7-4-8-9-14-19-26-33-40-47-53-57-60-62-63

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;24,6274;1,59889;198;579;0-2-5-8-4-1-3-7-12-18-32-39-45-51-56-60-62-63
;;2;24,6274;2,01339;216;575;0-2-4-1-3-7-12-8-13-19-25-32-39-51-56-60-62-63
;;3;24,6274;1,45272;222;573;0-2-4-1-3-7-8-13-19-25-32-39-45-51-56-60-62-63
;;4;24,6274;1,46109;222;573;0-2-1-3-7-4-8-13-19-25-32-39-45-51-56-60-62-63
;;5;24,6274;1,45732;228;564;0-2-1-3-7-12-8-13-19-25-32-39-45-51-56-60-62-63
;;6;24,6274;1,73873;240;559;0-1-3-7-4-8-13-9-14-19-25-32-39-51-56-60-62-63
;;7;24,6274;0,209702;246;556;0-2-1-3-7-4-8-13-19-25-32-40-47-52-57-60-62-63
;;8;24,6274;0,810685;252;555;0-2-1-3-7-4-8-13-19-25-32-40-47-53-57-60-62-63
;;9;24,6274;2,36509;258;549;0-1-3-7-4-8-13-19-26-33-40-32-39-51-56-60-62-63
;;10;24,6274;0,016174;270;539;0-2-1-3-7-4-8-13-19-26-33-41-47-53-57-60-62-63
;;11;24,6274;0,811623;270;539;0-2-4-1-3-7-8-13-19-26-33-41-47-53-57-60-62-63
;;12;24,6274;0,855709;270;539;0-1-2-4-8-13-9-14-19-25-32-40-47-53-57-60-62-63
;;13;24,6274;3,2267;276;537;0-1-3-4-8-13-9-14-19-25-32-40-47-53-57-60-62-63
;;14;24,6274;0,855508;288;529;0-1-3-4-8-13-9-14-19-26-33-40-47-53-57-60-62-63
;;15;24,6274;0,831075;294;521;0-1-3-4-8-13-9-14-19-26-33-41-47-53-57-60-62-63
;;16;24,6274;2,55688;300;511;0-1-4-8-13-9-14-19-25-32-40-33-41-53-57-60-62-63
;;17;24,6274;3,23226;312;500;0-1-3-4-8-13-9-14-19-26-34-42-48-53-57-60-62-63
;;18;24,6274;3,64573;318;491;0-1-3-4-8-13-19-14-20-26-34-41-48-53-57-60-62-63
;;19;24,6274;3,00298;330;482;0-1-3-4-8-13-19-26-33-41-34-42-48-53-57-60-62-63
;;20;24,6274;0,166165;336;469;0-1-3-4-8-13-19-14-20-27-35-42-48-53-57-60-62-63
;;21;24,6274;3,56292;336;469;0-1-4-8-13-19-14-20-34-26-33-41-48-53-57-60-62-63
;;22;24,6274;3,70124;336;469;0-1-4-8-13-19-14-20-26-33-34-41-48-53-57-60-62-63
;;23;24,6274;2,9884;354;445;0-1-4-8-13-19-33-26-20-27-34-42-48-53-57-60-62-63
;;24;24,6274;0,101449;360;441;0-1-4-8-13-19-14-20-27-35-42-34-41-53-57-60-62-63
;;25;24,6274;2,43108;372;401;0-1-3-7-11-10-15-22-29-21-28-36-43-49-54-58-61-63
;;26;24,6274;2,44677;384;396;0-1-3-11-16-10-15-22-29-21-28-36-43-49-54-58-61-63
;;27;24,6274;5,3925;264;547;0-1-3-7-4-2-8-13-19-26-33-40-47-53-57-60-62-63
;;28;24,6274;5,39483;282;531;0-1-2-4-8-13-9-14-19-26-33-40-47-53-57-60-62-63
;;29;24,6274;5,39579;306;504;0-1-4-8-9-14-19-25-32-40-33-41-47-53-57-60-62-63
;;30;24,6274;5,41405;366;434;0-1-4-8-13-19-26-33-34-27-35-42-48-53-57-60-62-63
;;31;24,6274;5,41553;324;486;0-1-3-4-8-13-19-14-20-26-34-42-48-53-57-60-62-63
;;32;24,6274;5,41903;348;454;0-1-4-8-13-19-20-26-33-41-34-42-48-53-57-60-62-63
;;33;24,6274;5,4192;342;466;0-1-4-8-13-19-14-26-33-41-34-42-48-53-57-60-62-63

Run;2
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;24,6274;1,76557;204;573;0-1-3-7-4-2-5-8-12-17-23-38-45-51-56-60-62-63
;;2;24,6274;3,01348;222;565;0-1-3-6-11-7-4-8-13-18-32-39-45-51-56-60-62-63
;;3;24,6274;5,40273;246;557;0-1-3-7-4-8-13-19-33-40-32-39-45-51-56-60-62-63
;;4;24,6274;1,87923;252;548;0-1-3-7-12-8-13-19-33-40-32-39-45-51-56-60-62-63
;;5;24,6274;0,856289;264;541;0-1-4-8-13-9-14-19-33-40-32-39-45-51-56-60-62-63
;;6;24,6274;3,57657;270;539;0-1-4-2-8-13-9-14-19-25-32-40-47-53-57-60-62-63
;;7;24,6274;1,08319;282;523;0-2-1-3-7-12-8-13-19-26-33-41-48-53-57-60-62-63
;;8;24,6274;4,14563;294;516;0-1-3-6-11-16-23-38-45-39-32-40-47-53-57-60-62-63
;;9;24,6274;3,01347;300;506;0-1-3-7-4-8-13-19-14-20-26-34-41-53-57-60-62-63
;;10;24,6274;5,22937;306;505;0-1-3-6-11-16-23-30-38-39-32-40-47-53-57-60-62-63
;;11;24,6274;1,25264;312;500;0-1-3-4-8-13-9-14-19-26-34-42-48-53-57-60-62-63
;;12;24,6274;4,20205;318;485;0-1-3-7-12-8-13-19-33-26-34-42-48-53-57-60-62-63
;;13;24,6274;2,22005;324;484;0-1-2-4-8-13-19-26-33-41-34-42-48-53-57-60-62-63
;;14;24,6274;4,59989;324;484;0-1-4-8-13-19-25-32-40-33-26-34-41-53-57-60-62-63
;;15;24,6274;1,25263;330;482;0-1-3-4-8-13-19-26-33-41-34-42-48-53-57-60-62-63
;;16;24,6274;0,685842;336;469;0-1-3-4-8-13-19-14-20-27-35-42-48-53-57-60-62-63
;;17;24,6274;1,02618;336;469;0-1-3-11-17-24-32-40-33-26-34-41-48-53-57-60-62-63
;;18;24,6274;0,571131;348;456;0-1-3-4-8-13-19-26-34-27-35-42-48-53-57-60-62-63
;;19;24,6274;0,228972;354;447;0-1-4-8-13-19-26-33-41-34-27-42-48-53-57-60-62-63
;;20;24,6274;1,08319;360;441;0-1-4-8-13-19-14-20-27-35-42-34-41-53-57-60-62-63
;;21;24,6274;2,61709;384;415;0-2-8-13-19-14-20-27-35-42-34-41-48-53-57-60-62-63
;;22;24,6274;2,16253;390;394;0-2-5-9-14-20-27-35-42-34-26-33-41-53-57-60-62-63
;;23;24,6274;5,70127;258;542;0-1-2-4-8-13-9-14-19-25-32-40-47-52-56-60-62-63
;;24;24,6274;5,70607;276;532;0-2-1-3-7-4-8-13-19-26-33-41-48-53-57-60-62-63
;;25;24,6274;5,71153;288;522;0-1-3-7-11-16-23-38-45-39-32-40-47-53-57-60-62-63
;;26;24,6274;5,73328;342;464;0-1-4-8-13-19-26-33-40-41-34-42-48-53-57-60-62-63
;;27;24,6274;5,75502;366;434;0-1-4-8-13-19-33-41-34-27-35-42-48-53-57-60-62-63

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;24,6274;5,18281;198;579;0-2-5-8-4-1-3-7-12-18-32-39-45-51-56-60-62-63
;;2;24,6274;4,31367;216;575;0-2-4-1-3-7-12-8-13-19-25-32-39-51-56-60-62-63
;;3;24,6274;3,45245;222;573;0-2-4-1-3-7-8-13-19-25-32-39-45-51-56-60-62-63
;;4;24,6274;2,19773;234;562;0-2-4-1-3-7-12-8-13-19-25-32-40-52-57-60-62-63
;;5;24,6274;3,46283;240;559;0-1-3-7-4-8-13-9-14-19-25-32-39-51-56-60-62-63
;;6;24,6274;1,77155;246;556;0-2-1-3-7-4-8-13-19-25-32-40-47-52-57-60-62-63
;;7;24,6274;2,54205;252;550;0-2-4-1-3-7-8-13-19-26-33-40-46-52-57-60-62-63
;;8;24,6274;2,60395;252;550;0-2-4-1-3-7-8-13-19-26-33-40-47-52-56-60-62-63
;;9;24,6274;2,64604;258;549;0-1-3-7-4-8-13-19-26-33-40-32-39-51-56-60-62-63
;;10;24,6274;3,13416;264;547;0-2-4-1-3-7-8-13-19-26-33-40-47-53-57-60-62-63
;;11;24,6274;3,01283;270;541;0-1-3-7-4-8-13-9-14-19-33-40-47-53-57-60-62-63
;;12;24,6274;3,0907;276;537;0-1-3-4-8-13-9-14-19-25-32-40-47-53-57-60-62-63
;;13;24,6274;2,65231;282;531;0-1-3-7-4-8-13-19-26-33-32-40-47-53-57-60-62-63
;;14;24,6274;3,05752;282;531;0-1-2-4-8-13-9-14-19-26-33-40-47-53-57-60-62-63
;;15;24,6274;3,05271;288;529;0-1-3-4-8-13-9-14-19-26-33-40-47-53-57-60-62-63
;;16;24,6274;2,65533;294;519;0-1-3-4-8-13-19-26-33-25-32-40-47-53-57-60-62-63
;;17;24,6274;0,117589;300;515;0-1-3-4-8-13-19-14-20-26-33-40-47-53-57-60-62-63
;;18;24,6274;0,165045;306;505;0-1-3-4-8-13-9-14-19-26-34-41-48-53-57-60-62-63
;;19;24,6274;0,117104;312;500;0-1-3-4-8-13-19-14-20-26-33-41-48-53-57-60-62-63
;;20;24,6274;0,146627;312;500;0-1-3-4-8-13-9-14-19-26-34-42-48-53-57-60-62-63
;;21;24,6274;0,146403;318;493;0-1-3-7-8-13-9-14-19-26-34-42-48-53-57-60-62-63
;;22;24,6274;0,692839;330;482;0-1-3-4-8-13-19-26-33-41-34-42-48-53-57-60-62-63
;;23;24,6274;0,118864;336;471;0-1-4-8-13-19-26-34-42-41-33-40-47-53-57-60-62-63
;;24;24,6274;1,57468;342;466;0-1-4-8-13-19-14-26-33-41-34-42-48-53-57-60-62-63
;;25;24,6274;1,57137;348;454;0-1-4-8-13-19-20-26-33-41-34-42-48-53-57-60-62-63
;;26;24,6274;0,18858;360;441;0-1-4-8-13-19-14-20-27-35-42-34-41-53-57-60-62-63
;;27;24,6274;0,188134;366;431;0-1-4-8-13-19-26-20-27-35-42-34-41-53-57-60-62-63
;;28;24,6274;5,69817;228;565;0-2-1-3-7-4-8-13-19-25-32-39-46-52-56-60-62-63
;;29;24,6274;5,73369;324;486;0-1-3-4-8-13-19-14-20-26-34-42-48-53-57-60-62-63
;;30;24,6274;5,74346;354;447;0-1-4-8-13-19-26-33-41-34-27-42-48-53-57-60-62-63

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;24,6274;3,04884;204;573;0-1-3-7-4-2-5-8-12-17-23-38-45-51-56-60-62-63
;;2;24,6274;0,319342;210;567;0-1-3-7-4-8-13-19-25-32-39-51-56-60-62-59-61-63
;;3;24,6274;1,28618;222;565;0-1-3-6-11-7-4-8-13-18-32-39-45-51-56-60-62-63
;;4;24,6274;5,13529;264;545;0-1-3-4-8-13-19-26-33-40-32-39-45-51-56-60-62-63
;;5;24,6274;5,18906;276;533;0-1-3-7-4-8-13-9-14-19-26-33-47-53-57-60-62-63
;;6;24,6274;3,74521;282;527;0-1-3-7-4-8-13-19-25-32-40-33-41-53-57-60-62-63
;;7;24,6274;1,2331;306;505;0-1-3-4-8-13-9-14-19-26-34-41-48-53-57-60-62-63
;;8;24,6274;0,266087;312;500;0-1-3-4-8-13-9-14-19-26-34-42-48-53-57-60-62-63
;;9;24,6274;0,806063;330;482;0-1-3-4-8-13-19-26-33-41-34-42-48-53-57-60-62-63
;;10;24,6274;0,319332;336;469;0-1-3-11-17-24-32-40-33-26-34-41-48-53-57-60-62-63
;;11;24,6274;0,643022;336;469;0-1-3-4-8-13-19-14-20-27-35-42-48-53-57-60-62-63
;;12;24,6274;5,02794;342;464;0-1-3-11-17-24-32-40-33-41-34-42-48-53-57-60-62-63
;;13;24,6274;0,054423;348;456;0-1-3-4-8-13-19-26-34-27-35-42-48-53-57-60-62-63
;;14;24,6274;1,2331;354;447;0-1-4-8-13-19-26-33-41-34-27-42-48-53-57-60-62-63
;;15;24,6274;5,29628;354;447;0-1-4-8-13-19-14-20-26-34-35-42-48-53-57-60-62-63
;;16;24,6274;1,97982;360;443;0-1-4-8-13-19-26-33-41-34-35-42-48-53-57-60-62-63
;;17;24,6274;0,159636;372;406;0-1-3-6-11-16-10-15-21-28-36-29-43-49-54-58-61-63
;;18;24,6274;0,21232;372;406;0-1-3-6-11-16-10-15-21-28-29-36-43-49-54-58-61-63
;;19;24,6274;0,31934;372;406;0-1-3-6-11-16-10-15-29-21-28-36-43-49-54-58-61-63
;;20;24,6274;0,481379;384;398;0-2-5-9-14-20-27-35-42-34-26-33-47-53-57-60-62-63
;;21;24,6274;0,054422;390;394;0-2-5-9-14-20-27-35-42-34-26-33-41-53-57-60-62-63
;;22;24,6274;5,36029;246;557;0-1-3-7-4-8-13-19-33-40-32-39-45-51-56-60-62-63
;;23;24,6274;5,36828;294;521;0-1-3-4-8-13-9-14-19-26-33-41-47-53-57-60-62-63
;;24;24,6274;5,37557;318;487;0-1-3-4-8-13-19-25-33-26-34-41-48-53-57-60-62-63
;;25;24,6274;5,39524;366;434;0-1-4-8-13-19-33-41-34-27-35-42-48-53-57-60-62-63
;;26;24,6274;5,41605;258;549;0-1-3-7-4-8-13-19-26-33-40-32-39-51-56-60-62-63

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;24,6274;2,05399;198;579;0-2-5-8-4-1-3-7-12-18-32-39-45-51-56-60-62-63
;;2;24,6274;2,03146;216;575;0-2-4-1-3-7-12-8-13-19-25-32-39-51-56-60-62-63
;;3;24,6274;2,03191;222;573;0-2-1-3-7-4-8-13-19-25-32-39-45-51-56-60-62-63
;;4;24,6274;2,04066;222;573;0-2-4-1-3-7-8-13-19-25-32-39-45-51-56-60-62-63
;;5;24,6274;2,0317;228;564;0-2-1-3-7-12-8-13-19-25-32-39-45-51-56-60-62-63
;;6;24,6274;1,27529;234;562;0-2-4-1-3-7-12-8-13-19-25-32-40-52-57-60-62-63
;;7;24,6274;1,27771;240;558;0-2-1-3-7-4-8-13-19-25-32-40-46-52-57-60-62-63
;;8;24,6274;2,13015;246;555;0-1-3-4-8-13-9-14-19-25-32-39-45-51-56-60-62-63
;;9;24,6274;1,29352;252;550;0-2-4-1-3-7-8-13-19-26-33-40-46-52-57-60-62-63
;;10;24,6274;1,32977;258;548;0-2-4-1-3-7-8-13-19-26-33-40-47-52-57-60-62-63
;;11;24,6274;0,354155;264;547;0-2-1-3-7-4-8-13-19-26-33-40-47-53-57-60-62-63
;;12;24,6274;1,38001;264;547;0-2-4-1-3-7-8-13-19-26-33-40-47-53-57-60-62-63
;;13;24,6274;1,46018;270;541;0-1-3-7-4-8-13-9-14-19-33-40-47-53-57-60-62-63
;;14;24,6274;1,3685;276;537;0-1-3-4-8-13-9-14-19-25-32-40-47-53-57-60-62-63
;;15;24,6274;1,67307;282;531;0-1-3-7-4-8-13-19-26-33-32-40-47-53-57-60-62-63
;;16;24,6274;1,82474;282;531;0-1-2-4-8-13-9-14-19-26-33-40-47-53-57-60-62-63
;;17;24,6274;1,82524;288;529;0-1-3-4-8-13-9-14-19-26-33-40-47-53-57-60-62-63
;;18;24,6274;1,81745;300;515;0-1-4-8-13-9-14-19-26-33-32-40-47-53-57-60-62-63
;;19;24,6274;1,52219;306;505;0-1-3-6-11-16-23-30-38-39-32-40-47-53-57-60-62-63
;;20;24,6274;0,360426;312;502;0-1-3-4-8-13-19-26-34-41-33-40-47-53-57-60-62-63
;;21;24,6274;0,364085;324;487;0-1-4-8-9-14-19-26-34-41-33-40-47-53-57-60-62-63
;;22;24,6274;0,291575;336;469;0-1-3-4-8-13-19-14-20-27-35-42-48-53-57-60-62-63
;;23;24,6274;0,037059;354;447;0-1-4-8-13-19-26-33-41-34-27-42-48-53-57-60-62-63
;;24;24,6274;0,036813;360;443;0-1-4-8-13-19-26-33-41-34-35-42-48-53-57-60-62-63
;;25;24,6274;0,336238;366;434;0-1-4-8-13-19-33-26-34-27-35-42-48-53-57-60-62-63
;;26;24,6274;5,38909;348;452;0-1-4-8-9-14-19-26-20-27-34-42-48-53-57-60-62-63
;;27;24,6274;5,39043;330;478;0-1-4-8-13-9-14-19-33-26-34-42-48-53-57-60-62-63
;;28;24,6274;5,39167;318;490;0-1-4-8-13-9-14-19-33-26-34-41-47-53-57-60-62-63
;;29;24,6274;5,39452;342;466;0-1-4-8-13-19-14-26-33-41-34-42-48-53-57-60-62-63

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;24,6274;4,10825;186;574;0-2-4-1-3-7-12-18-32-39-45-51-56-60-62-59-61-63
;;2;24,6274;0,965458;204;573;0-1-3-7-4-2-5-8-12-17-23-38-45-51-56-60-62-63
;;3;24,6274;0,32072;216;564;0-2-1-3-7-4-8-12-17-23-31-38-45-51-56-60-62-63
;;4;24,6274;4,32228;216;564;0-2-5-8-4-1-3-7-12-18-32-40-46-52-57-60-62-63
;;5;24,6274;4,96125;222;558;0-2-4-1-3-7-12-8-13-19-25-32-39-45-51-56-62-63
;;6;24,6274;1,39367;264;545;0-1-3-4-8-13-19-26-33-40-32-39-45-51-56-60-62-63
;;7;24,6274;3,52279;300;506;0-1-3-7-12-8-13-19-14-20-26-33-41-53-57-60-62-63
;;8;24,6274;0,267296;306;502;0-1-4-2-8-13-9-14-19-26-34-42-48-53-57-60-62-63
;;9;24,6274;1,5524;312;500;0-1-3-4-8-13-9-14-19-26-34-42-48-53-57-60-62-63
;;10;24,6274;0,965445;318;492;0-1-3-6-10-16-23-31-39-32-40-33-41-53-57-60-62-63
;;11;24,6274;0,643079;324;482;0-1-3-4-8-13-19-25-33-26-34-42-48-53-57-60-62-63
;;12;24,6274;2,83151;330;477;0-1-3-4-8-13-19-14-20-27-34-42-48-53-57-60-62-63
;;13;24,6274;0,15956;336;469;0-1-3-4-8-13-19-14-20-27-35-42-48-53-57-60-62-63
;;14;24,6274;0,589972;336;469;0-1-3-11-17-24-32-40-33-26-34-41-48-53-57-60-62-63
;;15;24,6274;0,696104;348;456;0-1-3-4-8-13-19-26-34-27-35-42-48-53-57-60-62-63
;;16;24,6274;0,427647;354;447;0-1-4-8-13-19-26-33-41-34-27-42-48-53-57-60-62-63
;;17;24,6274;0,37408;360;441;0-1-4-8-13-19-14-20-27-35-42-34-41-53-57-60-62-63
;;18;24,6274;4,37432;366;434;0-1-4-8-13-19-33-41-34-27-35-42-48-53-57-60-62-63
;;19;24,6274;0,054152;372;406;0-1-3-6-11-16-10-15-21-28-36-29-43-49-54-58-61-63
;;20;24,6274;0,213434;372;406;0-1-3-6-11-16-10-15-29-21-28-36-43-49-54-58-61-63
;;21;24,6274;0,374087;372;406;0-1-3-6-11-16-10-15-21-28-29-36-43-49-54-58-61-63
;;22;24,6274;1,65692;390;405;0-2-8-13-19-26-20-27-35-42-34-41-48-53-57-60-62-63
;;23;24,6274;5,34663;252;548;0-1-3-7-12-8-13-19-33-40-32-39-45-51-56-60-62-63
;;24;24,6274;5,35294;258;547;0-1-2-4-8-13-19-26-33-40-32-39-45-51-56-60-62-63
;;25;24,6274;5,35458;246;557;0-1-3-7-4-8-13-19-33-40-32-39-45-51-56-60-62-63
;;26;24,6274;5,35769;276;533;0-1-3-7-4-8-13-9-14-19-26-33-47-53-57-60-62-63
;;27;24,6274;5,36471;342;464;0-1-4-8-13-19-14-20-26-33-34-42-48-53-57-60-62-63
;;28;24,6274;5,41893;270;541;0-1-3-7-4-8-13-9-14-19-33-40-47-53-57-60-62-63
;;29;24,6274;5,42166;294;521;0-1-3-4-8-13-9-14-19-26-33-41-47-53-57-60-62-63
;;30;24,6274;5,42209;282;531;0-1-2-4-8-13-9-14-19-26-33-40-47-53-57-60-62-63

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;24,6274;1,77351;198;579;0-2-5-8-4-1-3-7-12-18-32-39-45-51-56-60-62-63
;;2;24,6274;3,01992;216;575;0-2-4-1-3-7-12-8-13-19-25-32-39-51-56-60-62-63
;;3;24,6274;1,80895;222;573;0-2-4-1-3-7-8-13-19-25-32-39-45-51-56-60-62-63
;;4;24,6274;1,81011;222;573;0-2-1-3-7-4-8-13-19-25-32-39-45-51-56-60-62-63
;;5;24,6274;1,80929;228;564;0-2-1-3-7-12-8-13-19-25-32-39-45-51-56-60-62-63
;;6;24,6274;2,98695;240;559;0-1-3-7-4-8-13-9-14-19-25-32-39-51-56-60-62-63
;;7;24,6274;3,40247;246;556;0-1-3-7-4-2-5-8-13-19-33-40-47-53-57-60-62-63
;;8;24,6274;3,02067;252;555;0-2-1-3-7-4-8-13-19-25-32-40-47-53-57-60-62-63
;;9;24,6274;2,59973;264;547;0-2-4-1-3-7-8-13-19-26-33-40-47-53-57-60-62-63
;;10;24,6274;3,04966;270;541;0-1-3-7-4-8-13-9-14-19-33-40-47-53-57-60-62-63
;;11;24,6274;2,26344;276;537;0-1-3-4-8-13-9-14-19-25-32-40-47-53-57-60-62-63
;;12;24,6274;2,6171;282;531;0-1-4-2-8-13-9-14-19-26-33-40-47-53-57-60-62-63
;;13;24,6274;2,61867;282;531;0-1-2-4-8-13-9-14-19-26-33-40-47-53-57-60-62-63
;;14;24,6274;4,70964;282;531;0-1-3-7-4-8-13-19-26-33-32-40-47-53-57-60-62-63
;;15;24,6274;2,61823;288;529;0-1-3-4-8-13-9-14-19-26-33-40-47-53-57-60-62-63
;;16;24,6274;4,76185;294;519;0-1-3-4-8-13-19-26-33-25-32-40-47-53-57-60-62-63
;;17;24,6274;4,70848;300;515;0-1-4-8-13-9-14-19-26-33-32-40-47-53-57-60-62-63
;;18;24,6274;3,10409;306;505;0-1-3-6-11-16-23-30-38-39-32-40-47-53-57-60-62-63
;;19;24,6274;1,99854;312;500;0-1-3-4-8-13-9-14-19-26-34-42-48-53-57-60-62-63
;;20;24,6274;1,9981;318;493;0-1-3-7-8-13-9-14-19-26-34-42-48-53-57-60-62-63
;;21;24,6274;0,130233;324;486;0-1-3-4-8-13-19-14-20-26-34-42-48-53-57-60-62-63
;;22;24,6274;1,93404;330;482;0-1-3-4-8-13-19-26-33-41-34-42-48-53-57-60-62-63
;;23;24,6274;0,110125;336;469;0-1-3-4-8-13-19-14-20-27-35-42-48-53-57-60-62-63
;;24;24,6274;0,860192;336;469;0-1-4-8-13-19-14-20-26-33-34-41-48-53-57-60-62-63
;;25;24,6274;2,86227;336;469;0-1-3-11-17-24-32-40-33-26-34-41-48-53-57-60-62-63
;;26;24,6274;0,798661;342;464;0-1-4-8-13-19-14-20-26-33-34-42-48-53-57-60-62-63
;;27;24,6274;2,8627;342;464;0-1-3-11-17-24-32-40-33-26-34-42-48-53-57-60-62-63
;;28;24,6274;0,885825;354;447;0-1-4-8-13-19-26-33-41-34-27-42-48-53-57-60-62-63
;;29;24,6274;0,8856;360;443;0-1-4-8-13-19-26-33-41-34-35-42-48-53-57-60-62-63
;;30;24,6274;0,879045;366;434;0-1-4-8-13-19-33-26-34-27-35-42-48-53-57-60-62-63
;;31;24,6274;0,879166;366;434;0-1-4-8-13-19-26-33-34-27-35-42-48-53-57-60-62-63
;;32;24,6274;0,066171;372;393;0-1-3-6-11-16-10-15-21-28-36-29-37-44-50-55-59-63
;;33;24,6274;5,37448;348;456;0-1-3-4-8-13-19-26-34-27-35-42-48-53-57-60-62-63

Run;5
;Tours ACO
